i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
645	67669.5265	-23442.8882	745632.5265	3508720.1118	10034214.4053	1.6023e-04
646	67765.5636	-23470.7609	745728.5636	3508692.2391	10034214.4053	1.5437e-04
647	67861.6006	-23498.6336	745824.6006	3508664.3664	10034214.4053	1.4873e-04
648	67957.6376	-23526.5064	745920.6376	3508636.4936	10034214.4053	1.4329e-04
649	68053.6746	-23554.3791	746016.6746	3508608.6209	10034214.4053	1.3806e-04
650	68149.7117	-23582.2518	746112.7117	3508580.7482	10034214.4053	1.3301e-04
651	68245.7487	-23610.1245	746208.7487	3508552.8755	10034214.4053	1.2815e-04
652	68341.7857	-23637.9973	746304.7857	3508525.0027	10034214.4053	1.2347e-04
653	68437.8228	-23665.8700	746400.8228	3508497.1300	10034214.4053	1.1896e-04
654	68533.8598	-23693.7427	746496.8598	3508469.2573	10034214.4053	1.1461e-04
655	68629.8968	-23721.6155	746592.8968	3508441.3845	10034214.4053	1.1043e-04
656	68725.9338	-23749.4882	746688.9338	3508413.5118	10034214.4053	1.0639e-04
657	68821.9709	-23777.3609	746784.9709	3508385.6391	10034214.4053	1.0251e-04
658	68918.0079	-23805.2336	746881.0079	3508357.7664	10034214.4053	9.8761e-05
659	69014.0449	-23833.1064	746977.0449	3508329.8936	10034214.4053	9.5153e-05
660	69110.0820	-23860.9791	747073.0820	3508302.0209	10034214.4053	9.1677e-05
661	69206.1190	-23888.8518	747169.1190	3508274.1482	10034214.4053	8.8329e-05
662	69302.1560	-23916.7246	747265.1560	3508246.2754	10034214.4053	8.5103e-05
663	69398.1930	-23944.5973	747361.1930	3508218.4027	10034214.4053	8.1995e-05
664	69494.2301	-23972.4700	747457.2301	3508190.5300	10034214.4053	7.9000e-05
665	69590.2671	-24000.3428	747553.2671	3508162.6572	10034214.4053	7.6115e-05
666	69686.3041	-24028.2155	747649.3041	3508134.7845	10034214.4053	7.3335e-05
667	69782.3412	-24056.0882	747745.3412	3508106.9118	10034214.4053	7.0657e-05
668	69878.3782	-24083.9609	747841.3782	3508079.0391	10034214.4053	6.8077e-05
669	69974.4152	-24111.8337	747937.4152	3508051.1663	10034214.4053	6.5591e-05
670	70070.4522	-24139.7064	748033.4522	3508023.2936	10034214.4053	6.3196e-05
671	70166.4893	-24167.5791	748129.4893	3507995.4209	10034214.4053	6.0889e-05
672	70262.5263	-24195.4519	748225.5263	3507967.5481	10034214.4053	5.8665e-05
673	70358.5633	-24223.3246	748321.5633	3507939.6754	10034214.4053	5.6524e-05
674	70454.6004	-24251.1973	748417.6004	3507911.8027	10034214.4053	5.4460e-05
675	70550.6374	-24279.0700	748513.6374	3507883.9300	10034214.4053	5.2472e-05
676	70646.6744	-24306.9428	748609.6744	3507856.0572	10034214.4053	5.0556e-05
677	70742.7115	-24334.8155	748705.7115	3507828.1845	10034214.4053	4.8711e-05
678	70838.7485	-24362.6882	748801.7485	3507800.3118	10034214.4053	4.6932e-05
679	70934.7855	-24390.5610	748897.7855	3507772.4390	10034214.4053	4.5219e-05
680	71030.8225	-24418.4337	748993.8225	3507744.5663	10034214.4053	4.3569e-05
681	71126.8596	-24446.3064	749089.8596	3507716.6936	10034214.4053	4.1978e-05
682	71222.8966	-24474.1792	749185.8966	3507688.8208	10034214.4053	4.0446e-05
683	71318.9336	-24502.0519	749281.9336	3507660.9481	10034214.4053	3.8970e-05
684	71414.9707	-24529.9246	749377.9707	3507633.0754	10034214.4053	3.7548e-05
685	71511.0077	-24557.7973	749474.0077	3507605.2027	10034214.4053	3.6177e-05
686	71607.0447	-24585.6701	749570.0447	3507577.3299	10034214.4053	3.4857e-05
687	71703.0817	-24613.5428	749666.0817	3507549.4572	10034214.4053	3.3585e-05
688	71799.1188	-24641.4155	749762.1188	3507521.5845	10034214.4053	3.2360e-05
689	71895.1558	-24669.2883	749858.1558	3507493.7117	10034214.4053	3.1179e-05
690	71991.1928	-24697.1610	749954.1928	3507465.8390	10034214.4053	3.0041e-05
691	72087.2299	-24725.0337	750050.2299	3507437.9663	10034214.4053	2.8945e-05
692	72183.2669	-24752.9064	750146.2669	3507410.0936	10034214.4053	2.7889e-05
693	72279.3039	-24780.7792	750242.3039	3507382.2208	10034214.4053	2.6871e-05
694	72375.3409	-24808.6519	750338.3409	3507354.3481	10034214.4053	2.5891e-05
695	72471.3780	-24836.5246	750434.3780	3507326.4754	10034214.4053	2.4946e-05
696	72567.4150	-24864.3974	750530.4150	3507298.6026	10034214.4053	2.4036e-05
697	72663.4520	-24892.2701	750626.4520	3507270.7299	10034214.4053	2.3159e-05
698	72759.4891	-24920.1428	750722.4891	3507242.8572	10034214.4053	2.2314e-05
699	72855.5261	-24948.0156	750818.5261	3507214.9844	10034214.4053	2.1500e-05
700	72951.5631	-24975.8883	750914.5631	3507187.1117	10034214.4053	2.0716e-05
701	73047.6002	-25003.7610	751010.6002	3507159.2390	10034214.4053	1.9960e-05
702	73143.6372	-25031.6337	751106.6372	3507131.3663	10034214.4053	1.9232e-05
703	73239.6742	-25059.5065	751202.6742	3507103.4935	10034214.4053	1.8531e-05
704	73335.7112	-25087.3792	751298.7112	3507075.6208	10034214.4053	1.7855e-05
705	73431.7483	-25115.2519	751394.7483	3507047.7481	10034214.4053	1.7204e-05
706	73527.7853	-25143.1247	751490.7853	3507019.8753	10034214.4053	1.6576e-05
707	73623.8223	-25170.9974	751586.8223	3506992.0026	10034214.4053	1.5972e-05
708	73719.8594	-25198.8701	751682.8594	3506964.1299	10034214.4053	1.5389e-05
709	73815.8964	-25226.7428	751778.8964	3506936.2572	10034214.4053	1.4828e-05
710	73911.9334	-25254.6156	751874.9334	3506908.3844	10034214.4053	1.4287e-05
711	74007.9704	-25282.4883	751970.9704	3506880.5117	10034214.4053	1.3766e-05
712	74104.0075	-25310.3610	752067.0075	3506852.6390	10034214.4053	1.3264e-05
713	74200.0445	-25338.2338	752163.0445	3506824.7662	10034214.4053	1.2781e-05
714	74296.0815	-25366.1065	752259.0815	3506796.8935	10034214.4053	1.2315e-05
715	74392.1186	-25393.9792	752355.1186	3506769.0208	10034214.4053	1.1866e-05
716	74488.1556	-25421.8520	752451.1556	3506741.1480	10034214.4053	1.1433e-05
717	74584.1926	-25449.7247	752547.1926	3506713.2753	10034214.4053	1.1016e-05
718	74680.2296	-25477.5974	752643.2296	3506685.4026	10034214.4053	1.0615e-05
719	74776.2667	-25505.4701	752739.2667	3506657.5299	10034214.4053	1.0228e-05
720	74872.3037	-25533.3429	752835.3037	3506629.6571	10034214.4053	9.8549e-06
721	74968.3407	-25561.2156	752931.3407	3506601.7844	10034214.4053	9.4956e-06
722	75064.3778	-25589.0883	753027.3778	3506573.9117	10034214.4053	9.1495e-06
723	75160.4148	-25616.9611	753123.4148	3506546.0389	10034214.4053	8.8160e-06
724	75256.4518	-25644.8338	753219.4518	3506518.1662	10034214.4053	8.4946e-06
725	75352.4888	-25672.7065	753315.4888	3506490.2935	10034214.4053	8.1850e-06
726	75448.5259	-25700.5792	753411.5259	3506462.4208	10034214.4053	7.8867e-06
727	75544.5629	-25728.4520	753507.5629	3506434.5480	10034214.4053	7.5992e-06
728	75640.5999	-25756.3247	753603.5999	3506406.6753	10034214.4053	7.3222e-06
729	75736.6370	-25784.1974	753699.6370	3506378.8026	10034214.4053	7.0554e-06
730	75832.6740	-25812.0702	753795.6740	3506350.9298	10034214.4053	6.7983e-06
731	75928.7110	-25839.9429	753891.7110	3506323.0571	10034214.4053	6.5505e-06
732	76024.7481	-25867.8156	753987.7481	3506295.1844	10034214.4053	6.3118e-06
733	76120.7851	-25895.6884	754083.7851	3506267.3116	10034214.4053	6.0818e-06
734	76216.8221	-25923.5611	754179.8221	3506239.4389	10034214.4053	5.8602e-06
735	76312.8591	-25951.4338	754275.8591	3506211.5662	10034214.4053	5.6466e-06
736	76408.8962	-25979.3065	754371.8962	3506183.6935	10034214.4053	5.4409e-06
737	76504.9332	-26007.1793	754467.9332	3506155.8207	10034214.4053	5.2426e-06
738	76600.9702	-26035.0520	754563.9702	3506127.9480	10034214.4053	5.0516e-06
739	76697.0073	-26062.9247	754660.0073	3506100.0753	10034214.4053	4.8676e-06
740	76793.0443	-26090.7975	754756.0443	3506072.2025	10034214.4053	4.6902e-06
741	76889.0813	-26118.6702	754852.0813	3506044.3298	10034214.4053	4.5193e-06
742	76985.1183	-26146.5429	754948.1183	3506016.4571	10034214.4053	4.3547e-06
743	77081.1554	-26174.4156	755044.1554	3505988.5844	10034214.4053	4.1961e-06
744	77177.1924	-26202.2884	755140.1924	3505960.7116	10034214.4053	4.0432e-06
745	77273.2294	-26230.1611	755236.2294	3505932.8389	10034214.4053	3.8959e-06
746	77369.2665	-26258.0338	755332.2665	3505904.9662	10034214.4053	3.7540e-06
747	77465.3035	-26285.9066	755428.3035	3505877.0934	10034214.4053	3.6172e-06
748	77561.3405	-26313.7793	755524.3405	3505849.2207	10034214.4053	3.4855e-06
749	77657.3775	-26341.6520	755620.3775	3505821.3480	10034214.4053	3.3585e-06
750	77753.4146	-26369.5248	755716.4146	3505793.4752	10034214.4053	3.2362e-06
751	77849.4516	-26397.3975	755812.4516	3505765.6025	10034214.4053	3.1183e-06
752	77945.4886	-26425.2702	755908.4886	3505737.7298	10034214.4053	3.0048e-06
753	78041.5257	-26453.1429	756004.5257	3505709.8571	10034214.4053	2.8953e-06
754	78137.5627	-26481.0157	756100.5627	3505681.9843	10034214.4053	2.7899e-06
755	78233.5997	-26508.8884	756196.5997	3505654.1116	10034214.4053	2.6883e-06
756	78329.6367	-26536.7611	756292.6367	3505626.2389	10034214.4053	2.5904e-06
757	78425.6738	-26564.6339	756388.6738	3505598.3661	10034214.4053	2.4961e-06
758	78521.7108	-26592.5066	756484.7108	3505570.4934	10034214.4053	2.4052e-06
759	78617.7478	-26620.3793	756580.7478	3505542.6207	10034214.4053	2.3176e-06
760	78713.7849	-26648.2520	756676.7849	3505514.7480	10034214.4053	2.2332e-06
761	78809.8219	-26676.1248	756772.8219	3505486.8752	10034214.4053	2.1519e-06
762	78905.8589	-26703.9975	756868.8589	3505459.0025	10034214.4053	2.0735e-06
763	79001.8960	-26731.8702	756964.8960	3505431.1298	10034214.4053	1.9980e-06
764	79097.9330	-26759.7430	757060.9330	3505403.2570	10034214.4053	1.9253e-06
765	79193.9700	-26787.6157	757156.9700	3505375.3843	10034214.4053	1.8552e-06
766	79290.0070	-26815.4884	757253.0070	3505347.5116	10034214.4053	1.7876e-06
767	79386.0441	-26843.3612	757349.0441	3505319.6388	10034214.4053	1.7226e-06
768	79482.0811	-26871.2339	757445.0811	3505291.7661	10034214.4053	1.6599e-06
769	79578.1181	-26899.1066	757541.1181	3505263.8934	10034214.4053	1.5994e-06
770	79674.1552	-26926.9793	757637.1552	3505236.0207	10034214.4053	1.5412e-06
771	79770.1922	-26954.8521	757733.1922	3505208.1479	10034214.4053	1.4851e-06
772	79866.2292	-26982.7248	757829.2292	3505180.2752	10034214.4053	1.4310e-06
773	79962.2662	-27010.5975	757925.2662	3505152.4025	10034214.4053	1.3790e-06
774	80058.3033	-27038.4703	758021.3033	3505124.5297	10034214.4053	1.3288e-06
775	80154.3403	-27066.3430	758117.3403	3505096.6570	10034214.4053	1.2804e-06
776	80250.3773	-27094.2157	758213.3773	3505068.7843	10034214.4053	1.2338e-06
777	80346.4144	-27122.0884	758309.4144	3505040.9116	10034214.4053	1.1889e-06
778	80442.4514	-27149.9612	758405.4514	3505013.0388	10034214.4053	1.1456e-06
779	80538.4884	-27177.8339	758501.4884	3504985.1661	10034214.4053	1.1039e-06
780	80634.5254	-27205.7066	758597.5254	3504957.2934	10034214.4053	1.0638e-06
781	80730.5625	-27233.5794	758693.5625	3504929.4206	10034214.4053	1.0250e-06
782	80826.5995	-27261.4521	758789.5995	3504901.5479	10034214.4053	9.8774e-07
783	80922.6365	-27289.3248	758885.6365	3504873.6752	10034214.4053	9.5179e-07
784	81018.6736	-27317.1976	758981.6736	3504845.8024	10034214.4053	9.1716e-07
785	81114.7106	-27345.0703	759077.7106	3504817.9297	10034214.4053	8.8378e-07
786	81210.7476	-27372.9430	759173.7476	3504790.0570	10034214.4053	8.5163e-07
787	81306.7847	-27400.8157	759269.7847	3504762.1843	10034214.4053	8.2064e-07
788	81402.8217	-27428.6885	759365.8217	3504734.3115	10034214.4053	7.9078e-07
789	81498.8587	-27456.5612	759461.8587	3504706.4388	10034214.4053	7.6201e-07
790	81594.8957	-27484.4339	759557.8957	3504678.5661	10034214.4053	7.3428e-07
791	81690.9328	-27512.3067	759653.9328	3504650.6933	10034214.4053	7.0757e-07
792	81786.9698	-27540.1794	759749.9698	3504622.8206	10034214.4053	6.8182e-07
793	81883.0068	-27568.0521	759846.0068	3504594.9479	10034214.4053	6.5702e-07
794	81979.0439	-27595.9248	759942.0439	3504567.0752	10034214.4053	6.3312e-07
795	82075.0809	-27623.7976	760038.0809	3504539.2024	10034214.4053	6.1008e-07
796	82171.1179	-27651.6703	760134.1179	3504511.3297	10034214.4053	5.8789e-07
797	82267.1549	-27679.5430	760230.1549	3504483.4570	10034214.4053	5.6650e-07
798	82363.1920	-27707.4158	760326.1920	3504455.5842	10034214.4053	5.4590e-07
799	82459.2290	-27735.2885	760422.2290	3504427.7115	10034214.4053	5.2604e-07
800	82555.2660	-27763.1612	760518.2660	3504399.8388	10034214.4053	5.0691e-07
801	82651.3031	-27791.0340	760614.3031	3504371.9660	10034214.4053	4.8847e-07
802	82747.3401	-27818.9067	760710.3401	3504344.0933	10034214.4053	4.7070e-07
803	82843.3771	-27846.7794	760806.3771	3504316.2206	10034214.4053	4.5358e-07
804	82939.4141	-27874.6521	760902.4141	3504288.3479	10034214.4053	4.3708e-07
805	83035.4512	-27902.5249	760998.4512	3504260.4751	10034214.4053	4.2119e-07
806	83131.4882	-27930.3976	761094.4882	3504232.6024	10034214.4053	4.0587e-07
807	83227.5252	-27958.2703	761190.5252	3504204.7297	10034214.4053	3.9111e-07
808	83323.5623	-27986.1431	761286.5623	3504176.8569	10034214.4053	3.7689e-07
809	83419.5993	-28014.0158	761382.5993	3504148.9842	10034214.4053	3.6318e-07
810	83515.6363	-28041.8885	761478.6363	3504121.1115	10034214.4053	3.4997e-07
811	83611.6733	-28069.7612	761574.6733	3504093.2388	10034214.4053	3.3725e-07
812	83707.7104	-28097.6340	761670.7104	3504065.3660	10034214.4053	3.2498e-07
813	83803.7474	-28125.5067	761766.7474	3504037.4933	10034214.4053	3.1316e-07
814	83899.7844	-28153.3794	761862.7844	3504009.6206	10034214.4053	3.0178e-07
815	83995.8215	-28181.2522	761958.8215	3503981.7478	10034214.4053	2.9080e-07
816	84091.8585	-28209.1249	762054.8585	3503953.8751	10034214.4053	2.8023e-07
817	84187.8955	-28236.9976	762150.8955	3503926.0024	10034214.4053	2.7004e-07
818	84283.9326	-28264.8704	762246.9326	3503898.1296	10034214.4053	2.6022e-07
819	84379.9696	-28292.7431	762342.9696	3503870.2569	10034214.4053	2.5076e-07
820	84476.0066	-28320.6158	762439.0066	3503842.3842	10034214.4053	2.4165e-07
821	84572.0436	-28348.4885	762535.0436	3503814.5115	10034214.4053	2.3286e-07
822	84668.0807	-28376.3613	762631.0807	3503786.6387	10034214.4053	2.2440e-07
823	84764.1177	-28404.2340	762727.1177	3503758.7660	10034214.4053	2.1624e-07
824	84860.1547	-28432.1067	762823.1547	3503730.8933	10034214.4053	2.0838e-07
825	84956.1918	-28459.9795	762919.1918	3503703.0205	10034214.4053	2.0080e-07
826	85052.2288	-28487.8522	763015.2288	3503675.1478	10034214.4053	1.9350e-07
827	85148.2658	-28515.7249	763111.2658	3503647.2751	10034214.4053	1.8647e-07
828	85244.3028	-28543.5976	763207.3028	3503619.4024	10034214.4053	1.7969e-07
829	85340.3399	-28571.4704	763303.3399	3503591.5296	10034214.4053	1.7316e-07
830	85436.3769	-28599.3431	763399.3769	3503563.6569	10034214.4053	1.6687e-07
831	85532.4139	-28627.2158	763495.4139	3503535.7842	10034214.4053	1.6080e-07
832	85628.4510	-28655.0886	763591.4510	3503507.9114	10034214.4053	1.5496e-07
833	85724.4880	-28682.9613	763687.4880	3503480.0387	10034214.4053	1.4932e-07
834	85820.5250	-28710.8340	763783.5250	3503452.1660	10034214.4053	1.4390e-07
835	85916.5620	-28738.7068	763879.5620	3503424.2932	10034214.4053	1.3867e-07
836	86012.5991	-28766.5795	763975.5991	3503396.4205	10034214.4053	1.3363e-07
837	86108.6361	-28794.4522	764071.6361	3503368.5478	10034214.4053	1.2877e-07
838	86204.6731	-28822.3249	764167.6731	3503340.6751	10034214.4053	1.2409e-07
839	86300.7102	-28850.1977	764263.7102	3503312.8023	10034214.4053	1.1958e-07
840	86396.7472	-28878.0704	764359.7472	3503284.9296	10034214.4053	1.1524e-07
841	86492.7842	-28905.9431	764455.7842	3503257.0569	10034214.4053	1.1105e-07
842	86588.8212	-28933.8159	764551.8212	3503229.1841	10034214.4053	1.0701e-07
843	86684.8583	-28961.6886	764647.8583	3503201.3114	10034214.4053	1.0313e-07
844	86780.8953	-28989.5613	764743.8953	3503173.4387	10034214.4053	9.9378e-08
845	86876.9323	-29017.4340	764839.9323	3503145.5660	10034214.4053	9.5767e-08
846	86972.9694	-29045.3068	764935.9694	3503117.6932	10034214.4053	9.2287e-08
847	87069.0064	-29073.1795	765032.0064	3503089.8205	10034214.4053	8.8934e-08
848	87165.0434	-29101.0522	765128.0434	3503061.9478	10034214.4053	8.5703e-08
849	87261.0805	-29128.9250	765224.0805	3503034.0750	10034214.4053	8.2589e-08
850	87357.1175	-29156.7977	765320.1175	3503006.2023	10034214.4053	7.9589e-08
851	87453.1545	-29184.6704	765416.1545	3502978.3296	10034214.4053	7.6697e-08
852	87549.1915	-29212.5432	765512.1915	3502950.4568	10034214.4053	7.3911e-08
853	87645.2286	-29240.4159	765608.2286	3502922.5841	10034214.4053	7.1226e-08
854	87741.2656	-29268.2886	765704.2656	3502894.7114	10034214.4053	6.8638e-08
855	87837.3026	-29296.1613	765800.3026	3502866.8387	10034214.4053	6.6145e-08
856	87933.3397	-29324.0341	765896.3397	3502838.9659	10034214.4053	6.3742e-08
857	88029.3767	-29351.9068	765992.3767	3502811.0932	10034214.4053	6.1427e-08
858	88125.4137	-29379.7795	766088.4137	3502783.2205	10034214.4053	5.9195e-08
859	88221.4507	-29407.6523	766184.4507	3502755.3477	10034214.4053	5.7045e-08
860	88317.4878	-29435.5250	766280.4878	3502727.4750	10034214.4053	5.4973e-08
861	88413.5248	-29463.3977	766376.5248	3502699.6023	10034214.4053	5.2976e-08
862	88509.5618	-29491.2704	766472.5618	3502671.7296	10034214.4053	5.1052e-08
863	88605.5989	-29519.1432	766568.5989	3502643.8568	10034214.4053	4.9198e-08
864	88701.6359	-29547.0159	766664.6359	3502615.9841	10034214.4053	4.7411e-08
865	88797.6729	-29574.8886	766760.6729	3502588.1114	10034214.4053	4.5689e-08
866	88893.7099	-29602.7614	766856.7099	3502560.2386	10034214.4053	4.4030e-08
867	88989.7470	-29630.6341	766952.7470	3502532.3659	10034214.4053	4.2431e-08
868	89085.7840	-29658.5068	767048.7840	3502504.4932	10034214.4053	4.0890e-08
869	89181.8210	-29686.3796	767144.8210	3502476.6204	10034214.4053	3.9405e-08
870	89277.8581	-29714.2523	767240.8581	3502448.7477	10034214.4053	3.7974e-08
871	89373.8951	-29742.1250	767336.8951	3502420.8750	10034214.4053	3.6595e-08
872	89469.9321	-29769.9977	767432.9321	3502393.0023	10034214.4053	3.5266e-08
873	89565.9692	-29797.8705	767528.9692	3502365.1295	10034214.4053	3.3985e-08
874	89662.0062	-29825.7432	767625.0062	3502337.2568	10034214.4053	3.2751e-08
875	89758.0432	-29853.6159	767721.0432	3502309.3841	10034214.4053	3.1562e-08
876	89854.0802	-29881.4887	767817.0802	3502281.5113	10034214.4053	3.0416e-08
877	89950.1173	-29909.3614	767913.1173	3502253.6386	10034214.4053	2.9312e-08
878	90046.1543	-29937.2341	768009.1543	3502225.7659	10034214.4053	2.8247e-08
879	90142.1913	-29965.1069	768105.1913	3502197.8931	10034214.4053	2.7222e-08
880	90238.2284	-29992.9796	768201.2284	3502170.0204	10034214.4053	2.6233e-08
881	90334.2654	-30020.8523	768297.2654	3502142.1477	10034214.4053	2.5281e-08
882	90430.3024	-30048.7250	768393.3024	3502114.2750	10034214.4053	2.4363e-08
883	90526.3394	-30076.5978	768489.3394	3502086.4022	10034214.4053	2.3479e-08
884	90622.3765	-30104.4705	768585.3765	3502058.5295	10034214.4053	2.2626e-08
885	90718.4135	-30132.3432	768681.4135	3502030.6568	10034214.4053	2.1805e-08
886	90814.4505	-30160.2160	768777.4505	3502002.7840	10034214.4053	2.1013e-08
887	90910.4876	-30188.0887	768873.4876	3501974.9113	10034214.4053	2.0250e-08
888	91006.5246	-30215.9614	768969.5246	3501947.0386	10034214.4053	1.9515e-08
889	91102.5616	-30243.8341	769065.5616	3501919.1659	10034214.4053	1.8807e-08
890	91198.5986	-30271.7069	769161.5986	3501891.2931	10034214.4053	1.8124e-08
891	91294.6357	-30299.5796	769257.6357	3501863.4204	10034214.4053	1.7466e-08
892	91390.6727	-30327.4523	769353.6727	3501835.5477	10034214.4053	1.6832e-08
893	91486.7097	-30355.3251	769449.7097	3501807.6749	10034214.4053	1.6221e-08
894	91582.7468	-30383.1978	769545.7468	3501779.8022	10034214.4053	1.5633e-08
895	91678.7838	-30411.0705	769641.7838	3501751.9295	10034214.4053	1.5065e-08
896	91774.8208	-30438.9433	769737.8208	3501724.0567	10034214.4053	1.4518e-08
897	91870.8578	-30466.8160	769833.8578	3501696.1840	10034214.4053	1.3991e-08
898	91966.8949	-30494.6887	769929.8949	3501668.3113	10034214.4053	1.3484e-08
899	92062.9319	-30522.5614	770025.9319	3501640.4386	10034214.4053	1.2994e-08
900	92158.9689	-30550.4342	770121.9689	3501612.5658	10034214.4053	1.2523e-08
901	92255.0060	-30578.3069	770218.0060	3501584.6931	10034214.4053	1.2068e-08
902	92351.0430	-30606.1796	770314.0430	3501556.8204	10034214.4053	1.1630e-08
903	92447.0800	-30634.0524	770410.0800	3501528.9476	10034214.4053	1.1208e-08
904	92543.1171	-30661.9251	770506.1171	3501501.0749	10034214.4053	1.0801e-08
905	92639.1541	-30689.7978	770602.1541	3501473.2022	10034214.4053	1.0409e-08
906	92735.1911	-30717.6705	770698.1911	3501445.3295	10034214.4053	1.0032e-08
907	92831.2281	-30745.5433	770794.2281	3501417.4567	10034214.4053	9.6677e-09
908	92927.2652	-30773.4160	770890.2652	3501389.5840	10034214.4053	9.3169e-09
909	93023.3022	-30801.2887	770986.3022	3501361.7113	10034214.4053	8.9788e-09
910	93119.3392	-30829.1615	771082.3392	3501333.8385	10034214.4053	8.6530e-09
911	93215.3763	-30857.0342	771178.3763	3501305.9658	10034214.4053	8.3391e-09
912	93311.4133	-30884.9069	771274.4133	3501278.0931	10034214.4053	8.0365e-09
913	93407.4503	-30912.7797	771370.4503	3501250.2203	10034214.4053	7.7449e-09
914	93503.4873	-30940.6524	771466.4873	3501222.3476	10034214.4053	7.4639e-09
915	93599.5244	-30968.5251	771562.5244	3501194.4749	10034214.4053	7.1931e-09
916	93695.5614	-30996.3978	771658.5614	3501166.6022	10034214.4053	6.9321e-09
917	93791.5984	-31024.2706	771754.5984	3501138.7294	10034214.4053	6.6806e-09
918	93887.6355	-31052.1433	771850.6355	3501110.8567	10034214.4053	6.4383e-09
919	93983.6725	-31080.0160	771946.6725	3501082.9840	10034214.4053	6.2047e-09
920	94079.7095	-31107.8888	772042.7095	3501055.1112	10034214.4053	5.9796e-09
921	94175.7465	-31135.7615	772138.7465	3501027.2385	10034214.4053	5.7627e-09
922	94271.7836	-31163.6342	772234.7836	3500999.3658	10034214.4053	5.5536e-09
923	94367.8206	-31191.5069	772330.8206	3500971.4931	10034214.4053	5.3522e-09
924	94463.8576	-31219.3797	772426.8576	3500943.6203	10034214.4053	5.1580e-09
925	94559.8947	-31247.2524	772522.8947	3500915.7476	10034214.4053	4.9709e-09
926	94655.9317	-31275.1251	772618.9317	3500887.8749	10034214.4053	4.7906e-09
927	94751.9687	-31302.9979	772714.9687	3500860.0021	10034214.4053	4.6168e-09
928	94848.0058	-31330.8706	772811.0058	3500832.1294	10034214.4053	4.4494e-09
929	94944.0428	-31358.7433	772907.0428	3500804.2567	10034214.4053	4.2880e-09
930	95040.0798	-31386.6161	773003.0798	3500776.3839	10034214.4053	4.1324e-09
931	95136.1168	-31414.4888	773099.1168	3500748.5112	10034214.4053	3.9826e-09
932	95232.1539	-31442.3615	773195.1539	3500720.6385	10034214.4053	3.8381e-09
933	95328.1909	-31470.2342	773291.1909	3500692.7658	10034214.4053	3.6989e-09
934	95424.2279	-31498.1070	773387.2279	3500664.8930	10034214.4053	3.5648e-09
935	95520.2650	-31525.9797	773483.2650	3500637.0203	10034214.4053	3.4355e-09
936	95616.3020	-31553.8524	773579.3020	3500609.1476	10034214.4053	3.3109e-09
937	95712.3390	-31581.7252	773675.3390	3500581.2748	10034214.4053	3.1908e-09
938	95808.3760	-31609.5979	773771.3760	3500553.4021	10034214.4053	3.0751e-09
939	95904.4131	-31637.4706	773867.4131	3500525.5294	10034214.4053	2.9636e-09
940	96000.4501	-31665.3433	773963.4501	3500497.6567	10034214.4053	2.8561e-09
941	96096.4871	-31693.2161	774059.4871	3500469.7839	10034214.4053	2.7525e-09
942	96192.5242	-31721.0888	774155.5242	3500441.9112	10034214.4053	2.6527e-09
943	96288.5612	-31748.9615	774251.5612	3500414.0385	10034214.4053	2.5565e-09
944	96384.5982	-31776.8343	774347.5982	3500386.1657	10034214.4053	2.4638e-09
945	96480.6352	-31804.7070	774443.6352	3500358.2930	10034214.4053	2.3745e-09
946	96576.6723	-31832.5797	774539.6723	3500330.4203	10034214.4053	2.2884e-09
947	96672.7093	-31860.4525	774635.7093	3500302.5475	10034214.4053	2.2054e-09
948	96768.7463	-31888.3252	774731.7463	3500274.6748	10034214.4053	2.1254e-09
949	96864.7834	-31916.1979	774827.7834	3500246.8021	10034214.4053	2.0484e-09
950	96960.8204	-31944.0706	774923.8204	3500218.9294	10034214.4053	1.9741e-09
951	97056.8574	-31971.9434	775019.8574	3500191.0566	10034214.4053	1.9025e-09
952	97152.8944	-31999.8161	775115.8944	3500163.1839	10034214.4053	1.8335e-09
953	97248.9315	-32027.6888	775211.9315	3500135.3112	10034214.4053	1.7671e-09
954	97344.9685	-32055.5616	775307.9685	3500107.4384	10034214.4053	1.7030e-09
955	97441.0055	-32083.4343	775404.0055	3500079.5657	10034214.4053	1.6413e-09
956	97537.0426	-32111.3070	775500.0426	3500051.6930	10034214.4053	1.5818e-09
957	97633.0796	-32139.1797	775596.0796	3500023.8203	10034214.4053	1.5244e-09
958	97729.1166	-32167.0525	775692.1166	3499995.9475	10034214.4053	1.4692e-09
959	97825.1537	-32194.9252	775788.1537	3499968.0748	10034214.4053	1.4159e-09
960	97921.1907	-32222.7979	775884.1907	3499940.2021	10034214.4053	1.3646e-09
961	98017.2277	-32250.6707	775980.2277	3499912.3293	10034214.4053	1.3151e-09
962	98113.2647	-32278.5434	776076.2647	3499884.4566	10034214.4053	1.2674e-09
963	98209.3018	-32306.4161	776172.3018	3499856.5839	10034214.4053	1.2215e-09
964	98305.3388	-32334.2889	776268.3388	3499828.7111	10034214.4053	1.1772e-09
965	98401.3758	-32362.1616	776364.3758	3499800.8384	10034214.4053	1.1345e-09
966	98497.4129	-32390.0343	776460.4129	3499772.9657	10034214.4053	1.0934e-09
967	98593.4499	-32417.9070	776556.4499	3499745.0930	10034214.4053	1.0538e-09
968	98689.4869	-32445.7798	776652.4869	3499717.2202	10034214.4053	1.0156e-09
