s	phi2.0	phi1.9	phi1.8	phi1.7	phi1.6	phi1.5	phi1.4	phi1.3	phi1.2	phi1.1
429	139705.4813	139328.2596	135978.9836	129762.3518	120971.0573	110066.1370	97638.0722	84352.8202	70889.5704	57878.5981
430	138973.1449	138545.6277	135160.5085	128925.4175	120135.0186	109251.0693	96863.3492	83635.6770	70243.8288	57313.7197
431	138244.6474	137767.3919	134346.9600	128093.8812	119304.7578	108442.0374	96094.7734	82924.6307	69603.9694	56754.3543
432	137519.9686	136993.5277	133538.3083	127267.7082	118480.2350	107638.9966	95332.2959	82219.6296	68969.9385	56200.4481
433	136799.0887	136224.0103	132734.5240	126446.8637	117661.4105	106841.9025	94575.8684	81520.6222	68341.6831	55651.9479
434	136081.9875	135458.8155	131935.5778	125631.3135	116848.2449	106050.7110	93825.4428	80827.5575	67719.1505	55108.8009
435	135368.6455	134697.9189	131141.4405	124821.0233	116040.6992	105265.3786	93080.9716	80140.3851	67102.2887	54570.9549
436	134659.0427	133941.2965	130352.0833	124015.9594	115238.7345	104485.8617	92342.4076	79459.0548	66491.0459	54038.3581
437	133953.1597	133188.9241	129567.4773	123216.0879	114442.3123	103712.1174	91609.7038	78783.5169	65885.3710	53510.9593
438	133250.9770	132440.7779	128787.5940	122421.3753	113651.3941	102944.1028	90882.8137	78113.7223	65285.2133	52988.7077
439	132552.4751	131696.8342	128012.4048	121631.7885	112865.9421	102181.7756	90161.6912	77449.6221	64690.5225	52471.5532
440	131857.6347	130957.0693	127241.8817	120847.2943	112085.9183	101425.0936	89446.2906	76791.1679	64101.2488	51959.4459
441	131166.4367	130221.4599	126475.9964	120067.8598	111311.2853	100674.0150	88736.5664	76138.3117	63517.3428	51452.3367
442	130478.8620	129489.9825	125714.7210	119293.4526	110542.0059	99928.4984	88032.4736	75491.0059	62938.7558	50950.1767
443	129794.8915	128762.6139	124958.0279	118524.0400	109778.0431	99188.5024	87333.9676	74849.2033	62365.4391	50452.9176
444	129114.5064	128039.3311	124205.8894	117759.5900	109019.3600	98453.9864	86641.0040	74212.8571	61797.3449	49960.5117
445	128437.6879	127320.1111	123458.2782	117000.0705	108265.9202	97724.9096	85953.5387	73581.9209	61234.4255	49472.9115
446	127764.4172	126604.9311	122715.1669	116245.4497	107517.6875	97001.2318	85271.5283	72956.3487	60676.6338	48990.0701
447	127094.6759	125893.7684	121976.5285	115495.6960	106774.6259	96282.9131	84594.9293	72336.0950	60123.9231	48511.9411
448	126428.4453	125186.6004	121242.3360	114750.7780	106036.6996	95569.9137	83923.6990	71721.1145	59576.2470	48038.4785
449	125765.7071	124483.4047	120512.5627	114010.6646	105303.8732	94862.1942	83257.7946	71111.3624	59033.5599	47569.6368
450	125106.4430	123784.1590	119787.1821	113275.3247	104576.1114	94159.7155	82597.1739	70506.7943	58495.8161	47105.3709
451	124450.6348	123088.8411	119066.1676	112544.7276	103853.3792	93462.4389	81941.7950	69907.3660	57962.9708	46645.6360
452	123798.2643	122397.4289	118349.4930	111818.8426	103135.6418	92770.3258	81291.6163	69313.0338	57434.9791	46190.3880
453	123149.3135	121709.9005	117637.1321	111097.6394	102422.8648	92083.3380	80646.5965	68723.7545	56911.7970	45739.5831
454	122503.7646	121026.2340	116929.0591	110381.0878	101715.0138	91401.4375	80006.6948	68139.4851	56393.3807	45293.1780
455	121861.5996	120346.4079	116225.2480	109669.1577	101012.0548	90724.5866	79371.8704	67560.1830	55879.6866	44851.1296
456	121222.8008	119670.4004	115525.6732	108961.8195	100313.9541	90052.7480	78742.0831	66985.8059	55370.6719	44413.3955
457	120587.3506	118998.1902	114830.3093	108259.0433	99620.6779	89385.8846	78117.2930	66416.3120	54866.2938	43979.9335
458	119955.2315	118329.7559	114139.1309	107560.7999	98932.1930	88723.9594	77497.4603	65851.6598	54366.5102	43550.7020
459	119326.4259	117665.0764	113452.1127	106867.0600	98248.4663	88066.9359	76882.5458	65291.8081	53871.2791	43125.6597
460	118700.9165	117004.1304	112769.2298	106177.7946	97569.4649	87414.7779	76272.5105	64736.7161	53380.5592	42704.7657
461	118078.6860	116346.8971	112090.4573	105492.9747	96895.1561	86767.4493	75667.3155	64186.3434	52894.3093	42287.9795
462	117459.7173	115693.3557	111415.7704	104812.5718	96225.5074	86124.9143	75066.9225	63640.6497	52412.4887	41875.2610
463	116843.9932	115043.4852	110745.1445	104136.5572	95560.4868	85487.1374	74471.2935	63099.5954	51935.0571	41466.5705
464	116231.4968	114397.2653	110078.5552	103464.9028	94900.0621	84854.0834	73880.3905	62563.1409	51461.9744	41061.8687
465	115622.2110	113754.6752	109415.9782	102797.5804	94244.2017	84225.7174	73294.1762	62031.2472	50993.2012	40661.1167
466	115016.1191	113115.6947	108757.3893	102134.5621	93592.8740	83602.0046	72712.6132	61503.8756	50528.6980	40264.2759
467	114413.2044	112480.3035	108102.7645	101475.8200	92946.0477	82982.9105	72135.6648	60980.9875	50068.4261	39871.3081
468	113813.4501	111848.4813	107452.0800	100821.3267	92303.6916	82368.4010	71563.2942	60462.5448	49612.3468	39482.1756
469	113216.8398	111220.2082	106805.3121	100171.0547	91665.7749	81758.4420	70995.4652	59948.5098	49160.4220	39096.8410
470	112623.3569	110595.4643	106162.4372	99524.9768	91032.2668	81153.0000	70432.1417	59438.8450	48712.6138	38715.2671
471	112032.9850	109974.2296	105523.4318	98883.0659	90403.1370	80552.0414	69873.2879	58933.5132	48268.8848	38337.4172
472	111445.7078	109356.4846	104888.2726	98245.2952	89778.3552	79955.5331	69318.8685	58432.4775	47829.1977	37963.2550
473	110861.5092	108742.2095	104256.9366	97611.6379	89157.8912	79363.4421	68768.8482	57935.7016	47393.5159	37592.7446
474	110280.3729	108131.3849	103629.4006	96982.0676	88541.7153	78775.7356	68223.1921	57443.1491	46961.8027	37225.8502
475	109702.2830	107523.9914	103005.6419	96356.5579	87929.7978	78192.3813	67681.8656	56954.7841	46534.0220	36862.5367
476	109127.2234	106920.0098	102385.6377	95735.0825	87322.1094	77613.3468	67144.8343	56470.5710	46110.1380	36502.7689
477	108555.1782	106319.4209	101769.3653	95117.6155	86718.6207	77038.6003	66612.0642	55990.4746	45690.1153	36146.5124
478	107986.1317	105722.2055	101156.8024	94504.1309	86119.3028	76468.1099	66083.5214	55514.4599	45273.9185	35793.7328
479	107420.0682	105128.3448	100547.9266	93894.6033	85524.1267	75901.8441	65559.1724	55042.4920	44861.5130	35444.3963
480	106856.9720	104537.8200	99942.7156	93289.0069	84933.0640	75339.7717	65038.9839	54574.5367	44452.8641	35098.4692
481	106296.8275	103950.6122	99341.1475	92687.3164	84346.0862	74781.8615	64522.9229	54110.5599	44047.9377	34755.9182
482	105739.6193	103366.7029	98743.2003	92089.5067	83763.1650	74228.0829	64010.9567	53650.5276	43646.6997	34416.7105
483	105185.3320	102786.0735	98148.8523	91495.5527	83184.2724	73678.4050	63503.0528	53194.4064	43249.1167	34080.8133
484	104633.9503	102208.7056	97558.0817	90905.4296	82609.3806	73132.7977	62999.1789	52742.1630	42855.1553	33748.1944
485	104085.4589	101634.5809	96970.8670	90319.1126	82038.4618	72591.2308	62499.3030	52293.7644	42464.7826	33418.8217
486	103539.8427	101063.6811	96387.1869	89736.5772	81471.4888	72053.6743	62003.3935	51849.1780	42077.9658	33092.6636
487	102997.0866	100495.9882	95807.0200	89157.7990	80908.4341	71520.0985	61511.4189	51408.3713	41694.6726	32769.6888
488	102457.1756	99931.4841	95230.3452	88582.7538	80349.2707	70990.4740	61023.3479	50971.3123	41314.8708	32449.8660
489	101920.0949	99370.1510	94657.1414	88011.4175	79793.9718	70464.7716	60539.1495	50537.9690	40938.5287	32133.1647
490	101385.8295	98811.9710	94087.3879	87443.7662	79242.5105	69942.9620	60058.7931	50108.3098	40565.6148	31819.5542
491	100854.3648	98256.9263	93521.0638	86879.7760	78694.8605	69425.0166	59582.2482	49682.3035	40196.0978	31509.0046
492	100325.6860	97704.9994	92958.1484	86319.4235	78150.9953	68910.9067	59109.4845	49259.9190	39829.9467	31201.4857
493	99799.7785	97156.1729	92398.6213	85762.6851	77610.8887	68400.6040	58640.4719	48841.1254	39467.1310	30896.9682
494	99276.6279	96610.4291	91842.4621	85209.5375	77074.5149	67894.0801	58175.1809	48425.8924	39107.6201	30595.4227
495	98756.2196	96067.7509	91289.6505	84659.9576	76541.8480	67391.3072	57713.5817	48014.1895	38751.3841	30296.8202
496	98238.5393	95528.1211	90740.1663	84113.9223	76012.8624	66892.2575	57255.6452	47605.9868	38398.3932	30001.1320
497	97723.5726	94991.5224	90193.9896	83571.4088	75487.5326	66396.9033	56801.3422	47201.2545	38048.6176	29708.3295
498	97211.3055	94457.9379	89651.1003	83032.3944	74965.8335	65905.2174	56350.6440	46799.9631	37702.0282	29418.3848
499	96701.7236	93927.3507	89111.4788	82496.8565	74447.7398	65417.1725	55903.5219	46402.0834	37358.5959	29131.2698
500	96194.8130	93399.7438	88575.1053	81964.7727	73933.2267	64932.7417	55459.9475	46007.5864	37018.2920	28846.9570
501	95690.5595	92875.1006	88041.9603	81436.1207	73422.2694	64451.8983	55019.8927	45616.4432	36681.0879	28565.4190
502	95188.9494	92353.4044	87512.0244	80910.8784	72914.8434	63974.6156	54583.3297	45228.6255	36346.9555	28286.6288
503	94689.9687	91834.6387	86985.2782	80389.0237	72410.9243	63500.8673	54150.2306	44844.1048	36015.8668	28010.5594
504	94193.6037	91318.7870	86461.7026	79870.5349	71910.4877	63030.6273	53720.5679	44462.8533	35687.7939	27737.1844
505	93699.8406	90805.8329	85941.2785	79355.3902	71413.5098	62563.8695	53294.3145	44084.8430	35362.7095	27466.4775
506	93208.6659	90295.7602	85423.9869	78843.5680	70919.9664	62100.5681	52871.4433	43710.0464	35040.5864	27198.4126
507	92720.0659	89788.5526	84909.8089	78335.0470	70429.8340	61640.6977	52451.9274	43338.4363	34721.3975	26932.9639
508	92234.0271	89284.1942	84398.7258	77829.8058	69943.0889	61184.2326	52035.7402	42969.9855	34405.1161	26670.1059
509	91750.5361	88782.6688	83890.7190	77327.8232	69459.7077	60731.1479	51622.8553	42604.6672	34091.7158	26409.8134
510	91269.5796	88283.9605	83385.7699	76829.0784	68979.6672	60281.4183	51213.2465	42242.4546	33781.1703	26152.0612
511	90791.1443	87788.0536	82883.8602	76333.5503	68502.9444	59835.0191	50806.8878	41883.3216	33473.4536	25896.8246
512	90315.2169	87294.9323	82384.9716	75841.2182	68029.5161	59391.9256	50403.7534	41527.2417	33168.5399	25644.0790
513	89841.7843	86804.5809	81889.0858	75352.0616	67559.3598	58952.1133	50003.8177	41174.1892	32866.4037	25393.8002
514	89370.8335	86316.9840	81396.1848	74866.0599	67092.4527	58515.5579	49607.0554	40824.1381	32567.0197	25145.9640
515	88902.3514	85832.1259	80906.2507	74383.1928	66628.7725	58082.2353	49213.4412	40477.0632	32270.3628	24900.5467
516	88436.3251	85349.9914	80419.2656	73903.4400	66168.2968	57652.1216	48822.9503	40132.9389	31976.4082	24657.5245
517	87972.7417	84870.5651	79935.2116	73426.7816	65711.0034	57225.1930	48435.5577	39791.7403	31685.1313	24416.8742
518	87511.5884	84393.8318	79454.0713	72953.1975	65256.8705	56801.4259	48051.2389	39453.4425	31396.5077	24178.5725
519	87052.8524	83919.7765	78975.8270	72482.6678	64805.8761	56380.7969	47669.9696	39118.0208	31110.5131	23942.5966
520	86596.5212	83448.3840	78500.4613	72015.1730	64357.9985	55963.2828	47291.7256	38785.4507	30827.1237	23708.9237
521	86142.5820	82979.6394	78027.9569	71550.6934	63913.2163	55548.8605	46916.4827	38455.7081	30546.3158	23477.5315
522	85691.0224	82513.5278	77558.2966	71089.2095	63471.5079	55137.5071	46544.2173	38128.7688	30268.0657	23248.3975
523	85241.8299	82050.0344	77091.4632	70630.7021	63032.8523	54729.1998	46174.9056	37804.6091	29992.3503	23021.4998
524	84794.9921	81589.1446	76627.4397	70175.1520	62597.2282	54323.9162	45808.5244	37483.2053	29719.1464	22796.8166
525	84350.4965	81130.8437	76166.2093	69722.5401	62164.6148	53921.6338	45445.0502	37164.5339	29448.4311	22574.3263
526	83908.3311	80675.1171	75707.7550	69272.8473	61734.9911	53522.3304	45084.4600	36848.5718	29180.1819	22354.0073
527	83468.4834	80221.9504	75252.0603	68826.0550	61308.3367	53125.9840	44726.7310	36535.2960	28914.3761	22135.8387
528	83030.9414	79771.3293	74799.1084	68382.1444	60884.6308	52732.5726	44371.8405	36224.6835	28650.9916	21919.7993
529	82595.6931	79323.2394	74348.8830	67941.0969	60463.8532	52342.0745	44019.7659	35916.7117	28390.0063	21705.8683
530	82162.7263	78877.6664	73901.3675	67502.8941	60045.9837	51954.4681	43670.4849	35611.3583	28131.3983	21494.0253
531	81732.0291	78434.5964	73456.5456	67067.5175	59631.0020	51569.7321	43323.9753	35308.6009	27875.1460	21284.2498
532	81303.5896	77994.0151	73014.4012	66634.9490	59218.8884	51187.8451	42980.2151	35008.4174	27621.2280	21076.5216
533	80877.3960	77555.9087	72574.9181	66205.1705	58809.6228	50808.7861	42639.1825	34710.7860	27369.6229	20870.8209
534	80453.4365	77120.2632	72138.0803	65778.1639	58403.1858	50432.5341	42300.8559	34415.6849	27120.3098	20667.1277
535	80031.6994	76687.0647	71703.8719	65353.9114	57999.5576	50059.0684	41965.2138	34123.0928	26873.2676	20465.4224
536	79612.1731	76256.2997	71272.2770	64932.3953	57598.7190	49688.3683	41632.2349	33832.9881	26628.4758	20265.6858
537	79194.8459	75827.9543	70843.2800	64513.5978	57200.6505	49320.4133	41301.8981	33545.3499	26385.9138	20067.8985
538	78779.7064	75402.0150	70416.8652	64097.5014	56805.3332	48955.1831	40974.1824	33260.1571	26145.5614	19872.0416
539	78366.7430	74978.4683	69993.0170	63684.0888	56412.7479	48592.6576	40649.0670	32977.3889	25907.3984	19678.0962
540	77955.9443	74557.3008	69571.7200	63273.3425	56022.8758	48232.8166	40326.5312	32697.0247	25671.4048	19486.0437
541	77547.2991	74138.4990	69152.9588	62865.2455	55635.6981	47875.6403	40006.5547	32419.0441	25437.5609	19295.8655
542	77140.7960	73722.0497	68736.7182	62459.7806	55251.1962	47521.1091	39689.1171	32143.4268	25205.8471	19107.5434
543	76736.4238	73307.9396	68322.9831	62056.9308	54869.3517	47169.2032	39374.1982	31870.1527	24976.2440	18921.0593
544	76334.1713	72896.1557	67911.7382	61656.6794	54490.1461	46819.9032	39061.7781	31599.2019	24748.7324	18736.3952
545	75934.0274	72486.6849	67502.9687	61259.0094	54113.5612	46473.1900	38751.8369	31330.5546	24523.2933	18553.5334
546	75535.9811	72079.5141	67096.6597	60863.9043	53739.5789	46129.0442	38444.3550	31064.1914	24299.9077	18372.4562
547	75140.0213	71674.6305	66692.7962	60471.3476	53368.1812	45787.4469	38139.3129	30800.0926	24078.5569	18193.1463
548	74746.1371	71272.0212	66291.3637	60081.3227	52999.3503	45448.3792	37836.6911	30538.2392	23859.2224	18015.5865
549	74354.3177	70871.6734	65892.3474	59693.8134	52633.0684	45111.8224	37536.4706	30278.6119	23641.8859	17839.7595
550	73964.5522	70473.5744	65495.7329	59308.8034	52269.3179	44777.7579	37238.6322	30021.1919	23426.5292	17665.6486
551	73576.8299	70077.7117	65101.5056	58926.2767	51908.0813	44446.1673	36943.1570	29765.9605	23213.1341	17493.2370
552	73191.1400	69684.0725	64709.6512	58546.2171	51549.3412	44117.0321	36650.0263	29512.8989	23001.6829	17322.5080
553	72807.4719	69292.6445	64320.1555	58168.6089	51193.0804	43790.3343	36359.2215	29261.9888	22792.1578	17153.4453
554	72425.8149	68903.4153	63933.0042	57793.4361	50839.2818	43466.0557	36070.7242	29013.2119	22584.5413	16986.0326
555	72046.1587	68516.3724	63548.1832	57420.6831	50487.9282	43144.1786	35784.5159	28766.5500	22378.8160	16820.2538
556	71668.4925	68131.5036	63165.6785	57050.3342	50139.0029	42824.6850	35500.5787	28521.9851	22174.9647	16656.0930
557	71292.8062	67748.7966	62785.4761	56682.3740	49792.4891	42507.5573	35218.8943	28279.4995	21972.9703	16493.5343
558	70919.0891	67368.2394	62407.5623	56316.7871	49448.3700	42192.7780	34939.4451	28039.0754	21772.8159	16332.5622
559	70547.3311	66989.8199	62031.9231	55953.5580	49106.6291	41880.3298	34662.2131	27800.6953	21574.4847	16173.1611
560	70177.5218	66613.5260	61658.5449	55592.6718	48767.2501	41570.1953	34387.1809	27564.3419	21377.9602	16015.3157
561	69809.6511	66239.3458	61287.4142	55234.1131	48430.2165	41262.3575	34114.3310	27329.9978	21183.2258	15859.0108
562	69443.7088	65867.2675	60918.5174	54877.8671	48095.5122	40956.7992	33843.6460	27097.6461	20990.2652	15704.2314
563	69079.6847	65497.2792	60551.8410	54523.9188	47763.1210	40653.5037	33575.1089	26867.2698	20799.0624	15550.9627
564	68717.5688	65129.3692	60187.3716	54172.2533	47433.0270	40352.4542	33308.7024	26638.8521	20609.6012	15399.1897
565	68357.3512	64763.5257	59825.0961	53822.8560	47105.2143	40053.6340	33044.4099	26412.3763	20421.8659	15248.8981
566	67999.0218	64399.7374	59465.0011	53475.7122	46779.6672	39757.0267	32782.2143	26187.8259	20235.8407	15100.0732
567	67642.5708	64037.9924	59107.0736	53130.8074	46456.3699	39462.6158	32522.0992	25965.1846	20051.5100	14952.7009
568	67287.9883	63678.2795	58751.3005	52788.1272	46135.3070	39170.3851	32264.0481	25744.4362	19868.8584	14806.7668
569	66935.2645	63320.5871	58397.6688	52447.6571	45816.4629	38880.3185	32008.0444	25525.5644	19687.8706	14662.2570
570	66584.3897	62964.9040	58046.1657	52109.3830	45499.8224	38592.3998	31754.0721	25308.5535	19508.5314	14519.1576
571	66235.3542	62611.2188	57696.7784	51773.2907	45185.3702	38306.6133	31502.1150	25093.3875	19330.8259	14377.4548
572	65888.1483	62259.5203	57349.4940	51439.3661	44873.0912	38022.9431	31252.1570	24880.0508	19154.7391	14237.1350
573	65542.7625	61909.7973	57004.3000	51107.5953	44562.9704	37741.3736	31004.1824	24668.5278	18980.2563	14098.1847
574	65199.1872	61562.0388	56661.1838	50777.9642	44254.9929	37461.8891	30758.1753	24458.8032	18807.3629	13960.5904
575	64857.4129	61216.2338	56320.1328	50450.4592	43949.1438	37184.4743	30514.1203	24250.8615	18636.0443	13824.3391
576	64517.4302	60872.3711	55981.1347	50125.0665	43645.4084	36909.1138	30272.0017	24044.6877	18466.2864	13689.4175
577	64179.2297	60530.4401	55644.1770	49801.7726	43343.7722	36635.7925	30031.8042	23840.2668	18298.0748	13555.8127
578	63842.8021	60190.4297	55309.2475	49480.5637	43044.2206	36364.4951	29793.5126	23637.5838	18131.3954	13423.5119
579	63508.1380	59852.3292	54976.3340	49161.4267	42746.7393	36095.2068	29557.1118	23436.6239	17966.2344	13292.5023
580	63175.2282	59516.1279	54645.4244	48844.3479	42451.3138	35827.9126	29322.5868	23237.3725	17802.5778	13162.7713
581	62844.0635	59181.8151	54316.5065	48529.3142	42157.9301	35562.5978	29089.9226	23039.8151	17640.4120	13034.3064
582	62514.6348	58849.3801	53989.5685	48216.3125	41866.5739	35299.2478	28859.1045	22843.9373	17479.7234	12907.0954
583	62186.9329	58518.8126	53664.5983	47905.3295	41577.2314	35037.8479	28630.1179	22649.7248	17320.4985	12781.1258
584	61860.9489	58190.1019	53341.5842	47596.3522	41289.8884	34778.3837	28402.9482	22457.1634	17162.7240	12656.3857
585	61536.6737	57863.2376	53020.5143	47289.3678	41004.5314	34520.8409	28177.5810	22266.2391	17006.3867	12532.8630
586	61214.0983	57538.2093	52701.3770	46984.3634	40721.1464	34265.2053	27954.0020	22076.9380	16851.4735	12410.5459
587	60893.2138	57215.0069	52384.1606	46681.3261	40439.7200	34011.4628	27732.1970	21889.2463	16697.9714	12289.4226
588	60574.0115	56893.6198	52068.8536	46380.2434	40160.2385	33759.5993	27512.1520	21703.1502	16545.8676	12169.4813
589	60256.4824	56574.0381	51755.4444	46081.1026	39882.6885	33509.6009	27293.8530	21518.6364	16395.1493	12050.7107
590	59940.6178	56256.2516	51443.9218	45783.8912	39607.0567	33261.4538	27077.2861	21335.6912	16245.8039	11933.0992
591	59626.4089	55940.2501	51134.2742	45488.5967	39333.3298	33015.1442	26862.4375	21154.3013	16097.8189	11816.6356
592	59313.8472	55626.0236	50826.4904	45195.2068	39061.4946	32770.6587	26649.2937	20974.4536	15951.1820	11701.3087
593	59002.9239	55313.5622	50520.5592	44903.7091	38791.5382	32527.9837	26437.8412	20796.1349	15805.8807	11587.1072
594	58693.6304	55002.8560	50216.4694	44614.0916	38523.4474	32287.1057	26228.0664	20619.3322	15661.9031	11474.0204
595	58385.9583	54693.8950	49914.2100	44326.3420	38257.2093	32048.0115	26019.9561	20444.0326	15519.2369	11362.0373
596	58079.8989	54386.6695	49613.7699	44040.4483	37992.8113	31810.6878	25813.4971	20270.2233	15377.8704	11251.1471
597	57775.4440	54081.1698	49315.1383	43756.3986	37730.2406	31575.1216	25608.6763	20097.8918	15237.7915	11141.3391
598	57472.5850	53777.3861	49018.3041	43474.1809	37469.4845	31341.2998	25405.4807	19927.0253	15098.9886	11032.6028
599	57171.3136	53475.3089	48723.2566	43193.7835	37210.5305	31109.2095	25203.8973	19757.6116	14961.4501	10924.9278
600	56871.6214	53174.9284	48429.9850	42915.1945	36953.3661	30878.8379	25003.9134	19589.6381	14825.1645	10818.3037
601	56573.5003	52876.2353	48138.4787	42638.4024	36697.9790	30650.1723	24805.5164	19423.0927	14690.1203	10712.7201
602	56276.9419	52579.2199	47848.7270	42363.3955	36444.3569	30423.1999	24608.6935	19257.9632	14556.3062	10608.1671
603	55981.9380	52283.8730	47560.7193	42090.1623	36192.4877	30197.9084	24413.4324	19094.2375	14423.7111	10504.6344
604	55688.4806	51990.1850	47274.4452	41818.6914	35942.3591	29974.2852	24219.7205	18931.9039	14292.3238	10402.1122
605	55396.5614	51698.1468	46989.8942	41548.9715	35693.9591	29752.3180	24027.5458	18770.9503	14162.1333	10300.5906
606	55106.1725	51407.7490	46707.0560	41280.9911	35447.2759	29531.9946	23836.8958	18611.3652	14033.1287	10200.0598
607	54817.3059	51118.9824	46425.9202	41014.7392	35202.2975	29313.3027	23647.7586	18453.1367	13905.2993	10100.5101
608	54529.9534	50831.8379	46146.4766	40750.2045	34959.0121	29096.2302	23460.1222	18296.2535	13778.6343	10001.9321
609	54244.1073	50546.3063	45868.7150	40487.3760	34717.4082	28880.7652	23273.9745	18140.7041	13653.1230	9904.3161
610	53959.7596	50262.3786	45592.6253	40226.2427	34477.4739	28666.8958	23089.3039	17986.4771	13528.7551	9807.6528
611	53676.9024	49980.0457	45318.1974	39966.7937	34239.1979	28454.6102	22906.0986	17833.5613	13405.5201	9711.9330
612	53395.5279	49699.2988	45045.4214	39709.0180	34002.5686	28243.8966	22724.3469	17681.9455	13283.4076	9617.1473
613	53115.6285	49420.1289	44774.2872	39452.9049	33767.5747	28034.7433	22544.0374	17531.6187	13162.4074	9523.2867
614	52837.1962	49142.5271	44504.7849	39198.4436	33534.2048	27827.1389	22365.1585	17382.5700	13042.5095	9430.3422
615	52560.2235	48866.4847	44236.9049	38945.6236	33302.4478	27621.0719	22187.6990	17234.7884	12923.7037	9338.3047
616	52284.7027	48591.9929	43970.6373	38694.4342	33072.2924	27416.5309	22011.6476	17088.2633	12805.9801	9247.1656
617	52010.6262	48319.0429	43705.9723	38444.8649	32843.7277	27213.5045	21836.9931	16942.9838	12689.3289	9156.9159
618	51737.9864	48047.6261	43442.9005	38196.9053	32616.7426	27011.9816	21663.7244	16798.9395	12573.7403	9067.5470
619	51466.7758	47777.7339	43181.4120	37950.5449	32391.3262	26811.9510	21491.8305	16656.1198	12459.2046	8979.0504
620	51196.9868	47509.3578	42921.4975	37705.7735	32167.4677	26613.4017	21321.3006	16514.5143	12345.7122	8891.4174
621	50928.6121	47242.4892	42663.1475	37462.5808	31945.1563	26416.3227	21152.1237	16374.1127	12233.2537	8804.6398
622	50661.6442	46977.1196	42406.3525	37220.9567	31724.3812	26220.7031	20984.2892	16234.9047	12121.8195	8718.7090
623	50396.0758	46713.2406	42151.1032	36980.8909	31505.1320	26026.5321	20817.7864	16096.8803	12011.4004	8633.6169
624	50131.8994	46450.8440	41897.3903	36742.3736	31287.3980	25833.7991	20652.6048	15960.0293	11901.9871	8549.3553
625	49869.1079	46189.9212	41645.2045	36505.3946	31071.1688	25642.4932	20488.7338	15824.3417	11793.5705	8465.9161
626	49607.6939	45930.4641	41394.5367	36269.9440	30856.4340	25452.6040	20326.1630	15689.8078	11686.1414	8383.2912
627	49347.6503	45672.4644	41145.3776	36036.0121	30643.1832	25264.1210	20164.8822	15556.4176	11579.6910	8301.4726
628	49088.9698	45415.9139	40897.7183	35803.5889	30431.4062	25077.0338	20004.8811	15424.1614	11474.2102	8220.4527
629	48831.6453	45160.8046	40651.5496	35572.6649	30221.0928	24891.3320	19846.1496	15293.0297	11369.6902	8140.2234
630	48575.6697	44907.1282	40406.8627	35343.2302	30012.2329	24707.0054	19688.6775	15163.0128	11266.1224	8060.7772
631	48321.0360	44654.8768	40163.6486	35115.2753	29804.8164	24524.0437	19532.4550	15034.1012	11163.4979	7982.1063
632	48067.7370	44404.0423	39921.8984	34888.7907	29598.8334	24342.4369	19377.4719	14906.2857	11061.8083	7904.2032
633	47815.7658	44154.6168	39681.6034	34663.7668	29394.2740	24162.1750	19223.7187	14779.5568	10961.0449	7827.0605
634	47565.1155	43906.5923	39442.7547	34440.1943	29191.1283	23983.2480	19071.1854	14653.9053	10861.1995	7750.6706
635	47315.7790	43659.9611	39205.3436	34218.0638	28989.3865	23805.6459	18919.8624	14529.3220	10762.2635	7675.0263
636	47067.7496	43414.7152	38969.3616	33997.3659	28789.0390	23629.3591	18769.7401	14405.7979	10664.2288	7600.1203
637	46821.0204	43170.8469	38734.8000	33778.0915	28590.0761	23454.3777	18620.8089	14283.3240	10567.0870	7525.9453
638	46575.5845	42928.3485	38501.6503	33560.2314	28392.4883	23280.6920	18473.0595	14161.8913	10470.8302	7452.4942
639	46331.4352	42687.2122	38269.9039	33343.7764	28196.2660	23108.2926	18326.4824	14041.4911	10375.4501	7379.7600
640	46088.5657	42447.4305	38039.5524	33128.7175	28001.3998	22937.1698	18181.0683	13922.1144	10280.9389	7307.7357
641	45846.9693	42208.9956	37810.5874	32915.0457	27807.8803	22767.3143	18036.8081	13803.7526	10187.2886	7236.4143
642	45606.6394	41971.9001	37583.0006	32702.7520	27615.6983	22598.7165	17893.6925	13686.3971	10094.4914	7165.7890
643	45367.5693	41736.1364	37356.7837	32491.8275	27424.8444	22431.3673	17751.7125	13570.0393	10002.5395	7095.8530
644	45129.7524	41501.6970	37131.9284	32282.2635	27235.3096	22265.2573	17610.8590	13454.6708	9911.4251	7026.5995
645	44893.1821	41268.5744	36908.4265	32074.0510	27047.0846	22100.3774	17471.1232	13340.2831	9821.1408	6958.0219
646	44657.8520	41036.7614	36686.2699	31867.1815	26860.1605	21936.7185	17332.4961	13226.8679	9731.6788	6890.1136
647	44423.7554	40806.2505	36465.4505	31661.6463	26674.5282	21774.2715	17194.9690	13114.4169	9643.0318	6822.8681
648	44190.8860	40577.0345	36245.9603	31457.4367	26490.1788	21613.0275	17058.5331	13002.9219	9555.1923	6756.2788
649	43959.2373	40349.1060	36027.7912	31254.5442	26307.1035	21452.9776	16923.1797	12892.3748	9468.1529	6690.3395
650	43728.8029	40122.4578	35810.9353	31052.9603	26125.2934	21294.1128	16788.9004	12782.7676	9381.9063	6625.0437
651	43499.5764	39897.0827	35595.3846	30852.6766	25944.7398	21136.4245	16655.6865	12674.0922	9296.4454	6560.3852
652	43271.5515	39672.9736	35381.1314	30653.6847	25765.4341	20979.9039	16523.5296	12566.3408	9211.7630	6496.3577
