s	phi4.0	phi3.9	phi3.8	phi3.7	phi3.6	phi3.5	phi3.4	phi3.3	phi3.2	phi3.1
0	3071.7969	4715.4658	7166.5626	10783.2818	16063.6517	23691.3776	34593.0148	50007.8093	71571.1038	101411.4726
1	3069.9620	4712.2305	7160.9147	10773.5204	16046.9493	23663.0834	34545.5619	49929.0189	71441.5863	101200.6946
2	3068.1283	4708.9974	7155.2712	10763.7680	16030.2643	23634.8231	34498.1741	49850.3526	71312.3031	100990.3546
3	3066.2956	4705.7665	7149.6322	10754.0243	16013.5967	23606.5964	34450.8514	49771.8102	71183.2540	100780.4518
4	3064.4641	4702.5379	7143.9976	10744.2895	15996.9463	23578.4035	34403.5935	49693.3916	71054.4383	100570.9853
5	3062.6336	4699.3114	7138.3675	10734.5635	15980.3133	23550.2443	34356.4005	49615.0966	70925.8558	100361.9542
6	3060.8042	4696.0872	7132.7418	10724.8463	15963.6976	23522.1187	34309.2722	49536.9249	70797.5059	100153.3575
7	3058.9760	4692.8651	7127.1206	10715.1378	15947.0991	23494.0267	34262.2086	49458.8763	70669.3884	99945.1944
8	3057.1488	4689.6453	7121.5037	10705.4382	15930.5179	23465.9682	34215.2095	49380.9508	70541.5026	99737.4639
9	3055.3227	4686.4277	7115.8913	10695.7474	15913.9540	23437.9432	34168.2749	49303.1480	70413.8483	99530.1652
10	3053.4977	4683.2123	7110.2834	10686.0653	15897.4072	23409.9517	34121.4047	49225.4678	70286.4250	99323.2973
11	3051.6738	4679.9991	7104.6798	10676.3920	15880.8777	23381.9937	34074.5987	49147.9100	70159.2323	99116.8594
12	3049.8510	4676.7881	7099.0807	10666.7274	15864.3654	23354.0690	34027.8570	49070.4744	70032.2698	98910.8506
13	3048.0292	4673.5793	7093.4859	10657.0716	15847.8702	23326.1777	33981.1794	48993.1608	69905.5370	98705.2699
14	3046.2086	4670.3728	7087.8956	10647.4245	15831.3922	23298.3197	33934.5658	48915.9690	69779.0335	98500.1165
15	3044.3890	4667.1684	7082.3097	10637.7862	15814.9313	23270.4949	33888.0162	48838.8988	69652.7590	98295.3896
16	3042.5705	4663.9662	7076.7282	10628.1566	15798.4875	23242.7034	33841.5304	48761.9501	69526.7130	98091.0881
17	3040.7532	4660.7662	7071.1511	10618.5357	15782.0608	23214.9451	33795.1084	48685.1226	69400.8951	97887.2113
18	3038.9369	4657.5684	7065.5784	10608.9235	15765.6512	23187.2199	33748.7501	48608.4161	69275.3049	97683.7582
19	3037.1216	4654.3728	7060.0100	10599.3200	15749.2587	23159.5279	33702.4553	48531.8305	69149.9419	97480.7280
20	3035.3075	4651.1794	7054.4461	10589.7252	15732.8832	23131.8689	33656.2241	48455.3656	69024.8058	97278.1198
21	3033.4945	4647.9882	7048.8866	10580.1391	15716.5248	23104.2429	33610.0563	48379.0211	68899.8962	97075.9327
22	3031.6825	4644.7992	7043.3314	10570.5617	15700.1833	23076.6500	33563.9518	48302.7969	68775.2126	96874.1658
23	3029.8716	4641.6123	7037.7806	10560.9930	15683.8588	23049.0899	33517.9105	48226.6928	68650.7546	96672.8183
24	3028.0618	4638.4277	7032.2342	10551.4329	15667.5514	23021.5629	33471.9324	48150.7087	68526.5219	96471.8893
25	3026.2531	4635.2452	7026.6921	10541.8814	15651.2608	22994.0686	33426.0174	48074.8442	68402.5139	96271.3779
26	3024.4455	4632.0649	7021.1544	10532.3386	15634.9872	22966.6073	33380.1654	47999.0993	68278.7304	96071.2832
27	3022.6389	4628.8868	7015.6211	10522.8045	15618.7306	22939.1787	33334.3762	47923.4737	68155.1709	95871.6044
28	3020.8334	4625.7109	7010.0922	10513.2790	15602.4908	22911.7828	33288.6499	47847.9673	68031.8350	95672.3407
29	3019.0290	4622.5372	7004.5676	10503.7621	15586.2679	22884.4197	33242.9863	47772.5798	67908.7223	95473.4911
30	3017.2257	4619.3656	6999.0473	10494.2538	15570.0619	22857.0893	33197.3853	47697.3111	67785.8323	95275.0548
31	3015.4235	4616.1962	6993.5314	10484.7541	15553.8727	22829.7915	33151.8469	47622.1610	67663.1648	95077.0309
32	3013.6223	4613.0290	6988.0199	10475.2630	15537.7004	22802.5263	33106.3710	47547.1293	67540.7192	94879.4187
33	3011.8222	4609.8640	6982.5127	10465.7805	15521.5449	22775.2937	33060.9574	47472.2158	67418.4952	94682.2171
34	3010.0232	4606.7011	6977.0098	10456.3066	15505.4061	22748.0936	33015.6062	47397.4204	67296.4924	94485.4254
35	3008.2252	4603.5404	6971.5113	10446.8413	15489.2842	22720.9260	32970.3171	47322.7428	67174.7104	94289.0428
36	3006.4284	4600.3819	6966.0171	10437.3845	15473.1790	22693.7908	32925.0902	47248.1828	67053.1487	94093.0683
37	3004.6326	4597.2255	6960.5273	10427.9363	15457.0906	22666.6880	32879.9253	47173.7403	66931.8071	93897.5011
38	3002.8378	4594.0713	6955.0417	10418.4967	15441.0189	22639.6176	32834.8224	47099.4152	66810.6850	93702.3405
39	3001.0442	4590.9193	6949.5605	10409.0656	15424.9639	22612.5796	32789.7813	47025.2071	66689.7821	93507.5854
40	2999.2516	4587.7694	6944.0836	10399.6430	15408.9256	22585.5738	32744.8020	46951.1159	66569.0980	93313.2351
41	2997.4601	4584.6217	6938.6110	10390.2290	15392.9040	22558.6003	32699.8844	46877.1415	66448.6323	93119.2888
42	2995.6697	4581.4761	6933.1428	10380.8235	15376.8990	22531.6590	32655.0285	46803.2836	66328.3846	92925.7456
43	2993.8803	4578.3328	6927.6788	10371.4265	15360.9107	22504.7498	32610.2340	46729.5421	66208.3545	92732.6046
44	2992.0920	4575.1915	6922.2192	10362.0380	15344.9390	22477.8728	32565.5010	46655.9168	66088.5416	92539.8651
45	2990.3048	4572.0524	6916.7638	10352.6580	15328.9839	22451.0279	32520.8294	46582.4075	65968.9455	92347.5262
46	2988.5186	4568.9155	6911.3128	10343.2865	15313.0454	22424.2151	32476.2191	46509.0140	65849.5658	92155.5871
47	2986.7335	4565.7807	6905.8660	10333.9235	15297.1235	22397.4343	32431.6699	46435.7361	65730.4022	91964.0468
48	2984.9495	4562.6481	6900.4236	10324.5689	15281.2181	22370.6854	32387.1819	46362.5737	65611.4542	91772.9047
49	2983.1665	4559.5176	6894.9854	10315.2228	15265.3293	22343.9686	32342.7549	46289.5266	65492.7215	91582.1599
50	2981.3846	4556.3893	6889.5515	10305.8852	15249.4569	22317.2836	32298.3888	46216.5945	65374.2036	91391.8115
51	2979.6038	4553.2631	6884.1219	10296.5561	15233.6011	22290.6305	32254.0836	46143.7774	65255.9003	91201.8588
52	2977.8240	4550.1391	6878.6966	10287.2353	15217.7618	22264.0092	32209.8391	46071.0750	65137.8110	91012.3008
53	2976.0453	4547.0172	6873.2756	10277.9231	15201.9389	22237.4197	32165.6554	45998.4871	65019.9354	90823.1369
54	2974.2676	4543.8975	6867.8588	10268.6192	15186.1325	22210.8620	32121.5323	45926.0136	64902.2731	90634.3661
55	2972.4910	4540.7799	6862.4463	10259.3238	15170.3426	22184.3360	32077.4696	45853.6543	64784.8237	90445.9876
56	2970.7155	4537.6644	6857.0381	10250.0368	15154.5690	22157.8416	32033.4675	45781.4090	64667.5869	90258.0007
57	2968.9410	4534.5511	6851.6341	10240.7582	15138.8119	22131.3789	31989.5257	45709.2775	64550.5622	90070.4045
58	2967.1676	4531.4399	6846.2344	10231.4879	15123.0711	22104.9478	31945.6441	45637.2597	64433.7493	89883.1982
59	2965.3953	4528.3308	6840.8389	10222.2261	15107.3467	22078.5483	31901.8228	45565.3553	64317.1478	89696.3811
60	2963.6240	4525.2239	6835.4477	10212.9727	15091.6386	22052.1803	31858.0616	45493.5643	64200.7573	89509.9522
61	2961.8538	4522.1191	6830.0607	10203.7276	15075.9469	22025.8438	31814.3604	45421.8863	64084.5774	89323.9107
62	2960.0846	4519.0164	6824.6780	10194.4910	15060.2715	21999.5388	31770.7191	45350.3213	63968.6078	89138.2560
63	2958.3165	4515.9159	6819.2995	10185.2626	15044.6124	21973.2651	31727.1377	45278.8690	63852.8480	88952.9871
64	2956.5494	4512.8175	6813.9253	10176.0427	15028.9696	21947.0229	31683.6161	45207.5293	63737.2977	88768.1034
65	2954.7834	4509.7212	6808.5553	10166.8310	15013.3430	21920.8120	31640.1542	45136.3020	63621.9565	88583.6038
66	2953.0185	4506.6270	6803.1895	10157.6277	14997.7327	21894.6324	31596.7519	45065.1869	63506.8241	88399.4878
67	2951.2546	4503.5350	6797.8280	10148.4328	14982.1386	21868.4840	31553.4092	44994.1839	63391.8999	88215.7544
68	2949.4917	4500.4451	6792.4707	10139.2462	14966.5608	21842.3669	31510.1259	44923.2928	63277.1838	88032.4029
69	2947.7300	4497.3573	6787.1176	10130.0678	14950.9991	21816.2810	31466.9020	44852.5133	63162.6753	87849.4325
70	2945.9692	4494.2716	6781.7687	10120.8978	14935.4536	21790.2262	31423.7374	44781.8454	63048.3739	87666.8424
71	2944.2095	4491.1880	6776.4241	10111.7361	14919.9243	21764.2025	31380.6320	44711.2888	62934.2794	87484.6318
72	2942.4509	4488.1066	6771.0836	10102.5827	14904.4111	21738.2100	31337.5857	44640.8433	62820.3914	87302.7999
73	2940.6933	4485.0273	6765.7474	10093.4376	14888.9141	21712.2484	31294.5984	44570.5089	62706.7095	87121.3459
74	2938.9368	4481.9501	6760.4154	10084.3007	14873.4331	21686.3179	31251.6702	44500.2852	62593.2333	86940.2691
75	2937.1813	4478.8749	6755.0875	10075.1722	14857.9683	21660.4183	31208.8008	44430.1723	62479.9624	86759.5686
76	2935.4269	4475.8019	6749.7639	10066.0518	14842.5195	21634.5497	31165.9902	44360.1697	62366.8966	86579.2437
77	2933.6735	4472.7311	6744.4445	10056.9398	14827.0868	21608.7120	31123.2384	44290.2775	62254.0353	86399.2936
78	2931.9212	4469.6623	6739.1292	10047.8360	14811.6702	21582.9051	31080.5452	44220.4954	62141.3783	86219.7175
79	2930.1699	4466.5956	6733.8182	10038.7404	14796.2696	21557.1291	31037.9105	44150.8233	62028.9251	86040.5147
80	2928.4196	4463.5310	6728.5113	10029.6531	14780.8850	21531.3838	30995.3344	44081.2609	61916.6755	85861.6843
81	2926.6704	4460.4686	6723.2086	10020.5739	14765.5164	21505.6693	30952.8166	44011.8081	61804.6289	85683.2256
82	2924.9223	4457.4082	6717.9101	10011.5031	14750.1637	21479.9854	30910.3572	43942.4647	61692.7852	85505.1378
83	2923.1752	4454.3499	6712.6158	10002.4404	14734.8271	21454.3323	30867.9560	43873.2306	61581.1438	85327.4202
84	2921.4291	4451.2938	6707.3256	9993.3859	14719.5063	21428.7098	30825.6130	43804.1056	61469.7045	85150.0720
85	2919.6841	4448.2397	6702.0396	9984.3396	14704.2015	21403.1179	30783.3280	43735.0895	61358.4668	84973.0923
86	2917.9401	4445.1877	6696.7578	9975.3015	14688.9127	21377.5566	30741.1011	43666.1821	61247.4304	84796.4805
87	2916.1971	4442.1378	6691.4802	9966.2716	14673.6397	21352.0257	30698.9321	43597.3833	61136.5950	84620.2358
88	2914.4552	4439.0900	6686.2067	9957.2499	14658.3826	21326.5254	30656.8209	43528.6929	61025.9601	84444.3574
89	2912.7144	4436.0443	6680.9373	9948.2363	14643.1413	21301.0556	30614.7675	43460.1107	60915.5255	84268.8445
90	2910.9746	4433.0007	6675.6721	9939.2309	14627.9160	21275.6161	30572.7718	43391.6366	60805.2907	84093.6964
91	2909.2358	4429.9592	6670.4111	9930.2336	14612.7064	21250.2070	30530.8337	43323.2703	60695.2553	83918.9124
92	2907.4980	4426.9198	6665.1542	9921.2445	14597.5127	21224.8283	30488.9531	43255.0118	60585.4191	83744.4917
93	2905.7613	4423.8824	6659.9014	9912.2636	14582.3347	21199.4799	30447.1300	43186.8608	60475.7817	83570.4334
94	2904.0257	4420.8472	6654.6528	9903.2907	14567.1725	21174.1618	30405.3642	43118.8172	60366.3426	83396.7370
95	2902.2910	4417.8140	6649.4083	9894.3260	14552.0261	21148.8739	30363.6558	43050.8808	60257.1017	83223.4015
96	2900.5574	4414.7829	6644.1680	9885.3694	14536.8955	21123.6162	30322.0045	42983.0515	60148.0583	83050.4264
97	2898.8249	4411.7539	6638.9318	9876.4209	14521.7806	21098.3886	30280.4104	42915.3290	60039.2124	82877.8107
98	2897.0934	4408.7269	6633.6997	9867.4805	14506.6814	21073.1912	30238.8734	42847.7132	59930.5634	82705.5538
99	2895.3629	4405.7021	6628.4717	9858.5482	14491.5979	21048.0239	30197.3933	42780.2039	59822.1110	82533.6550
100	2893.6334	4402.6793	6623.2479	9849.6239	14476.5300	21022.8867	30155.9701	42712.8011	59713.8548	82362.1134
101	2891.9050	4399.6585	6618.0281	9840.7078	14461.4779	20997.7794	30114.6037	42645.5044	59605.7946	82190.9284
102	2890.1776	4396.6399	6612.8125	9831.7997	14446.4414	20972.7022	30073.2941	42578.3137	59497.9299	82020.0992
103	2888.4512	4393.6233	6607.6010	9822.8997	14431.4205	20947.6549	30032.0412	42511.2289	59390.2605	81849.6250
104	2886.7259	4390.6088	6602.3936	9814.0078	14416.4153	20922.6375	29990.8448	42444.2498	59282.7858	81679.5051
105	2885.0016	4387.5964	6597.1903	9805.1239	14401.4256	20897.6500	29949.7050	42377.3762	59175.5057	81509.7389
106	2883.2784	4384.5860	6591.9912	9796.2480	14386.4516	20872.6923	29908.6215	42310.6080	59068.4197	81340.3254
107	2881.5561	4381.5777	6586.7961	9787.3802	14371.4931	20847.7644	29867.5945	42243.9450	58961.5274	81171.2641
108	2879.8349	4378.5715	6581.6051	9778.5204	14356.5501	20822.8663	29826.6237	42177.3870	58854.8286	81002.5542
109	2878.1147	4375.5673	6576.4181	9769.6686	14341.6227	20797.9980	29785.7091	42110.9339	58748.3229	80834.1950
110	2876.3956	4372.5652	6571.2353	9760.8248	14326.7109	20773.1593	29744.8507	42044.5855	58642.0100	80666.1856
111	2874.6775	4369.5651	6566.0566	9751.9891	14311.8145	20748.3503	29704.0483	41978.3416	58535.8894	80498.5255
112	2872.9604	4366.5671	6560.8819	9743.1613	14296.9336	20723.5710	29663.3018	41912.2021	58429.9608	80331.2138
113	2871.2443	4363.5712	6555.7114	9734.3415	14282.0682	20698.8212	29622.6113	41846.1668	58324.2240	80164.2499
114	2869.5292	4360.5773	6550.5449	9725.5298	14267.2182	20674.1010	29581.9766	41780.2355	58218.6785	79997.6330
115	2867.8152	4357.5855	6545.3824	9716.7260	14252.3837	20649.4103	29541.3976	41714.4082	58113.3240	79831.3624
116	2866.1022	4354.5957	6540.2241	9707.9301	14237.5646	20624.7491	29500.8743	41648.6845	58008.1601	79665.4374
117	2864.3902	4351.6080	6535.0698	9699.1422	14222.7609	20600.1174	29460.4065	41583.0644	57903.1866	79499.8573
118	2862.6793	4348.6223	6529.9195	9690.3623	14207.9726	20575.5150	29419.9943	41517.5477	57798.4030	79334.6213
119	2860.9693	4345.6387	6524.7733	9681.5903	14193.1997	20550.9421	29379.6375	41452.1342	57693.8090	79169.7287
120	2859.2604	4342.6571	6519.6312	9672.8263	14178.4421	20526.3985	29339.3361	41386.8237	57589.4044	79005.1789
121	2857.5525	4339.6776	6514.4932	9664.0702	14163.6999	20501.8842	29299.0900	41321.6162	57485.1886	78840.9710
122	2855.8457	4336.7001	6509.3591	9655.3220	14148.9730	20477.3992	29258.8990	41256.5114	57381.1614	78677.1045
123	2854.1398	4333.7246	6504.2292	9646.5818	14134.2615	20452.9434	29218.7632	41191.5092	57277.3225	78513.5786
124	2852.4350	4330.7512	6499.1032	9637.8494	14119.5652	20428.5168	29178.6825	41126.6094	57173.6715	78350.3925
125	2850.7312	4327.7798	6493.9813	9629.1250	14104.8842	20404.1194	29138.6567	41061.8118	57070.2081	78187.5456
126	2849.0284	4324.8105	6488.8635	9620.4084	14090.2185	20379.7512	29098.6858	40997.1164	56966.9319	78025.0372
127	2847.3266	4321.8432	6483.7497	9611.6998	14075.5680	20355.4120	29058.7698	40932.5229	56863.8426	77862.8665
128	2845.6258	4318.8780	6478.6399	9602.9990	14060.9328	20331.1020	29018.9085	40868.0311	56760.9399	77701.0329
129	2843.9261	4315.9147	6473.5341	9594.3061	14046.3127	20306.8209	28979.1019	40803.6410	56658.2233	77539.5357
130	2842.2274	4312.9536	6468.4324	9585.6211	14031.7079	20282.5689	28939.3499	40739.3523	56555.6927	77378.3741
131	2840.5296	4309.9944	6463.3347	9576.9439	14017.1182	20258.3458	28899.6525	40675.1649	56453.3476	77217.5475
132	2838.8329	4307.0373	6458.2410	9568.2746	14002.5438	20234.1516	28860.0095	40611.0786	56351.1877	77057.0552
133	2837.1373	4304.0822	6453.1513	9559.6132	13987.9845	20209.9863	28820.4208	40547.0933	56249.2126	76896.8964
134	2835.4426	4301.1291	6448.0656	9550.9596	13973.4403	20185.8499	28780.8865	40483.2088	56147.4222	76737.0705
135	2833.7489	4298.1781	6442.9839	9542.3138	13958.9112	20161.7424	28741.4064	40419.4250	56045.8159	76577.5768
136	2832.0563	4295.2291	6437.9063	9533.6758	13944.3973	20137.6636	28701.9805	40355.7417	55944.3934	76418.4146
137	2830.3646	4292.2821	6432.8326	9525.0457	13929.8984	20113.6135	28662.6086	40292.1587	55843.1546	76259.5832
138	2828.6740	4289.3371	6427.7629	9516.4234	13915.4146	20089.5922	28623.2908	40228.6758	55742.0989	76101.0820
139	2826.9844	4286.3941	6422.6973	9507.8088	13900.9459	20065.5996	28584.0269	40165.2930	55641.2261	75942.9101
140	2825.2958	4283.4532	6417.6356	9499.2021	13886.4922	20041.6356	28544.8168	40102.0101	55540.5358	75785.0671
141	2823.6082	4280.5143	6412.5779	9490.6032	13872.0536	20017.7003	28505.6606	40038.8269	55440.0278	75627.5520
142	2821.9216	4277.5774	6407.5242	9482.0120	13857.6299	19993.7935	28466.5580	39975.7432	55339.7016	75470.3644
143	2820.2360	4274.6425	6402.4745	9473.4287	13843.2213	19969.9153	28427.5091	39912.7589	55239.5570	75313.5035
144	2818.5514	4271.7096	6397.4288	9464.8531	13828.8276	19946.0656	28388.5138	39849.8739	55139.5936	75156.9686
145	2816.8678	4268.7788	6392.3870	9456.2852	13814.4489	19922.2444	28349.5719	39787.0879	55039.8111	75000.7591
146	2815.1853	4265.8499	6387.3492	9447.7251	13800.0852	19898.4517	28310.6835	39724.4008	54940.2092	74844.8742
147	2813.5037	4262.9231	6382.3154	9439.1728	13785.7364	19874.6873	28271.8484	39661.8126	54840.7875	74689.3133
148	2811.8231	4259.9983	6377.2855	9430.6282	13771.4025	19850.9513	28233.0666	39599.3229	54741.5458	74534.0758
149	2810.1436	4257.0754	6372.2596	9422.0914	13757.0835	19827.2437	28194.3379	39536.9317	54642.4836	74379.1609
150	2808.4650	4254.1546	6367.2377	9413.5622	13742.7794	19803.5644	28155.6624	39474.6388	54543.6007	74224.5680
151	2806.7875	4251.2358	6362.2198	9405.0408	13728.4901	19779.9134	28117.0400	39412.4440	54444.8967	74070.2964
152	2805.1109	4248.3190	6357.2057	9396.5271	13714.2158	19756.2906	28078.4705	39350.3472	54346.3714	73916.3454
153	2803.4354	4245.4042	6352.1957	9388.0211	13699.9562	19732.6961	28039.9540	39288.3483	54248.0244	73762.7144
154	2801.7608	4242.4914	6347.1896	9379.5228	13685.7115	19709.1297	28001.4903	39226.4470	54149.8553	73609.4028
155	2800.0873	4239.5806	6342.1874	9371.0323	13671.4817	19685.5914	27963.0793	39164.6433	54051.8639	73456.4098
156	2798.4147	4236.6718	6337.1892	9362.5493	13657.2666	19662.0813	27924.7210	39102.9370	53954.0498	73303.7347
157	2796.7432	4233.7649	6332.1949	9354.0741	13643.0663	19638.5993	27886.4154	39041.3278	53856.4127	73151.3770
158	2795.0727	4230.8601	6327.2045	9345.6066	13628.8807	19615.1452	27848.1623	38979.8158	53758.9523	72999.3360
159	2793.4031	4227.9573	6322.2181	9337.1467	13614.7099	19591.7193	27809.9617	38918.4006	53661.6682	72847.6110
160	2791.7345	4225.0564	6317.2356	9328.6944	13600.5538	19568.3212	27771.8134	38857.0823	53564.5603	72696.2013
161	2790.0670	4222.1576	6312.2571	9320.2498	13586.4125	19544.9512	27733.7175	38795.8605	53467.6280	72545.1063
162	2788.4004	4219.2607	6307.2824	9311.8129	13572.2859	19521.6090	27695.6739	38734.7352	53370.8712	72394.3254
163	2786.7349	4216.3659	6302.3117	9303.3836	13558.1739	19498.2947	27657.6824	38673.7062	53274.2894	72243.8579
164	2785.0703	4213.4730	6297.3449	9294.9619	13544.0766	19475.0083	27619.7431	38612.7733	53177.8824	72093.7031
165	2783.4067	4210.5821	6292.3820	9286.5479	13529.9940	19451.7496	27581.8558	38551.9365	53081.6499	71943.8603
166	2781.7441	4207.6932	6287.4230	9278.1415	13515.9260	19428.5188	27544.0205	38491.1955	52985.5916	71794.3291
167	2780.0826	4204.8062	6282.4680	9269.7426	13501.8727	19405.3157	27506.2370	38430.5502	52889.7070	71645.1086
168	2778.4220	4201.9213	6277.5168	9261.3514	13487.8339	19382.1402	27468.5054	38370.0005	52793.9960	71496.1982
169	2776.7624	4199.0383	6272.5696	9252.9678	13473.8098	19358.9925	27430.8256	38309.5461	52698.4582	71347.5974
170	2775.1037	4196.1573	6267.6262	9244.5918	13459.8002	19335.8724	27393.1975	38249.1871	52603.0933	71199.3054
171	2773.4461	4193.2783	6262.6867	9236.2233	13445.8052	19312.7800	27355.6209	38188.9231	52507.9009	71051.3217
172	2771.7895	4190.4012	6257.7512	9227.8624	13431.8248	19289.7151	27318.0959	38128.7540	52412.8808	70903.6455
173	2770.1338	4187.5262	6252.8195	9219.5091	13417.8589	19266.6777	27280.6224	38068.6798	52318.0327	70756.2762
174	2768.4792	4184.6531	6247.8917	9211.1634	13403.9075	19243.6679	27243.2003	38008.7002	52223.3562	70609.2133
175	2766.8255	4181.7819	6242.9678	9202.8252	13389.9706	19220.6856	27205.8295	37948.8151	52128.8510	70462.4560
176	2765.1728	4178.9128	6238.0477	9194.4945	13376.0482	19197.7307	27168.5100	37889.0244	52034.5169	70316.0037
177	2763.5212	4176.0456	6233.1316	9186.1714	13362.1403	19174.8032	27131.2417	37829.3278	51940.3535	70169.8559
178	2761.8705	4173.1804	6228.2193	9177.8559	13348.2468	19151.9031	27094.0245	37769.7254	51846.3604	70024.0118
179	2760.2207	4170.3171	6223.3109	9169.5478	13334.3678	19129.0303	27056.8584	37710.2168	51752.5375	69878.4708
180	2758.5720	4167.4558	6218.4064	9161.2473	13320.5033	19106.1849	27019.7432	37650.8020	51658.8843	69733.2323
181	2756.9243	4164.5965	6213.5057	9152.9543	13306.6531	19083.3667	26982.6790	37591.4808	51565.4006	69588.2957
182	2755.2775	4161.7391	6208.6089	9144.6688	13292.8173	19060.5758	26945.6656	37532.2531	51472.0861	69443.6603
183	2753.6317	4158.8837	6203.7159	9136.3908	13278.9960	19037.8121	26908.7029	37473.1186	51378.9405	69299.3256
184	2751.9869	4156.0303	6198.8268	9128.1203	13265.1890	19015.0756	26871.7910	37414.0774	51285.9634	69155.2908
185	2750.3431	4153.1788	6193.9416	9119.8573	13251.3963	18992.3663	26834.9297	37355.1292	51193.1546	69011.5554
186	2748.7003	4150.3293	6189.0602	9111.6017	13237.6180	18969.6841	26798.1190	37296.2738	51100.5137	68868.1188
187	2747.0584	4147.4817	6184.1826	9103.3537	13223.8540	18947.0289	26761.3587	37237.5112	51008.0405	68724.9803
188	2745.4176	4144.6361	6179.3089	9095.1131	13210.1044	18924.4009	26724.6489	37178.8412	50915.7346	68582.1392
189	2743.7777	4141.7924	6174.4391	9086.8799	13196.3690	18901.7998	26687.9895	37120.2636	50823.5957	68439.5951
190	2742.1388	4138.9507	6169.5730	9078.6542	13182.6479	18879.2257	26651.3803	37061.7783	50731.6236	68297.3473
191	2740.5008	4136.1109	6164.7108	9070.4360	13168.9411	18856.6786	26614.8213	37003.3851	50639.8179	68155.3951
192	2738.8639	4133.2731	6159.8525	9062.2252	13155.2485	18834.1585	26578.3126	36945.0840	50548.1784	68013.7379
193	2737.2279	4130.4372	6154.9980	9054.0218	13141.5702	18811.6652	26541.8538	36886.8747	50456.7047	67872.3752
194	2735.5929	4127.6033	6150.1472	9045.8259	13127.9061	18789.1988	26505.4451	36828.7571	50365.3965	67731.3062
195	2733.9589	4124.7713	6145.3004	9037.6374	13114.2562	18766.7592	26469.0864	36770.7311	50274.2536	67590.5305
196	2732.3258	4121.9412	6140.4573	9029.4563	13100.6205	18744.3464	26432.7775	36712.7965	50183.2756	67450.0474
197	2730.6938	4119.1131	6135.6181	9021.2825	13086.9989	18721.9604	26396.5184	36654.9532	50092.4622	67309.8563
198	2729.0627	4116.2870	6130.7826	9013.1162	13073.3916	18699.6011	26360.3091	36597.2010	50001.8132	67169.9565
199	2727.4325	4113.4628	6125.9510	9004.9573	13059.7983	18677.2685	26324.1494	36539.5398	49911.3282	67030.3475
200	2725.8034	4110.6405	6121.1232	8996.8058	13046.2192	18654.9626	26288.0393	36481.9695	49821.0070	66891.0287
201	2724.1752	4107.8201	6116.2992	8988.6617	13032.6543	18632.6833	26251.9788	36424.4899	49730.8492	66751.9994
202	2722.5480	4105.0017	6111.4790	8980.5249	13019.1034	18610.4307	26215.9677	36367.1008	49640.8545	66613.2592
203	2720.9218	4102.1852	6106.6626	8972.3955	13005.5666	18588.2046	26180.0060	36309.8022	49551.0227	66474.8072
204	2719.2965	4099.3707	6101.8500	8964.2734	12992.0439	18566.0050	26144.0937	36252.5938	49461.3535	66336.6431
205	2717.6722	4096.5581	6097.0411	8956.1587	12978.5353	18543.8320	26108.2306	36195.4756	49371.8466	66198.7661
206	2716.0489	4093.7474	6092.2361	8948.0514	12965.0407	18521.6855	26072.4167	36138.4473	49282.5016	66061.1757
207	2714.4266	4090.9386	6087.4349	8939.9513	12951.5601	18499.5654	26036.6520	36081.5089	49193.3183	65923.8712
208	2712.8052	4088.1318	6082.6374	8931.8587	12938.0936	18477.4717	26000.9363	36024.6603	49104.2964	65786.8522
209	2711.1848	4085.3269	6077.8437	8923.7733	12924.6410	18455.4044	25965.2696	35967.9012	49015.4356	65650.1179
210	2709.5653	4082.5239	6073.0538	8915.6953	12911.2025	18433.3634	25929.6518	35911.2315	48926.7356	65513.6678
211	2707.9469	4079.7229	6068.2677	8907.6245	12897.7779	18411.3488	25894.0829	35854.6511	48838.1961	65377.5013
212	2706.3294	4076.9237	6063.4854	8899.5611	12884.3673	18389.3605	25858.5627	35798.1598	48749.8168	65241.6178
213	2704.7128	4074.1265	6058.7068	8891.5050	12870.9706	18367.3984	25823.0913	35741.7576	48661.5975	65106.0168
214	2703.0972	4071.3312	6053.9320	8883.4562	12857.5878	18345.4626	25787.6686	35685.4442	48573.5378	64970.6976
215	2701.4826	4068.5379	6049.1609	8875.4146	12844.2190	18323.5530	25752.2944	35629.2196	48485.6375	64835.6596
216	2699.8690	4065.7464	6044.3936	8867.3804	12830.8641	18301.6695	25716.9688	35573.0835	48397.8962	64700.9024
217	2698.2563	4062.9568	6039.6301	8859.3534	12817.5230	18279.8121	25681.6916	35517.0359	48310.3137	64566.4252
218	2696.6446	4060.1692	6034.8703	8851.3336	12804.1958	18257.9809	25646.4629	35461.0766	48222.8897	64432.2275
219	2695.0338	4057.3835	6030.1143	8843.3212	12790.8825	18236.1758	25611.2824	35405.2054	48135.6240	64298.3087
220	2693.4240	4054.5997	6025.3620	8835.3160	12777.5830	18214.3966	25576.1502	35349.4223	48048.5161	64164.6683
221	2691.8152	4051.8178	6020.6134	8827.3180	12764.2974	18192.6435	25541.0662	35293.7271	47961.5659	64031.3056
222	2690.2073	4049.0378	6015.8686	8819.3273	12751.0255	18170.9164	25506.0303	35238.1196	47874.7730	63898.2201
223	2688.6004	4046.2597	6011.1276	8811.3438	12737.7675	18149.2152	25471.0425	35182.5997	47788.1372	63765.4113
