s	phi1.0	phi0.9	phi0.8	phi0.7	phi0.6	phi0.5	phi0.4	phi0.3	phi0.2	phi0.1
205	482952.9534	438866.2379	390466.6026	339870.2393	289166.6166	240265.0007	194766.0185	153871.6113	118341.1909	88495.2091
206	477902.9434	433949.7039	385780.2115	335500.2238	285183.5300	236719.7296	191687.4839	151266.3894	116195.0423	86776.2629
207	472905.7390	429088.2488	381150.0666	331186.3976	281255.3079	233226.7713	188657.6097	148705.2770	114087.8147	85090.7058
208	467960.7879	424281.2557	376575.4929	326928.0380	277381.1946	229785.3540	185675.6266	146187.5270	112018.8021	83437.8893
209	463067.5439	419528.1144	372055.8233	322724.4320	273560.4447	226394.7171	182740.7777	143712.4055	109987.3117	81817.1773
210	458225.4662	414828.2216	367590.3989	318574.8754	269792.3232	223054.1113	179852.3180	141279.1905	107992.6628	80227.9464
211	453434.0199	410180.9809	363178.5686	314478.6735	266076.1052	219762.7984	177009.5142	138887.1727	106034.1875	78669.5849
212	448692.6754	405585.8022	358819.6893	310435.1401	262411.0758	216520.0511	174211.6446	136535.6545	104111.2296	77141.4934
213	444000.9089	401042.1025	354513.1253	306443.5980	258796.5298	213325.1526	171457.9992	134223.9501	102223.1451	75643.0837
214	439358.2020	396549.3050	350258.2489	302503.3787	255231.7718	210177.3970	168747.8787	131951.3855	100369.3014	74173.7794
215	434764.0416	392106.8394	346054.4396	298613.8223	251716.1162	207076.0886	166080.5952	129717.2981	98549.0778	72733.0152
216	430217.9202	387714.1419	341901.0845	294774.2775	248248.8865	204020.5422	163455.4717	127521.0363	96761.8643	71320.2365
217	425719.3355	383370.6549	337797.5781	290984.1011	244829.4157	201010.0823	160871.8418	125361.9597	95007.0624	69934.9000
218	421267.7903	379075.8272	333743.3221	287242.6584	241457.0459	198044.0439	158329.0495	123239.4388	93284.0844	68576.4724
219	416862.7928	374829.1136	329737.7254	283549.3227	238131.1283	195121.7713	155826.4495	121152.8545	91592.3530	67244.4312
220	412503.8563	370629.9752	325780.2040	279903.4756	234851.0232	192242.6188	153363.4063	119101.5985	89931.3015	65938.2638
221	408190.4991	366477.8788	321870.1809	276304.5064	231616.0994	189405.9501	150939.2948	117085.0726	88300.3737	64657.4676
222	403922.2447	362372.2977	318007.0860	272751.8124	228425.7347	186611.1383	148553.4996	115102.6888	86699.0232	63401.5498
223	399698.6213	358312.7105	314190.3560	269244.7985	225279.3152	183857.5659	146205.4150	113153.8690	85126.7136	62170.0272
224	395519.1624	354298.6021	310419.4346	265782.8775	222176.2356	181144.6243	143894.4450	111238.0449	83582.9183	60962.4259
225	391383.4061	350329.4630	306693.7719	262365.4694	219115.8990	178471.7140	141620.0030	109354.6580	82067.1201	59778.2812
226	387290.8955	346404.7894	303012.8246	258992.0020	216097.7166	175838.2442	139381.5115	107503.1589	80578.8113	58617.1376
227	383241.1783	342524.0832	299376.0562	255661.9104	213121.1077	173243.6331	137178.4023	105683.0078	79117.4933	57478.5482
228	379233.8070	338686.8518	295782.9364	252374.6366	210185.4998	170687.3072	135010.1162	103893.6739	77682.6768	56362.0750
229	375268.3390	334892.6081	292232.9414	249129.6303	207290.3279	168168.7016	132876.1027	102134.6355	76273.8810	55267.2883
230	371344.3360	331140.8707	288725.5534	245926.3480	204435.0352	165687.2597	130775.8202	100405.3797	74890.6341	54193.7670
231	367461.3644	327431.1632	285260.2612	242764.2531	201619.0724	163242.4331	128708.7353	98705.4021	73532.4727	53141.0979
232	363618.9951	323763.0148	281836.5596	239642.8160	198841.8977	160833.6816	126674.3235	97034.2071	72198.9420	52108.8761
233	359816.8038	320135.9601	278453.9493	236561.5141	196102.9768	158460.4729	124672.0683	95391.3073	70889.5952	51096.7043
234	356054.3701	316549.5385	275111.9372	233519.8313	193401.7827	156122.2824	122701.4613	93776.2236	69603.9937	50104.1931
235	352331.2784	313003.2949	271810.0361	230517.2581	190737.7959	153818.5935	120762.0024	92188.4852	68341.7070	49130.9606
236	348647.1174	309496.7792	268547.7644	227553.2916	188110.5039	151548.8970	118853.1992	90627.6290	67102.3122	48176.6324
237	345001.4798	306029.5463	265324.6466	224627.4355	185519.4011	149312.6915	116974.5672	89093.1999	65885.3941	47240.8412
238	341393.9630	302601.1561	262140.2128	221739.1998	182963.9891	147109.4827	115125.6294	87584.7504	64690.5451	46323.2270
239	337824.1682	299211.1736	258993.9986	218888.1007	180443.7763	144938.7837	113305.9165	86101.8407	63517.3651	45423.4366
240	334291.7011	295859.1684	255885.5454	216073.6607	177958.2778	142800.1148	111514.9667	84644.0383	62365.4609	44541.1240
241	330796.1713	292544.7150	252814.3999	213295.4085	175507.0155	140693.0034	109752.3251	83210.9182	61234.4469	43675.9495
242	327337.1927	289267.3928	249780.1144	210552.8788	173089.5178	138616.9838	108017.5444	81802.0625	60123.9441	42827.5803
243	323914.3829	286026.7859	246782.2465	207845.6122	170705.3196	136571.5973	106310.1842	80417.0603	59033.5805	41995.6900
244	320527.3638	282822.4828	243820.3591	205173.1553	168353.9621	134556.3919	104629.8111	79055.5077	57962.9910	41179.9585
245	317175.7612	279654.0769	240894.0203	202535.0607	166034.9932	132570.9221	102975.9986	77717.0078	56911.8169	40380.0719
246	313859.2047	276521.1661	238002.8035	199930.8863	163747.9665	130614.7493	101348.3267	76401.1702	55879.7062	39595.7224
247	310577.3278	273423.3527	235146.2872	197360.1962	161492.4422	128687.4412	99746.3823	75107.6113	54866.3130	38826.6083
248	307329.7680	270360.2434	232324.0549	194822.5597	159267.9864	126788.5717	98169.7588	73835.9538	53871.2980	38072.4336
249	304116.1664	267331.4496	229535.6951	192317.5519	157074.1710	124917.7214	96618.0559	72585.8268	52894.3278	37332.9081
250	300936.1679	264336.5868	226780.8013	189844.7533	154910.5740	123074.4767	95090.8797	71356.8660	51935.0753	36607.7472
251	297789.4211	261375.2749	224058.9718	187403.7496	152776.7791	121258.4303	93587.8426	70148.7129	50993.2190	35896.6720
252	294675.5784	258447.1380	221369.8097	184994.1320	150672.3760	119469.1809	92108.5629	68961.0152	50068.4436	35199.4089
253	291594.2956	255551.8044	218712.9231	182615.4971	148596.9596	117706.3331	90652.6653	67793.4265	49160.4392	34515.6895
254	288545.2324	252688.9067	216087.9244	180267.4464	146550.1309	115969.4972	89219.7800	66645.6065	48268.9017	33845.2508
255	285528.0517	249858.0814	213494.4311	177949.5867	144531.4958	114258.2896	87809.5433	65517.2204	47393.5324	33187.8348
256	282542.4203	247058.9694	210932.0650	175661.5298	142540.6662	112572.3319	86421.5973	64407.9391	46534.0383	32543.1886
257	279588.0082	244291.2153	208400.4524	173402.8925	140577.2590	110911.2517	85055.5897	63317.4392	45690.1312	31911.0641
258	276664.4890	241554.4678	205899.2244	171173.2965	138640.8965	109274.6819	83711.1736	62245.4028	44861.5287	31291.2181
259	273771.5397	238848.3796	203428.0161	168972.3684	136731.2062	107662.2607	82388.0077	61191.5171	44047.9531	30683.4121
260	270908.8405	236172.6071	200986.4674	166799.7396	134847.8206	106073.6319	81085.7563	60155.4749	43249.1318	30087.4122
261	268076.0753	233526.8108	198574.2222	164655.0462	132990.3775	104508.4444	79804.0887	59136.9741	42464.7975	29502.9891
262	265272.9309	230910.6549	196190.9288	162537.9291	131158.5194	102966.3522	78542.6795	58135.7177	41694.6872	28929.9180
263	262499.0977	228323.8072	193836.2398	160448.0337	129351.8941	101447.0147	77301.2085	57151.4137	40938.5431	28367.9783
264	259754.2691	225765.9395	191509.8118	158385.0099	127570.1539	99950.0960	76079.3607	56183.7751	40196.1118	27816.9538
265	257038.1419	223236.7271	189211.3057	156348.5122	125812.9560	98475.2654	74876.8257	55232.5197	39467.1448	27276.6325
266	254350.4160	220735.8490	186940.3863	154338.1996	124079.9624	97022.1968	73693.2985	54297.3702	38751.3977	26746.8065
267	251690.7943	218262.9878	184696.7226	152353.7354	122370.8397	95590.5693	72528.4784	53378.0538	38048.6309	26227.2719
268	249058.9830	215817.8295	182479.9873	150394.7873	120685.2590	94180.0664	71382.0699	52474.3024	37358.6090	25717.8288
269	246454.6914	213400.0639	180289.8574	148461.0270	119022.8962	92790.3764	70253.7818	51585.8526	36681.1008	25218.2813
270	243877.6316	211009.3840	178126.0135	146552.1309	117383.4313	91421.1922	69143.3279	50712.4453	36015.8794	24728.4371
271	241327.5188	208645.4864	175988.1401	144667.7791	115766.5491	90072.2112	68050.4261	49853.8258	35362.7219	24248.1076
272	238804.0714	206308.0712	173875.9255	142807.6562	114171.9384	88743.1354	66974.7991	49009.7437	34721.4097	23777.1082
273	236307.0105	203996.8416	171789.0618	140971.4505	112599.2924	87433.6709	65916.1738	48179.9528	34091.7278	23315.2576
274	233836.0602	201711.5042	169727.2447	139158.8545	111048.3086	86143.5285	64874.2815	47364.2113	33473.4653	22862.3780
275	231390.9474	199451.7690	167690.1735	137369.5647	109518.6886	84872.4230	63848.8576	46562.2811	32866.4152	22418.2952
276	228971.4020	197217.3492	165677.5514	135603.2815	108010.1382	83620.0735	62839.6420	45773.9286	32270.3741	21982.8384
277	226577.1567	195007.9612	163689.0848	133859.7088	106522.3671	82386.2033	61846.3783	44998.9238	31685.1424	21555.8400
278	224207.9468	192823.3245	161724.4838	132138.5549	105055.0892	81170.5397	60868.8145	44237.0407	31110.5240	21137.1356
279	221863.5106	190663.1619	159783.4620	130439.5314	103608.0220	79972.8140	59906.7024	43488.0571	30546.3265	20726.5642
280	219543.5891	188527.1991	157865.7364	128762.3537	102180.8873	78792.7615	58959.7977	42751.7547	29992.3608	20323.9679
281	217247.9259	186415.1652	155971.0275	127106.7410	100773.4104	77630.1215	58027.8601	42027.9188	29448.4414	19929.1916
282	214976.2674	184326.7919	154099.0588	125472.4160	99385.3206	76484.6370	57110.6530	41316.3382	28914.3862	19542.0836
283	212728.3626	182261.8143	152249.5576	123859.1050	98016.3509	75356.0549	56207.9436	40616.8054	28390.0162	19162.4948
284	210503.9630	180219.9703	150422.2542	122266.5378	96666.2379	74244.1259	55319.5027	39929.1166	27875.1558	18790.2792
285	208302.8229	178201.0006	148616.8820	120694.4476	95334.7219	73148.6040	54445.1048	39253.0711	27369.6325	18425.2936
286	206124.6990	176204.6491	146833.1781	119142.5712	94021.5466	72069.2473	53584.5279	38588.4719	26873.2770	18067.3975
287	203969.3508	174230.6623	145070.8822	117610.6487	92726.4595	71005.8173	52737.5535	37935.1250	26385.9231	17716.4533
288	201836.5401	172278.7897	143329.7374	116098.4234	91449.2113	69958.0789	51903.9667	37292.8401	25907.4074	17372.3258
289	199726.0311	170348.7836	141609.4899	114605.6422	90189.5565	68925.8005	51083.5559	36661.4298	25437.5698	17034.8828
290	197637.5907	168440.3989	139909.8888	113132.0550	88947.2526	67908.7542	50276.1127	36040.7099	24976.2528	16703.9943
291	195570.9882	166553.3935	138230.6864	111677.4151	87722.0607	66906.7150	49481.4322	35430.4996	24523.3018	16379.5330
292	193525.9951	164687.5279	136571.6378	110241.4787	86513.7450	65919.4616	48699.3128	34830.6209	24078.5653	16061.3741
293	191502.3855	162842.5652	134932.5012	108824.0055	85322.0730	64946.7757	47929.5557	34240.8987	23641.8942	15749.3952
294	189499.9359	161018.2713	133313.0376	107424.7579	84146.8157	63988.4425	47171.9657	33661.1613	23213.1422	15443.4763
295	187518.4250	159214.4145	131713.0108	106043.5018	82987.7467	63044.2502	46426.3503	33091.2394	22792.1658	15143.4995
296	185557.6337	157430.7661	130132.1875	104680.0057	81844.6431	62113.9900	45692.5205	32530.9670	22378.8239	14849.3496
297	183617.3456	155667.0995	128570.3374	103334.0413	80717.2851	61197.4564	44970.2897	31980.1806	21972.9780	14560.9133
298	181697.3461	153923.1909	127027.2326	102005.3832	79605.4558	60294.4470	44259.4748	31438.7197	21574.4923	14278.0796
299	179797.4231	152198.8190	125502.6482	100693.8088	78508.9412	59404.7620	43559.8953	30906.4263	21183.2332	14000.7397
300	177917.3667	150493.7649	123996.3619	99399.0984	77427.5303	58528.2049	42871.3735	30383.1452	20799.0697	13728.7869
301	176056.9692	148807.8122	122508.1541	98121.0354	76361.0152	57664.5820	42193.7347	29868.7239	20421.8731	13462.1166
302	174216.0250	147140.7469	121037.8078	96859.4055	75309.1907	56813.7025	41526.8070	29363.0124	20051.5170	13200.6261
303	172394.3306	145492.3574	119585.1086	95613.9976	74271.8544	55975.3782	40870.4208	28865.8631	19687.8775	12944.2149
304	170591.6849	143862.4345	118149.8448	94384.6029	73248.8068	55149.4240	40224.4098	28377.1311	19330.8327	12692.7842
305	168807.8885	142250.7713	116731.8071	93171.0157	72239.8510	54335.6573	39588.6098	27896.6739	18980.2629	12446.2374
306	167042.7445	140657.1633	115330.7886	91973.0327	71244.7929	53533.8982	38962.8594	27424.3514	18636.0509	12204.4795
307	165296.0578	139081.4082	113946.5853	90790.4532	70263.4411	52743.9697	38346.9999	26960.0259	18298.0812	11967.4176
308	163567.6353	137523.3059	112578.9952	89623.0792	69295.6068	51965.6971	37740.8748	26503.5619	17966.2407	11734.9604
309	161857.2861	135982.6588	111227.8189	88470.7151	68341.1038	51198.9084	37144.3304	26054.8263	17640.4182	11507.0186
310	160164.8212	134459.2712	109892.8595	87333.1680	67399.7485	50443.4342	36557.2151	25613.6884	17320.5045	11283.5042
311	158490.0536	132952.9498	108573.9224	86210.2474	66471.3597	49699.1075	35979.3800	25180.0195	17006.3926	11064.3315
312	156832.7983	131463.5035	107270.8151	85101.7652	65555.7589	48965.7639	35410.6783	24753.6930	16697.9772	10849.4160
313	155192.8721	129990.7432	105983.3478	84007.5357	64652.7700	48243.2412	34850.9657	24334.5848	16395.1550	10638.6751
314	153570.0939	128534.4819	104711.3327	82927.3758	63762.2191	47531.3798	34300.1000	23922.5725	16097.8246	10432.0276
315	151964.2842	127094.5348	103454.5843	81861.1044	62883.9350	46830.0225	33757.9416	23517.5361	15805.8863	10229.3941
316	150375.2658	125670.7192	102212.9195	80808.5430	62017.7487	46139.0141	33224.3527	23119.3573	15519.2424	10030.6966
317	148802.8630	124262.8543	100986.1572	79769.5153	61163.4936	45458.2020	32699.1978	22727.9203	15237.7968	9835.8586
318	147246.9020	122870.7614	99774.1185	78743.8473	60321.0053	44787.4358	32182.3437	22343.1106	14961.4554	9644.8052
319	145707.2110	121494.2639	98576.6268	77731.3673	59490.1217	44126.5672	31673.6592	21964.8163	14690.1254	9457.4629
320	144183.6198	120133.1870	97393.5073	76731.9056	58670.6831	43475.4501	31173.0151	21592.9269	14423.7162	9273.7595
321	142675.9601	118787.3581	96224.5877	75745.2949	57862.5317	42833.9407	30680.2844	21227.3340	14162.1383	9093.6244
322	141184.0652	117456.6061	95069.6975	74771.3699	57065.5120	42201.8972	30195.3419	20867.9311	13905.3042	8916.9883
323	139707.7704	116140.7624	93928.6684	73809.9676	56279.4708	41579.1799	29718.0646	20514.6132	13653.1278	8743.7831
324	138246.9125	114839.6597	92801.3339	72860.9269	55504.2568	40965.6513	29248.3313	20167.2774	13405.5247	8573.9424
325	136801.3301	113553.1331	91687.5296	71924.0888	54739.7209	40361.1756	28786.0227	19825.8224	13162.4120	8407.4007
326	135370.8635	112281.0192	90587.0934	70999.2965	53985.7160	39765.6194	28331.0216	19490.1486	12923.7082	8244.0939
327	133955.3546	111023.1566	89499.8645	70086.3951	53242.0970	39178.8511	27883.2123	19160.1581	12689.3334	8083.9592
328	132554.6470	109779.3855	88425.6846	69185.2316	52508.7210	38600.7408	27442.4812	18835.7548	12459.2090	7926.9349
329	131168.5859	108549.5481	87364.3971	68295.6553	51785.4467	38031.1610	27008.7165	18516.8440	12233.2579	7772.9608
330	129797.0182	107333.4884	86315.8472	67417.5170	51072.1350	37469.9858	26581.8080	18203.3327	12011.4046	7621.9775
331	128439.7923	106131.0520	85279.8820	66550.6697	50368.6488	36917.0910	26161.6474	17895.1295	11793.5746	7473.9269
332	127096.7583	104942.0863	84256.3504	65694.9682	49674.8526	36372.3546	25748.1279	17592.1446	11579.6950	7328.7520
333	125767.7678	103766.4402	83245.1033	64850.2693	48990.6130	35835.6561	25341.1447	17294.2895	11369.6942	7186.3971
334	124452.6739	102603.9648	82245.9933	64016.4314	48315.7984	35306.8770	24940.5944	17001.4775	11163.5018	7046.8073
335	123151.3313	101454.5123	81258.8746	63193.3149	47650.2790	34785.9004	24546.3753	16713.6231	10961.0488	6909.9289
336	121863.5963	100317.9369	80283.6033	62380.7820	46993.9266	34272.6111	24158.3874	16430.6424	10762.2673	6775.7092
337	120589.3264	99194.0944	79320.0372	61578.6965	46346.6151	33766.8958	23776.5321	16152.4528	10567.0907	6644.0967
338	119328.3811	98082.8420	78368.0359	60786.9242	45708.2199	33268.6426	23400.7126	15878.9734	10375.4538	6515.0406
339	118080.6208	96984.0388	77427.4606	60005.3323	45078.6182	32777.7415	23030.8334	15610.1243	10187.2922	6388.4913
340	116845.9077	95897.5452	76498.1740	59233.7901	44457.6889	32294.0839	22666.8006	15345.8271	10002.5430	6264.4002
341	115624.1055	94823.2235	75580.0408	58472.1684	43845.3124	31817.5631	22308.5218	15086.0047	9821.1442	6142.7194
342	114415.0790	93760.9372	74672.9270	57720.3394	43241.3711	31348.0736	21955.9061	14830.5814	9643.0352	6023.4021
343	113218.6948	92710.5514	73776.7005	56978.1774	42645.7486	30885.5118	21608.8640	14579.4828	9468.1562	5906.4025
344	112034.8206	91671.9329	72891.2305	56245.5581	42058.3305	30429.7753	21267.3073	14332.6355	9296.4487	5791.6756
345	110863.3257	90644.9499	72016.3879	55522.3586	41479.0037	29980.7636	20931.1494	14089.9676	9127.8551	5679.1771
346	109704.0804	89629.4720	71152.0452	54808.4580	40907.6568	29538.3774	20600.3049	13851.4084	8962.3191	5568.8637
347	108556.9569	88625.3702	70298.0763	54103.7367	40344.1798	29102.5188	20274.6898	13616.8883	8799.7851	5460.6932
348	107421.8283	87632.5173	69454.3568	53408.0766	39788.4643	28673.0916	19954.2215	13386.3388	8640.1987	5354.6237
349	106298.5692	86650.7870	68620.7637	52721.3612	39240.4035	28250.0009	19638.8186	13159.6928	8483.5064	5250.6146
350	105187.0555	85680.0549	67797.1754	52043.4755	38699.8918	27833.1533	19328.4011	12936.8842	8329.6558	5148.6258
351	104087.1643	84720.1977	66983.4718	51374.3061	38166.8254	27422.4564	19022.8902	12717.8480	8178.5953	5048.6180
352	102998.7742	83771.0937	66179.5343	50713.7407	37641.1016	27017.8197	18722.2082	12502.5204	8030.2743	4950.5527
353	101921.7649	82832.6222	65385.2457	50061.6688	37122.6193	26619.1537	18426.2790	12290.8384	7884.6432	4854.3923
354	100856.0173	81904.6643	64600.4901	49417.9811	36611.2788	26226.3702	18135.0273	12082.7405	7741.6531	4760.0998
355	99801.4138	80987.1021	63825.1532	48782.5700	36106.9817	25839.3825	17848.3792	11878.1659	7601.2562	4667.6388
356	98757.8377	80079.8192	63059.1220	48155.3289	35609.6309	25458.1051	17566.2619	11677.0550	7463.4054	4576.9738
357	97725.1739	79182.7003	62302.2846	47536.1528	35119.1308	25082.4537	17288.6039	11479.3492	7328.0546	4488.0698
358	96703.3081	78295.6318	61554.5308	46924.9380	34635.3871	24712.3453	17015.3347	11284.9907	7195.1584	4400.8928
359	95692.1274	77418.5009	60815.7516	46321.5821	34158.3066	24347.6981	16746.3848	11093.9229	7064.6723	4315.4091
360	94691.5202	76551.1963	60085.8393	45725.9841	33687.7976	23988.4315	16481.6860	10906.0902	6936.5526	4231.5859
361	93701.3759	75693.6080	59364.6874	45138.0442	33223.7696	23634.4661	16221.1712	10721.4376	6810.7564	4149.3908
362	92721.5851	74845.6270	58652.1907	44557.6641	32766.1333	23285.7237	15964.7741	10539.9115	6687.2415	4068.7923
363	91752.0394	74007.1459	57948.2455	43984.7463	32314.8006	22942.1273	15712.4297	10361.4587	6565.9666	3989.7594
364	90792.6319	73178.0581	57252.7490	43419.1951	31869.6847	22603.6008	15464.0740	10186.0274	6446.8911	3912.2616
365	89843.2564	72358.2584	56565.5999	42860.9157	31430.7001	22270.0695	15219.6438	10013.5664	6329.9750	3836.2692
366	88903.8081	71547.6427	55886.6980	42309.8146	30997.7621	21941.4597	14979.0772	9844.0253	6215.1793	3761.7528
367	87974.1831	70746.1082	55215.9443	41765.7995	30570.7876	21617.6988	14742.3131	9677.3547	6102.4654	3688.6839
368	87054.2788	69953.5532	54553.2410	41228.7793	30149.6944	21298.7151	14509.2914	9513.5060	5991.7955	3617.0343
369	86143.9935	69169.8770	53898.4915	40698.6640	29734.4015	20984.4383	14279.9528	9352.4315	5883.1328	3546.7764
370	85243.2266	68394.9802	53251.6003	40175.3649	29324.8290	20674.7989	14054.2393	9194.0842	5776.4406	3477.8832
371	84351.8786	67628.7643	52612.4731	39658.7943	28920.8981	20369.7284	13832.0934	9038.4179	5671.6833	3410.3282
372	83469.8510	66871.1323	51981.0167	39148.8658	28522.5311	20069.1594	13613.4589	8885.3871	5568.8259	3344.0854
373	82597.0464	66121.9879	51357.1391	38645.4938	28129.6513	19773.0255	13398.2802	8734.9474	5467.8337	3279.1293
374	81733.3683	65381.2360	50740.7493	38148.5941	27742.1832	19481.2612	13186.5026	8587.0548	5368.6731	3215.4349
375	80878.7212	64648.7826	50131.7574	37658.0836	27360.0523	19193.8022	12978.0725	8441.6662	5271.3108	3152.9777
376	80033.0108	63924.5347	49530.0746	37173.8799	26983.1849	18910.5848	12772.9369	8298.7391	5175.7142	3091.7338
377	79196.1435	63208.4004	48935.6133	36695.9021	26611.5087	18631.5464	12571.0437	8158.2320	5081.8513	3031.6794
378	78368.0270	62500.2889	48348.2867	36224.0701	26244.9520	18356.6254	12372.3418	8020.1038	4989.6906	2972.7915
379	77548.5697	61800.1101	47768.0092	35758.3048	25883.4445	18085.7611	12176.7805	7884.3143	4899.2012	2915.0475
380	76737.6811	61107.7754	47194.6962	35298.5284	25526.9165	17818.8936	11984.3104	7750.8239	4810.3529	2858.4251
381	75935.2716	60423.1967	46628.2641	34844.6636	25175.2994	17555.9639	11794.8825	7619.5936	4723.1159	2802.9026
382	75141.2525	59746.2873	46068.6304	34396.6346	24828.5256	17296.9139	11608.4488	7490.5852	4637.4610	2748.4585
383	74355.5360	59076.9611	45515.7134	33954.3664	24486.5285	17041.6863	11424.9619	7363.7610	4553.3594	2695.0720
384	73578.0354	58415.1333	44969.4326	33517.7847	24149.2421	16790.2248	11244.3753	7239.0842	4470.7830	2642.7224
385	72808.6648	57760.7198	44429.7082	33086.8166	23816.6016	16542.4738	11066.6431	7116.5182	4389.7042	2591.3898
386	72047.3391	57113.6376	43896.4616	32661.3898	23488.5430	16298.3785	10891.7201	6996.0274	4310.0957	2541.0542
387	71293.9743	56473.8045	43369.6150	32241.4331	23165.0032	16057.8850	10719.5621	6877.5767	4231.9310	2491.6963
388	70548.4870	55841.1393	42849.0917	31826.8762	22845.9200	15820.9402	10550.1252	6761.1315	4155.1838	2443.2971
389	69810.7949	55215.5617	42334.8157	31417.6496	22531.2320	15587.4916	10383.3665	6646.6578	4079.8285	2395.8381
390	69080.8166	54596.9924	41826.7120	31013.6848	22220.8786	15357.4877	10219.2437	6534.1223	4005.8397	2349.3009
391	68358.4712	53985.3528	41324.7067	30614.9141	21914.8001	15130.8777	10057.7150	6423.4922	3933.1928	2303.6677
392	67643.6791	53380.5653	40828.7264	30221.2708	21612.9376	14907.6114	9898.7395	6314.7351	3861.8633	2258.9209
393	66936.3613	52782.5531	40338.6989	29832.6889	21315.2331	14687.6396	9742.2769	6207.8195	3791.8274	2215.0432
394	66236.4395	52191.2403	39854.5527	29449.1034	21021.6293	14470.9137	9588.2873	6102.7140	3723.0616	2172.0178
395	65543.8364	51606.5519	39376.2172	29070.4499	20732.0697	14257.3856	9436.7317	5999.3881	3655.5429	2129.8282
396	64858.4756	51028.4136	38903.6228	28696.6652	20446.4986	14047.0084	9287.5717	5897.8116	3589.2487	2088.4580
397	64180.2813	50456.7521	38436.7004	28327.6865	20164.8611	13839.7353	9140.7693	5797.9549	3524.1567	2047.8915
398	63509.1785	49891.4948	37975.3820	27963.4521	19887.1029	13635.5208	8996.2874	5699.7890	3460.2452	2008.1129
399	62845.0932	49332.5700	37519.6004	27603.9010	19613.1707	13434.3195	8854.0892	5603.2850	3397.4927	1969.1069
400	62187.9519	48779.9067	37069.2891	27248.9730	19343.0117	13236.0871	8714.1386	5508.4150	3335.8783	1930.8587
401	61537.6819	48233.4348	36624.3825	26898.6086	19076.5740	13040.7798	8576.4001	5415.1513	3275.3813	1893.3533
402	60894.2116	47693.0849	36184.8156	26552.7491	18813.8063	12848.3543	8440.8387	5323.4666	3215.9814	1856.5765
403	60257.4697	47158.7884	35750.5245	26211.3367	18554.6581	12658.7683	8307.4201	5233.3342	3157.6587	1820.5140
404	59627.3859	46630.4776	35321.4457	25874.3141	18299.0794	12471.9797	8176.1104	5144.7279	3100.3937	1785.1521
405	59003.8906	46108.0853	34897.5167	25541.6249	18047.0212	12287.9472	8046.8761	5057.6218	3044.1673	1750.4770
406	58386.9149	45591.5453	34478.6757	25213.2134	17798.4350	12106.6303	7919.6846	4971.9905	2988.9605	1716.4754
407	57776.3906	45080.7920	34064.8617	24889.0246	17553.2728	11927.9889	7794.5035	4887.8090	2934.7549	1683.1343
408	57172.2503	44575.7606	33656.0143	24569.0041	17311.4876	11751.9834	7671.3011	4805.0528	2881.5324	1650.4408
409	56574.4272	44076.3869	33252.0738	24253.0985	17073.0329	11578.5750	7550.0460	4723.6978	2829.2750	1618.3824
410	55982.8553	43582.6076	32852.9815	23941.2547	16837.8627	11407.7254	7430.7075	4643.7202	2777.9654	1586.9466
411	55397.4691	43094.3600	32458.6791	23633.4206	16605.9318	11239.3968	7313.2554	4565.0967	2727.5862	1556.1215
412	54818.2040	42611.5822	32069.1091	23329.5446	16377.1957	11073.5519	7197.6597	4487.8045	2678.1207	1525.8951
413	54244.9961	42134.2129	31684.2148	23029.5758	16151.6102	10910.1543	7083.8912	4411.8208	2629.5523	1496.2559
414	53677.7819	41662.1914	31303.9400	22733.4639	15929.1320	10749.1676	6971.9209	4337.1236	2581.8647	1467.1923
415	53116.4988	41195.4579	30928.2292	22441.1595	15709.7183	10590.5564	6861.7205	4263.6912	2535.0419	1438.6933
416	52561.0847	40733.9531	30557.0277	22152.6134	15493.3269	10434.2857	6753.2619	4191.5020	2489.0682	1410.7479
417	52011.4784	40277.6184	30190.2814	21867.7775	15279.9162	10280.3208	6646.5177	4120.5351	2443.9283	1383.3453
418	51467.6190	39826.3960	29827.9368	21586.6039	15069.4450	10128.6278	6541.4607	4050.7698	2399.6071	1356.4750
419	50929.4466	39380.2286	29469.9411	21309.0456	14861.8730	9979.1731	6438.0642	3982.1856	2356.0895	1330.1266
420	50396.9015	38939.0594	29116.2420	21035.0562	14657.1601	9831.9237	6336.3021	3914.7627	2313.3612	1304.2900
421	49869.9250	38502.8326	28766.7881	20764.5897	14455.2670	9686.8471	6236.1485	3848.4813	2271.4078	1278.9552
422	49348.4588	38071.4928	28421.5283	20497.6008	14256.1549	9543.9112	6137.5779	3783.3221	2230.2153	1254.1126
423	48832.4454	37644.9852	28080.4123	20234.0448	14059.7854	9403.0844	6040.5654	3719.2661	2189.7697	1229.7525
424	48321.8277	37223.2557	27743.3904	19973.8776	13866.1208	9264.3355	5945.0862	3656.2947	2150.0577	1205.8655
425	47816.5493	36806.2507	27410.4135	19717.0556	13675.1238	9127.6341	5851.1163	3594.3895	2111.0658	1182.4426
426	47316.5543	36393.9174	27081.4329	19463.5358	13486.7577	8992.9497	5758.6316	3533.5324	2072.7811	1159.4746
427	46821.7875	35986.2033	26756.4008	19213.2757	13300.9861	8860.2527	5667.6089	3473.7056	2035.1906	1136.9528
428	46332.1943	35583.0568	26435.2697	18966.2335	13117.7735	8729.5137	5578.0248	3414.8918	1998.2819	1114.8684
