i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
323	54264.1449	-26580.2962	732227.1449	3505582.7038	12515188.6641	5.9408e+05
324	54360.1819	-26608.1690	732323.1819	3505554.8310	12515188.6641	5.8661e+05
325	54456.2190	-26636.0417	732419.2190	3505526.9583	12515188.6641	5.7925e+05
326	54552.2560	-26663.9144	732515.2560	3505499.0856	12515188.6641	5.7198e+05
327	54648.2930	-26691.7872	732611.2930	3505471.2128	12515188.6641	5.6480e+05
328	54744.3301	-26719.6599	732707.3301	3505443.3401	12515188.6641	5.5772e+05
329	54840.3671	-26747.5326	732803.3671	3505415.4674	12515188.6641	5.5073e+05
330	54936.4041	-26775.4053	732899.4041	3505387.5947	12515188.6641	5.4382e+05
331	55032.4412	-26803.2781	732995.4412	3505359.7219	12515188.6641	5.3701e+05
332	55128.4782	-26831.1508	733091.4782	3505331.8492	12515188.6641	5.3029e+05
333	55224.5152	-26859.0235	733187.5152	3505303.9765	12515188.6641	5.2365e+05
334	55320.5522	-26886.8963	733283.5522	3505276.1037	12515188.6641	5.1709e+05
335	55416.5893	-26914.7690	733379.5893	3505248.2310	12515188.6641	5.1063e+05
336	55512.6263	-26942.6417	733475.6263	3505220.3583	12515188.6641	5.0424e+05
337	55608.6633	-26970.5144	733571.6633	3505192.4856	12515188.6641	4.9794e+05
338	55704.7004	-26998.3872	733667.7004	3505164.6128	12515188.6641	4.9171e+05
339	55800.7374	-27026.2599	733763.7374	3505136.7401	12515188.6641	4.8557e+05
340	55896.7744	-27054.1326	733859.7744	3505108.8674	12515188.6641	4.7951e+05
341	55992.8114	-27082.0054	733955.8114	3505080.9946	12515188.6641	4.7352e+05
342	56088.8485	-27109.8781	734051.8485	3505053.1219	12515188.6641	4.6761e+05
343	56184.8855	-27137.7508	734147.8855	3505025.2492	12515188.6641	4.6178e+05
344	56280.9225	-27165.6236	734243.9225	3504997.3764	12515188.6641	4.5602e+05
345	56376.9596	-27193.4963	734339.9596	3504969.5037	12515188.6641	4.5033e+05
346	56472.9966	-27221.3690	734435.9966	3504941.6310	12515188.6641	4.4472e+05
347	56569.0336	-27249.2417	734532.0336	3504913.7583	12515188.6641	4.3918e+05
348	56665.0706	-27277.1145	734628.0706	3504885.8855	12515188.6641	4.3371e+05
349	56761.1077	-27304.9872	734724.1077	3504858.0128	12515188.6641	4.2831e+05
350	56857.1447	-27332.8599	734820.1447	3504830.1401	12515188.6641	4.2298e+05
351	56953.1817	-27360.7327	734916.1817	3504802.2673	12515188.6641	4.1772e+05
352	57049.2188	-27388.6054	735012.2188	3504774.3946	12515188.6641	4.1253e+05
353	57145.2558	-27416.4781	735108.2558	3504746.5219	12515188.6641	4.0740e+05
354	57241.2928	-27444.3508	735204.2928	3504718.6492	12515188.6641	4.0234e+05
355	57337.3298	-27472.2236	735300.3298	3504690.7764	12515188.6641	3.9734e+05
356	57433.3669	-27500.0963	735396.3669	3504662.9037	12515188.6641	3.9240e+05
357	57529.4039	-27527.9690	735492.4039	3504635.0310	12515188.6641	3.8753e+05
358	57625.4409	-27555.8418	735588.4409	3504607.1582	12515188.6641	3.8272e+05
359	57721.4780	-27583.7145	735684.4780	3504579.2855	12515188.6641	3.7797e+05
360	57817.5150	-27611.5872	735780.5150	3504551.4128	12515188.6641	3.7329e+05
361	57913.5520	-27639.4600	735876.5520	3504523.5400	12515188.6641	3.6866e+05
362	58009.5891	-27667.3327	735972.5891	3504495.6673	12515188.6641	3.6409e+05
363	58105.6261	-27695.2054	736068.6261	3504467.7946	12515188.6641	3.5958e+05
364	58201.6631	-27723.0781	736164.6631	3504439.9219	12515188.6641	3.5513e+05
365	58297.7001	-27750.9509	736260.7001	3504412.0491	12515188.6641	3.5073e+05
366	58393.7372	-27778.8236	736356.7372	3504384.1764	12515188.6641	3.4639e+05
367	58489.7742	-27806.6963	736452.7742	3504356.3037	12515188.6641	3.4210e+05
368	58585.8112	-27834.5691	736548.8112	3504328.4309	12515188.6641	3.3787e+05
369	58681.8483	-27862.4418	736644.8483	3504300.5582	12515188.6641	3.3369e+05
370	58777.8853	-27890.3145	736740.8853	3504272.6855	12515188.6641	3.2957e+05
371	58873.9223	-27918.1873	736836.9223	3504244.8127	12515188.6641	3.2550e+05
372	58969.9593	-27946.0600	736932.9593	3504216.9400	12515188.6641	3.2147e+05
373	59065.9964	-27973.9327	737028.9964	3504189.0673	12515188.6641	3.1750e+05
374	59162.0334	-28001.8054	737125.0334	3504161.1946	12515188.6641	3.1359e+05
375	59258.0704	-28029.6782	737221.0704	3504133.3218	12515188.6641	3.0972e+05
376	59354.1075	-28057.5509	737317.1075	3504105.4491	12515188.6641	3.0589e+05
377	59450.1445	-28085.4236	737413.1445	3504077.5764	12515188.6641	3.0212e+05
378	59546.1815	-28113.2964	737509.1815	3504049.7036	12515188.6641	2.9840e+05
379	59642.2185	-28141.1691	737605.2185	3504021.8309	12515188.6641	2.9472e+05
380	59738.2556	-28169.0418	737701.2556	3503993.9582	12515188.6641	2.9109e+05
381	59834.2926	-28196.9145	737797.2926	3503966.0855	12515188.6641	2.8750e+05
382	59930.3296	-28224.7873	737893.3296	3503938.2127	12515188.6641	2.8396e+05
383	60026.3667	-28252.6600	737989.3667	3503910.3400	12515188.6641	2.8047e+05
384	60122.4037	-28280.5327	738085.4037	3503882.4673	12515188.6641	2.7702e+05
385	60218.4407	-28308.4055	738181.4407	3503854.5945	12515188.6641	2.7361e+05
386	60314.4778	-28336.2782	738277.4778	3503826.7218	12515188.6641	2.7024e+05
387	60410.5148	-28364.1509	738373.5148	3503798.8491	12515188.6641	2.6692e+05
388	60506.5518	-28392.0237	738469.5518	3503770.9763	12515188.6641	2.6364e+05
389	60602.5888	-28419.8964	738565.5888	3503743.1036	12515188.6641	2.6040e+05
390	60698.6259	-28447.7691	738661.6259	3503715.2309	12515188.6641	2.5721e+05
391	60794.6629	-28475.6418	738757.6629	3503687.3582	12515188.6641	2.5405e+05
392	60890.6999	-28503.5146	738853.6999	3503659.4854	12515188.6641	2.5093e+05
393	60986.7370	-28531.3873	738949.7370	3503631.6127	12515188.6641	2.4785e+05
394	61082.7740	-28559.2600	739045.7740	3503603.7400	12515188.6641	2.4481e+05
395	61178.8110	-28587.1328	739141.8110	3503575.8672	12515188.6641	2.4181e+05
396	61274.8480	-28615.0055	739237.8480	3503547.9945	12515188.6641	2.3884e+05
397	61370.8851	-28642.8782	739333.8851	3503520.1218	12515188.6641	2.3592e+05
398	61466.9221	-28670.7509	739429.9221	3503492.2491	12515188.6641	2.3303e+05
399	61562.9591	-28698.6237	739525.9591	3503464.3763	12515188.6641	2.3017e+05
400	61658.9962	-28726.4964	739621.9962	3503436.5036	12515188.6641	2.2735e+05
401	61755.0332	-28754.3691	739718.0332	3503408.6309	12515188.6641	2.2457e+05
402	61851.0702	-28782.2419	739814.0702	3503380.7581	12515188.6641	2.2182e+05
403	61947.1072	-28810.1146	739910.1072	3503352.8854	12515188.6641	2.1911e+05
404	62043.1443	-28837.9873	740006.1443	3503325.0127	12515188.6641	2.1643e+05
405	62139.1813	-28865.8601	740102.1813	3503297.1399	12515188.6641	2.1379e+05
406	62235.2183	-28893.7328	740198.2183	3503269.2672	12515188.6641	2.1117e+05
407	62331.2554	-28921.6055	740294.2554	3503241.3945	12515188.6641	2.0859e+05
408	62427.2924	-28949.4782	740390.2924	3503213.5218	12515188.6641	2.0604e+05
409	62523.3294	-28977.3510	740486.3294	3503185.6490	12515188.6641	2.0353e+05
410	62619.3664	-29005.2237	740582.3664	3503157.7763	12515188.6641	2.0104e+05
411	62715.4035	-29033.0964	740678.4035	3503129.9036	12515188.6641	1.9859e+05
412	62811.4405	-29060.9692	740774.4405	3503102.0308	12515188.6641	1.9617e+05
413	62907.4775	-29088.8419	740870.4775	3503074.1581	12515188.6641	1.9378e+05
414	63003.5146	-29116.7146	740966.5146	3503046.2854	12515188.6641	1.9141e+05
415	63099.5516	-29144.5873	741062.5516	3503018.4127	12515188.6641	1.8908e+05
416	63195.5886	-29172.4601	741158.5886	3502990.5399	12515188.6641	1.8678e+05
417	63291.6257	-29200.3328	741254.6257	3502962.6672	12515188.6641	1.8450e+05
418	63387.6627	-29228.2055	741350.6627	3502934.7945	12515188.6641	1.8225e+05
419	63483.6997	-29256.0783	741446.6997	3502906.9217	12515188.6641	1.8004e+05
420	63579.7367	-29283.9510	741542.7367	3502879.0490	12515188.6641	1.7785e+05
421	63675.7738	-29311.8237	741638.7738	3502851.1763	12515188.6641	1.7568e+05
422	63771.8108	-29339.6965	741734.8108	3502823.3035	12515188.6641	1.7354e+05
423	63867.8478	-29367.5692	741830.8478	3502795.4308	12515188.6641	1.7143e+05
424	63963.8849	-29395.4419	741926.8849	3502767.5581	12515188.6641	1.6935e+05
425	64059.9219	-29423.3146	742022.9219	3502739.6854	12515188.6641	1.6729e+05
426	64155.9589	-29451.1874	742118.9589	3502711.8126	12515188.6641	1.6526e+05
427	64251.9959	-29479.0601	742214.9959	3502683.9399	12515188.6641	1.6325e+05
428	64348.0330	-29506.9328	742311.0330	3502656.0672	12515188.6641	1.6127e+05
429	64444.0700	-29534.8056	742407.0700	3502628.1944	12515188.6641	1.5931e+05
430	64540.1070	-29562.6783	742503.1070	3502600.3217	12515188.6641	1.5738e+05
431	64636.1441	-29590.5510	742599.1441	3502572.4490	12515188.6641	1.5547e+05
432	64732.1811	-29618.4237	742695.1811	3502544.5763	12515188.6641	1.5358e+05
433	64828.2181	-29646.2965	742791.2181	3502516.7035	12515188.6641	1.5172e+05
434	64924.2551	-29674.1692	742887.2551	3502488.8308	12515188.6641	1.4988e+05
435	65020.2922	-29702.0419	742983.2922	3502460.9581	12515188.6641	1.4807e+05
436	65116.3292	-29729.9147	743079.3292	3502433.0853	12515188.6641	1.4627e+05
437	65212.3662	-29757.7874	743175.3662	3502405.2126	12515188.6641	1.4450e+05
438	65308.4033	-29785.6601	743271.4033	3502377.3399	12515188.6641	1.4275e+05
439	65404.4403	-29813.5329	743367.4403	3502349.4671	12515188.6641	1.4102e+05
440	65500.4773	-29841.4056	743463.4773	3502321.5944	12515188.6641	1.3932e+05
441	65596.5143	-29869.2783	743559.5143	3502293.7217	12515188.6641	1.3763e+05
442	65692.5514	-29897.1510	743655.5514	3502265.8490	12515188.6641	1.3597e+05
443	65788.5884	-29925.0238	743751.5884	3502237.9762	12515188.6641	1.3432e+05
444	65884.6254	-29952.8965	743847.6254	3502210.1035	12515188.6641	1.3270e+05
445	65980.6625	-29980.7692	743943.6625	3502182.2308	12515188.6641	1.3110e+05
446	66076.6995	-30008.6420	744039.6995	3502154.3580	12515188.6641	1.2951e+05
447	66172.7365	-30036.5147	744135.7365	3502126.4853	12515188.6641	1.2795e+05
448	66268.7736	-30064.3874	744231.7736	3502098.6126	12515188.6641	1.2640e+05
449	66364.8106	-30092.2601	744327.8106	3502070.7399	12515188.6641	1.2488e+05
450	66460.8476	-30120.1329	744423.8476	3502042.8671	12515188.6641	1.2337e+05
451	66556.8846	-30148.0056	744519.8846	3502014.9944	12515188.6641	1.2188e+05
452	66652.9217	-30175.8783	744615.9217	3501987.1217	12515188.6641	1.2041e+05
453	66748.9587	-30203.7511	744711.9587	3501959.2489	12515188.6641	1.1896e+05
454	66844.9957	-30231.6238	744807.9957	3501931.3762	12515188.6641	1.1753e+05
455	66941.0328	-30259.4965	744904.0328	3501903.5035	12515188.6641	1.1611e+05
456	67037.0698	-30287.3693	745000.0698	3501875.6307	12515188.6641	1.1471e+05
457	67133.1068	-30315.2420	745096.1068	3501847.7580	12515188.6641	1.1333e+05
458	67229.1438	-30343.1147	745192.1438	3501819.8853	12515188.6641	1.1196e+05
459	67325.1809	-30370.9874	745288.1809	3501792.0126	12515188.6641	1.1062e+05
460	67421.2179	-30398.8602	745384.2179	3501764.1398	12515188.6641	1.0928e+05
461	67517.2549	-30426.7329	745480.2549	3501736.2671	12515188.6641	1.0797e+05
462	67613.2920	-30454.6056	745576.2920	3501708.3944	12515188.6641	1.0667e+05
463	67709.3290	-30482.4784	745672.3290	3501680.5216	12515188.6641	1.0539e+05
464	67805.3660	-30510.3511	745768.3660	3501652.6489	12515188.6641	1.0412e+05
465	67901.4030	-30538.2238	745864.4030	3501624.7762	12515188.6641	1.0287e+05
466	67997.4401	-30566.0965	745960.4401	3501596.9035	12515188.6641	1.0163e+05
467	68093.4771	-30593.9693	746056.4771	3501569.0307	12515188.6641	1.0041e+05
468	68189.5141	-30621.8420	746152.5141	3501541.1580	12515188.6641	9.9206e+04
469	68285.5512	-30649.7147	746248.5512	3501513.2853	12515188.6641	9.8015e+04
470	68381.5882	-30677.5875	746344.5882	3501485.4125	12515188.6641	9.6838e+04
471	68477.6252	-30705.4602	746440.6252	3501457.5398	12515188.6641	9.5676e+04
472	68573.6623	-30733.3329	746536.6623	3501429.6671	12515188.6641	9.4528e+04
473	68669.6993	-30761.2057	746632.6993	3501401.7943	12515188.6641	9.3394e+04
474	68765.7363	-30789.0784	746728.7363	3501373.9216	12515188.6641	9.2274e+04
475	68861.7733	-30816.9511	746824.7733	3501346.0489	12515188.6641	9.1168e+04
476	68957.8104	-30844.8238	746920.8104	3501318.1762	12515188.6641	9.0075e+04
477	69053.8474	-30872.6966	747016.8474	3501290.3034	12515188.6641	8.8996e+04
478	69149.8844	-30900.5693	747112.8844	3501262.4307	12515188.6641	8.7930e+04
479	69245.9215	-30928.4420	747208.9215	3501234.5580	12515188.6641	8.6877e+04
480	69341.9585	-30956.3148	747304.9585	3501206.6852	12515188.6641	8.5837e+04
481	69437.9955	-30984.1875	747400.9955	3501178.8125	12515188.6641	8.4809e+04
482	69534.0325	-31012.0602	747497.0325	3501150.9398	12515188.6641	8.3794e+04
483	69630.0696	-31039.9329	747593.0696	3501123.0671	12515188.6641	8.2792e+04
484	69726.1066	-31067.8057	747689.1066	3501095.1943	12515188.6641	8.1801e+04
485	69822.1436	-31095.6784	747785.1436	3501067.3216	12515188.6641	8.0823e+04
486	69918.1807	-31123.5511	747881.1807	3501039.4489	12515188.6641	7.9857e+04
487	70014.2177	-31151.4239	747977.2177	3501011.5761	12515188.6641	7.8902e+04
488	70110.2547	-31179.2966	748073.2547	3500983.7034	12515188.6641	7.7959e+04
489	70206.2917	-31207.1693	748169.2917	3500955.8307	12515188.6641	7.7028e+04
490	70302.3288	-31235.0421	748265.3288	3500927.9579	12515188.6641	7.6108e+04
491	70398.3658	-31262.9148	748361.3658	3500900.0852	12515188.6641	7.5199e+04
492	70494.4028	-31290.7875	748457.4028	3500872.2125	12515188.6641	7.4301e+04
493	70590.4399	-31318.6602	748553.4399	3500844.3398	12515188.6641	7.3415e+04
494	70686.4769	-31346.5330	748649.4769	3500816.4670	12515188.6641	7.2539e+04
495	70782.5139	-31374.4057	748745.5139	3500788.5943	12515188.6641	7.1673e+04
496	70878.5509	-31402.2784	748841.5509	3500760.7216	12515188.6641	7.0819e+04
497	70974.5880	-31430.1512	748937.5880	3500732.8488	12515188.6641	6.9974e+04
498	71070.6250	-31458.0239	749033.6250	3500704.9761	12515188.6641	6.9140e+04
499	71166.6620	-31485.8966	749129.6620	3500677.1034	12515188.6641	6.8316e+04
500	71262.6991	-31513.7693	749225.6991	3500649.2307	12515188.6641	6.7502e+04
501	71358.7361	-31541.6421	749321.7361	3500621.3579	12515188.6641	6.6698e+04
502	71454.7731	-31569.5148	749417.7731	3500593.4852	12515188.6641	6.5904e+04
503	71550.8102	-31597.3875	749513.8102	3500565.6125	12515188.6641	6.5119e+04
504	71646.8472	-31625.2603	749609.8472	3500537.7397	12515188.6641	6.4344e+04
505	71742.8842	-31653.1330	749705.8842	3500509.8670	12515188.6641	6.3578e+04
506	71838.9212	-31681.0057	749801.9212	3500481.9943	12515188.6641	6.2822e+04
507	71934.9583	-31708.8785	749897.9583	3500454.1215	12515188.6641	6.2074e+04
508	72030.9953	-31736.7512	749993.9953	3500426.2488	12515188.6641	6.1336e+04
509	72127.0323	-31764.6239	750090.0323	3500398.3761	12515188.6641	6.0607e+04
510	72223.0694	-31792.4966	750186.0694	3500370.5034	12515188.6641	5.9886e+04
511	72319.1064	-31820.3694	750282.1064	3500342.6306	12515188.6641	5.9175e+04
512	72415.1434	-31848.2421	750378.1434	3500314.7579	12515188.6641	5.8472e+04
513	72511.1804	-31876.1148	750474.1804	3500286.8852	12515188.6641	5.7777e+04
514	72607.2175	-31903.9876	750570.2175	3500259.0124	12515188.6641	5.7091e+04
515	72703.2545	-31931.8603	750666.2545	3500231.1397	12515188.6641	5.6413e+04
516	72799.2915	-31959.7330	750762.2915	3500203.2670	12515188.6641	5.5744e+04
517	72895.3286	-31987.6057	750858.3286	3500175.3943	12515188.6641	5.5082e+04
518	72991.3656	-32015.4785	750954.3656	3500147.5215	12515188.6641	5.4428e+04
519	73087.4026	-32043.3512	751050.4026	3500119.6488	12515188.6641	5.3783e+04
520	73183.4396	-32071.2239	751146.4396	3500091.7761	12515188.6641	5.3145e+04
521	73279.4767	-32099.0967	751242.4767	3500063.9033	12515188.6641	5.2515e+04
522	73375.5137	-32126.9694	751338.5137	3500036.0306	12515188.6641	5.1892e+04
523	73471.5507	-32154.8421	751434.5507	3500008.1579	12515188.6641	5.1277e+04
524	73567.5878	-32182.7149	751530.5878	3499980.2851	12515188.6641	5.0670e+04
525	73663.6248	-32210.5876	751626.6248	3499952.4124	12515188.6641	5.0070e+04
526	73759.6618	-32238.4603	751722.6618	3499924.5397	12515188.6641	4.9477e+04
527	73855.6989	-32266.3330	751818.6989	3499896.6670	12515188.6641	4.8891e+04
528	73951.7359	-32294.2058	751914.7359	3499868.7942	12515188.6641	4.8312e+04
529	74047.7729	-32322.0785	752010.7729	3499840.9215	12515188.6641	4.7740e+04
530	74143.8099	-32349.9512	752106.8099	3499813.0488	12515188.6641	4.7175e+04
531	74239.8470	-32377.8240	752202.8470	3499785.1760	12515188.6641	4.6617e+04
532	74335.8840	-32405.6967	752298.8840	3499757.3033	12515188.6641	4.6066e+04
533	74431.9210	-32433.5694	752394.9210	3499729.4306	12515188.6641	4.5521e+04
534	74527.9581	-32461.4421	752490.9581	3499701.5579	12515188.6641	4.4983e+04
535	74623.9951	-32489.3149	752586.9951	3499673.6851	12515188.6641	4.4451e+04
536	74720.0321	-32517.1876	752683.0321	3499645.8124	12515188.6641	4.3926e+04
537	74816.0691	-32545.0603	752779.0691	3499617.9397	12515188.6641	4.3407e+04
538	74912.1062	-32572.9331	752875.1062	3499590.0669	12515188.6641	4.2894e+04
539	75008.1432	-32600.8058	752971.1432	3499562.1942	12515188.6641	4.2388e+04
540	75104.1802	-32628.6785	753067.1802	3499534.3215	12515188.6641	4.1887e+04
541	75200.2173	-32656.5513	753163.2173	3499506.4487	12515188.6641	4.1393e+04
542	75296.2543	-32684.4240	753259.2543	3499478.5760	12515188.6641	4.0904e+04
543	75392.2913	-32712.2967	753355.2913	3499450.7033	12515188.6641	4.0422e+04
544	75488.3283	-32740.1694	753451.3283	3499422.8306	12515188.6641	3.9945e+04
545	75584.3654	-32768.0422	753547.3654	3499394.9578	12515188.6641	3.9474e+04
546	75680.4024	-32795.9149	753643.4024	3499367.0851	12515188.6641	3.9008e+04
547	75776.4394	-32823.7876	753739.4394	3499339.2124	12515188.6641	3.8549e+04
548	75872.4765	-32851.6604	753835.4765	3499311.3396	12515188.6641	3.8094e+04
549	75968.5135	-32879.5331	753931.5135	3499283.4669	12515188.6641	3.7645e+04
550	76064.5505	-32907.4058	754027.5505	3499255.5942	12515188.6641	3.7202e+04
551	76160.5875	-32935.2785	754123.5875	3499227.7215	12515188.6641	3.6764e+04
552	76256.6246	-32963.1513	754219.6246	3499199.8487	12515188.6641	3.6331e+04
553	76352.6616	-32991.0240	754315.6616	3499171.9760	12515188.6641	3.5903e+04
554	76448.6986	-33018.8967	754411.6986	3499144.1033	12515188.6641	3.5480e+04
555	76544.7357	-33046.7695	754507.7357	3499116.2305	12515188.6641	3.5063e+04
556	76640.7727	-33074.6422	754603.7727	3499088.3578	12515188.6641	3.4650e+04
557	76736.8097	-33102.5149	754699.8097	3499060.4851	12515188.6641	3.4243e+04
558	76832.8468	-33130.3877	754795.8468	3499032.6123	12515188.6641	3.3840e+04
559	76928.8838	-33158.2604	754891.8838	3499004.7396	12515188.6641	3.3442e+04
560	77024.9208	-33186.1331	754987.9208	3498976.8669	12515188.6641	3.3049e+04
561	77120.9578	-33214.0058	755083.9578	3498948.9942	12515188.6641	3.2660e+04
562	77216.9949	-33241.8786	755179.9949	3498921.1214	12515188.6641	3.2276e+04
563	77313.0319	-33269.7513	755276.0319	3498893.2487	12515188.6641	3.1897e+04
564	77409.0689	-33297.6240	755372.0689	3498865.3760	12515188.6641	3.1523e+04
565	77505.1060	-33325.4968	755468.1060	3498837.5032	12515188.6641	3.1152e+04
566	77601.1430	-33353.3695	755564.1430	3498809.6305	12515188.6641	3.0786e+04
567	77697.1800	-33381.2422	755660.1800	3498781.7578	12515188.6641	3.0425e+04
568	77793.2170	-33409.1149	755756.2170	3498753.8851	12515188.6641	3.0068e+04
569	77889.2541	-33436.9877	755852.2541	3498726.0123	12515188.6641	2.9715e+04
570	77985.2911	-33464.8604	755948.2911	3498698.1396	12515188.6641	2.9366e+04
571	78081.3281	-33492.7331	756044.3281	3498670.2669	12515188.6641	2.9022e+04
572	78177.3652	-33520.6059	756140.3652	3498642.3941	12515188.6641	2.8682e+04
573	78273.4022	-33548.4786	756236.4022	3498614.5214	12515188.6641	2.8345e+04
574	78369.4392	-33576.3513	756332.4392	3498586.6487	12515188.6641	2.8013e+04
575	78465.4762	-33604.2241	756428.4762	3498558.7759	12515188.6641	2.7685e+04
576	78561.5133	-33632.0968	756524.5133	3498530.9032	12515188.6641	2.7360e+04
577	78657.5503	-33659.9695	756620.5503	3498503.0305	12515188.6641	2.7040e+04
578	78753.5873	-33687.8422	756716.5873	3498475.1578	12515188.6641	2.6723e+04
579	78849.6244	-33715.7150	756812.6244	3498447.2850	12515188.6641	2.6410e+04
580	78945.6614	-33743.5877	756908.6614	3498419.4123	12515188.6641	2.6101e+04
581	79041.6984	-33771.4604	757004.6984	3498391.5396	12515188.6641	2.5795e+04
582	79137.7354	-33799.3332	757100.7354	3498363.6668	12515188.6641	2.5493e+04
583	79233.7725	-33827.2059	757196.7725	3498335.7941	12515188.6641	2.5195e+04
584	79329.8095	-33855.0786	757292.8095	3498307.9214	12515188.6641	2.4900e+04
585	79425.8465	-33882.9514	757388.8465	3498280.0486	12515188.6641	2.4609e+04
586	79521.8836	-33910.8241	757484.8836	3498252.1759	12515188.6641	2.4321e+04
587	79617.9206	-33938.6968	757580.9206	3498224.3032	12515188.6641	2.4037e+04
588	79713.9576	-33966.5695	757676.9576	3498196.4305	12515188.6641	2.3756e+04
589	79809.9947	-33994.4423	757772.9947	3498168.5577	12515188.6641	2.3478e+04
590	79906.0317	-34022.3150	757869.0317	3498140.6850	12515188.6641	2.3204e+04
591	80002.0687	-34050.1877	757965.0687	3498112.8123	12515188.6641	2.2932e+04
592	80098.1057	-34078.0605	758061.1057	3498084.9395	12515188.6641	2.2665e+04
593	80194.1428	-34105.9332	758157.1428	3498057.0668	12515188.6641	2.2400e+04
594	80290.1798	-34133.8059	758253.1798	3498029.1941	12515188.6641	2.2138e+04
595	80386.2168	-34161.6786	758349.2168	3498001.3214	12515188.6641	2.1880e+04
596	80482.2539	-34189.5514	758445.2539	3497973.4486	12515188.6641	2.1624e+04
597	80578.2909	-34217.4241	758541.2909	3497945.5759	12515188.6641	2.1372e+04
598	80674.3279	-34245.2968	758637.3279	3497917.7032	12515188.6641	2.1123e+04
599	80770.3649	-34273.1696	758733.3649	3497889.8304	12515188.6641	2.0876e+04
600	80866.4020	-34301.0423	758829.4020	3497861.9577	12515188.6641	2.0633e+04
601	80962.4390	-34328.9150	758925.4390	3497834.0850	12515188.6641	2.0392e+04
602	81058.4760	-34356.7878	759021.4760	3497806.2122	12515188.6641	2.0154e+04
603	81154.5131	-34384.6605	759117.5131	3497778.3395	12515188.6641	1.9919e+04
604	81250.5501	-34412.5332	759213.5501	3497750.4668	12515188.6641	1.9687e+04
605	81346.5871	-34440.4059	759309.5871	3497722.5941	12515188.6641	1.9458e+04
606	81442.6241	-34468.2787	759405.6241	3497694.7213	12515188.6641	1.9231e+04
607	81538.6612	-34496.1514	759501.6612	3497666.8486	12515188.6641	1.9007e+04
608	81634.6982	-34524.0241	759597.6982	3497638.9759	12515188.6641	1.8786e+04
609	81730.7352	-34551.8969	759693.7352	3497611.1031	12515188.6641	1.8567e+04
610	81826.7723	-34579.7696	759789.7723	3497583.2304	12515188.6641	1.8351e+04
611	81922.8093	-34607.6423	759885.8093	3497555.3577	12515188.6641	1.8137e+04
612	82018.8463	-34635.5150	759981.8463	3497527.4850	12515188.6641	1.7926e+04
613	82114.8834	-34663.3878	760077.8834	3497499.6122	12515188.6641	1.7717e+04
614	82210.9204	-34691.2605	760173.9204	3497471.7395	12515188.6641	1.7511e+04
615	82306.9574	-34719.1332	760269.9574	3497443.8668	12515188.6641	1.7308e+04
616	82402.9944	-34747.0060	760365.9944	3497415.9940	12515188.6641	1.7106e+04
617	82499.0315	-34774.8787	760462.0315	3497388.1213	12515188.6641	1.6907e+04
618	82595.0685	-34802.7514	760558.0685	3497360.2486	12515188.6641	1.6711e+04
619	82691.1055	-34830.6242	760654.1055	3497332.3758	12515188.6641	1.6517e+04
620	82787.1426	-34858.4969	760750.1426	3497304.5031	12515188.6641	1.6325e+04
621	82883.1796	-34886.3696	760846.1796	3497276.6304	12515188.6641	1.6135e+04
622	82979.2166	-34914.2423	760942.2166	3497248.7577	12515188.6641	1.5947e+04
623	83075.2536	-34942.1151	761038.2536	3497220.8849	12515188.6641	1.5762e+04
624	83171.2907	-34969.9878	761134.2907	3497193.0122	12515188.6641	1.5579e+04
625	83267.3277	-34997.8605	761230.3277	3497165.1395	12515188.6641	1.5398e+04
626	83363.3647	-35025.7333	761326.3647	3497137.2667	12515188.6641	1.5219e+04
627	83459.4018	-35053.6060	761422.4018	3497109.3940	12515188.6641	1.5043e+04
628	83555.4388	-35081.4787	761518.4388	3497081.5213	12515188.6641	1.4868e+04
629	83651.4758	-35109.3514	761614.4758	3497053.6486	12515188.6641	1.4696e+04
630	83747.5128	-35137.2242	761710.5128	3497025.7758	12515188.6641	1.4525e+04
631	83843.5499	-35165.0969	761806.5499	3496997.9031	12515188.6641	1.4357e+04
632	83939.5869	-35192.9696	761902.5869	3496970.0304	12515188.6641	1.4190e+04
633	84035.6239	-35220.8424	761998.6239	3496942.1576	12515188.6641	1.4026e+04
634	84131.6610	-35248.7151	762094.6610	3496914.2849	12515188.6641	1.3863e+04
635	84227.6980	-35276.5878	762190.6980	3496886.4122	12515188.6641	1.3702e+04
636	84323.7350	-35304.4606	762286.7350	3496858.5394	12515188.6641	1.3544e+04
637	84419.7720	-35332.3333	762382.7720	3496830.6667	12515188.6641	1.3387e+04
638	84515.8091	-35360.2060	762478.8091	3496802.7940	12515188.6641	1.3232e+04
639	84611.8461	-35388.0787	762574.8461	3496774.9213	12515188.6641	1.3078e+04
640	84707.8831	-35415.9515	762670.8831	3496747.0485	12515188.6641	1.2927e+04
641	84803.9202	-35443.8242	762766.9202	3496719.1758	12515188.6641	1.2777e+04
642	84899.9572	-35471.6969	762862.9572	3496691.3031	12515188.6641	1.2629e+04
643	84995.9942	-35499.5697	762958.9942	3496663.4303	12515188.6641	1.2483e+04
644	85092.0313	-35527.4424	763055.0313	3496635.5576	12515188.6641	1.2339e+04
645	85188.0683	-35555.3151	763151.0683	3496607.6849	12515188.6641	1.2196e+04
646	85284.1053	-35583.1878	763247.1053	3496579.8122	12515188.6641	1.2055e+04
