CPU	GPU	log10(CPU/GPU)
3.8450000000e+04	3.8450000000e+04	0.0000000000e+00
3.9363400000e+04	3.9363400000e+04	0.0000000000e+00
4.0280900000e+04	4.0280900000e+04	0.0000000000e+00
4.1202200000e+04	4.1202200000e+04	0.0000000000e+00
4.2127200000e+04	4.2127200000e+04	0.0000000000e+00
4.3055500000e+04	4.3055500000e+04	0.0000000000e+00
4.3986900000e+04	4.3986900000e+04	0.0000000000e+00
4.4921300000e+04	4.4921300000e+04	0.0000000000e+00
4.5858400000e+04	4.5858400000e+04	0.0000000000e+00
4.6798200000e+04	4.6798200000e+04	0.0000000000e+00
4.7740400000e+04	4.7740400000e+04	0.0000000000e+00
4.8684900000e+04	4.8684900000e+04	0.0000000000e+00
4.9631500000e+04	4.9631500000e+04	0.0000000000e+00
5.0580300000e+04	5.0580300000e+04	0.0000000000e+00
5.1530900000e+04	5.1530900000e+04	0.0000000000e+00
5.2483400000e+04	5.2483400000e+04	0.0000000000e+00
5.3437700000e+04	5.3437700000e+04	0.0000000000e+00
5.4393600000e+04	5.4393600000e+04	0.0000000000e+00
5.5351000000e+04	5.5351000000e+04	0.0000000000e+00
5.6309900000e+04	5.6309900000e+04	0.0000000000e+00
5.7270300000e+04	5.7270300000e+04	0.0000000000e+00
5.8231900000e+04	5.8231900000e+04	0.0000000000e+00
5.9194800000e+04	5.9194800000e+04	0.0000000000e+00
6.0159000000e+04	6.0159000000e+04	0.0000000000e+00
6.1124300000e+04	6.1124300000e+04	0.0000000000e+00
6.2090700000e+04	6.2090700000e+04	0.0000000000e+00
6.3058100000e+04	6.3058100000e+04	0.0000000000e+00
6.4026600000e+04	6.4026600000e+04	0.0000000000e+00
6.4996000000e+04	6.4996000000e+04	0.0000000000e+00
6.5966300000e+04	6.5966300000e+04	0.0000000000e+00
6.6937400000e+04	6.6937400000e+04	0.0000000000e+00
6.7909500000e+04	6.7909500000e+04	0.0000000000e+00
6.8882300000e+04	6.8882300000e+04	0.0000000000e+00
6.9855900000e+04	6.9855900000e+04	0.0000000000e+00
7.0830200000e+04	7.0830200000e+04	0.0000000000e+00
7.1805200000e+04	7.1805200000e+04	0.0000000000e+00
7.2780900000e+04	7.2780900000e+04	0.0000000000e+00
7.3757300000e+04	7.3757300000e+04	0.0000000000e+00
3.1655400000e+04	3.1655400000e+04	0.0000000000e+00
3.0775600000e+04	3.0775600000e+04	0.0000000000e+00
2.9903400000e+04	2.9903400000e+04	0.0000000000e+00
2.9039400000e+04	2.9039400000e+04	0.0000000000e+00
2.8184400000e+04	2.8184400000e+04	0.0000000000e+00
2.7339300000e+04	2.7339300000e+04	0.0000000000e+00
2.6504900000e+04	2.6504900000e+04	0.0000000000e+00
2.5682400000e+04	2.5682400000e+04	0.0000000000e+00
2.4872800000e+04	2.4872800000e+04	0.0000000000e+00
2.4077600000e+04	2.4077600000e+04	0.0000000000e+00
2.3298200000e+04	2.3298200000e+04	0.0000000000e+00
2.2536200000e+04	2.2536200000e+04	0.0000000000e+00
2.1793400000e+04	2.1793400000e+04	0.0000000000e+00
2.1072000000e+04	2.1072000000e+04	0.0000000000e+00
2.0374100000e+04	2.0374100000e+04	0.0000000000e+00
1.9702200000e+04	1.9702200000e+04	0.0000000000e+00
1.9059100000e+04	1.9059100000e+04	0.0000000000e+00
1.8447900000e+04	1.8447900000e+04	0.0000000000e+00
1.7871700000e+04	1.7871700000e+04	0.0000000000e+00
1.7334100000e+04	1.7334100000e+04	0.0000000000e+00
1.6838800000e+04	1.6838800000e+04	0.0000000000e+00
1.6389600000e+04	1.6389600000e+04	0.0000000000e+00
1.5990400000e+04	1.5990400000e+04	0.0000000000e+00
1.5645100000e+04	1.5645100000e+04	0.0000000000e+00
1.5357100000e+04	1.5357100000e+04	0.0000000000e+00
1.5130000000e+04	1.5130000000e+04	0.0000000000e+00
1.4966300000e+04	1.4966300000e+04	0.0000000000e+00
1.4868200000e+04	1.4868200000e+04	0.0000000000e+00
1.4837000000e+04	1.4837000000e+04	0.0000000000e+00
1.4873200000e+04	1.4873200000e+04	0.0000000000e+00
1.4976200000e+04	1.4976200000e+04	0.0000000000e+00
1.5144600000e+04	1.5144600000e+04	0.0000000000e+00
1.5376400000e+04	1.5376400000e+04	0.0000000000e+00
1.5668700000e+04	1.5668700000e+04	0.0000000000e+00
1.6018200000e+04	1.6018200000e+04	0.0000000000e+00
1.6421200000e+04	1.6421200000e+04	0.0000000000e+00
1.6873900000e+04	1.6873900000e+04	0.0000000000e+00
1.7372500000e+04	1.7372500000e+04	0.0000000000e+00
1.7913100000e+04	1.7913100000e+04	0.0000000000e+00
1.8491900000e+04	1.8491900000e+04	0.0000000000e+00
1.9105700000e+04	1.9105700000e+04	0.0000000000e+00
1.9750900000e+04	1.9750900000e+04	0.0000000000e+00
2.0424800000e+04	2.0424800000e+04	0.0000000000e+00
2.1124600000e+04	2.1124600000e+04	0.0000000000e+00
2.1847700000e+04	2.1847700000e+04	0.0000000000e+00
2.2591900000e+04	2.2591900000e+04	0.0000000000e+00
2.3355300000e+04	2.3355300000e+04	0.0000000000e+00
2.4135900000e+04	2.4135900000e+04	0.0000000000e+00
2.4932300000e+04	2.4932300000e+04	0.0000000000e+00
2.5742800000e+04	2.5742800000e+04	0.0000000000e+00
2.6566300000e+04	2.6566300000e+04	0.0000000000e+00
2.7401500000e+04	2.7401500000e+04	0.0000000000e+00
2.8247400000e+04	2.8247400000e+04	0.0000000000e+00
2.9103100000e+04	2.9103100000e+04	0.0000000000e+00
2.9967700000e+04	2.9967700000e+04	0.0000000000e+00
3.0840500000e+04	3.0840500000e+04	0.0000000000e+00
3.1720800000e+04	3.1720800000e+04	0.0000000000e+00
3.2608000000e+04	3.2608000000e+04	0.0000000000e+00
3.3501600000e+04	3.3501600000e+04	0.0000000000e+00
3.4401000000e+04	3.4401000000e+04	0.0000000000e+00
3.5305900000e+04	3.5305900000e+04	0.0000000000e+00
