i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
313	335200.9633	-286359.3736	1013163.9633	3245803.6264	9428801502.3343	1.7637e+05
314	335292.5662	-286399.4847	1013255.5662	3245763.5153	9428801502.3343	1.7612e+05
315	335384.1692	-286439.5958	1013347.1692	3245723.4042	9428801502.3343	1.7587e+05
316	335475.7721	-286479.7069	1013438.7721	3245683.2931	9428801502.3343	1.7562e+05
317	335567.3750	-286519.8180	1013530.3750	3245643.1820	9428801502.3343	1.7536e+05
318	335658.9780	-286559.9291	1013621.9780	3245603.0709	9428801502.3343	1.7511e+05
319	335750.5809	-286600.0403	1013713.5809	3245562.9597	9428801502.3343	1.7486e+05
320	335842.1839	-286640.1514	1013805.1839	3245522.8486	9428801502.3343	1.7461e+05
321	335933.7868	-286680.2625	1013896.7868	3245482.7375	9428801502.3343	1.7436e+05
322	336025.3898	-286720.3736	1013988.3898	3245442.6264	9428801502.3343	1.7411e+05
323	336116.9927	-286760.4847	1014079.9927	3245402.5153	9428801502.3343	1.7386e+05
324	336208.5956	-286800.5958	1014171.5956	3245362.4042	9428801502.3343	1.7362e+05
325	336300.1986	-286840.7069	1014263.1986	3245322.2931	9428801502.3343	1.7337e+05
326	336391.8015	-286880.8180	1014354.8015	3245282.1820	9428801502.3343	1.7312e+05
327	336483.4045	-286920.9291	1014446.4045	3245242.0709	9428801502.3343	1.7287e+05
328	336575.0074	-286961.0402	1014538.0074	3245201.9598	9428801502.3343	1.7262e+05
329	336666.6104	-287001.1513	1014629.6104	3245161.8487	9428801502.3343	1.7238e+05
330	336758.2133	-287041.2624	1014721.2133	3245121.7376	9428801502.3343	1.7213e+05
331	336849.8162	-287081.3736	1014812.8162	3245081.6264	9428801502.3343	1.7189e+05
332	336941.4192	-287121.4847	1014904.4192	3245041.5153	9428801502.3343	1.7164e+05
333	337033.0221	-287161.5958	1014996.0221	3245001.4042	9428801502.3343	1.7140e+05
334	337124.6251	-287201.7069	1015087.6251	3244961.2931	9428801502.3343	1.7115e+05
335	337216.2280	-287241.8180	1015179.2280	3244921.1820	9428801502.3343	1.7091e+05
336	337307.8309	-287281.9291	1015270.8309	3244881.0709	9428801502.3343	1.7066e+05
337	337399.4339	-287322.0402	1015362.4339	3244840.9598	9428801502.3343	1.7042e+05
338	337491.0368	-287362.1513	1015454.0368	3244800.8487	9428801502.3343	1.7018e+05
339	337582.6398	-287402.2624	1015545.6398	3244760.7376	9428801502.3343	1.6993e+05
340	337674.2427	-287442.3735	1015637.2427	3244720.6265	9428801502.3343	1.6969e+05
341	337765.8457	-287482.4846	1015728.8457	3244680.5154	9428801502.3343	1.6945e+05
342	337857.4486	-287522.5957	1015820.4486	3244640.4043	9428801502.3343	1.6921e+05
343	337949.0515	-287562.7069	1015912.0515	3244600.2931	9428801502.3343	1.6897e+05
344	338040.6545	-287602.8180	1016003.6545	3244560.1820	9428801502.3343	1.6872e+05
345	338132.2574	-287642.9291	1016095.2574	3244520.0709	9428801502.3343	1.6848e+05
346	338223.8604	-287683.0402	1016186.8604	3244479.9598	9428801502.3343	1.6824e+05
347	338315.4633	-287723.1513	1016278.4633	3244439.8487	9428801502.3343	1.6800e+05
348	338407.0662	-287763.2624	1016370.0662	3244399.7376	9428801502.3343	1.6776e+05
349	338498.6692	-287803.3735	1016461.6692	3244359.6265	9428801502.3343	1.6753e+05
350	338590.2721	-287843.4846	1016553.2721	3244319.5154	9428801502.3343	1.6729e+05
351	338681.8751	-287883.5957	1016644.8751	3244279.4043	9428801502.3343	1.6705e+05
352	338773.4780	-287923.7068	1016736.4780	3244239.2932	9428801502.3343	1.6681e+05
353	338865.0810	-287963.8179	1016828.0810	3244199.1821	9428801502.3343	1.6657e+05
354	338956.6839	-288003.9291	1016919.6839	3244159.0709	9428801502.3343	1.6634e+05
355	339048.2868	-288044.0402	1017011.2868	3244118.9598	9428801502.3343	1.6610e+05
356	339139.8898	-288084.1513	1017102.8898	3244078.8487	9428801502.3343	1.6586e+05
357	339231.4927	-288124.2624	1017194.4927	3244038.7376	9428801502.3343	1.6563e+05
358	339323.0957	-288164.3735	1017286.0957	3243998.6265	9428801502.3343	1.6539e+05
359	339414.6986	-288204.4846	1017377.6986	3243958.5154	9428801502.3343	1.6516e+05
360	339506.3016	-288244.5957	1017469.3016	3243918.4043	9428801502.3343	1.6492e+05
361	339597.9045	-288284.7068	1017560.9045	3243878.2932	9428801502.3343	1.6469e+05
362	339689.5074	-288324.8179	1017652.5074	3243838.1821	9428801502.3343	1.6445e+05
363	339781.1104	-288364.9290	1017744.1104	3243798.0710	9428801502.3343	1.6422e+05
364	339872.7133	-288405.0401	1017835.7133	3243757.9599	9428801502.3343	1.6399e+05
365	339964.3163	-288445.1512	1017927.3163	3243717.8488	9428801502.3343	1.6375e+05
366	340055.9192	-288485.2624	1018018.9192	3243677.7376	9428801502.3343	1.6352e+05
367	340147.5221	-288525.3735	1018110.5221	3243637.6265	9428801502.3343	1.6329e+05
368	340239.1251	-288565.4846	1018202.1251	3243597.5154	9428801502.3343	1.6306e+05
369	340330.7280	-288605.5957	1018293.7280	3243557.4043	9428801502.3343	1.6282e+05
370	340422.3310	-288645.7068	1018385.3310	3243517.2932	9428801502.3343	1.6259e+05
371	340513.9339	-288685.8179	1018476.9339	3243477.1821	9428801502.3343	1.6236e+05
372	340605.5369	-288725.9290	1018568.5369	3243437.0710	9428801502.3343	1.6213e+05
373	340697.1398	-288766.0401	1018660.1398	3243396.9599	9428801502.3343	1.6190e+05
374	340788.7427	-288806.1512	1018751.7427	3243356.8488	9428801502.3343	1.6167e+05
375	340880.3457	-288846.2623	1018843.3457	3243316.7377	9428801502.3343	1.6144e+05
376	340971.9486	-288886.3734	1018934.9486	3243276.6266	9428801502.3343	1.6121e+05
377	341063.5516	-288926.4846	1019026.5516	3243236.5154	9428801502.3343	1.6098e+05
378	341155.1545	-288966.5957	1019118.1545	3243196.4043	9428801502.3343	1.6076e+05
379	341246.7574	-289006.7068	1019209.7574	3243156.2932	9428801502.3343	1.6053e+05
380	341338.3604	-289046.8179	1019301.3604	3243116.1821	9428801502.3343	1.6030e+05
381	341429.9633	-289086.9290	1019392.9633	3243076.0710	9428801502.3343	1.6007e+05
382	341521.5663	-289127.0401	1019484.5663	3243035.9599	9428801502.3343	1.5985e+05
383	341613.1692	-289167.1512	1019576.1692	3242995.8488	9428801502.3343	1.5962e+05
384	341704.7722	-289207.2623	1019667.7722	3242955.7377	9428801502.3343	1.5939e+05
385	341796.3751	-289247.3734	1019759.3751	3242915.6266	9428801502.3343	1.5917e+05
386	341887.9780	-289287.4845	1019850.9780	3242875.5155	9428801502.3343	1.5894e+05
387	341979.5810	-289327.5956	1019942.5810	3242835.4044	9428801502.3343	1.5872e+05
388	342071.1839	-289367.7067	1020034.1839	3242795.2933	9428801502.3343	1.5849e+05
389	342162.7869	-289407.8179	1020125.7869	3242755.1821	9428801502.3343	1.5827e+05
390	342254.3898	-289447.9290	1020217.3898	3242715.0710	9428801502.3343	1.5804e+05
391	342345.9927	-289488.0401	1020308.9927	3242674.9599	9428801502.3343	1.5782e+05
392	342437.5957	-289528.1512	1020400.5957	3242634.8488	9428801502.3343	1.5760e+05
393	342529.1986	-289568.2623	1020492.1986	3242594.7377	9428801502.3343	1.5737e+05
394	342620.8016	-289608.3734	1020583.8016	3242554.6266	9428801502.3343	1.5715e+05
395	342712.4045	-289648.4845	1020675.4045	3242514.5155	9428801502.3343	1.5693e+05
396	342804.0075	-289688.5956	1020767.0075	3242474.4044	9428801502.3343	1.5671e+05
397	342895.6104	-289728.7067	1020858.6104	3242434.2933	9428801502.3343	1.5649e+05
398	342987.2133	-289768.8178	1020950.2133	3242394.1822	9428801502.3343	1.5626e+05
399	343078.8163	-289808.9289	1021041.8163	3242354.0711	9428801502.3343	1.5604e+05
400	343170.4192	-289849.0400	1021133.4192	3242313.9600	9428801502.3343	1.5582e+05
401	343262.0222	-289889.1512	1021225.0222	3242273.8488	9428801502.3343	1.5560e+05
402	343353.6251	-289929.2623	1021316.6251	3242233.7377	9428801502.3343	1.5538e+05
403	343445.2281	-289969.3734	1021408.2281	3242193.6266	9428801502.3343	1.5516e+05
404	343536.8310	-290009.4845	1021499.8310	3242153.5155	9428801502.3343	1.5494e+05
405	343628.4339	-290049.5956	1021591.4339	3242113.4044	9428801502.3343	1.5472e+05
406	343720.0369	-290089.7067	1021683.0369	3242073.2933	9428801502.3343	1.5451e+05
407	343811.6398	-290129.8178	1021774.6398	3242033.1822	9428801502.3343	1.5429e+05
408	343903.2428	-290169.9289	1021866.2428	3241993.0711	9428801502.3343	1.5407e+05
409	343994.8457	-290210.0400	1021957.8457	3241952.9600	9428801502.3343	1.5385e+05
410	344086.4486	-290250.1511	1022049.4486	3241912.8489	9428801502.3343	1.5364e+05
411	344178.0516	-290290.2622	1022141.0516	3241872.7378	9428801502.3343	1.5342e+05
412	344269.6545	-290330.3734	1022232.6545	3241832.6266	9428801502.3343	1.5320e+05
413	344361.2575	-290370.4845	1022324.2575	3241792.5155	9428801502.3343	1.5299e+05
414	344452.8604	-290410.5956	1022415.8604	3241752.4044	9428801502.3343	1.5277e+05
415	344544.4634	-290450.7067	1022507.4634	3241712.2933	9428801502.3343	1.5256e+05
416	344636.0663	-290490.8178	1022599.0663	3241672.1822	9428801502.3343	1.5234e+05
417	344727.6692	-290530.9289	1022690.6692	3241632.0711	9428801502.3343	1.5213e+05
418	344819.2722	-290571.0400	1022782.2722	3241591.9600	9428801502.3343	1.5191e+05
419	344910.8751	-290611.1511	1022873.8751	3241551.8489	9428801502.3343	1.5170e+05
420	345002.4781	-290651.2622	1022965.4781	3241511.7378	9428801502.3343	1.5148e+05
421	345094.0810	-290691.3733	1023057.0810	3241471.6267	9428801502.3343	1.5127e+05
422	345185.6839	-290731.4844	1023148.6839	3241431.5156	9428801502.3343	1.5106e+05
423	345277.2869	-290771.5955	1023240.2869	3241391.4045	9428801502.3343	1.5084e+05
424	345368.8898	-290811.7067	1023331.8898	3241351.2933	9428801502.3343	1.5063e+05
425	345460.4928	-290851.8178	1023423.4928	3241311.1822	9428801502.3343	1.5042e+05
426	345552.0957	-290891.9289	1023515.0957	3241271.0711	9428801502.3343	1.5021e+05
427	345643.6987	-290932.0400	1023606.6987	3241230.9600	9428801502.3343	1.5000e+05
428	345735.3016	-290972.1511	1023698.3016	3241190.8489	9428801502.3343	1.4979e+05
429	345826.9045	-291012.2622	1023789.9045	3241150.7378	9428801502.3343	1.4957e+05
430	345918.5075	-291052.3733	1023881.5075	3241110.6267	9428801502.3343	1.4936e+05
431	346010.1104	-291092.4844	1023973.1104	3241070.5156	9428801502.3343	1.4915e+05
432	346101.7134	-291132.5955	1024064.7134	3241030.4045	9428801502.3343	1.4894e+05
433	346193.3163	-291172.7066	1024156.3163	3240990.2934	9428801502.3343	1.4873e+05
434	346284.9193	-291212.8177	1024247.9193	3240950.1823	9428801502.3343	1.4853e+05
435	346376.5222	-291252.9289	1024339.5222	3240910.0711	9428801502.3343	1.4832e+05
436	346468.1251	-291293.0400	1024431.1251	3240869.9600	9428801502.3343	1.4811e+05
437	346559.7281	-291333.1511	1024522.7281	3240829.8489	9428801502.3343	1.4790e+05
438	346651.3310	-291373.2622	1024614.3310	3240789.7378	9428801502.3343	1.4769e+05
439	346742.9340	-291413.3733	1024705.9340	3240749.6267	9428801502.3343	1.4749e+05
440	346834.5369	-291453.4844	1024797.5369	3240709.5156	9428801502.3343	1.4728e+05
441	346926.1398	-291493.5955	1024889.1398	3240669.4045	9428801502.3343	1.4707e+05
442	347017.7428	-291533.7066	1024980.7428	3240629.2934	9428801502.3343	1.4686e+05
443	347109.3457	-291573.8177	1025072.3457	3240589.1823	9428801502.3343	1.4666e+05
444	347200.9487	-291613.9288	1025163.9487	3240549.0712	9428801502.3343	1.4645e+05
445	347292.5516	-291654.0399	1025255.5516	3240508.9601	9428801502.3343	1.4625e+05
446	347384.1546	-291694.1510	1025347.1546	3240468.8490	9428801502.3343	1.4604e+05
447	347475.7575	-291734.2622	1025438.7575	3240428.7378	9428801502.3343	1.4584e+05
448	347567.3604	-291774.3733	1025530.3604	3240388.6267	9428801502.3343	1.4563e+05
449	347658.9634	-291814.4844	1025621.9634	3240348.5156	9428801502.3343	1.4543e+05
450	347750.5663	-291854.5955	1025713.5663	3240308.4045	9428801502.3343	1.4522e+05
451	347842.1693	-291894.7066	1025805.1693	3240268.2934	9428801502.3343	1.4502e+05
452	347933.7722	-291934.8177	1025896.7722	3240228.1823	9428801502.3343	1.4482e+05
453	348025.3751	-291974.9288	1025988.3751	3240188.0712	9428801502.3343	1.4461e+05
454	348116.9781	-292015.0399	1026079.9781	3240147.9601	9428801502.3343	1.4441e+05
455	348208.5810	-292055.1510	1026171.5810	3240107.8490	9428801502.3343	1.4421e+05
456	348300.1840	-292095.2621	1026263.1840	3240067.7379	9428801502.3343	1.4401e+05
457	348391.7869	-292135.3732	1026354.7869	3240027.6268	9428801502.3343	1.4381e+05
458	348483.3899	-292175.4843	1026446.3899	3239987.5157	9428801502.3343	1.4360e+05
459	348574.9928	-292215.5955	1026537.9928	3239947.4045	9428801502.3343	1.4340e+05
460	348666.5957	-292255.7066	1026629.5957	3239907.2934	9428801502.3343	1.4320e+05
461	348758.1987	-292295.8177	1026721.1987	3239867.1823	9428801502.3343	1.4300e+05
462	348849.8016	-292335.9288	1026812.8016	3239827.0712	9428801502.3343	1.4280e+05
463	348941.4046	-292376.0399	1026904.4046	3239786.9601	9428801502.3343	1.4260e+05
464	349033.0075	-292416.1510	1026996.0075	3239746.8490	9428801502.3343	1.4240e+05
465	349124.6105	-292456.2621	1027087.6105	3239706.7379	9428801502.3343	1.4220e+05
466	349216.2134	-292496.3732	1027179.2134	3239666.6268	9428801502.3343	1.4200e+05
467	349307.8163	-292536.4843	1027270.8163	3239626.5157	9428801502.3343	1.4181e+05
468	349399.4193	-292576.5954	1027362.4193	3239586.4046	9428801502.3343	1.4161e+05
469	349491.0222	-292616.7065	1027454.0222	3239546.2935	9428801502.3343	1.4141e+05
470	349582.6252	-292656.8177	1027545.6252	3239506.1823	9428801502.3343	1.4121e+05
471	349674.2281	-292696.9288	1027637.2281	3239466.0712	9428801502.3343	1.4101e+05
472	349765.8310	-292737.0399	1027728.8310	3239425.9601	9428801502.3343	1.4082e+05
473	349857.4340	-292777.1510	1027820.4340	3239385.8490	9428801502.3343	1.4062e+05
474	349949.0369	-292817.2621	1027912.0369	3239345.7379	9428801502.3343	1.4042e+05
475	350040.6399	-292857.3732	1028003.6399	3239305.6268	9428801502.3343	1.4023e+05
476	350132.2428	-292897.4843	1028095.2428	3239265.5157	9428801502.3343	1.4003e+05
477	350223.8458	-292937.5954	1028186.8458	3239225.4046	9428801502.3343	1.3984e+05
478	350315.4487	-292977.7065	1028278.4487	3239185.2935	9428801502.3343	1.3964e+05
479	350407.0516	-293017.8176	1028370.0516	3239145.1824	9428801502.3343	1.3945e+05
480	350498.6546	-293057.9287	1028461.6546	3239105.0713	9428801502.3343	1.3925e+05
481	350590.2575	-293098.0398	1028553.2575	3239064.9602	9428801502.3343	1.3906e+05
482	350681.8605	-293138.1510	1028644.8605	3239024.8490	9428801502.3343	1.3886e+05
483	350773.4634	-293178.2621	1028736.4634	3238984.7379	9428801502.3343	1.3867e+05
484	350865.0663	-293218.3732	1028828.0663	3238944.6268	9428801502.3343	1.3848e+05
485	350956.6693	-293258.4843	1028919.6693	3238904.5157	9428801502.3343	1.3828e+05
486	351048.2722	-293298.5954	1029011.2722	3238864.4046	9428801502.3343	1.3809e+05
487	351139.8752	-293338.7065	1029102.8752	3238824.2935	9428801502.3343	1.3790e+05
488	351231.4781	-293378.8176	1029194.4781	3238784.1824	9428801502.3343	1.3770e+05
489	351323.0811	-293418.9287	1029286.0811	3238744.0713	9428801502.3343	1.3751e+05
490	351414.6840	-293459.0398	1029377.6840	3238703.9602	9428801502.3343	1.3732e+05
491	351506.2869	-293499.1509	1029469.2869	3238663.8491	9428801502.3343	1.3713e+05
492	351597.8899	-293539.2620	1029560.8899	3238623.7380	9428801502.3343	1.3694e+05
493	351689.4928	-293579.3732	1029652.4928	3238583.6268	9428801502.3343	1.3675e+05
494	351781.0958	-293619.4843	1029744.0958	3238543.5157	9428801502.3343	1.3656e+05
495	351872.6987	-293659.5954	1029835.6987	3238503.4046	9428801502.3343	1.3637e+05
496	351964.3016	-293699.7065	1029927.3016	3238463.2935	9428801502.3343	1.3618e+05
497	352055.9046	-293739.8176	1030018.9046	3238423.1824	9428801502.3343	1.3599e+05
498	352147.5075	-293779.9287	1030110.5075	3238383.0713	9428801502.3343	1.3580e+05
499	352239.1105	-293820.0398	1030202.1105	3238342.9602	9428801502.3343	1.3561e+05
500	352330.7134	-293860.1509	1030293.7134	3238302.8491	9428801502.3343	1.3542e+05
501	352422.3164	-293900.2620	1030385.3164	3238262.7380	9428801502.3343	1.3523e+05
502	352513.9193	-293940.3731	1030476.9193	3238222.6269	9428801502.3343	1.3504e+05
503	352605.5222	-293980.4842	1030568.5222	3238182.5158	9428801502.3343	1.3486e+05
504	352697.1252	-294020.5953	1030660.1252	3238142.4047	9428801502.3343	1.3467e+05
505	352788.7281	-294060.7065	1030751.7281	3238102.2935	9428801502.3343	1.3448e+05
506	352880.3311	-294100.8176	1030843.3311	3238062.1824	9428801502.3343	1.3430e+05
507	352971.9340	-294140.9287	1030934.9340	3238022.0713	9428801502.3343	1.3411e+05
508	353063.5370	-294181.0398	1031026.5370	3237981.9602	9428801502.3343	1.3392e+05
509	353155.1399	-294221.1509	1031118.1399	3237941.8491	9428801502.3343	1.3374e+05
510	353246.7428	-294261.2620	1031209.7428	3237901.7380	9428801502.3343	1.3355e+05
511	353338.3458	-294301.3731	1031301.3458	3237861.6269	9428801502.3343	1.3337e+05
512	353429.9487	-294341.4842	1031392.9487	3237821.5158	9428801502.3343	1.3318e+05
513	353521.5517	-294381.5953	1031484.5517	3237781.4047	9428801502.3343	1.3299e+05
514	353613.1546	-294421.7064	1031576.1546	3237741.2936	9428801502.3343	1.3281e+05
515	353704.7575	-294461.8175	1031667.7575	3237701.1825	9428801502.3343	1.3263e+05
516	353796.3605	-294501.9286	1031759.3605	3237661.0714	9428801502.3343	1.3244e+05
517	353887.9634	-294542.0398	1031850.9634	3237620.9602	9428801502.3343	1.3226e+05
518	353979.5664	-294582.1509	1031942.5664	3237580.8491	9428801502.3343	1.3207e+05
519	354071.1693	-294622.2620	1032034.1693	3237540.7380	9428801502.3343	1.3189e+05
520	354162.7723	-294662.3731	1032125.7723	3237500.6269	9428801502.3343	1.3171e+05
521	354254.3752	-294702.4842	1032217.3752	3237460.5158	9428801502.3343	1.3153e+05
522	354345.9781	-294742.5953	1032308.9781	3237420.4047	9428801502.3343	1.3134e+05
523	354437.5811	-294782.7064	1032400.5811	3237380.2936	9428801502.3343	1.3116e+05
524	354529.1840	-294822.8175	1032492.1840	3237340.1825	9428801502.3343	1.3098e+05
525	354620.7870	-294862.9286	1032583.7870	3237300.0714	9428801502.3343	1.3080e+05
526	354712.3899	-294903.0397	1032675.3899	3237259.9603	9428801502.3343	1.3062e+05
527	354803.9928	-294943.1508	1032766.9928	3237219.8492	9428801502.3343	1.3044e+05
528	354895.5958	-294983.2620	1032858.5958	3237179.7380	9428801502.3343	1.3026e+05
529	354987.1987	-295023.3731	1032950.1987	3237139.6269	9428801502.3343	1.3007e+05
530	355078.8017	-295063.4842	1033041.8017	3237099.5158	9428801502.3343	1.2989e+05
531	355170.4046	-295103.5953	1033133.4046	3237059.4047	9428801502.3343	1.2971e+05
532	355262.0076	-295143.7064	1033225.0076	3237019.2936	9428801502.3343	1.2954e+05
533	355353.6105	-295183.8175	1033316.6105	3236979.1825	9428801502.3343	1.2936e+05
534	355445.2134	-295223.9286	1033408.2134	3236939.0714	9428801502.3343	1.2918e+05
535	355536.8164	-295264.0397	1033499.8164	3236898.9603	9428801502.3343	1.2900e+05
536	355628.4193	-295304.1508	1033591.4193	3236858.8492	9428801502.3343	1.2882e+05
537	355720.0223	-295344.2619	1033683.0223	3236818.7381	9428801502.3343	1.2864e+05
538	355811.6252	-295384.3730	1033774.6252	3236778.6270	9428801502.3343	1.2846e+05
539	355903.2282	-295424.4841	1033866.2282	3236738.5159	9428801502.3343	1.2829e+05
540	355994.8311	-295464.5953	1033957.8311	3236698.4047	9428801502.3343	1.2811e+05
541	356086.4340	-295504.7064	1034049.4340	3236658.2936	9428801502.3343	1.2793e+05
542	356178.0370	-295544.8175	1034141.0370	3236618.1825	9428801502.3343	1.2775e+05
543	356269.6399	-295584.9286	1034232.6399	3236578.0714	9428801502.3343	1.2758e+05
544	356361.2429	-295625.0397	1034324.2429	3236537.9603	9428801502.3343	1.2740e+05
545	356452.8458	-295665.1508	1034415.8458	3236497.8492	9428801502.3343	1.2723e+05
546	356544.4487	-295705.2619	1034507.4487	3236457.7381	9428801502.3343	1.2705e+05
547	356636.0517	-295745.3730	1034599.0517	3236417.6270	9428801502.3343	1.2687e+05
548	356727.6546	-295785.4841	1034690.6546	3236377.5159	9428801502.3343	1.2670e+05
549	356819.2576	-295825.5952	1034782.2576	3236337.4048	9428801502.3343	1.2652e+05
550	356910.8605	-295865.7063	1034873.8605	3236297.2937	9428801502.3343	1.2635e+05
551	357002.4635	-295905.8174	1034965.4635	3236257.1826	9428801502.3343	1.2618e+05
552	357094.0664	-295945.9286	1035057.0664	3236217.0714	9428801502.3343	1.2600e+05
553	357185.6693	-295986.0397	1035148.6693	3236176.9603	9428801502.3343	1.2583e+05
554	357277.2723	-296026.1508	1035240.2723	3236136.8492	9428801502.3343	1.2565e+05
555	357368.8752	-296066.2619	1035331.8752	3236096.7381	9428801502.3343	1.2548e+05
556	357460.4782	-296106.3730	1035423.4782	3236056.6270	9428801502.3343	1.2531e+05
557	357552.0811	-296146.4841	1035515.0811	3236016.5159	9428801502.3343	1.2514e+05
558	357643.6840	-296186.5952	1035606.6840	3235976.4048	9428801502.3343	1.2496e+05
559	357735.2870	-296226.7063	1035698.2870	3235936.2937	9428801502.3343	1.2479e+05
560	357826.8899	-296266.8174	1035789.8899	3235896.1826	9428801502.3343	1.2462e+05
561	357918.4929	-296306.9285	1035881.4929	3235856.0715	9428801502.3343	1.2445e+05
562	358010.0958	-296347.0396	1035973.0958	3235815.9604	9428801502.3343	1.2428e+05
563	358101.6988	-296387.1508	1036064.6988	3235775.8492	9428801502.3343	1.2410e+05
564	358193.3017	-296427.2619	1036156.3017	3235735.7381	9428801502.3343	1.2393e+05
565	358284.9046	-296467.3730	1036247.9046	3235695.6270	9428801502.3343	1.2376e+05
566	358376.5076	-296507.4841	1036339.5076	3235655.5159	9428801502.3343	1.2359e+05
567	358468.1105	-296547.5952	1036431.1105	3235615.4048	9428801502.3343	1.2342e+05
568	358559.7135	-296587.7063	1036522.7135	3235575.2937	9428801502.3343	1.2325e+05
569	358651.3164	-296627.8174	1036614.3164	3235535.1826	9428801502.3343	1.2308e+05
570	358742.9194	-296667.9285	1036705.9194	3235495.0715	9428801502.3343	1.2291e+05
571	358834.5223	-296708.0396	1036797.5223	3235454.9604	9428801502.3343	1.2274e+05
572	358926.1252	-296748.1507	1036889.1252	3235414.8493	9428801502.3343	1.2258e+05
573	359017.7282	-296788.2618	1036980.7282	3235374.7382	9428801502.3343	1.2241e+05
574	359109.3311	-296828.3729	1037072.3311	3235334.6271	9428801502.3343	1.2224e+05
575	359200.9341	-296868.4841	1037163.9341	3235294.5159	9428801502.3343	1.2207e+05
576	359292.5370	-296908.5952	1037255.5370	3235254.4048	9428801502.3343	1.2190e+05
577	359384.1399	-296948.7063	1037347.1399	3235214.2937	9428801502.3343	1.2174e+05
578	359475.7429	-296988.8174	1037438.7429	3235174.1826	9428801502.3343	1.2157e+05
579	359567.3458	-297028.9285	1037530.3458	3235134.0715	9428801502.3343	1.2140e+05
580	359658.9488	-297069.0396	1037621.9488	3235093.9604	9428801502.3343	1.2123e+05
581	359750.5517	-297109.1507	1037713.5517	3235053.8493	9428801502.3343	1.2107e+05
582	359842.1547	-297149.2618	1037805.1547	3235013.7382	9428801502.3343	1.2090e+05
583	359933.7576	-297189.3729	1037896.7576	3234973.6271	9428801502.3343	1.2074e+05
584	360025.3605	-297229.4840	1037988.3605	3234933.5160	9428801502.3343	1.2057e+05
585	360116.9635	-297269.5951	1038079.9635	3234893.4049	9428801502.3343	1.2040e+05
586	360208.5664	-297309.7063	1038171.5664	3234853.2937	9428801502.3343	1.2024e+05
587	360300.1694	-297349.8174	1038263.1694	3234813.1826	9428801502.3343	1.2007e+05
588	360391.7723	-297389.9285	1038354.7723	3234773.0715	9428801502.3343	1.1991e+05
589	360483.3752	-297430.0396	1038446.3752	3234732.9604	9428801502.3343	1.1974e+05
590	360574.9782	-297470.1507	1038537.9782	3234692.8493	9428801502.3343	1.1958e+05
591	360666.5811	-297510.2618	1038629.5811	3234652.7382	9428801502.3343	1.1942e+05
592	360758.1841	-297550.3729	1038721.1841	3234612.6271	9428801502.3343	1.1925e+05
593	360849.7870	-297590.4840	1038812.7870	3234572.5160	9428801502.3343	1.1909e+05
594	360941.3900	-297630.5951	1038904.3900	3234532.4049	9428801502.3343	1.1893e+05
595	361032.9929	-297670.7062	1038995.9929	3234492.2938	9428801502.3343	1.1876e+05
596	361124.5958	-297710.8173	1039087.5958	3234452.1827	9428801502.3343	1.1860e+05
597	361216.1988	-297750.9284	1039179.1988	3234412.0716	9428801502.3343	1.1844e+05
598	361307.8017	-297791.0396	1039270.8017	3234371.9604	9428801502.3343	1.1828e+05
599	361399.4047	-297831.1507	1039362.4047	3234331.8493	9428801502.3343	1.1811e+05
600	361491.0076	-297871.2618	1039454.0076	3234291.7382	9428801502.3343	1.1795e+05
601	361582.6106	-297911.3729	1039545.6106	3234251.6271	9428801502.3343	1.1779e+05
602	361674.2135	-297951.4840	1039637.2135	3234211.5160	9428801502.3343	1.1763e+05
603	361765.8164	-297991.5951	1039728.8164	3234171.4049	9428801502.3343	1.1747e+05
604	361857.4194	-298031.7062	1039820.4194	3234131.2938	9428801502.3343	1.1731e+05
605	361949.0223	-298071.8173	1039912.0223	3234091.1827	9428801502.3343	1.1715e+05
606	362040.6253	-298111.9284	1040003.6253	3234051.0716	9428801502.3343	1.1699e+05
607	362132.2282	-298152.0395	1040095.2282	3234010.9605	9428801502.3343	1.1683e+05
608	362223.8311	-298192.1506	1040186.8311	3233970.8494	9428801502.3343	1.1667e+05
609	362315.4341	-298232.2617	1040278.4341	3233930.7383	9428801502.3343	1.1651e+05
610	362407.0370	-298272.3729	1040370.0370	3233890.6271	9428801502.3343	1.1635e+05
611	362498.6400	-298312.4840	1040461.6400	3233850.5160	9428801502.3343	1.1619e+05
612	362590.2429	-298352.5951	1040553.2429	3233810.4049	9428801502.3343	1.1603e+05
613	362681.8459	-298392.7062	1040644.8459	3233770.2938	9428801502.3343	1.1587e+05
614	362773.4488	-298432.8173	1040736.4488	3233730.1827	9428801502.3343	1.1571e+05
615	362865.0517	-298472.9284	1040828.0517	3233690.0716	9428801502.3343	1.1556e+05
616	362956.6547	-298513.0395	1040919.6547	3233649.9605	9428801502.3343	1.1540e+05
617	363048.2576	-298553.1506	1041011.2576	3233609.8494	9428801502.3343	1.1524e+05
618	363139.8606	-298593.2617	1041102.8606	3233569.7383	9428801502.3343	1.1508e+05
619	363231.4635	-298633.3728	1041194.4635	3233529.6272	9428801502.3343	1.1493e+05
620	363323.0664	-298673.4839	1041286.0664	3233489.5161	9428801502.3343	1.1477e+05
621	363414.6694	-298713.5951	1041377.6694	3233449.4049	9428801502.3343	1.1461e+05
622	363506.2723	-298753.7062	1041469.2723	3233409.2938	9428801502.3343	1.1446e+05
