x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
689000	3539000	200	12983.1	1.3894e-08	99.9999	4.5871	8.1575e-09	5.7362e-09	1.7080e-13	4.9045e-44	1.1603e-23	3.3688e-17	1.1299e-15	3.5946e-15	2.0588e-15	2.7029e-16
690000	3539000	186	13843.2	1.7099e-08	100.0000	4.5515	9.4310e-09	7.6679e-09	3.2121e-13	2.9988e-43	1.7134e-23	1.5418e-17	3.2067e-16	6.9173e-16	2.8347e-16	2.7488e-17
691000	3539000	171	14721.0	2.0918e-08	100.0000	4.5180	1.0836e-08	1.0082e-08	5.7159e-13	1.5779e-42	1.9333e-23	5.2863e-18	6.8545e-17	1.0011e-16	2.9249e-17	2.0788e-18
692000	3539000	198	15613.5	1.7729e-08	100.0000	4.5350	9.4854e-09	8.2430e-09	4.6853e-13	6.2232e-42	1.6455e-23	1.3384e-18	1.0911e-17	1.0833e-17	2.2656e-18	1.1754e-19
693000	3539000	260	16518.4	1.1817e-08	100.0000	4.5888	6.9575e-09	4.8589e-09	1.4203e-13	2.2680e-41	1.0883e-23	2.5385e-19	1.3139e-18	8.9668e-19	1.3582e-19	5.1332e-21
694000	3539000	196	17433.6	2.0655e-08	100.0000	4.5071	1.0476e-08	1.0178e-08	8.3567e-13	7.3686e-41	5.3389e-24	3.8895e-20	1.3249e-19	6.3812e-20	7.1063e-21	1.9423e-22
695000	3539000	180	18357.7	2.5278e-08	100.0000	4.4785	1.2098e-08	1.3179e-08	1.4054e-12	2.0646e-40	2.0523e-24	4.6600e-21	1.0671e-20	3.7509e-21	3.1501e-22	6.2459e-24
696000	3539000	183	19289.3	2.6194e-08	100.0000	4.4728	1.2387e-08	1.3805e-08	1.7037e-12	4.7278e-40	5.9504e-25	4.4485e-22	7.1045e-22	1.9101e-22	1.2415e-23	1.7937e-25
697000	3539000	162	20227.5	3.3001e-08	100.0000	4.4430	1.4622e-08	1.8377e-08	2.9885e-12	9.5859e-40	1.3701e-25	3.6805e-23	4.2538e-23	9.0659e-24	4.6088e-25	4.8405e-27
698000	3539000	180	21171.3	2.9950e-08	100.0000	4.4562	1.3666e-08	1.6281e-08	2.8254e-12	1.5147e-39	2.3205e-26	2.4995e-24	2.1923e-24	3.8438e-25	1.5496e-26	1.1900e-28
699000	3539000	208	22120.1	2.4898e-08	100.0000	4.4824	1.2013e-08	1.2883e-08	1.8239e-12	1.9776e-39	3.0146e-27	1.4835e-25	1.0277e-25	1.5074e-26	4.8362e-28	2.7183e-30
700000	3539000	168	23073.2	3.6219e-08	100.0000	4.4361	1.5800e-08	2.0414e-08	5.2275e-12	2.3659e-39	3.5674e-28	9.0496e-27	4.9790e-27	6.0084e-28	1.5082e-29	6.1217e-32
701000	3539000	148	24030.1	4.4323e-08	100.0000	4.4138	1.8349e-08	2.5966e-08	8.6211e-12	2.2716e-39	3.3937e-29	4.9838e-28	2.2202e-28	2.2122e-29	4.3512e-31	1.2768e-33
702000	3539000	140	24990.4	4.8757e-08	100.0000	4.4056	1.9787e-08	2.8958e-08	1.1803e-11	1.7270e-39	2.6611e-30	2.5084e-29	9.1592e-30	7.5488e-31	1.1646e-32	2.4720e-35
703000	3539000	190	25953.7	3.3840e-08	100.0000	4.4559	1.5435e-08	1.8397e-08	7.6606e-12	9.0393e-40	1.5207e-31	1.0323e-30	3.1909e-31	2.2211e-32	2.7323e-34	4.2488e-37
704000	3539000	170	26919.7	4.1501e-08	100.0000	4.4351	1.8071e-08	2.3417e-08	1.2588e-11	4.5736e-40	9.6228e-33	4.7633e-32	1.1969e-32	6.8240e-34	6.5306e-36	7.2992e-39
705000	3539000	184	27888.1	3.7941e-08	100.0000	4.4519	1.7158e-08	2.0769e-08	1.3282e-11	1.6575e-40	4.9536e-34	1.9019e-33	3.9415e-34	1.8637e-35	1.4014e-37	1.1341e-40
706000	3539000	150	28858.6	5.1089e-08	100.0000	4.4201	2.1488e-08	2.9576e-08	2.5012e-11	5.7078e-41	2.8514e-35	8.3065e-35	1.3640e-35	5.2114e-37	3.0145e-39	1.6774e-42
707000	3539000	162	29831.1	4.7821e-08	100.0000	4.4348	2.0819e-08	2.6974e-08	2.7350e-11	1.3232e-41	1.2940e-36	3.0142e-36	4.0127e-37	1.2630e-38	5.7031e-41	0.0000e+00
708000	3539000	170	30805.3	4.6105e-08	100.0000	4.4461	2.0600e-08	2.5473e-08	3.1498e-11	2.4719e-42	5.6275e-38	1.0507e-37	1.1219e-38	2.8951e-40	9.5569e-43	0.0000e+00
709000	3539000	164	31781.1	4.9286e-08	100.0000	4.4446	2.1953e-08	2.7291e-08	4.1903e-11	3.9376e-43	2.4679e-39	3.6465e-39	3.0610e-40	6.3423e-42	0.0000e+00	0.0000e+00
710000	3539000	86	32758.4	8.8055e-08	100.0000	4.3785	3.3465e-08	5.4457e-08	1.3270e-10	7.0065e-44	1.5132e-40	1.6086e-40	9.7208e-42	9.3887e-44	0.0000e+00	0.0000e+00
711000	3539000	209	33737.0	3.6197e-08	100.0000	4.5010	1.8166e-08	1.7999e-08	3.2160e-11	0.0000e+00	3.0254e-42	2.9792e-42	7.7071e-44	0.0000e+00	0.0000e+00	0.0000e+00
712000	3539000	133	34716.9	6.4478e-08	100.0000	4.4316	2.7936e-08	3.6436e-08	1.0548e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
713000	3539000	154	35697.8	5.6419e-08	100.0000	4.4574	2.5912e-08	3.0402e-08	1.0438e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
714000	3539000	68	36679.8	1.0688e-07	100.0000	4.3847	4.1438e-08	6.5122e-08	3.2198e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
715000	3539000	26	37662.8	1.4880e-07	100.0000	4.3548	5.3366e-08	9.4862e-08	5.7581e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
716000	3539000	64	38646.6	1.1133e-07	100.0000	4.3946	4.4382e-08	6.6500e-08	4.5114e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
717000	3539000	19	39631.2	1.5659e-07	100.0000	4.3627	5.7605e-08	9.8173e-08	8.0982e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
718000	3539000	20	40616.6	1.5576e-07	100.0000	4.3703	5.8591e-08	9.6263e-08	9.0895e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
719000	3539000	78	41602.6	1.0034e-07	100.0000	4.4294	4.3665e-08	5.6092e-08	5.7890e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
720000	3539000	69	42589.4	1.0771e-07	100.0000	4.4289	4.6900e-08	6.0107e-08	7.0568e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
721000	3539000	20	43576.7	1.5458e-07	100.0000	4.3928	6.1965e-08	9.1363e-08	1.2508e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
722000	3539000	63	44564.6	1.1249e-07	100.0000	4.4394	5.0337e-08	6.1246e-08	9.0916e-10	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
723000	3539000	57	45553.0	1.1817e-07	100.0000	4.4413	5.3198e-08	6.3911e-08	1.0565e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
724000	3539000	11	46541.9	1.6147e-07	100.0000	4.4092	6.7832e-08	9.1880e-08	1.7617e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
725000	3539000	8	47531.3	1.6403e-07	100.0000	4.4144	6.9932e-08	9.2126e-08	1.9675e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
726000	3539000	18	48521.1	1.5295e-07	100.0000	4.4316	6.7873e-08	8.3219e-08	1.8605e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
727000	3539000	10	49511.3	1.6003e-07	100.0000	4.4329	7.1423e-08	8.6471e-08	2.1400e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
728000	3539000	24	50501.9	1.4510e-07	100.0000	4.4543	6.7865e-08	7.5297e-08	1.9427e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
729000	3539000	19	51492.9	1.4823e-07	100.0000	4.4593	7.0185e-08	7.5935e-08	2.1048e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
730000	3539000	10	52484.2	1.5644e-07	100.0000	4.4595	7.4275e-08	7.9762e-08	2.3995e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
731000	3539000	15	53475.9	1.5013e-07	100.0000	4.4734	7.3411e-08	7.4385e-08	2.3350e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
732000	3539000	10	54467.8	1.5286e-07	100.0000	4.4788	7.5672e-08	7.4693e-08	2.4901e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
733000	3539000	12	55460.0	1.5008e-07	100.0000	4.4896	7.5964e-08	7.1619e-08	2.4936e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
734000	3539000	4	56452.5	1.5612e-07	100.0000	4.4914	7.9471e-08	7.3899e-08	2.7491e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735000	3539000	0	57445.3	1.5810e-07	100.0000	4.4972	8.1515e-08	7.3690e-08	2.8990e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736000	3539000	0	58438.3	1.5639e-07	100.0000	4.5070	8.2189e-08	7.1303e-08	2.8942e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737000	3539000	0	59431.6	1.5465e-07	100.0000	4.5169	8.2819e-08	6.8950e-08	2.8816e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738000	3539000	0	60425.0	1.5290e-07	100.0000	4.5268	8.3403e-08	6.6634e-08	2.8624e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739000	3539000	0	61418.7	1.5114e-07	100.0000	4.5366	8.3941e-08	6.4359e-08	2.8376e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740000	3539000	0	62412.6	1.4937e-07	100.0000	4.5465	8.4434e-08	6.2129e-08	2.8084e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741000	3539000	0	63406.7	1.4760e-07	100.0000	4.5563	8.4881e-08	5.9946e-08	2.7758e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742000	3539000	0	64400.9	1.4584e-07	100.0000	4.5660	8.5282e-08	5.7814e-08	2.7406e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743000	3539000	0	65395.4	1.4407e-07	100.0000	4.5756	8.5637e-08	5.5735e-08	2.7036e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744000	3539000	0	66390.0	1.4232e-07	100.0000	4.5852	8.5946e-08	5.3710e-08	2.6655e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745000	3539000	0	67384.7	1.4058e-07	100.0000	4.5946	8.6210e-08	5.1741e-08	2.6269e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746000	3539000	0	68379.7	1.3885e-07	100.0000	4.6038	8.6429e-08	4.9831e-08	2.5882e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747000	3539000	0	69374.7	1.3713e-07	100.0000	4.6129	8.6604e-08	4.7979e-08	2.5499e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748000	3539000	0	70369.9	1.3543e-07	100.0000	4.6219	8.6735e-08	4.6187e-08	2.5121e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749000	3539000	0	71365.3	1.3375e-07	100.0000	4.6306	8.6823e-08	4.4456e-08	2.4751e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
750000	3539000	0	72360.7	1.3209e-07	100.0000	4.6392	8.6868e-08	4.2786e-08	2.4391e-09	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650000	3538000	10	28565.7	6.0114e-09	100.0000	4.9592	5.7659e-09	2.4549e-10	1.1656e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3538000	10	27587.6	6.2680e-09	100.0000	4.9548	5.9844e-09	2.8361e-10	2.2839e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3538000	13	26611.0	6.4270e-09	100.0000	4.9508	6.1105e-09	3.1647e-10	4.2033e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3538000	18	25636.3	6.4957e-09	100.0000	4.9472	6.1526e-09	3.4308e-10	7.3448e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3538000	25	24663.7	6.4715e-09	100.0000	4.9441	6.1098e-09	3.6171e-10	1.2200e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3538000	34	23693.2	6.3447e-09	100.0000	4.9417	5.9748e-09	3.6998e-10	1.9153e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3538000	46	22725.4	6.0990e-09	100.0000	4.9402	5.7341e-09	3.6493e-10	2.8050e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3538000	60	21760.5	5.7320e-09	100.0000	4.9397	5.3864e-09	3.4553e-10	3.8013e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3538000	77	20798.8	5.2294e-09	100.0000	4.9407	4.9193e-09	3.1015e-10	4.6600e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3538000	97	19841.0	4.6019e-09	100.0000	4.9433	4.3409e-09	2.6098e-10	5.0892e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
660000	3538000	121	18887.6	4.1412e-09	100.0000	4.9453	3.9146e-09	2.2661e-10	5.1136e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
661000	3538000	149	17939.2	3.6034e-09	100.0000	4.9488	3.4190e-09	1.8446e-10	4.8114e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
662000	3538000	185	16996.7	2.9092e-09	100.0000	4.9552	2.7789e-09	1.3038e-10	3.5351e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
663000	3538000	231	16061.2	2.2175e-09	100.0000	4.9632	2.1359e-09	8.1587e-11	1.8025e-20	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
664000	3538000	288	15133.9	1.5148e-09	100.0000	4.9731	1.4740e-09	4.0793e-11	7.2219e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
665000	3538000	318	14216.5	1.2511e-09	100.0000	4.9759	1.2209e-09	3.0133e-11	5.3165e-21	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.5554e-43
666000	3538000	470	13311.0	2.9734e-10	100.0000	4.9946	2.9574e-10	1.6030e-12	1.0791e-22	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.1937e-43	6.4307e-41	5.3488e-40
667000	3538000	518	12420.1	1.7115e-10	100.0000	4.9968	1.7059e-10	5.5462e-13	4.7129e-23	0.0000e+00	0.0000e+00	0.0000e+00	6.8103e-43	1.5948e-39	1.4615e-37	1.1471e-36
668000	3538000	632	11546.9	3.1668e-11	100.0000	4.9995	3.1652e-11	1.6044e-14	2.5747e-24	0.0000e+00	0.0000e+00	0.0000e+00	1.3408e-39	2.6425e-36	2.1843e-34	1.6091e-33
669000	3538000	922	10696.1	1.7839e-14	100.0000	5.0000	1.7839e-14	4.1401e-20	3.0164e-28	0.0000e+00	0.0000e+00	1.7434e-41	2.0573e-36	3.3233e-33	2.3775e-31	1.5936e-30
670000	3538000	752	9873.2	2.5838e-12	100.0000	5.0000	2.5837e-12	1.2143e-16	2.1477e-25	0.0000e+00	0.0000e+00	1.8763e-38	1.6795e-33	2.2556e-30	1.4352e-28	8.9950e-28
671000	3538000	824	9085.9	3.3916e-13	100.0000	5.0000	3.3916e-13	3.5995e-18	3.9208e-26	0.0000e+00	0.0000e+00	1.6217e-35	1.0674e-30	1.1428e-27	6.2266e-26	3.5394e-25
672000	3538000	1010	8344.3	3.4050e-15	100.0000	5.0000	3.4050e-15	6.7326e-21	2.8186e-28	0.0000e+00	0.0000e+00	1.8466e-32	7.1917e-28	5.2776e-25	2.2200e-23	1.0647e-22
673000	3538000	1120	7661.7	7.6359e-16	99.9966	4.9997	7.6356e-16	7.3371e-22	4.3788e-29	0.0000e+00	1.5947e-42	1.7307e-29	3.5823e-25	1.6920e-22	5.2879e-21	2.0848e-20
674000	3538000	1055	7055.2	1.9881e-15	99.8891	4.9903	1.9859e-15	3.6674e-21	5.5421e-28	0.0000e+00	4.0426e-40	2.5363e-27	4.2099e-23	1.6841e-20	4.6891e-19	1.7181e-18
675000	3538000	1052	6546.0	2.2771e-15	94.3303	4.5043	2.1480e-15	4.6540e-21	1.4221e-27	0.0000e+00	1.7167e-37	3.9623e-25	4.4335e-21	1.3326e-18	3.0407e-17	9.7361e-17
676000	3538000	1169	6158.2	6.4178e-15	6.7622	-3.0970	4.3399e-16	4.2242e-22	2.1392e-28	0.0000e+00	3.1242e-34	1.0694e-22	5.7900e-19	1.0461e-16	1.6787e-15	4.2000e-15
677000	3538000	818	5915.9	6.4888e-13	89.7951	4.1131	5.8262e-13	3.4077e-17	5.0289e-24	0.0000e+00	1.4141e-33	8.4469e-22	5.4983e-18	1.0909e-15	1.8305e-14	4.6816e-14
678000	3538000	733	5837.1	7.6244e-12	90.1453	4.1480	6.8681e-12	4.8724e-15	1.7280e-22	0.0000e+00	1.5207e-31	2.9732e-20	1.2481e-16	1.7862e-14	2.3503e-13	4.9834e-13
679000	3538000	646	5928.4	5.3251e-11	90.5903	4.1882	4.7971e-11	2.6867e-13	5.5539e-21	3.1291e-42	1.0368e-29	6.5160e-19	1.7342e-15	1.7588e-13	1.7795e-12	3.0536e-12
680000	3538000	677	6182.2	4.8520e-11	56.6160	1.3158	2.7363e-11	1.0682e-13	4.6495e-21	3.6027e-42	4.6631e-28	9.8883e-18	1.6201e-14	1.1275e-12	8.4965e-12	1.1410e-11
681000	3538000	602	6579.8	1.6560e-10	67.6421	2.2752	1.1024e-10	1.7732e-12	8.5317e-20	1.7697e-39	1.2290e-26	8.5768e-17	8.7899e-14	4.2561e-12	2.4039e-11	2.5201e-11
682000	3538000	498	7097.0	6.3514e-10	85.8911	3.7800	5.1210e-10	3.3430e-11	4.7420e-18	5.1949e-37	1.9971e-25	4.6970e-16	3.0406e-13	1.0299e-11	4.3577e-11	3.5431e-11
683000	3538000	370	7709.9	2.5836e-09	95.9819	4.5071	2.0520e-09	4.2779e-10	2.6701e-16	5.3986e-35	2.0651e-24	1.6939e-15	7.0098e-13	1.6721e-11	5.3060e-11	3.3329e-11
684000	3538000	304	8397.4	4.9402e-09	98.1946	4.6044	3.6103e-09	1.2408e-09	3.1565e-15	1.1983e-34	1.5507e-23	4.5032e-15	1.1797e-12	1.9623e-11	4.6207e-11	2.2175e-11
685000	3538000	257	9142.8	8.0149e-09	99.2792	4.6163	5.3350e-09	2.6221e-09	1.9506e-14	6.0947e-35	8.4325e-23	8.7002e-15	1.4417e-12	1.6690e-11	2.9036e-11	1.0591e-11
686000	3538000	212	9933.0	1.2155e-08	99.7638	4.5841	7.2917e-09	4.8341e-09	7.3893e-14	1.5474e-35	3.3524e-22	1.2283e-14	1.2904e-12	1.0397e-11	1.3324e-11	3.6808e-12
687000	3538000	196	10758.2	1.5000e-08	99.9254	4.5535	8.3753e-09	6.6134e-09	2.5037e-13	7.3457e-37	1.0335e-21	1.3132e-14	8.6848e-13	4.8361e-12	4.5283e-12	9.4108e-13
688000	3538000	192	11610.9	1.6897e-08	99.9796	4.5312	8.9981e-09	7.8953e-09	3.8800e-13	1.0364e-38	2.4491e-21	1.0540e-14	4.3769e-13	1.6766e-12	1.1397e-12	1.7715e-13
689000	3538000	168	12485.4	2.2742e-08	99.9963	4.4838	1.1009e-08	1.1731e-08	8.4561e-13	4.7511e-40	4.4258e-21	6.3267e-15	1.6552e-13	4.3541e-13	2.1386e-13	2.4721e-14
690000	3538000	196	13377.6	1.9268e-08	99.9991	4.4983	9.6034e-09	9.6635e-09	7.0754e-13	9.2721e-40	6.2165e-21	2.8576e-15	4.6992e-14	8.4435e-14	2.9807e-14	2.5453e-15
691000	3538000	180	14284.0	2.3986e-08	99.9999	4.4633	1.1114e-08	1.2870e-08	1.2594e-12	3.7280e-39	6.6985e-21	9.7619e-16	1.0199e-14	1.2558e-14	3.1870e-15	1.9976e-16
692000	3538000	181	15202.2	2.5749e-08	100.0000	4.4490	1.1564e-08	1.4184e-08	1.6529e-12	1.2859e-38	5.5772e-21	2.5300e-16	1.6961e-15	1.4404e-15	2.6433e-16	1.2104e-17
693000	3538000	199	16130.2	2.3497e-08	100.0000	4.4565	1.0729e-08	1.2767e-08	1.5854e-12	3.8147e-38	3.5586e-21	4.9882e-17	2.1826e-16	1.3014e-16	1.7543e-17	5.8621e-19
694000	3538000	163	17066.2	3.4672e-08	100.0000	4.4053	1.4057e-08	2.0611e-08	3.7154e-12	1.1203e-37	1.7778e-21	7.9359e-18	2.3260e-17	1.0007e-17	1.0095e-18	2.4533e-20
695000	3538000	184	18009.2	3.0737e-08	100.0000	4.4184	1.2865e-08	1.7869e-08	3.3289e-12	2.5692e-37	6.6712e-22	9.7105e-19	1.9690e-18	6.3926e-19	4.9727e-20	8.8491e-22
696000	3538000	150	18958.0	4.3451e-08	100.0000	4.3762	1.6354e-08	2.7090e-08	7.0629e-12	5.6276e-37	2.0085e-22	1.0311e-19	1.4999e-19	3.8114e-20	2.3154e-21	3.0059e-23
697000	3538000	171	19911.8	3.8741e-08	100.0000	4.3903	1.5129e-08	2.3606e-08	6.3849e-12	9.7503e-37	4.4787e-23	8.8198e-21	9.6450e-21	2.0040e-21	9.6823e-23	9.2299e-25
698000	3538000	168	20869.9	4.1836e-08	100.0000	4.3826	1.6015e-08	2.5813e-08	8.2345e-12	1.4979e-36	8.0002e-24	6.8169e-22	5.8153e-22	1.0038e-22	3.8552e-24	2.6894e-26
699000	3538000	137	21831.8	5.5791e-08	100.0000	4.3513	1.9613e-08	3.6162e-08	1.5499e-11	2.0279e-36	1.1915e-24	4.9709e-23	3.3865e-23	4.8583e-24	1.4740e-25	7.4836e-28
700000	3538000	130	22796.9	6.1193e-08	100.0000	4.3436	2.1046e-08	4.0126e-08	2.0595e-11	2.2205e-36	1.3969e-25	3.2300e-24	1.8036e-24	2.1638e-25	5.1999e-27	1.9246e-29
701000	3538000	208	23765.0	3.4326e-08	100.0000	4.4160	1.4287e-08	2.0032e-08	7.0350e-12	1.7577e-36	1.1380e-26	1.6790e-25	8.0217e-26	8.2373e-27	1.5957e-28	4.3629e-31
702000	3538000	135	24735.6	6.3560e-08	100.0000	4.3470	2.2087e-08	4.1445e-08	2.8542e-11	1.4464e-36	1.0969e-27	1.0733e-26	4.1712e-27	3.4997e-28	5.2667e-30	1.0341e-32
703000	3538000	223	25708.4	3.3305e-08	100.0000	4.4303	1.4340e-08	1.8956e-08	8.6905e-12	7.3213e-37	6.3337e-29	4.7430e-28	1.5995e-28	1.1506e-29	1.3972e-31	2.0280e-34
704000	3538000	151	26683.3	6.0123e-08	100.0000	4.3636	2.1893e-08	3.8194e-08	3.5567e-11	3.9564e-37	4.9780e-30	2.7415e-29	7.4536e-30	4.3514e-31	4.0809e-33	4.2338e-36
705000	3538000	169	27659.9	5.3546e-08	100.0000	4.3830	2.0543e-08	3.2967e-08	3.5657e-11	1.4335e-37	2.8251e-31	1.2417e-30	2.8190e-31	1.3741e-32	1.0179e-34	7.6789e-38
706000	3538000	137	28638.2	7.0037e-08	100.0000	4.3575	2.5099e-08	4.4874e-08	6.3609e-11	4.8448e-38	1.7720e-32	6.0665e-32	1.1093e-32	4.4091e-34	2.5308e-36	1.3680e-39
707000	3538000	138	29617.9	7.0856e-08	100.0000	4.3625	2.5764e-08	4.5015e-08	7.7475e-11	1.1873e-38	9.3837e-34	2.5902e-33	3.8577e-34	1.2639e-35	5.6699e-38	2.2052e-41
708000	3538000	175	30598.9	5.4591e-08	100.0000	4.4008	2.1944e-08	3.2581e-08	6.5088e-11	2.0080e-39	4.0811e-35	9.4384e-35	1.1649e-35	3.1929e-37	1.1328e-39	2.7465e-43
709000	3538000	106	31581.1	9.0253e-08	100.0000	4.3467	3.1458e-08	5.8625e-08	1.6948e-10	4.3012e-40	2.5763e-36	4.5058e-36	4.2354e-37	9.1851e-39	2.4583e-41	0.0000e+00
710000	3538000	116	32564.4	8.6111e-08	100.0000	4.3595	3.1139e-08	5.4793e-08	1.7914e-10	5.3786e-41	1.1347e-37	1.6168e-37	1.2132e-38	2.1567e-40	3.8956e-43	0.0000e+00
711000	3538000	35	33548.7	1.6582e-07	100.0000	4.2979	4.9972e-08	1.1527e-07	5.7688e-10	1.1175e-41	8.1101e-39	8.1834e-39	4.3797e-40	5.8897e-42	0.0000e+00	0.0000e+00
