i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
323	45194.9085	-28175.9059	723157.9085	3503987.0941	7530028.8700	1.0830e+05
324	45286.5114	-28216.0170	723249.5114	3503946.9830	7530028.8700	1.0681e+05
325	45378.1144	-28256.1281	723341.1144	3503906.8719	7530028.8700	1.0533e+05
326	45469.7173	-28296.2392	723432.7173	3503866.7608	7530028.8700	1.0388e+05
327	45561.3203	-28336.3503	723524.3203	3503826.6497	7530028.8700	1.0244e+05
328	45652.9232	-28376.4614	723615.9232	3503786.5386	7530028.8700	1.0103e+05
329	45744.5262	-28416.5725	723707.5262	3503746.4275	7530028.8700	9.9638e+04
330	45836.1291	-28456.6836	723799.1291	3503706.3164	7530028.8700	9.8265e+04
331	45927.7320	-28496.7947	723890.7320	3503666.2053	7530028.8700	9.6911e+04
332	46019.3350	-28536.9059	723982.3350	3503626.0941	7530028.8700	9.5576e+04
333	46110.9379	-28577.0170	724073.9379	3503585.9830	7530028.8700	9.4261e+04
334	46202.5409	-28617.1281	724165.5409	3503545.8719	7530028.8700	9.2964e+04
335	46294.1438	-28657.2392	724257.1438	3503505.7608	7530028.8700	9.1685e+04
336	46385.7467	-28697.3503	724348.7467	3503465.6497	7530028.8700	9.0425e+04
337	46477.3497	-28737.4614	724440.3497	3503425.5386	7530028.8700	8.9183e+04
338	46568.9526	-28777.5725	724531.9526	3503385.4275	7530028.8700	8.7958e+04
339	46660.5556	-28817.6836	724623.5556	3503345.3164	7530028.8700	8.6750e+04
340	46752.1585	-28857.7947	724715.1585	3503305.2053	7530028.8700	8.5559e+04
341	46843.7615	-28897.9058	724806.7615	3503265.0942	7530028.8700	8.4386e+04
342	46935.3644	-28938.0169	724898.3644	3503224.9831	7530028.8700	8.3229e+04
343	47026.9673	-28978.1281	724989.9673	3503184.8719	7530028.8700	8.2088e+04
344	47118.5703	-29018.2392	725081.5703	3503144.7608	7530028.8700	8.0963e+04
345	47210.1732	-29058.3503	725173.1732	3503104.6497	7530028.8700	7.9854e+04
346	47301.7762	-29098.4614	725264.7762	3503064.5386	7530028.8700	7.8761e+04
347	47393.3791	-29138.5725	725356.3791	3503024.4275	7530028.8700	7.7683e+04
348	47484.9820	-29178.6836	725447.9820	3502984.3164	7530028.8700	7.6621e+04
349	47576.5850	-29218.7947	725539.5850	3502944.2053	7530028.8700	7.5573e+04
350	47668.1879	-29258.9058	725631.1879	3502904.0942	7530028.8700	7.4540e+04
351	47759.7909	-29299.0169	725722.7909	3502863.9831	7530028.8700	7.3522e+04
352	47851.3938	-29339.1280	725814.3938	3502823.8720	7530028.8700	7.2517e+04
353	47942.9968	-29379.2391	725905.9968	3502783.7609	7530028.8700	7.1528e+04
354	48034.5997	-29419.3502	725997.5997	3502743.6498	7530028.8700	7.0551e+04
355	48126.2026	-29459.4614	726089.2026	3502703.5386	7530028.8700	6.9589e+04
356	48217.8056	-29499.5725	726180.8056	3502663.4275	7530028.8700	6.8640e+04
357	48309.4085	-29539.6836	726272.4085	3502623.3164	7530028.8700	6.7705e+04
358	48401.0115	-29579.7947	726364.0115	3502583.2053	7530028.8700	6.6782e+04
359	48492.6144	-29619.9058	726455.6144	3502543.0942	7530028.8700	6.5873e+04
360	48584.2174	-29660.0169	726547.2174	3502502.9831	7530028.8700	6.4976e+04
361	48675.8203	-29700.1280	726638.8203	3502462.8720	7530028.8700	6.4092e+04
362	48767.4232	-29740.2391	726730.4232	3502422.7609	7530028.8700	6.3220e+04
363	48859.0262	-29780.3502	726822.0262	3502382.6498	7530028.8700	6.2360e+04
364	48950.6291	-29820.4613	726913.6291	3502342.5387	7530028.8700	6.1513e+04
365	49042.2321	-29860.5724	727005.2321	3502302.4276	7530028.8700	6.0677e+04
366	49133.8350	-29900.6835	727096.8350	3502262.3165	7530028.8700	5.9853e+04
367	49225.4379	-29940.7947	727188.4379	3502222.2053	7530028.8700	5.9041e+04
368	49317.0409	-29980.9058	727280.0409	3502182.0942	7530028.8700	5.8239e+04
369	49408.6438	-30021.0169	727371.6438	3502141.9831	7530028.8700	5.7449e+04
370	49500.2468	-30061.1280	727463.2468	3502101.8720	7530028.8700	5.6670e+04
371	49591.8497	-30101.2391	727554.8497	3502061.7609	7530028.8700	5.5902e+04
372	49683.4527	-30141.3502	727646.4527	3502021.6498	7530028.8700	5.5145e+04
373	49775.0556	-30181.4613	727738.0556	3501981.5387	7530028.8700	5.4398e+04
374	49866.6585	-30221.5724	727829.6585	3501941.4276	7530028.8700	5.3661e+04
375	49958.2615	-30261.6835	727921.2615	3501901.3165	7530028.8700	5.2935e+04
376	50049.8644	-30301.7946	728012.8644	3501861.2054	7530028.8700	5.2219e+04
377	50141.4674	-30341.9057	728104.4674	3501821.0943	7530028.8700	5.1513e+04
378	50233.0703	-30382.0169	728196.0703	3501780.9831	7530028.8700	5.0816e+04
379	50324.6732	-30422.1280	728287.6732	3501740.8720	7530028.8700	5.0129e+04
380	50416.2762	-30462.2391	728379.2762	3501700.7609	7530028.8700	4.9452e+04
381	50507.8791	-30502.3502	728470.8791	3501660.6498	7530028.8700	4.8784e+04
382	50599.4821	-30542.4613	728562.4821	3501620.5387	7530028.8700	4.8126e+04
383	50691.0850	-30582.5724	728654.0850	3501580.4276	7530028.8700	4.7477e+04
384	50782.6880	-30622.6835	728745.6880	3501540.3165	7530028.8700	4.6836e+04
385	50874.2909	-30662.7946	728837.2909	3501500.2054	7530028.8700	4.6205e+04
386	50965.8938	-30702.9057	728928.8938	3501460.0943	7530028.8700	4.5582e+04
387	51057.4968	-30743.0168	729020.4968	3501419.9832	7530028.8700	4.4968e+04
388	51149.0997	-30783.1279	729112.0997	3501379.8721	7530028.8700	4.4362e+04
389	51240.7027	-30823.2390	729203.7027	3501339.7610	7530028.8700	4.3765e+04
390	51332.3056	-30863.3502	729295.3056	3501299.6498	7530028.8700	4.3176e+04
391	51423.9086	-30903.4613	729386.9086	3501259.5387	7530028.8700	4.2595e+04
392	51515.5115	-30943.5724	729478.5115	3501219.4276	7530028.8700	4.2022e+04
393	51607.1144	-30983.6835	729570.1144	3501179.3165	7530028.8700	4.1457e+04
394	51698.7174	-31023.7946	729661.7174	3501139.2054	7530028.8700	4.0900e+04
395	51790.3203	-31063.9057	729753.3203	3501099.0943	7530028.8700	4.0350e+04
396	51881.9233	-31104.0168	729844.9233	3501058.9832	7530028.8700	3.9809e+04
397	51973.5262	-31144.1279	729936.5262	3501018.8721	7530028.8700	3.9274e+04
398	52065.1291	-31184.2390	730028.1291	3500978.7610	7530028.8700	3.8747e+04
399	52156.7321	-31224.3501	730119.7321	3500938.6499	7530028.8700	3.8227e+04
400	52248.3350	-31264.4612	730211.3350	3500898.5388	7530028.8700	3.7715e+04
401	52339.9380	-31304.5724	730302.9380	3500858.4276	7530028.8700	3.7209e+04
402	52431.5409	-31344.6835	730394.5409	3500818.3165	7530028.8700	3.6710e+04
403	52523.1439	-31384.7946	730486.1439	3500778.2054	7530028.8700	3.6219e+04
404	52614.7468	-31424.9057	730577.7468	3500738.0943	7530028.8700	3.5734e+04
405	52706.3497	-31465.0168	730669.3497	3500697.9832	7530028.8700	3.5255e+04
406	52797.9527	-31505.1279	730760.9527	3500657.8721	7530028.8700	3.4784e+04
407	52889.5556	-31545.2390	730852.5556	3500617.7610	7530028.8700	3.4318e+04
408	52981.1586	-31585.3501	730944.1586	3500577.6499	7530028.8700	3.3859e+04
409	53072.7615	-31625.4612	731035.7615	3500537.5388	7530028.8700	3.3407e+04
410	53164.3644	-31665.5723	731127.3644	3500497.4277	7530028.8700	3.2960e+04
411	53255.9674	-31705.6834	731218.9674	3500457.3166	7530028.8700	3.2520e+04
412	53347.5703	-31745.7945	731310.5703	3500417.2055	7530028.8700	3.2086e+04
413	53439.1733	-31785.9057	731402.1733	3500377.0943	7530028.8700	3.1657e+04
414	53530.7762	-31826.0168	731493.7762	3500336.9832	7530028.8700	3.1235e+04
415	53622.3792	-31866.1279	731585.3792	3500296.8721	7530028.8700	3.0818e+04
416	53713.9821	-31906.2390	731676.9821	3500256.7610	7530028.8700	3.0407e+04
417	53805.5850	-31946.3501	731768.5850	3500216.6499	7530028.8700	3.0002e+04
418	53897.1880	-31986.4612	731860.1880	3500176.5388	7530028.8700	2.9602e+04
419	53988.7909	-32026.5723	731951.7909	3500136.4277	7530028.8700	2.9208e+04
420	54080.3939	-32066.6834	732043.3939	3500096.3166	7530028.8700	2.8819e+04
421	54171.9968	-32106.7945	732134.9968	3500056.2055	7530028.8700	2.8435e+04
422	54263.5998	-32146.9056	732226.5998	3500016.0944	7530028.8700	2.8057e+04
423	54355.2027	-32187.0167	732318.2027	3499975.9833	7530028.8700	2.7684e+04
424	54446.8056	-32227.1278	732409.8056	3499935.8722	7530028.8700	2.7315e+04
425	54538.4086	-32267.2390	732501.4086	3499895.7610	7530028.8700	2.6952e+04
426	54630.0115	-32307.3501	732593.0115	3499855.6499	7530028.8700	2.6594e+04
427	54721.6145	-32347.4612	732684.6145	3499815.5388	7530028.8700	2.6241e+04
428	54813.2174	-32387.5723	732776.2174	3499775.4277	7530028.8700	2.5892e+04
429	54904.8203	-32427.6834	732867.8203	3499735.3166	7530028.8700	2.5548e+04
430	54996.4233	-32467.7945	732959.4233	3499695.2055	7530028.8700	2.5209e+04
431	55088.0262	-32507.9056	733051.0262	3499655.0944	7530028.8700	2.4875e+04
432	55179.6292	-32548.0167	733142.6292	3499614.9833	7530028.8700	2.4545e+04
433	55271.2321	-32588.1278	733234.2321	3499574.8722	7530028.8700	2.4219e+04
434	55362.8351	-32628.2389	733325.8351	3499534.7611	7530028.8700	2.3898e+04
435	55454.4380	-32668.3500	733417.4380	3499494.6500	7530028.8700	2.3582e+04
436	55546.0409	-32708.4612	733509.0409	3499454.5388	7530028.8700	2.3269e+04
437	55637.6439	-32748.5723	733600.6439	3499414.4277	7530028.8700	2.2961e+04
438	55729.2468	-32788.6834	733692.2468	3499374.3166	7530028.8700	2.2657e+04
439	55820.8498	-32828.7945	733783.8498	3499334.2055	7530028.8700	2.2357e+04
440	55912.4527	-32868.9056	733875.4527	3499294.0944	7530028.8700	2.2062e+04
441	56004.0556	-32909.0167	733967.0556	3499253.9833	7530028.8700	2.1770e+04
442	56095.6586	-32949.1278	734058.6586	3499213.8722	7530028.8700	2.1482e+04
443	56187.2615	-32989.2389	734150.2615	3499173.7611	7530028.8700	2.1198e+04
444	56278.8645	-33029.3500	734241.8645	3499133.6500	7530028.8700	2.0918e+04
445	56370.4674	-33069.4611	734333.4674	3499093.5389	7530028.8700	2.0642e+04
446	56462.0704	-33109.5722	734425.0704	3499053.4278	7530028.8700	2.0369e+04
447	56553.6733	-33149.6833	734516.6733	3499013.3167	7530028.8700	2.0100e+04
448	56645.2762	-33189.7945	734608.2762	3498973.2055	7530028.8700	1.9835e+04
449	56736.8792	-33229.9056	734699.8792	3498933.0944	7530028.8700	1.9573e+04
450	56828.4821	-33270.0167	734791.4821	3498892.9833	7530028.8700	1.9315e+04
451	56920.0851	-33310.1278	734883.0851	3498852.8722	7530028.8700	1.9061e+04
452	57011.6880	-33350.2389	734974.6880	3498812.7611	7530028.8700	1.8809e+04
453	57103.2909	-33390.3500	735066.2909	3498772.6500	7530028.8700	1.8561e+04
454	57194.8939	-33430.4611	735157.8939	3498732.5389	7530028.8700	1.8317e+04
455	57286.4968	-33470.5722	735249.4968	3498692.4278	7530028.8700	1.8076e+04
456	57378.0998	-33510.6833	735341.0998	3498652.3167	7530028.8700	1.7838e+04
457	57469.7027	-33550.7944	735432.7027	3498612.2056	7530028.8700	1.7603e+04
458	57561.3057	-33590.9055	735524.3057	3498572.0945	7530028.8700	1.7372e+04
459	57652.9086	-33631.0167	735615.9086	3498531.9833	7530028.8700	1.7143e+04
460	57744.5115	-33671.1278	735707.5115	3498491.8722	7530028.8700	1.6918e+04
461	57836.1145	-33711.2389	735799.1145	3498451.7611	7530028.8700	1.6695e+04
462	57927.7174	-33751.3500	735890.7174	3498411.6500	7530028.8700	1.6476e+04
463	58019.3204	-33791.4611	735982.3204	3498371.5389	7530028.8700	1.6260e+04
464	58110.9233	-33831.5722	736073.9233	3498331.4278	7530028.8700	1.6046e+04
465	58202.5263	-33871.6833	736165.5263	3498291.3167	7530028.8700	1.5835e+04
466	58294.1292	-33911.7944	736257.1292	3498251.2056	7530028.8700	1.5628e+04
467	58385.7321	-33951.9055	736348.7321	3498211.0945	7530028.8700	1.5423e+04
468	58477.3351	-33992.0166	736440.3351	3498170.9834	7530028.8700	1.5220e+04
469	58568.9380	-34032.1277	736531.9380	3498130.8723	7530028.8700	1.5021e+04
470	58660.5410	-34072.2388	736623.5410	3498090.7612	7530028.8700	1.4824e+04
471	58752.1439	-34112.3500	736715.1439	3498050.6500	7530028.8700	1.4630e+04
472	58843.7468	-34152.4611	736806.7468	3498010.5389	7530028.8700	1.4438e+04
473	58935.3498	-34192.5722	736898.3498	3497970.4278	7530028.8700	1.4249e+04
474	59026.9527	-34232.6833	736989.9527	3497930.3167	7530028.8700	1.4062e+04
475	59118.5557	-34272.7944	737081.5557	3497890.2056	7530028.8700	1.3878e+04
476	59210.1586	-34312.9055	737173.1586	3497850.0945	7530028.8700	1.3697e+04
477	59301.7616	-34353.0166	737264.7616	3497809.9834	7530028.8700	1.3518e+04
478	59393.3645	-34393.1277	737356.3645	3497769.8723	7530028.8700	1.3341e+04
479	59484.9674	-34433.2388	737447.9674	3497729.7612	7530028.8700	1.3166e+04
480	59576.5704	-34473.3499	737539.5704	3497689.6501	7530028.8700	1.2994e+04
481	59668.1733	-34513.4610	737631.1733	3497649.5390	7530028.8700	1.2824e+04
482	59759.7763	-34553.5721	737722.7763	3497609.4279	7530028.8700	1.2657e+04
483	59851.3792	-34593.6833	737814.3792	3497569.3167	7530028.8700	1.2492e+04
484	59942.9821	-34633.7944	737905.9821	3497529.2056	7530028.8700	1.2329e+04
485	60034.5851	-34673.9055	737997.5851	3497489.0945	7530028.8700	1.2168e+04
486	60126.1880	-34714.0166	738089.1880	3497448.9834	7530028.8700	1.2009e+04
487	60217.7910	-34754.1277	738180.7910	3497408.8723	7530028.8700	1.1852e+04
488	60309.3939	-34794.2388	738272.3939	3497368.7612	7530028.8700	1.1698e+04
489	60400.9969	-34834.3499	738363.9969	3497328.6501	7530028.8700	1.1545e+04
490	60492.5998	-34874.4610	738455.5998	3497288.5390	7530028.8700	1.1395e+04
491	60584.2027	-34914.5721	738547.2027	3497248.4279	7530028.8700	1.1246e+04
492	60675.8057	-34954.6832	738638.8057	3497208.3168	7530028.8700	1.1100e+04
493	60767.4086	-34994.7943	738730.4086	3497168.2057	7530028.8700	1.0955e+04
494	60859.0116	-35034.9055	738822.0116	3497128.0945	7530028.8700	1.0813e+04
495	60950.6145	-35075.0166	738913.6145	3497087.9834	7530028.8700	1.0672e+04
496	61042.2175	-35115.1277	739005.2175	3497047.8723	7530028.8700	1.0533e+04
497	61133.8204	-35155.2388	739096.8204	3497007.7612	7530028.8700	1.0396e+04
498	61225.4233	-35195.3499	739188.4233	3496967.6501	7530028.8700	1.0261e+04
499	61317.0263	-35235.4610	739280.0263	3496927.5390	7530028.8700	1.0128e+04
500	61408.6292	-35275.5721	739371.6292	3496887.4279	7530028.8700	9.9959e+03
501	61500.2322	-35315.6832	739463.2322	3496847.3168	7530028.8700	9.8660e+03
502	61591.8351	-35355.7943	739554.8351	3496807.2057	7530028.8700	9.7379e+03
503	61683.4380	-35395.9054	739646.4380	3496767.0946	7530028.8700	9.6114e+03
504	61775.0410	-35436.0165	739738.0410	3496726.9835	7530028.8700	9.4867e+03
505	61866.6439	-35476.1276	739829.6439	3496686.8724	7530028.8700	9.3635e+03
506	61958.2469	-35516.2388	739921.2469	3496646.7612	7530028.8700	9.2420e+03
507	62049.8498	-35556.3499	740012.8498	3496606.6501	7530028.8700	9.1221e+03
508	62141.4528	-35596.4610	740104.4528	3496566.5390	7530028.8700	9.0038e+03
509	62233.0557	-35636.5721	740196.0557	3496526.4279	7530028.8700	8.8871e+03
510	62324.6586	-35676.6832	740287.6586	3496486.3168	7530028.8700	8.7719e+03
511	62416.2616	-35716.7943	740379.2616	3496446.2057	7530028.8700	8.6582e+03
512	62507.8645	-35756.9054	740470.8645	3496406.0946	7530028.8700	8.5461e+03
513	62599.4675	-35797.0165	740562.4675	3496365.9835	7530028.8700	8.4354e+03
514	62691.0704	-35837.1276	740654.0704	3496325.8724	7530028.8700	8.3262e+03
515	62782.6733	-35877.2387	740745.6733	3496285.7613	7530028.8700	8.2184e+03
516	62874.2763	-35917.3498	740837.2763	3496245.6502	7530028.8700	8.1120e+03
517	62965.8792	-35957.4609	740928.8792	3496205.5391	7530028.8700	8.0071e+03
518	63057.4822	-35997.5721	741020.4822	3496165.4279	7530028.8700	7.9035e+03
519	63149.0851	-36037.6832	741112.0851	3496125.3168	7530028.8700	7.8013e+03
520	63240.6881	-36077.7943	741203.6881	3496085.2057	7530028.8700	7.7005e+03
521	63332.2910	-36117.9054	741295.2910	3496045.0946	7530028.8700	7.6009e+03
522	63423.8939	-36158.0165	741386.8939	3496004.9835	7530028.8700	7.5027e+03
523	63515.4969	-36198.1276	741478.4969	3495964.8724	7530028.8700	7.4058e+03
524	63607.0998	-36238.2387	741570.0998	3495924.7613	7530028.8700	7.3102e+03
525	63698.7028	-36278.3498	741661.7028	3495884.6502	7530028.8700	7.2158e+03
526	63790.3057	-36318.4609	741753.3057	3495844.5391	7530028.8700	7.1227e+03
527	63881.9087	-36358.5720	741844.9087	3495804.4280	7530028.8700	7.0307e+03
528	63973.5116	-36398.6831	741936.5116	3495764.3169	7530028.8700	6.9400e+03
529	64065.1145	-36438.7943	742028.1145	3495724.2057	7530028.8700	6.8505e+03
530	64156.7175	-36478.9054	742119.7175	3495684.0946	7530028.8700	6.7622e+03
531	64248.3204	-36519.0165	742211.3204	3495643.9835	7530028.8700	6.6750e+03
532	64339.9234	-36559.1276	742302.9234	3495603.8724	7530028.8700	6.5890e+03
533	64431.5263	-36599.2387	742394.5263	3495563.7613	7530028.8700	6.5041e+03
534	64523.1292	-36639.3498	742486.1292	3495523.6502	7530028.8700	6.4203e+03
535	64614.7322	-36679.4609	742577.7322	3495483.5391	7530028.8700	6.3376e+03
536	64706.3351	-36719.5720	742669.3351	3495443.4280	7530028.8700	6.2560e+03
537	64797.9381	-36759.6831	742760.9381	3495403.3169	7530028.8700	6.1755e+03
538	64889.5410	-36799.7942	742852.5410	3495363.2058	7530028.8700	6.0960e+03
539	64981.1440	-36839.9053	742944.1440	3495323.0947	7530028.8700	6.0176e+03
540	65072.7469	-36880.0164	743035.7469	3495282.9836	7530028.8700	5.9402e+03
541	65164.3498	-36920.1276	743127.3498	3495242.8724	7530028.8700	5.8638e+03
542	65255.9528	-36960.2387	743218.9528	3495202.7613	7530028.8700	5.7884e+03
543	65347.5557	-37000.3498	743310.5557	3495162.6502	7530028.8700	5.7140e+03
544	65439.1587	-37040.4609	743402.1587	3495122.5391	7530028.8700	5.6406e+03
545	65530.7616	-37080.5720	743493.7616	3495082.4280	7530028.8700	5.5681e+03
546	65622.3645	-37120.6831	743585.3645	3495042.3169	7530028.8700	5.4966e+03
547	65713.9675	-37160.7942	743676.9675	3495002.2058	7530028.8700	5.4260e+03
548	65805.5704	-37200.9053	743768.5704	3494962.0947	7530028.8700	5.3563e+03
549	65897.1734	-37241.0164	743860.1734	3494921.9836	7530028.8700	5.2876e+03
550	65988.7763	-37281.1275	743951.7763	3494881.8725	7530028.8700	5.2197e+03
551	66080.3793	-37321.2386	744043.3793	3494841.7614	7530028.8700	5.1528e+03
552	66171.9822	-37361.3498	744134.9822	3494801.6502	7530028.8700	5.0867e+03
553	66263.5851	-37401.4609	744226.5851	3494761.5391	7530028.8700	5.0215e+03
554	66355.1881	-37441.5720	744318.1881	3494721.4280	7530028.8700	4.9571e+03
555	66446.7910	-37481.6831	744409.7910	3494681.3169	7530028.8700	4.8936e+03
556	66538.3940	-37521.7942	744501.3940	3494641.2058	7530028.8700	4.8308e+03
557	66629.9969	-37561.9053	744592.9969	3494601.0947	7530028.8700	4.7690e+03
558	66721.5998	-37602.0164	744684.5998	3494560.9836	7530028.8700	4.7079e+03
559	66813.2028	-37642.1275	744776.2028	3494520.8725	7530028.8700	4.6476e+03
560	66904.8057	-37682.2386	744867.8057	3494480.7614	7530028.8700	4.5881e+03
561	66996.4087	-37722.3497	744959.4087	3494440.6503	7530028.8700	4.5294e+03
562	67088.0116	-37762.4608	745051.0116	3494400.5392	7530028.8700	4.4714e+03
563	67179.6146	-37802.5719	745142.6146	3494360.4281	7530028.8700	4.4142e+03
564	67271.2175	-37842.6831	745234.2175	3494320.3169	7530028.8700	4.3578e+03
565	67362.8204	-37882.7942	745325.8204	3494280.2058	7530028.8700	4.3020e+03
566	67454.4234	-37922.9053	745417.4234	3494240.0947	7530028.8700	4.2470e+03
567	67546.0263	-37963.0164	745509.0263	3494199.9836	7530028.8700	4.1928e+03
568	67637.6293	-38003.1275	745600.6293	3494159.8725	7530028.8700	4.1392e+03
569	67729.2322	-38043.2386	745692.2322	3494119.7614	7530028.8700	4.0863e+03
570	67820.8352	-38083.3497	745783.8352	3494079.6503	7530028.8700	4.0341e+03
571	67912.4381	-38123.4608	745875.4381	3494039.5392	7530028.8700	3.9826e+03
572	68004.0410	-38163.5719	745967.0410	3493999.4281	7530028.8700	3.9317e+03
573	68095.6440	-38203.6830	746058.6440	3493959.3170	7530028.8700	3.8816e+03
574	68187.2469	-38243.7941	746150.2469	3493919.2059	7530028.8700	3.8320e+03
575	68278.8499	-38283.9052	746241.8499	3493879.0948	7530028.8700	3.7831e+03
576	68370.4528	-38324.0164	746333.4528	3493838.9836	7530028.8700	3.7349e+03
577	68462.0557	-38364.1275	746425.0557	3493798.8725	7530028.8700	3.6873e+03
578	68553.6587	-38404.2386	746516.6587	3493758.7614	7530028.8700	3.6402e+03
579	68645.2616	-38444.3497	746608.2616	3493718.6503	7530028.8700	3.5938e+03
580	68736.8646	-38484.4608	746699.8646	3493678.5392	7530028.8700	3.5480e+03
581	68828.4675	-38524.5719	746791.4675	3493638.4281	7530028.8700	3.5028e+03
582	68920.0705	-38564.6830	746883.0705	3493598.3170	7530028.8700	3.4582e+03
583	69011.6734	-38604.7941	746974.6734	3493558.2059	7530028.8700	3.4142e+03
584	69103.2763	-38644.9052	747066.2763	3493518.0948	7530028.8700	3.3707e+03
585	69194.8793	-38685.0163	747157.8793	3493477.9837	7530028.8700	3.3278e+03
586	69286.4822	-38725.1274	747249.4822	3493437.8726	7530028.8700	3.2854e+03
587	69378.0852	-38765.2386	747341.0852	3493397.7614	7530028.8700	3.2436e+03
588	69469.6881	-38805.3497	747432.6881	3493357.6503	7530028.8700	3.2024e+03
589	69561.2910	-38845.4608	747524.2910	3493317.5392	7530028.8700	3.1616e+03
590	69652.8940	-38885.5719	747615.8940	3493277.4281	7530028.8700	3.1214e+03
591	69744.4969	-38925.6830	747707.4969	3493237.3170	7530028.8700	3.0817e+03
592	69836.0999	-38965.7941	747799.0999	3493197.2059	7530028.8700	3.0426e+03
593	69927.7028	-39005.9052	747890.7028	3493157.0948	7530028.8700	3.0039e+03
594	70019.3058	-39046.0163	747982.3058	3493116.9837	7530028.8700	2.9657e+03
595	70110.9087	-39086.1274	748073.9087	3493076.8726	7530028.8700	2.9281e+03
596	70202.5116	-39126.2385	748165.5116	3493036.7615	7530028.8700	2.8909e+03
597	70294.1146	-39166.3496	748257.1146	3492996.6504	7530028.8700	2.8542e+03
598	70385.7175	-39206.4607	748348.7175	3492956.5393	7530028.8700	2.8179e+03
599	70477.3205	-39246.5719	748440.3205	3492916.4281	7530028.8700	2.7822e+03
600	70568.9234	-39286.6830	748531.9234	3492876.3170	7530028.8700	2.7468e+03
601	70660.5264	-39326.7941	748623.5264	3492836.2059	7530028.8700	2.7120e+03
602	70752.1293	-39366.9052	748715.1293	3492796.0948	7530028.8700	2.6776e+03
603	70843.7322	-39407.0163	748806.7322	3492755.9837	7530028.8700	2.6436e+03
604	70935.3352	-39447.1274	748898.3352	3492715.8726	7530028.8700	2.6101e+03
605	71026.9381	-39487.2385	748989.9381	3492675.7615	7530028.8700	2.5770e+03
606	71118.5411	-39527.3496	749081.5411	3492635.6504	7530028.8700	2.5444e+03
607	71210.1440	-39567.4607	749173.1440	3492595.5393	7530028.8700	2.5121e+03
608	71301.7469	-39607.5718	749264.7469	3492555.4282	7530028.8700	2.4803e+03
609	71393.3499	-39647.6829	749356.3499	3492515.3171	7530028.8700	2.4489e+03
610	71484.9528	-39687.7941	749447.9528	3492475.2059	7530028.8700	2.4179e+03
611	71576.5558	-39727.9052	749539.5558	3492435.0948	7530028.8700	2.3873e+03
612	71668.1587	-39768.0163	749631.1587	3492394.9837	7530028.8700	2.3570e+03
613	71759.7617	-39808.1274	749722.7617	3492354.8726	7530028.8700	2.3272e+03
614	71851.3646	-39848.2385	749814.3646	3492314.7615	7530028.8700	2.2978e+03
615	71942.9675	-39888.3496	749905.9675	3492274.6504	7530028.8700	2.2687e+03
616	72034.5705	-39928.4607	749997.5705	3492234.5393	7530028.8700	2.2400e+03
617	72126.1734	-39968.5718	750089.1734	3492194.4282	7530028.8700	2.2117e+03
618	72217.7764	-40008.6829	750180.7764	3492154.3171	7530028.8700	2.1837e+03
619	72309.3793	-40048.7940	750272.3793	3492114.2060	7530028.8700	2.1561e+03
620	72400.9822	-40088.9051	750363.9822	3492074.0949	7530028.8700	2.1288e+03
621	72492.5852	-40129.0162	750455.5852	3492033.9838	7530028.8700	2.1019e+03
622	72584.1881	-40169.1274	750547.1881	3491993.8726	7530028.8700	2.0754e+03
623	72675.7911	-40209.2385	750638.7911	3491953.7615	7530028.8700	2.0492e+03
624	72767.3940	-40249.3496	750730.3940	3491913.6504	7530028.8700	2.0233e+03
625	72858.9970	-40289.4607	750821.9970	3491873.5393	7530028.8700	1.9977e+03
626	72950.5999	-40329.5718	750913.5999	3491833.4282	7530028.8700	1.9725e+03
627	73042.2028	-40369.6829	751005.2028	3491793.3171	7530028.8700	1.9476e+03
628	73133.8058	-40409.7940	751096.8058	3491753.2060	7530028.8700	1.9231e+03
629	73225.4087	-40449.9051	751188.4087	3491713.0949	7530028.8700	1.8988e+03
630	73317.0117	-40490.0162	751280.0117	3491672.9838	7530028.8700	1.8748e+03
631	73408.6146	-40530.1273	751371.6146	3491632.8727	7530028.8700	1.8512e+03
632	73500.2176	-40570.2384	751463.2176	3491592.7616	7530028.8700	1.8279e+03
633	73591.8205	-40610.3495	751554.8205	3491552.6505	7530028.8700	1.8048e+03
634	73683.4234	-40650.4607	751646.4234	3491512.5393	7530028.8700	1.7821e+03
635	73775.0264	-40690.5718	751738.0264	3491472.4282	7530028.8700	1.7596e+03
636	73866.6293	-40730.6829	751829.6293	3491432.3171	7530028.8700	1.7374e+03
637	73958.2323	-40770.7940	751921.2323	3491392.2060	7530028.8700	1.7155e+03
638	74049.8352	-40810.9051	752012.8352	3491352.0949	7530028.8700	1.6939e+03
639	74141.4381	-40851.0162	752104.4381	3491311.9838	7530028.8700	1.6726e+03
640	74233.0411	-40891.1273	752196.0411	3491271.8727	7530028.8700	1.6515e+03
641	74324.6440	-40931.2384	752287.6440	3491231.7616	7530028.8700	1.6308e+03
642	74416.2470	-40971.3495	752379.2470	3491191.6505	7530028.8700	1.6102e+03
643	74507.8499	-41011.4606	752470.8499	3491151.5394	7530028.8700	1.5900e+03
644	74599.4529	-41051.5717	752562.4529	3491111.4283	7530028.8700	1.5700e+03
645	74691.0558	-41091.6829	752654.0558	3491071.3171	7530028.8700	1.5502e+03
646	74782.6587	-41131.7940	752745.6587	3491031.2060	7530028.8700	1.5307e+03
