i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
324	32190.5631	-16472.0770	710153.5631	3515690.9230	5105011.3812	1.1477e-01
325	32282.1660	-16512.1881	710245.1660	3515650.8119	5105011.3812	1.0842e-01
326	32373.7690	-16552.2992	710336.7690	3515610.7008	5105011.3812	1.0242e-01
327	32465.3719	-16592.4103	710428.3719	3515570.5897	5105011.3812	9.6758e-02
328	32556.9749	-16632.5215	710519.9749	3515530.4785	5105011.3812	9.1406e-02
329	32648.5778	-16672.6326	710611.5778	3515490.3674	5105011.3812	8.6352e-02
330	32740.1807	-16712.7437	710703.1807	3515450.2563	5105011.3812	8.1577e-02
331	32831.7837	-16752.8548	710794.7837	3515410.1452	5105011.3812	7.7067e-02
332	32923.3866	-16792.9659	710886.3866	3515370.0341	5105011.3812	7.2807e-02
333	33014.9896	-16833.0770	710977.9896	3515329.9230	5105011.3812	6.8782e-02
334	33106.5925	-16873.1881	711069.5925	3515289.8119	5105011.3812	6.4981e-02
335	33198.1955	-16913.2992	711161.1955	3515249.7008	5105011.3812	6.1390e-02
336	33289.7984	-16953.4103	711252.7984	3515209.5897	5105011.3812	5.7998e-02
337	33381.4013	-16993.5214	711344.4013	3515169.4786	5105011.3812	5.4794e-02
338	33473.0043	-17033.6325	711436.0043	3515129.3675	5105011.3812	5.1767e-02
339	33564.6072	-17073.7437	711527.6072	3515089.2563	5105011.3812	4.8908e-02
340	33656.2102	-17113.8548	711619.2102	3515049.1452	5105011.3812	4.6207e-02
341	33747.8131	-17153.9659	711710.8131	3515009.0341	5105011.3812	4.3655e-02
342	33839.4161	-17194.0770	711802.4161	3514968.9230	5105011.3812	4.1245e-02
343	33931.0190	-17234.1881	711894.0190	3514928.8119	5105011.3812	3.8968e-02
344	34022.6219	-17274.2992	711985.6219	3514888.7008	5105011.3812	3.6817e-02
345	34114.2249	-17314.4103	712077.2249	3514848.5897	5105011.3812	3.4785e-02
346	34205.8278	-17354.5214	712168.8278	3514808.4786	5105011.3812	3.2865e-02
347	34297.4308	-17394.6325	712260.4308	3514768.3675	5105011.3812	3.1052e-02
348	34389.0337	-17434.7436	712352.0337	3514728.2564	5105011.3812	2.9338e-02
349	34480.6366	-17474.8547	712443.6366	3514688.1453	5105011.3812	2.7720e-02
350	34572.2396	-17514.9658	712535.2396	3514648.0342	5105011.3812	2.6191e-02
351	34663.8425	-17555.0770	712626.8425	3514607.9230	5105011.3812	2.4746e-02
352	34755.4455	-17595.1881	712718.4455	3514567.8119	5105011.3812	2.3382e-02
353	34847.0484	-17635.2992	712810.0484	3514527.7008	5105011.3812	2.2092e-02
354	34938.6514	-17675.4103	712901.6514	3514487.5897	5105011.3812	2.0874e-02
355	35030.2543	-17715.5214	712993.2543	3514447.4786	5105011.3812	1.9723e-02
356	35121.8572	-17755.6325	713084.8572	3514407.3675	5105011.3812	1.8636e-02
357	35213.4602	-17795.7436	713176.4602	3514367.2564	5105011.3812	1.7609e-02
358	35305.0631	-17835.8547	713268.0631	3514327.1453	5105011.3812	1.6638e-02
359	35396.6661	-17875.9658	713359.6661	3514287.0342	5105011.3812	1.5721e-02
360	35488.2690	-17916.0769	713451.2690	3514246.9231	5105011.3812	1.4855e-02
361	35579.8719	-17956.1880	713542.8719	3514206.8120	5105011.3812	1.4037e-02
362	35671.4749	-17996.2991	713634.4749	3514166.7009	5105011.3812	1.3263e-02
363	35763.0778	-18036.4103	713726.0778	3514126.5897	5105011.3812	1.2533e-02
364	35854.6808	-18076.5214	713817.6808	3514086.4786	5105011.3812	1.1843e-02
365	35946.2837	-18116.6325	713909.2837	3514046.3675	5105011.3812	1.1190e-02
366	36037.8867	-18156.7436	714000.8867	3514006.2564	5105011.3812	1.0574e-02
367	36129.4896	-18196.8547	714092.4896	3513966.1453	5105011.3812	9.9920e-03
368	36221.0925	-18236.9658	714184.0925	3513926.0342	5105011.3812	9.4419e-03
369	36312.6955	-18277.0769	714275.6955	3513885.9231	5105011.3812	8.9221e-03
370	36404.2984	-18317.1880	714367.2984	3513845.8120	5105011.3812	8.4310e-03
371	36495.9014	-18357.2991	714458.9014	3513805.7009	5105011.3812	7.9670e-03
372	36587.5043	-18397.4102	714550.5043	3513765.5898	5105011.3812	7.5285e-03
373	36679.1073	-18437.5213	714642.1073	3513725.4787	5105011.3812	7.1143e-03
374	36770.7102	-18477.6325	714733.7102	3513685.3675	5105011.3812	6.7228e-03
375	36862.3131	-18517.7436	714825.3131	3513645.2564	5105011.3812	6.3530e-03
376	36953.9161	-18557.8547	714916.9161	3513605.1453	5105011.3812	6.0035e-03
377	37045.5190	-18597.9658	715008.5190	3513565.0342	5105011.3812	5.6733e-03
378	37137.1220	-18638.0769	715100.1220	3513524.9231	5105011.3812	5.3613e-03
379	37228.7249	-18678.1880	715191.7249	3513484.8120	5105011.3812	5.0664e-03
380	37320.3278	-18718.2991	715283.3278	3513444.7009	5105011.3812	4.7878e-03
381	37411.9308	-18758.4102	715374.9308	3513404.5898	5105011.3812	4.5246e-03
382	37503.5337	-18798.5213	715466.5337	3513364.4787	5105011.3812	4.2758e-03
383	37595.1367	-18838.6324	715558.1367	3513324.3676	5105011.3812	4.0408e-03
384	37686.7396	-18878.7435	715649.7396	3513284.2565	5105011.3812	3.8187e-03
385	37778.3426	-18918.8546	715741.3426	3513244.1454	5105011.3812	3.6088e-03
386	37869.9455	-18958.9658	715832.9455	3513204.0342	5105011.3812	3.4105e-03
387	37961.5484	-18999.0769	715924.5484	3513163.9231	5105011.3812	3.2230e-03
388	38053.1514	-19039.1880	716016.1514	3513123.8120	5105011.3812	3.0460e-03
389	38144.7543	-19079.2991	716107.7543	3513083.7009	5105011.3812	2.8786e-03
390	38236.3573	-19119.4102	716199.3573	3513043.5898	5105011.3812	2.7205e-03
391	38327.9602	-19159.5213	716290.9602	3513003.4787	5105011.3812	2.5710e-03
392	38419.5631	-19199.6324	716382.5631	3512963.3676	5105011.3812	2.4298e-03
393	38511.1661	-19239.7435	716474.1661	3512923.2565	5105011.3812	2.2964e-03
394	38602.7690	-19279.8546	716565.7690	3512883.1454	5105011.3812	2.1703e-03
395	38694.3720	-19319.9657	716657.3720	3512843.0343	5105011.3812	2.0511e-03
396	38785.9749	-19360.0768	716748.9749	3512802.9232	5105011.3812	1.9385e-03
397	38877.5779	-19400.1880	716840.5779	3512762.8120	5105011.3812	1.8320e-03
398	38969.1808	-19440.2991	716932.1808	3512722.7009	5105011.3812	1.7315e-03
399	39060.7837	-19480.4102	717023.7837	3512682.5898	5105011.3812	1.6364e-03
400	39152.3867	-19520.5213	717115.3867	3512642.4787	5105011.3812	1.5466e-03
401	39243.9896	-19560.6324	717206.9896	3512602.3676	5105011.3812	1.4617e-03
402	39335.5926	-19600.7435	717298.5926	3512562.2565	5105011.3812	1.3815e-03
403	39427.1955	-19640.8546	717390.1955	3512522.1454	5105011.3812	1.3057e-03
404	39518.7985	-19680.9657	717481.7985	3512482.0343	5105011.3812	1.2341e-03
405	39610.4014	-19721.0768	717573.4014	3512441.9232	5105011.3812	1.1664e-03
406	39702.0043	-19761.1879	717665.0043	3512401.8121	5105011.3812	1.1024e-03
407	39793.6073	-19801.2990	717756.6073	3512361.7010	5105011.3812	1.0419e-03
408	39885.2102	-19841.4101	717848.2102	3512321.5899	5105011.3812	9.8477e-04
409	39976.8132	-19881.5213	717939.8132	3512281.4787	5105011.3812	9.3076e-04
410	40068.4161	-19921.6324	718031.4161	3512241.3676	5105011.3812	8.7972e-04
411	40160.0190	-19961.7435	718123.0190	3512201.2565	5105011.3812	8.3148e-04
412	40251.6220	-20001.8546	718214.6220	3512161.1454	5105011.3812	7.8589e-04
413	40343.2249	-20041.9657	718306.2249	3512121.0343	5105011.3812	7.4281e-04
414	40434.8279	-20082.0768	718397.8279	3512080.9232	5105011.3812	7.0209e-04
415	40526.4308	-20122.1879	718489.4308	3512040.8121	5105011.3812	6.6360e-04
416	40618.0338	-20162.2990	718581.0338	3512000.7010	5105011.3812	6.2723e-04
417	40709.6367	-20202.4101	718672.6367	3511960.5899	5105011.3812	5.9285e-04
418	40801.2396	-20242.5212	718764.2396	3511920.4788	5105011.3812	5.6036e-04
419	40892.8426	-20282.6323	718855.8426	3511880.3677	5105011.3812	5.2966e-04
420	40984.4455	-20322.7434	718947.4455	3511840.2566	5105011.3812	5.0063e-04
421	41076.0485	-20362.8546	719039.0485	3511800.1454	5105011.3812	4.7320e-04
422	41167.6514	-20402.9657	719130.6514	3511760.0343	5105011.3812	4.4728e-04
423	41259.2543	-20443.0768	719222.2543	3511719.9232	5105011.3812	4.2278e-04
424	41350.8573	-20483.1879	719313.8573	3511679.8121	5105011.3812	3.9962e-04
425	41442.4602	-20523.2990	719405.4602	3511639.7010	5105011.3812	3.7773e-04
426	41534.0632	-20563.4101	719497.0632	3511599.5899	5105011.3812	3.5704e-04
427	41625.6661	-20603.5212	719588.6661	3511559.4788	5105011.3812	3.3749e-04
428	41717.2691	-20643.6323	719680.2691	3511519.3677	5105011.3812	3.1901e-04
429	41808.8720	-20683.7434	719771.8720	3511479.2566	5105011.3812	3.0154e-04
430	41900.4749	-20723.8545	719863.4749	3511439.1455	5105011.3812	2.8503e-04
431	41992.0779	-20763.9656	719955.0779	3511399.0344	5105011.3812	2.6943e-04
432	42083.6808	-20804.0768	720046.6808	3511358.9232	5105011.3812	2.5468e-04
433	42175.2838	-20844.1879	720138.2838	3511318.8121	5105011.3812	2.4074e-04
434	42266.8867	-20884.2990	720229.8867	3511278.7010	5105011.3812	2.2756e-04
435	42358.4896	-20924.4101	720321.4896	3511238.5899	5105011.3812	2.1511e-04
436	42450.0926	-20964.5212	720413.0926	3511198.4788	5105011.3812	2.0334e-04
437	42541.6955	-21004.6323	720504.6955	3511158.3677	5105011.3812	1.9221e-04
438	42633.2985	-21044.7434	720596.2985	3511118.2566	5105011.3812	1.8169e-04
439	42724.9014	-21084.8545	720687.9014	3511078.1455	5105011.3812	1.7175e-04
440	42816.5044	-21124.9656	720779.5044	3511038.0344	5105011.3812	1.6236e-04
441	42908.1073	-21165.0767	720871.1073	3510997.9233	5105011.3812	1.5347e-04
442	42999.7102	-21205.1878	720962.7102	3510957.8122	5105011.3812	1.4508e-04
443	43091.3132	-21245.2989	721054.3132	3510917.7011	5105011.3812	1.3714e-04
444	43182.9161	-21285.4101	721145.9161	3510877.5899	5105011.3812	1.2964e-04
445	43274.5191	-21325.5212	721237.5191	3510837.4788	5105011.3812	1.2255e-04
446	43366.1220	-21365.6323	721329.1220	3510797.3677	5105011.3812	1.1585e-04
447	43457.7250	-21405.7434	721420.7250	3510757.2566	5105011.3812	1.0952e-04
448	43549.3279	-21445.8545	721512.3279	3510717.1455	5105011.3812	1.0353e-04
449	43640.9308	-21485.9656	721603.9308	3510677.0344	5105011.3812	9.7868e-05
450	43732.5338	-21526.0767	721695.5338	3510636.9233	5105011.3812	9.2518e-05
451	43824.1367	-21566.1878	721787.1367	3510596.8122	5105011.3812	8.7461e-05
452	43915.7397	-21606.2989	721878.7397	3510556.7011	5105011.3812	8.2680e-05
453	44007.3426	-21646.4100	721970.3426	3510516.5900	5105011.3812	7.8161e-05
454	44098.9455	-21686.5211	722061.9455	3510476.4789	5105011.3812	7.3889e-05
455	44190.5485	-21726.6323	722153.5485	3510436.3677	5105011.3812	6.9851e-05
456	44282.1514	-21766.7434	722245.1514	3510396.2566	5105011.3812	6.6034e-05
457	44373.7544	-21806.8545	722336.7544	3510356.1455	5105011.3812	6.2426e-05
458	44465.3573	-21846.9656	722428.3573	3510316.0344	5105011.3812	5.9015e-05
459	44556.9603	-21887.0767	722519.9603	3510275.9233	5105011.3812	5.5790e-05
460	44648.5632	-21927.1878	722611.5632	3510235.8122	5105011.3812	5.2743e-05
461	44740.1661	-21967.2989	722703.1661	3510195.7011	5105011.3812	4.9861e-05
462	44831.7691	-22007.4100	722794.7691	3510155.5900	5105011.3812	4.7138e-05
463	44923.3720	-22047.5211	722886.3720	3510115.4789	5105011.3812	4.4563e-05
464	45014.9750	-22087.6322	722977.9750	3510075.3678	5105011.3812	4.2129e-05
465	45106.5779	-22127.7433	723069.5779	3510035.2567	5105011.3812	3.9828e-05
466	45198.1808	-22167.8544	723161.1808	3509995.1456	5105011.3812	3.7653e-05
467	45289.7838	-22207.9656	723252.7838	3509955.0344	5105011.3812	3.5597e-05
468	45381.3867	-22248.0767	723344.3867	3509914.9233	5105011.3812	3.3654e-05
469	45472.9897	-22288.1878	723435.9897	3509874.8122	5105011.3812	3.1816e-05
470	45564.5926	-22328.2989	723527.5926	3509834.7011	5105011.3812	3.0079e-05
471	45656.1956	-22368.4100	723619.1956	3509794.5900	5105011.3812	2.8437e-05
472	45747.7985	-22408.5211	723710.7985	3509754.4789	5105011.3812	2.6885e-05
473	45839.4014	-22448.6322	723802.4014	3509714.3678	5105011.3812	2.5417e-05
474	45931.0044	-22488.7433	723894.0044	3509674.2567	5105011.3812	2.4030e-05
475	46022.6073	-22528.8544	723985.6073	3509634.1456	5105011.3812	2.2718e-05
476	46114.2103	-22568.9655	724077.2103	3509594.0345	5105011.3812	2.1479e-05
477	46205.8132	-22609.0766	724168.8132	3509553.9234	5105011.3812	2.0306e-05
478	46297.4162	-22649.1877	724260.4162	3509513.8123	5105011.3812	1.9198e-05
479	46389.0191	-22689.2989	724352.0191	3509473.7011	5105011.3812	1.8151e-05
480	46480.6220	-22729.4100	724443.6220	3509433.5900	5105011.3812	1.7161e-05
481	46572.2250	-22769.5211	724535.2250	3509393.4789	5105011.3812	1.6224e-05
482	46663.8279	-22809.6322	724626.8279	3509353.3678	5105011.3812	1.5339e-05
483	46755.4309	-22849.7433	724718.4309	3509313.2567	5105011.3812	1.4502e-05
484	46847.0338	-22889.8544	724810.0338	3509273.1456	5105011.3812	1.3711e-05
485	46938.6367	-22929.9655	724901.6367	3509233.0345	5105011.3812	1.2964e-05
486	47030.2397	-22970.0766	724993.2397	3509192.9234	5105011.3812	1.2256e-05
487	47121.8426	-23010.1877	725084.8426	3509152.8123	5105011.3812	1.1588e-05
488	47213.4456	-23050.2988	725176.4456	3509112.7012	5105011.3812	1.0956e-05
489	47305.0485	-23090.4099	725268.0485	3509072.5901	5105011.3812	1.0359e-05
490	47396.6515	-23130.5211	725359.6515	3509032.4789	5105011.3812	9.7938e-06
491	47488.2544	-23170.6322	725451.2544	3508992.3678	5105011.3812	9.2598e-06
492	47579.8573	-23210.7433	725542.8573	3508952.2567	5105011.3812	8.7550e-06
493	47671.4603	-23250.8544	725634.4603	3508912.1456	5105011.3812	8.2777e-06
494	47763.0632	-23290.9655	725726.0632	3508872.0345	5105011.3812	7.8264e-06
495	47854.6662	-23331.0766	725817.6662	3508831.9234	5105011.3812	7.3998e-06
496	47946.2691	-23371.1877	725909.2691	3508791.8123	5105011.3812	6.9965e-06
497	48037.8720	-23411.2988	726000.8720	3508751.7012	5105011.3812	6.6151e-06
498	48129.4750	-23451.4099	726092.4750	3508711.5901	5105011.3812	6.2546e-06
499	48221.0779	-23491.5210	726184.0779	3508671.4790	5105011.3812	5.9137e-06
500	48312.6809	-23531.6321	726275.6809	3508631.3679	5105011.3812	5.5914e-06
501	48404.2838	-23571.7432	726367.2838	3508591.2568	5105011.3812	5.2868e-06
502	48495.8868	-23611.8544	726458.8868	3508551.1456	5105011.3812	4.9987e-06
503	48587.4897	-23651.9655	726550.4897	3508511.0345	5105011.3812	4.7263e-06
504	48679.0926	-23692.0766	726642.0926	3508470.9234	5105011.3812	4.4688e-06
505	48770.6956	-23732.1877	726733.6956	3508430.8123	5105011.3812	4.2254e-06
506	48862.2985	-23772.2988	726825.2985	3508390.7012	5105011.3812	3.9952e-06
507	48953.9015	-23812.4099	726916.9015	3508350.5901	5105011.3812	3.7775e-06
508	49045.5044	-23852.5210	727008.5044	3508310.4790	5105011.3812	3.5718e-06
509	49137.1074	-23892.6321	727100.1074	3508270.3679	5105011.3812	3.3772e-06
510	49228.7103	-23932.7432	727191.7103	3508230.2568	5105011.3812	3.1933e-06
511	49320.3132	-23972.8543	727283.3132	3508190.1457	5105011.3812	3.0194e-06
512	49411.9162	-24012.9654	727374.9162	3508150.0346	5105011.3812	2.8550e-06
513	49503.5191	-24053.0765	727466.5191	3508109.9235	5105011.3812	2.6995e-06
514	49595.1221	-24093.1877	727558.1221	3508069.8123	5105011.3812	2.5525e-06
515	49686.7250	-24133.2988	727649.7250	3508029.7012	5105011.3812	2.4135e-06
516	49778.3279	-24173.4099	727741.3279	3507989.5901	5105011.3812	2.2821e-06
517	49869.9309	-24213.5210	727832.9309	3507949.4790	5105011.3812	2.1579e-06
518	49961.5338	-24253.6321	727924.5338	3507909.3679	5105011.3812	2.0404e-06
519	50053.1368	-24293.7432	728016.1368	3507869.2568	5105011.3812	1.9293e-06
520	50144.7397	-24333.8543	728107.7397	3507829.1457	5105011.3812	1.8243e-06
521	50236.3427	-24373.9654	728199.3427	3507789.0346	5105011.3812	1.7250e-06
522	50327.9456	-24414.0765	728290.9456	3507748.9235	5105011.3812	1.6311e-06
523	50419.5485	-24454.1876	728382.5485	3507708.8124	5105011.3812	1.5423e-06
524	50511.1515	-24494.2987	728474.1515	3507668.7013	5105011.3812	1.4584e-06
525	50602.7544	-24534.4099	728565.7544	3507628.5901	5105011.3812	1.3790e-06
526	50694.3574	-24574.5210	728657.3574	3507588.4790	5105011.3812	1.3040e-06
527	50785.9603	-24614.6321	728748.9603	3507548.3679	5105011.3812	1.2330e-06
528	50877.5632	-24654.7432	728840.5632	3507508.2568	5105011.3812	1.1659e-06
529	50969.1662	-24694.8543	728932.1662	3507468.1457	5105011.3812	1.1025e-06
530	51060.7691	-24734.9654	729023.7691	3507428.0346	5105011.3812	1.0425e-06
531	51152.3721	-24775.0765	729115.3721	3507387.9235	5105011.3812	9.8578e-07
532	51243.9750	-24815.1876	729206.9750	3507347.8124	5105011.3812	9.3216e-07
533	51335.5780	-24855.2987	729298.5780	3507307.7013	5105011.3812	8.8145e-07
534	51427.1809	-24895.4098	729390.1809	3507267.5902	5105011.3812	8.3350e-07
535	51518.7838	-24935.5209	729481.7838	3507227.4791	5105011.3812	7.8816e-07
536	51610.3868	-24975.6320	729573.3868	3507187.3680	5105011.3812	7.4530e-07
537	51701.9897	-25015.7432	729664.9897	3507147.2568	5105011.3812	7.0476e-07
538	51793.5927	-25055.8543	729756.5927	3507107.1457	5105011.3812	6.6643e-07
539	51885.1956	-25095.9654	729848.1956	3507067.0346	5105011.3812	6.3019e-07
540	51976.7985	-25136.0765	729939.7985	3507026.9235	5105011.3812	5.9592e-07
541	52068.4015	-25176.1876	730031.4015	3506986.8124	5105011.3812	5.6352e-07
542	52160.0044	-25216.2987	730123.0044	3506946.7013	5105011.3812	5.3288e-07
543	52251.6074	-25256.4098	730214.6074	3506906.5902	5105011.3812	5.0390e-07
544	52343.2103	-25296.5209	730306.2103	3506866.4791	5105011.3812	4.7651e-07
545	52434.8133	-25336.6320	730397.8133	3506826.3680	5105011.3812	4.5060e-07
546	52526.4162	-25376.7431	730489.4162	3506786.2569	5105011.3812	4.2610e-07
547	52618.0191	-25416.8542	730581.0191	3506746.1458	5105011.3812	4.0294e-07
548	52709.6221	-25456.9654	730672.6221	3506706.0346	5105011.3812	3.8104e-07
549	52801.2250	-25497.0765	730764.2250	3506665.9235	5105011.3812	3.6032e-07
550	52892.8280	-25537.1876	730855.8280	3506625.8124	5105011.3812	3.4074e-07
551	52984.4309	-25577.2987	730947.4309	3506585.7013	5105011.3812	3.2222e-07
552	53076.0339	-25617.4098	731039.0339	3506545.5902	5105011.3812	3.0471e-07
553	53167.6368	-25657.5209	731130.6368	3506505.4791	5105011.3812	2.8815e-07
554	53259.2397	-25697.6320	731222.2397	3506465.3680	5105011.3812	2.7249e-07
555	53350.8427	-25737.7431	731313.8427	3506425.2569	5105011.3812	2.5768e-07
556	53442.4456	-25777.8542	731405.4456	3506385.1458	5105011.3812	2.4368e-07
557	53534.0486	-25817.9653	731497.0486	3506345.0347	5105011.3812	2.3044e-07
558	53625.6515	-25858.0764	731588.6515	3506304.9236	5105011.3812	2.1792e-07
559	53717.2544	-25898.1875	731680.2544	3506264.8125	5105011.3812	2.0608e-07
560	53808.8574	-25938.2987	731771.8574	3506224.7013	5105011.3812	1.9488e-07
561	53900.4603	-25978.4098	731863.4603	3506184.5902	5105011.3812	1.8430e-07
562	53992.0633	-26018.5209	731955.0633	3506144.4791	5105011.3812	1.7428e-07
563	54083.6662	-26058.6320	732046.6662	3506104.3680	5105011.3812	1.6482e-07
564	54175.2692	-26098.7431	732138.2692	3506064.2569	5105011.3812	1.5586e-07
565	54266.8721	-26138.8542	732229.8721	3506024.1458	5105011.3812	1.4740e-07
566	54358.4750	-26178.9653	732321.4750	3505984.0347	5105011.3812	1.3939e-07
567	54450.0780	-26219.0764	732413.0780	3505943.9236	5105011.3812	1.3182e-07
568	54541.6809	-26259.1875	732504.6809	3505903.8125	5105011.3812	1.2466e-07
569	54633.2839	-26299.2986	732596.2839	3505863.7014	5105011.3812	1.1789e-07
570	54724.8868	-26339.4097	732687.8868	3505823.5903	5105011.3812	1.1149e-07
571	54816.4897	-26379.5208	732779.4897	3505783.4792	5105011.3812	1.0544e-07
572	54908.0927	-26419.6320	732871.0927	3505743.3680	5105011.3812	9.9712e-08
573	54999.6956	-26459.7431	732962.6956	3505703.2569	5105011.3812	9.4298e-08
574	55091.2986	-26499.8542	733054.2986	3505663.1458	5105011.3812	8.9178e-08
575	55182.9015	-26539.9653	733145.9015	3505623.0347	5105011.3812	8.4336e-08
576	55274.5045	-26580.0764	733237.5045	3505582.9236	5105011.3812	7.9758e-08
577	55366.1074	-26620.1875	733329.1074	3505542.8125	5105011.3812	7.5428e-08
578	55457.7103	-26660.2986	733420.7103	3505502.7014	5105011.3812	7.1333e-08
579	55549.3133	-26700.4097	733512.3133	3505462.5903	5105011.3812	6.7461e-08
580	55640.9162	-26740.5208	733603.9162	3505422.4792	5105011.3812	6.3799e-08
581	55732.5192	-26780.6319	733695.5192	3505382.3681	5105011.3812	6.0336e-08
582	55824.1221	-26820.7430	733787.1221	3505342.2570	5105011.3812	5.7061e-08
583	55915.7251	-26860.8542	733878.7251	3505302.1458	5105011.3812	5.3965e-08
584	56007.3280	-26900.9653	733970.3280	3505262.0347	5105011.3812	5.1036e-08
585	56098.9309	-26941.0764	734061.9309	3505221.9236	5105011.3812	4.8266e-08
586	56190.5339	-26981.1875	734153.5339	3505181.8125	5105011.3812	4.5647e-08
587	56282.1368	-27021.2986	734245.1368	3505141.7014	5105011.3812	4.3170e-08
588	56373.7398	-27061.4097	734336.7398	3505101.5903	5105011.3812	4.0827e-08
589	56465.3427	-27101.5208	734428.3427	3505061.4792	5105011.3812	3.8612e-08
590	56556.9456	-27141.6319	734519.9456	3505021.3681	5105011.3812	3.6517e-08
591	56648.5486	-27181.7430	734611.5486	3504981.2570	5105011.3812	3.4536e-08
592	56740.1515	-27221.8541	734703.1515	3504941.1459	5105011.3812	3.2662e-08
593	56831.7545	-27261.9652	734794.7545	3504901.0348	5105011.3812	3.0890e-08
594	56923.3574	-27302.0763	734886.3574	3504860.9237	5105011.3812	2.9214e-08
595	57014.9604	-27342.1875	734977.9604	3504820.8125	5105011.3812	2.7630e-08
596	57106.5633	-27382.2986	735069.5633	3504780.7014	5105011.3812	2.6131e-08
597	57198.1662	-27422.4097	735161.1662	3504740.5903	5105011.3812	2.4713e-08
598	57289.7692	-27462.5208	735252.7692	3504700.4792	5105011.3812	2.3373e-08
599	57381.3721	-27502.6319	735344.3721	3504660.3681	5105011.3812	2.2105e-08
600	57472.9751	-27542.7430	735435.9751	3504620.2570	5105011.3812	2.0906e-08
601	57564.5780	-27582.8541	735527.5780	3504580.1459	5105011.3812	1.9772e-08
602	57656.1809	-27622.9652	735619.1809	3504540.0348	5105011.3812	1.8700e-08
603	57747.7839	-27663.0763	735710.7839	3504499.9237	5105011.3812	1.7686e-08
604	57839.3868	-27703.1874	735802.3868	3504459.8126	5105011.3812	1.6727e-08
605	57930.9898	-27743.2985	735893.9898	3504419.7015	5105011.3812	1.5820e-08
606	58022.5927	-27783.4097	735985.5927	3504379.5903	5105011.3812	1.4962e-08
607	58114.1957	-27823.5208	736077.1957	3504339.4792	5105011.3812	1.4151e-08
608	58205.7986	-27863.6319	736168.7986	3504299.3681	5105011.3812	1.3384e-08
609	58297.4015	-27903.7430	736260.4015	3504259.2570	5105011.3812	1.2658e-08
610	58389.0045	-27943.8541	736352.0045	3504219.1459	5105011.3812	1.1972e-08
611	58480.6074	-27983.9652	736443.6074	3504179.0348	5105011.3812	1.1323e-08
612	58572.2104	-28024.0763	736535.2104	3504138.9237	5105011.3812	1.0709e-08
613	58663.8133	-28064.1874	736626.8133	3504098.8126	5105011.3812	1.0128e-08
614	58755.4163	-28104.2985	736718.4163	3504058.7015	5105011.3812	9.5794e-09
615	58847.0192	-28144.4096	736810.0192	3504018.5904	5105011.3812	9.0601e-09
616	58938.6221	-28184.5207	736901.6221	3503978.4793	5105011.3812	8.5690e-09
617	59030.2251	-28224.6318	736993.2251	3503938.3682	5105011.3812	8.1046e-09
618	59121.8280	-28264.7430	737084.8280	3503898.2570	5105011.3812	7.6653e-09
619	59213.4310	-28304.8541	737176.4310	3503858.1459	5105011.3812	7.2499e-09
620	59305.0339	-28344.9652	737268.0339	3503818.0348	5105011.3812	6.8570e-09
621	59396.6368	-28385.0763	737359.6368	3503777.9237	5105011.3812	6.4854e-09
622	59488.2398	-28425.1874	737451.2398	3503737.8126	5105011.3812	6.1339e-09
623	59579.8427	-28465.2985	737542.8427	3503697.7015	5105011.3812	5.8015e-09
624	59671.4457	-28505.4096	737634.4457	3503657.5904	5105011.3812	5.4872e-09
625	59763.0486	-28545.5207	737726.0486	3503617.4793	5105011.3812	5.1898e-09
626	59854.6516	-28585.6318	737817.6516	3503577.3682	5105011.3812	4.9086e-09
627	59946.2545	-28625.7429	737909.2545	3503537.2571	5105011.3812	4.6427e-09
628	60037.8574	-28665.8540	738000.8574	3503497.1460	5105011.3812	4.3912e-09
629	60129.4604	-28705.9651	738092.4604	3503457.0349	5105011.3812	4.1533e-09
630	60221.0633	-28746.0763	738184.0633	3503416.9237	5105011.3812	3.9282e-09
631	60312.6663	-28786.1874	738275.6663	3503376.8126	5105011.3812	3.7154e-09
632	60404.2692	-28826.2985	738367.2692	3503336.7015	5105011.3812	3.5142e-09
633	60495.8721	-28866.4096	738458.8721	3503296.5904	5105011.3812	3.3238e-09
634	60587.4751	-28906.5207	738550.4751	3503256.4793	5105011.3812	3.1438e-09
635	60679.0780	-28946.6318	738642.0780	3503216.3682	5105011.3812	2.9735e-09
636	60770.6810	-28986.7429	738733.6810	3503176.2571	5105011.3812	2.8124e-09
637	60862.2839	-29026.8540	738825.2839	3503136.1460	5105011.3812	2.6601e-09
638	60953.8869	-29066.9651	738916.8869	3503096.0349	5105011.3812	2.5160e-09
639	61045.4898	-29107.0762	739008.4898	3503055.9238	5105011.3812	2.3798e-09
640	61137.0927	-29147.1873	739100.0927	3503015.8127	5105011.3812	2.2509e-09
641	61228.6957	-29187.2985	739191.6957	3502975.7015	5105011.3812	2.1290e-09
642	61320.2986	-29227.4096	739283.2986	3502935.5904	5105011.3812	2.0137e-09
643	61411.9016	-29267.5207	739374.9016	3502895.4793	5105011.3812	1.9047e-09
644	61503.5045	-29307.6318	739466.5045	3502855.3682	5105011.3812	1.8015e-09
645	61595.1075	-29347.7429	739558.1075	3502815.2571	5105011.3812	1.7040e-09
646	61686.7104	-29387.8540	739649.7104	3502775.1460	5105011.3812	1.6117e-09
647	61778.3133	-29427.9651	739741.3133	3502735.0349	5105011.3812	1.5244e-09
