i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
298	1256399.6659	-1106233.9087	1934362.6659	2425929.0913	275984985431.8572	2.3989e+04
299	1256491.2688	-1106274.0199	1934454.2688	2425888.9801	275984985431.8572	2.3980e+04
300	1256582.8718	-1106314.1310	1934545.8718	2425848.8690	275984985431.8572	2.3971e+04
301	1256674.4747	-1106354.2421	1934637.4747	2425808.7579	275984985431.8572	2.3962e+04
302	1256766.0777	-1106394.3532	1934729.0777	2425768.6468	275984985431.8572	2.3953e+04
303	1256857.6806	-1106434.4643	1934820.6806	2425728.5357	275984985431.8572	2.3943e+04
304	1256949.2836	-1106474.5754	1934912.2836	2425688.4246	275984985431.8572	2.3934e+04
305	1257040.8865	-1106514.6865	1935003.8865	2425648.3135	275984985431.8572	2.3925e+04
306	1257132.4894	-1106554.7976	1935095.4894	2425608.2024	275984985431.8572	2.3916e+04
307	1257224.0924	-1106594.9087	1935187.0924	2425568.0913	275984985431.8572	2.3907e+04
308	1257315.6953	-1106635.0198	1935278.6953	2425527.9802	275984985431.8572	2.3898e+04
309	1257407.2983	-1106675.1309	1935370.2983	2425487.8691	275984985431.8572	2.3889e+04
310	1257498.9012	-1106715.2420	1935461.9012	2425447.7580	275984985431.8572	2.3880e+04
311	1257590.5041	-1106755.3532	1935553.5041	2425407.6468	275984985431.8572	2.3871e+04
312	1257682.1071	-1106795.4643	1935645.1071	2425367.5357	275984985431.8572	2.3862e+04
313	1257773.7100	-1106835.5754	1935736.7100	2425327.4246	275984985431.8572	2.3853e+04
314	1257865.3130	-1106875.6865	1935828.3130	2425287.3135	275984985431.8572	2.3844e+04
315	1257956.9159	-1106915.7976	1935919.9159	2425247.2024	275984985431.8572	2.3835e+04
316	1258048.5189	-1106955.9087	1936011.5189	2425207.0913	275984985431.8572	2.3826e+04
317	1258140.1218	-1106996.0198	1936103.1218	2425166.9802	275984985431.8572	2.3817e+04
318	1258231.7247	-1107036.1309	1936194.7247	2425126.8691	275984985431.8572	2.3808e+04
319	1258323.3277	-1107076.2420	1936286.3277	2425086.7580	275984985431.8572	2.3799e+04
320	1258414.9306	-1107116.3531	1936377.9306	2425046.6469	275984985431.8572	2.3790e+04
321	1258506.5336	-1107156.4642	1936469.5336	2425006.5358	275984985431.8572	2.3781e+04
322	1258598.1365	-1107196.5754	1936561.1365	2424966.4246	275984985431.8572	2.3772e+04
323	1258689.7394	-1107236.6865	1936652.7394	2424926.3135	275984985431.8572	2.3763e+04
324	1258781.3424	-1107276.7976	1936744.3424	2424886.2024	275984985431.8572	2.3754e+04
325	1258872.9453	-1107316.9087	1936835.9453	2424846.0913	275984985431.8572	2.3745e+04
326	1258964.5483	-1107357.0198	1936927.5483	2424805.9802	275984985431.8572	2.3736e+04
327	1259056.1512	-1107397.1309	1937019.1512	2424765.8691	275984985431.8572	2.3727e+04
328	1259147.7542	-1107437.2420	1937110.7542	2424725.7580	275984985431.8572	2.3718e+04
329	1259239.3571	-1107477.3531	1937202.3571	2424685.6469	275984985431.8572	2.3709e+04
330	1259330.9600	-1107517.4642	1937293.9600	2424645.5358	275984985431.8572	2.3700e+04
331	1259422.5630	-1107557.5753	1937385.5630	2424605.4247	275984985431.8572	2.3691e+04
332	1259514.1659	-1107597.6864	1937477.1659	2424565.3136	275984985431.8572	2.3682e+04
333	1259605.7689	-1107637.7975	1937568.7689	2424525.2025	275984985431.8572	2.3673e+04
334	1259697.3718	-1107677.9087	1937660.3718	2424485.0913	275984985431.8572	2.3664e+04
335	1259788.9748	-1107718.0198	1937751.9748	2424444.9802	275984985431.8572	2.3655e+04
336	1259880.5777	-1107758.1309	1937843.5777	2424404.8691	275984985431.8572	2.3646e+04
337	1259972.1806	-1107798.2420	1937935.1806	2424364.7580	275984985431.8572	2.3637e+04
338	1260063.7836	-1107838.3531	1938026.7836	2424324.6469	275984985431.8572	2.3629e+04
339	1260155.3865	-1107878.4642	1938118.3865	2424284.5358	275984985431.8572	2.3620e+04
340	1260246.9895	-1107918.5753	1938209.9895	2424244.4247	275984985431.8572	2.3611e+04
341	1260338.5924	-1107958.6864	1938301.5924	2424204.3136	275984985431.8572	2.3602e+04
342	1260430.1953	-1107998.7975	1938393.1953	2424164.2025	275984985431.8572	2.3593e+04
343	1260521.7983	-1108038.9086	1938484.7983	2424124.0914	275984985431.8572	2.3584e+04
344	1260613.4012	-1108079.0197	1938576.4012	2424083.9803	275984985431.8572	2.3575e+04
345	1260705.0042	-1108119.1308	1938668.0042	2424043.8692	275984985431.8572	2.3566e+04
346	1260796.6071	-1108159.2420	1938759.6071	2424003.7580	275984985431.8572	2.3557e+04
347	1260888.2101	-1108199.3531	1938851.2101	2423963.6469	275984985431.8572	2.3548e+04
348	1260979.8130	-1108239.4642	1938942.8130	2423923.5358	275984985431.8572	2.3539e+04
349	1261071.4159	-1108279.5753	1939034.4159	2423883.4247	275984985431.8572	2.3530e+04
350	1261163.0189	-1108319.6864	1939126.0189	2423843.3136	275984985431.8572	2.3522e+04
351	1261254.6218	-1108359.7975	1939217.6218	2423803.2025	275984985431.8572	2.3513e+04
352	1261346.2248	-1108399.9086	1939309.2248	2423763.0914	275984985431.8572	2.3504e+04
353	1261437.8277	-1108440.0197	1939400.8277	2423722.9803	275984985431.8572	2.3495e+04
354	1261529.4306	-1108480.1308	1939492.4306	2423682.8692	275984985431.8572	2.3486e+04
355	1261621.0336	-1108520.2419	1939584.0336	2423642.7581	275984985431.8572	2.3477e+04
356	1261712.6365	-1108560.3530	1939675.6365	2423602.6470	275984985431.8572	2.3468e+04
357	1261804.2395	-1108600.4642	1939767.2395	2423562.5358	275984985431.8572	2.3459e+04
358	1261895.8424	-1108640.5753	1939858.8424	2423522.4247	275984985431.8572	2.3451e+04
359	1261987.4454	-1108680.6864	1939950.4454	2423482.3136	275984985431.8572	2.3442e+04
360	1262079.0483	-1108720.7975	1940042.0483	2423442.2025	275984985431.8572	2.3433e+04
361	1262170.6512	-1108760.9086	1940133.6512	2423402.0914	275984985431.8572	2.3424e+04
362	1262262.2542	-1108801.0197	1940225.2542	2423361.9803	275984985431.8572	2.3415e+04
363	1262353.8571	-1108841.1308	1940316.8571	2423321.8692	275984985431.8572	2.3406e+04
364	1262445.4601	-1108881.2419	1940408.4601	2423281.7581	275984985431.8572	2.3397e+04
365	1262537.0630	-1108921.3530	1940500.0630	2423241.6470	275984985431.8572	2.3389e+04
366	1262628.6660	-1108961.4641	1940591.6660	2423201.5359	275984985431.8572	2.3380e+04
367	1262720.2689	-1109001.5752	1940683.2689	2423161.4248	275984985431.8572	2.3371e+04
368	1262811.8718	-1109041.6863	1940774.8718	2423121.3137	275984985431.8572	2.3362e+04
369	1262903.4748	-1109081.7975	1940866.4748	2423081.2025	275984985431.8572	2.3353e+04
370	1262995.0777	-1109121.9086	1940958.0777	2423041.0914	275984985431.8572	2.3345e+04
371	1263086.6807	-1109162.0197	1941049.6807	2423000.9803	275984985431.8572	2.3336e+04
372	1263178.2836	-1109202.1308	1941141.2836	2422960.8692	275984985431.8572	2.3327e+04
373	1263269.8865	-1109242.2419	1941232.8865	2422920.7581	275984985431.8572	2.3318e+04
374	1263361.4895	-1109282.3530	1941324.4895	2422880.6470	275984985431.8572	2.3309e+04
375	1263453.0924	-1109322.4641	1941416.0924	2422840.5359	275984985431.8572	2.3300e+04
376	1263544.6954	-1109362.5752	1941507.6954	2422800.4248	275984985431.8572	2.3292e+04
377	1263636.2983	-1109402.6863	1941599.2983	2422760.3137	275984985431.8572	2.3283e+04
378	1263727.9013	-1109442.7974	1941690.9013	2422720.2026	275984985431.8572	2.3274e+04
379	1263819.5042	-1109482.9085	1941782.5042	2422680.0915	275984985431.8572	2.3265e+04
380	1263911.1071	-1109523.0197	1941874.1071	2422639.9803	275984985431.8572	2.3257e+04
381	1264002.7101	-1109563.1308	1941965.7101	2422599.8692	275984985431.8572	2.3248e+04
382	1264094.3130	-1109603.2419	1942057.3130	2422559.7581	275984985431.8572	2.3239e+04
383	1264185.9160	-1109643.3530	1942148.9160	2422519.6470	275984985431.8572	2.3230e+04
384	1264277.5189	-1109683.4641	1942240.5189	2422479.5359	275984985431.8572	2.3221e+04
385	1264369.1218	-1109723.5752	1942332.1218	2422439.4248	275984985431.8572	2.3213e+04
386	1264460.7248	-1109763.6863	1942423.7248	2422399.3137	275984985431.8572	2.3204e+04
387	1264552.3277	-1109803.7974	1942515.3277	2422359.2026	275984985431.8572	2.3195e+04
388	1264643.9307	-1109843.9085	1942606.9307	2422319.0915	275984985431.8572	2.3186e+04
389	1264735.5336	-1109884.0196	1942698.5336	2422278.9804	275984985431.8572	2.3178e+04
390	1264827.1366	-1109924.1307	1942790.1366	2422238.8693	275984985431.8572	2.3169e+04
391	1264918.7395	-1109964.2418	1942881.7395	2422198.7582	275984985431.8572	2.3160e+04
392	1265010.3424	-1110004.3530	1942973.3424	2422158.6470	275984985431.8572	2.3151e+04
393	1265101.9454	-1110044.4641	1943064.9454	2422118.5359	275984985431.8572	2.3143e+04
394	1265193.5483	-1110084.5752	1943156.5483	2422078.4248	275984985431.8572	2.3134e+04
395	1265285.1513	-1110124.6863	1943248.1513	2422038.3137	275984985431.8572	2.3125e+04
396	1265376.7542	-1110164.7974	1943339.7542	2421998.2026	275984985431.8572	2.3117e+04
397	1265468.3572	-1110204.9085	1943431.3572	2421958.0915	275984985431.8572	2.3108e+04
398	1265559.9601	-1110245.0196	1943522.9601	2421917.9804	275984985431.8572	2.3099e+04
399	1265651.5630	-1110285.1307	1943614.5630	2421877.8693	275984985431.8572	2.3090e+04
400	1265743.1660	-1110325.2418	1943706.1660	2421837.7582	275984985431.8572	2.3082e+04
401	1265834.7689	-1110365.3529	1943797.7689	2421797.6471	275984985431.8572	2.3073e+04
402	1265926.3719	-1110405.4640	1943889.3719	2421757.5360	275984985431.8572	2.3064e+04
403	1266017.9748	-1110445.5751	1943980.9748	2421717.4249	275984985431.8572	2.3056e+04
404	1266109.5777	-1110485.6863	1944072.5777	2421677.3137	275984985431.8572	2.3047e+04
405	1266201.1807	-1110525.7974	1944164.1807	2421637.2026	275984985431.8572	2.3038e+04
406	1266292.7836	-1110565.9085	1944255.7836	2421597.0915	275984985431.8572	2.3029e+04
407	1266384.3866	-1110606.0196	1944347.3866	2421556.9804	275984985431.8572	2.3021e+04
408	1266475.9895	-1110646.1307	1944438.9895	2421516.8693	275984985431.8572	2.3012e+04
409	1266567.5925	-1110686.2418	1944530.5925	2421476.7582	275984985431.8572	2.3003e+04
410	1266659.1954	-1110726.3529	1944622.1954	2421436.6471	275984985431.8572	2.2995e+04
411	1266750.7983	-1110766.4640	1944713.7983	2421396.5360	275984985431.8572	2.2986e+04
412	1266842.4013	-1110806.5751	1944805.4013	2421356.4249	275984985431.8572	2.2977e+04
413	1266934.0042	-1110846.6862	1944897.0042	2421316.3138	275984985431.8572	2.2969e+04
414	1267025.6072	-1110886.7973	1944988.6072	2421276.2027	275984985431.8572	2.2960e+04
415	1267117.2101	-1110926.9085	1945080.2101	2421236.0915	275984985431.8572	2.2951e+04
416	1267208.8130	-1110967.0196	1945171.8130	2421195.9804	275984985431.8572	2.2943e+04
417	1267300.4160	-1111007.1307	1945263.4160	2421155.8693	275984985431.8572	2.2934e+04
418	1267392.0189	-1111047.2418	1945355.0189	2421115.7582	275984985431.8572	2.2925e+04
419	1267483.6219	-1111087.3529	1945446.6219	2421075.6471	275984985431.8572	2.2917e+04
420	1267575.2248	-1111127.4640	1945538.2248	2421035.5360	275984985431.8572	2.2908e+04
421	1267666.8278	-1111167.5751	1945629.8278	2420995.4249	275984985431.8572	2.2900e+04
422	1267758.4307	-1111207.6862	1945721.4307	2420955.3138	275984985431.8572	2.2891e+04
423	1267850.0336	-1111247.7973	1945813.0336	2420915.2027	275984985431.8572	2.2882e+04
424	1267941.6366	-1111287.9084	1945904.6366	2420875.0916	275984985431.8572	2.2874e+04
425	1268033.2395	-1111328.0195	1945996.2395	2420834.9805	275984985431.8572	2.2865e+04
426	1268124.8425	-1111368.1306	1946087.8425	2420794.8694	275984985431.8572	2.2856e+04
427	1268216.4454	-1111408.2418	1946179.4454	2420754.7582	275984985431.8572	2.2848e+04
428	1268308.0483	-1111448.3529	1946271.0483	2420714.6471	275984985431.8572	2.2839e+04
429	1268399.6513	-1111488.4640	1946362.6513	2420674.5360	275984985431.8572	2.2831e+04
430	1268491.2542	-1111528.5751	1946454.2542	2420634.4249	275984985431.8572	2.2822e+04
431	1268582.8572	-1111568.6862	1946545.8572	2420594.3138	275984985431.8572	2.2813e+04
432	1268674.4601	-1111608.7973	1946637.4601	2420554.2027	275984985431.8572	2.2805e+04
433	1268766.0631	-1111648.9084	1946729.0631	2420514.0916	275984985431.8572	2.2796e+04
434	1268857.6660	-1111689.0195	1946820.6660	2420473.9805	275984985431.8572	2.2788e+04
435	1268949.2689	-1111729.1306	1946912.2689	2420433.8694	275984985431.8572	2.2779e+04
436	1269040.8719	-1111769.2417	1947003.8719	2420393.7583	275984985431.8572	2.2770e+04
437	1269132.4748	-1111809.3528	1947095.4748	2420353.6472	275984985431.8572	2.2762e+04
438	1269224.0778	-1111849.4640	1947187.0778	2420313.5360	275984985431.8572	2.2753e+04
439	1269315.6807	-1111889.5751	1947278.6807	2420273.4249	275984985431.8572	2.2745e+04
440	1269407.2837	-1111929.6862	1947370.2837	2420233.3138	275984985431.8572	2.2736e+04
441	1269498.8866	-1111969.7973	1947461.8866	2420193.2027	275984985431.8572	2.2728e+04
442	1269590.4895	-1112009.9084	1947553.4895	2420153.0916	275984985431.8572	2.2719e+04
443	1269682.0925	-1112050.0195	1947645.0925	2420112.9805	275984985431.8572	2.2711e+04
444	1269773.6954	-1112090.1306	1947736.6954	2420072.8694	275984985431.8572	2.2702e+04
445	1269865.2984	-1112130.2417	1947828.2984	2420032.7583	275984985431.8572	2.2693e+04
446	1269956.9013	-1112170.3528	1947919.9013	2419992.6472	275984985431.8572	2.2685e+04
447	1270048.5042	-1112210.4639	1948011.5042	2419952.5361	275984985431.8572	2.2676e+04
448	1270140.1072	-1112250.5750	1948103.1072	2419912.4250	275984985431.8572	2.2668e+04
449	1270231.7101	-1112290.6861	1948194.7101	2419872.3139	275984985431.8572	2.2659e+04
450	1270323.3131	-1112330.7973	1948286.3131	2419832.2027	275984985431.8572	2.2651e+04
451	1270414.9160	-1112370.9084	1948377.9160	2419792.0916	275984985431.8572	2.2642e+04
452	1270506.5190	-1112411.0195	1948469.5190	2419751.9805	275984985431.8572	2.2634e+04
453	1270598.1219	-1112451.1306	1948561.1219	2419711.8694	275984985431.8572	2.2625e+04
454	1270689.7248	-1112491.2417	1948652.7248	2419671.7583	275984985431.8572	2.2617e+04
455	1270781.3278	-1112531.3528	1948744.3278	2419631.6472	275984985431.8572	2.2608e+04
456	1270872.9307	-1112571.4639	1948835.9307	2419591.5361	275984985431.8572	2.2600e+04
457	1270964.5337	-1112611.5750	1948927.5337	2419551.4250	275984985431.8572	2.2591e+04
458	1271056.1366	-1112651.6861	1949019.1366	2419511.3139	275984985431.8572	2.2583e+04
459	1271147.7395	-1112691.7972	1949110.7395	2419471.2028	275984985431.8572	2.2574e+04
460	1271239.3425	-1112731.9083	1949202.3425	2419431.0917	275984985431.8572	2.2566e+04
461	1271330.9454	-1112772.0194	1949293.9454	2419390.9806	275984985431.8572	2.2557e+04
462	1271422.5484	-1112812.1306	1949385.5484	2419350.8694	275984985431.8572	2.2549e+04
463	1271514.1513	-1112852.2417	1949477.1513	2419310.7583	275984985431.8572	2.2540e+04
464	1271605.7543	-1112892.3528	1949568.7543	2419270.6472	275984985431.8572	2.2532e+04
465	1271697.3572	-1112932.4639	1949660.3572	2419230.5361	275984985431.8572	2.2523e+04
466	1271788.9601	-1112972.5750	1949751.9601	2419190.4250	275984985431.8572	2.2515e+04
467	1271880.5631	-1113012.6861	1949843.5631	2419150.3139	275984985431.8572	2.2506e+04
468	1271972.1660	-1113052.7972	1949935.1660	2419110.2028	275984985431.8572	2.2498e+04
469	1272063.7690	-1113092.9083	1950026.7690	2419070.0917	275984985431.8572	2.2489e+04
470	1272155.3719	-1113133.0194	1950118.3719	2419029.9806	275984985431.8572	2.2481e+04
471	1272246.9749	-1113173.1305	1950209.9749	2418989.8695	275984985431.8572	2.2472e+04
472	1272338.5778	-1113213.2416	1950301.5778	2418949.7584	275984985431.8572	2.2464e+04
473	1272430.1807	-1113253.3528	1950393.1807	2418909.6472	275984985431.8572	2.2455e+04
474	1272521.7837	-1113293.4639	1950484.7837	2418869.5361	275984985431.8572	2.2447e+04
475	1272613.3866	-1113333.5750	1950576.3866	2418829.4250	275984985431.8572	2.2439e+04
476	1272704.9896	-1113373.6861	1950667.9896	2418789.3139	275984985431.8572	2.2430e+04
477	1272796.5925	-1113413.7972	1950759.5925	2418749.2028	275984985431.8572	2.2422e+04
478	1272888.1954	-1113453.9083	1950851.1954	2418709.0917	275984985431.8572	2.2413e+04
479	1272979.7984	-1113494.0194	1950942.7984	2418668.9806	275984985431.8572	2.2405e+04
480	1273071.4013	-1113534.1305	1951034.4013	2418628.8695	275984985431.8572	2.2396e+04
481	1273163.0043	-1113574.2416	1951126.0043	2418588.7584	275984985431.8572	2.2388e+04
482	1273254.6072	-1113614.3527	1951217.6072	2418548.6473	275984985431.8572	2.2380e+04
483	1273346.2102	-1113654.4638	1951309.2102	2418508.5362	275984985431.8572	2.2371e+04
484	1273437.8131	-1113694.5749	1951400.8131	2418468.4251	275984985431.8572	2.2363e+04
485	1273529.4160	-1113734.6861	1951492.4160	2418428.3139	275984985431.8572	2.2354e+04
486	1273621.0190	-1113774.7972	1951584.0190	2418388.2028	275984985431.8572	2.2346e+04
487	1273712.6219	-1113814.9083	1951675.6219	2418348.0917	275984985431.8572	2.2337e+04
488	1273804.2249	-1113855.0194	1951767.2249	2418307.9806	275984985431.8572	2.2329e+04
489	1273895.8278	-1113895.1305	1951858.8278	2418267.8695	275984985431.8572	2.2321e+04
490	1273987.4307	-1113935.2416	1951950.4307	2418227.7584	275984985431.8572	2.2312e+04
491	1274079.0337	-1113975.3527	1952042.0337	2418187.6473	275984985431.8572	2.2304e+04
492	1274170.6366	-1114015.4638	1952133.6366	2418147.5362	275984985431.8572	2.2295e+04
493	1274262.2396	-1114055.5749	1952225.2396	2418107.4251	275984985431.8572	2.2287e+04
494	1274353.8425	-1114095.6860	1952316.8425	2418067.3140	275984985431.8572	2.2279e+04
495	1274445.4455	-1114135.7971	1952408.4455	2418027.2029	275984985431.8572	2.2270e+04
496	1274537.0484	-1114175.9082	1952500.0484	2417987.0918	275984985431.8572	2.2262e+04
497	1274628.6513	-1114216.0194	1952591.6513	2417946.9806	275984985431.8572	2.2254e+04
498	1274720.2543	-1114256.1305	1952683.2543	2417906.8695	275984985431.8572	2.2245e+04
499	1274811.8572	-1114296.2416	1952774.8572	2417866.7584	275984985431.8572	2.2237e+04
500	1274903.4602	-1114336.3527	1952866.4602	2417826.6473	275984985431.8572	2.2229e+04
501	1274995.0631	-1114376.4638	1952958.0631	2417786.5362	275984985431.8572	2.2220e+04
502	1275086.6661	-1114416.5749	1953049.6661	2417746.4251	275984985431.8572	2.2212e+04
503	1275178.2690	-1114456.6860	1953141.2690	2417706.3140	275984985431.8572	2.2203e+04
504	1275269.8719	-1114496.7971	1953232.8719	2417666.2029	275984985431.8572	2.2195e+04
505	1275361.4749	-1114536.9082	1953324.4749	2417626.0918	275984985431.8572	2.2187e+04
506	1275453.0778	-1114577.0193	1953416.0778	2417585.9807	275984985431.8572	2.2178e+04
507	1275544.6808	-1114617.1304	1953507.6808	2417545.8696	275984985431.8572	2.2170e+04
508	1275636.2837	-1114657.2416	1953599.2837	2417505.7584	275984985431.8572	2.2162e+04
509	1275727.8866	-1114697.3527	1953690.8866	2417465.6473	275984985431.8572	2.2153e+04
510	1275819.4896	-1114737.4638	1953782.4896	2417425.5362	275984985431.8572	2.2145e+04
511	1275911.0925	-1114777.5749	1953874.0925	2417385.4251	275984985431.8572	2.2137e+04
512	1276002.6955	-1114817.6860	1953965.6955	2417345.3140	275984985431.8572	2.2128e+04
513	1276094.2984	-1114857.7971	1954057.2984	2417305.2029	275984985431.8572	2.2120e+04
514	1276185.9014	-1114897.9082	1954148.9014	2417265.0918	275984985431.8572	2.2112e+04
515	1276277.5043	-1114938.0193	1954240.5043	2417224.9807	275984985431.8572	2.2104e+04
516	1276369.1072	-1114978.1304	1954332.1072	2417184.8696	275984985431.8572	2.2095e+04
517	1276460.7102	-1115018.2415	1954423.7102	2417144.7585	275984985431.8572	2.2087e+04
518	1276552.3131	-1115058.3526	1954515.3131	2417104.6474	275984985431.8572	2.2079e+04
519	1276643.9161	-1115098.4637	1954606.9161	2417064.5363	275984985431.8572	2.2070e+04
520	1276735.5190	-1115138.5749	1954698.5190	2417024.4251	275984985431.8572	2.2062e+04
521	1276827.1219	-1115178.6860	1954790.1219	2416984.3140	275984985431.8572	2.2054e+04
522	1276918.7249	-1115218.7971	1954881.7249	2416944.2029	275984985431.8572	2.2046e+04
523	1277010.3278	-1115258.9082	1954973.3278	2416904.0918	275984985431.8572	2.2037e+04
524	1277101.9308	-1115299.0193	1955064.9308	2416863.9807	275984985431.8572	2.2029e+04
525	1277193.5337	-1115339.1304	1955156.5337	2416823.8696	275984985431.8572	2.2021e+04
526	1277285.1367	-1115379.2415	1955248.1367	2416783.7585	275984985431.8572	2.2012e+04
527	1277376.7396	-1115419.3526	1955339.7396	2416743.6474	275984985431.8572	2.2004e+04
528	1277468.3425	-1115459.4637	1955431.3425	2416703.5363	275984985431.8572	2.1996e+04
529	1277559.9455	-1115499.5748	1955522.9455	2416663.4252	275984985431.8572	2.1988e+04
530	1277651.5484	-1115539.6859	1955614.5484	2416623.3141	275984985431.8572	2.1979e+04
531	1277743.1514	-1115579.7971	1955706.1514	2416583.2029	275984985431.8572	2.1971e+04
532	1277834.7543	-1115619.9082	1955797.7543	2416543.0918	275984985431.8572	2.1963e+04
533	1277926.3572	-1115660.0193	1955889.3572	2416502.9807	275984985431.8572	2.1955e+04
534	1278017.9602	-1115700.1304	1955980.9602	2416462.8696	275984985431.8572	2.1946e+04
535	1278109.5631	-1115740.2415	1956072.5631	2416422.7585	275984985431.8572	2.1938e+04
536	1278201.1661	-1115780.3526	1956164.1661	2416382.6474	275984985431.8572	2.1930e+04
537	1278292.7690	-1115820.4637	1956255.7690	2416342.5363	275984985431.8572	2.1922e+04
538	1278384.3720	-1115860.5748	1956347.3720	2416302.4252	275984985431.8572	2.1913e+04
539	1278475.9749	-1115900.6859	1956438.9749	2416262.3141	275984985431.8572	2.1905e+04
540	1278567.5778	-1115940.7970	1956530.5778	2416222.2030	275984985431.8572	2.1897e+04
541	1278659.1808	-1115980.9081	1956622.1808	2416182.0919	275984985431.8572	2.1889e+04
542	1278750.7837	-1116021.0192	1956713.7837	2416141.9808	275984985431.8572	2.1881e+04
543	1278842.3867	-1116061.1304	1956805.3867	2416101.8696	275984985431.8572	2.1872e+04
544	1278933.9896	-1116101.2415	1956896.9896	2416061.7585	275984985431.8572	2.1864e+04
545	1279025.5926	-1116141.3526	1956988.5926	2416021.6474	275984985431.8572	2.1856e+04
546	1279117.1955	-1116181.4637	1957080.1955	2415981.5363	275984985431.8572	2.1848e+04
547	1279208.7984	-1116221.5748	1957171.7984	2415941.4252	275984985431.8572	2.1840e+04
548	1279300.4014	-1116261.6859	1957263.4014	2415901.3141	275984985431.8572	2.1831e+04
549	1279392.0043	-1116301.7970	1957355.0043	2415861.2030	275984985431.8572	2.1823e+04
550	1279483.6073	-1116341.9081	1957446.6073	2415821.0919	275984985431.8572	2.1815e+04
551	1279575.2102	-1116382.0192	1957538.2102	2415780.9808	275984985431.8572	2.1807e+04
552	1279666.8131	-1116422.1303	1957629.8131	2415740.8697	275984985431.8572	2.1799e+04
553	1279758.4161	-1116462.2414	1957721.4161	2415700.7586	275984985431.8572	2.1790e+04
554	1279850.0190	-1116502.3525	1957813.0190	2415660.6475	275984985431.8572	2.1782e+04
555	1279941.6220	-1116542.4637	1957904.6220	2415620.5363	275984985431.8572	2.1774e+04
556	1280033.2249	-1116582.5748	1957996.2249	2415580.4252	275984985431.8572	2.1766e+04
557	1280124.8279	-1116622.6859	1958087.8279	2415540.3141	275984985431.8572	2.1758e+04
558	1280216.4308	-1116662.7970	1958179.4308	2415500.2030	275984985431.8572	2.1750e+04
559	1280308.0337	-1116702.9081	1958271.0337	2415460.0919	275984985431.8572	2.1741e+04
560	1280399.6367	-1116743.0192	1958362.6367	2415419.9808	275984985431.8572	2.1733e+04
561	1280491.2396	-1116783.1303	1958454.2396	2415379.8697	275984985431.8572	2.1725e+04
562	1280582.8426	-1116823.2414	1958545.8426	2415339.7586	275984985431.8572	2.1717e+04
563	1280674.4455	-1116863.3525	1958637.4455	2415299.6475	275984985431.8572	2.1709e+04
564	1280766.0484	-1116903.4636	1958729.0484	2415259.5364	275984985431.8572	2.1701e+04
565	1280857.6514	-1116943.5747	1958820.6514	2415219.4253	275984985431.8572	2.1693e+04
566	1280949.2543	-1116983.6859	1958912.2543	2415179.3141	275984985431.8572	2.1684e+04
567	1281040.8573	-1117023.7970	1959003.8573	2415139.2030	275984985431.8572	2.1676e+04
568	1281132.4602	-1117063.9081	1959095.4602	2415099.0919	275984985431.8572	2.1668e+04
569	1281224.0632	-1117104.0192	1959187.0632	2415058.9808	275984985431.8572	2.1660e+04
570	1281315.6661	-1117144.1303	1959278.6661	2415018.8697	275984985431.8572	2.1652e+04
571	1281407.2690	-1117184.2414	1959370.2690	2414978.7586	275984985431.8572	2.1644e+04
572	1281498.8720	-1117224.3525	1959461.8720	2414938.6475	275984985431.8572	2.1636e+04
573	1281590.4749	-1117264.4636	1959553.4749	2414898.5364	275984985431.8572	2.1628e+04
574	1281682.0779	-1117304.5747	1959645.0779	2414858.4253	275984985431.8572	2.1619e+04
575	1281773.6808	-1117344.6858	1959736.6808	2414818.3142	275984985431.8572	2.1611e+04
576	1281865.2838	-1117384.7969	1959828.2838	2414778.2031	275984985431.8572	2.1603e+04
577	1281956.8867	-1117424.9080	1959919.8867	2414738.0920	275984985431.8572	2.1595e+04
578	1282048.4896	-1117465.0192	1960011.4896	2414697.9808	275984985431.8572	2.1587e+04
579	1282140.0926	-1117505.1303	1960103.0926	2414657.8697	275984985431.8572	2.1579e+04
580	1282231.6955	-1117545.2414	1960194.6955	2414617.7586	275984985431.8572	2.1571e+04
581	1282323.2985	-1117585.3525	1960286.2985	2414577.6475	275984985431.8572	2.1563e+04
582	1282414.9014	-1117625.4636	1960377.9014	2414537.5364	275984985431.8572	2.1555e+04
583	1282506.5043	-1117665.5747	1960469.5043	2414497.4253	275984985431.8572	2.1547e+04
584	1282598.1073	-1117705.6858	1960561.1073	2414457.3142	275984985431.8572	2.1539e+04
585	1282689.7102	-1117745.7969	1960652.7102	2414417.2031	275984985431.8572	2.1530e+04
586	1282781.3132	-1117785.9080	1960744.3132	2414377.0920	275984985431.8572	2.1522e+04
587	1282872.9161	-1117826.0191	1960835.9161	2414336.9809	275984985431.8572	2.1514e+04
588	1282964.5191	-1117866.1302	1960927.5191	2414296.8698	275984985431.8572	2.1506e+04
589	1283056.1220	-1117906.2414	1961019.1220	2414256.7586	275984985431.8572	2.1498e+04
590	1283147.7249	-1117946.3525	1961110.7249	2414216.6475	275984985431.8572	2.1490e+04
591	1283239.3279	-1117986.4636	1961202.3279	2414176.5364	275984985431.8572	2.1482e+04
592	1283330.9308	-1118026.5747	1961293.9308	2414136.4253	275984985431.8572	2.1474e+04
593	1283422.5338	-1118066.6858	1961385.5338	2414096.3142	275984985431.8572	2.1466e+04
594	1283514.1367	-1118106.7969	1961477.1367	2414056.2031	275984985431.8572	2.1458e+04
