i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
648	60116.8081	-27886.3020	738079.8081	3504276.6980	4775950.8483	1.6611e-25
649	60208.4110	-27926.4131	738171.4110	3504236.5869	4775950.8483	1.4878e-25
650	60300.0140	-27966.5242	738263.0140	3504196.4758	4775950.8483	1.3326e-25
651	60391.6169	-28006.6353	738354.6169	3504156.3647	4775950.8483	1.1936e-25
652	60483.2199	-28046.7464	738446.2199	3504116.2536	4775950.8483	1.0690e-25
653	60574.8228	-28086.8575	738537.8228	3504076.1425	4775950.8483	9.5751e-26
654	60666.4257	-28126.9686	738629.4257	3504036.0314	4775950.8483	8.5762e-26
655	60758.0287	-28167.0797	738721.0287	3503995.9203	4775950.8483	7.6815e-26
656	60849.6316	-28207.1908	738812.6316	3503955.8092	4775950.8483	6.8802e-26
657	60941.2346	-28247.3019	738904.2346	3503915.6981	4775950.8483	6.1624e-26
658	61032.8375	-28287.4131	738995.8375	3503875.5869	4775950.8483	5.5196e-26
659	61124.4405	-28327.5242	739087.4405	3503835.4758	4775950.8483	4.9438e-26
660	61216.0434	-28367.6353	739179.0434	3503795.3647	4775950.8483	4.4281e-26
661	61307.6463	-28407.7464	739270.6463	3503755.2536	4775950.8483	3.9662e-26
662	61399.2493	-28447.8575	739362.2493	3503715.1425	4775950.8483	3.5524e-26
663	61490.8522	-28487.9686	739453.8522	3503675.0314	4775950.8483	3.1819e-26
664	61582.4552	-28528.0797	739545.4552	3503634.9203	4775950.8483	2.8500e-26
665	61674.0581	-28568.1908	739637.0581	3503594.8092	4775950.8483	2.5527e-26
666	61765.6610	-28608.3019	739728.6610	3503554.6981	4775950.8483	2.2864e-26
667	61857.2640	-28648.4130	739820.2640	3503514.5870	4775950.8483	2.0479e-26
668	61948.8669	-28688.5241	739911.8669	3503474.4759	4775950.8483	1.8343e-26
669	62040.4699	-28728.6353	740003.4699	3503434.3647	4775950.8483	1.6430e-26
670	62132.0728	-28768.7464	740095.0728	3503394.2536	4775950.8483	1.4716e-26
671	62223.6758	-28808.8575	740186.6758	3503354.1425	4775950.8483	1.3181e-26
672	62315.2787	-28848.9686	740278.2787	3503314.0314	4775950.8483	1.1806e-26
673	62406.8816	-28889.0797	740369.8816	3503273.9203	4775950.8483	1.0575e-26
674	62498.4846	-28929.1908	740461.4846	3503233.8092	4775950.8483	9.4719e-27
675	62590.0875	-28969.3019	740553.0875	3503193.6981	4775950.8483	8.4839e-27
676	62681.6905	-29009.4130	740644.6905	3503153.5870	4775950.8483	7.5991e-27
677	62773.2934	-29049.5241	740736.2934	3503113.4759	4775950.8483	6.8065e-27
678	62864.8963	-29089.6352	740827.8963	3503073.3648	4775950.8483	6.0966e-27
679	62956.4993	-29129.7463	740919.4993	3503033.2537	4775950.8483	5.4608e-27
680	63048.1022	-29169.8574	741011.1022	3502993.1426	4775950.8483	4.8912e-27
681	63139.7052	-29209.9686	741102.7052	3502953.0314	4775950.8483	4.3811e-27
682	63231.3081	-29250.0797	741194.3081	3502912.9203	4775950.8483	3.9242e-27
683	63322.9111	-29290.1908	741285.9111	3502872.8092	4775950.8483	3.5149e-27
684	63414.5140	-29330.3019	741377.5140	3502832.6981	4775950.8483	3.1483e-27
685	63506.1169	-29370.4130	741469.1169	3502792.5870	4775950.8483	2.8200e-27
686	63597.7199	-29410.5241	741560.7199	3502752.4759	4775950.8483	2.5259e-27
687	63689.3228	-29450.6352	741652.3228	3502712.3648	4775950.8483	2.2625e-27
688	63780.9258	-29490.7463	741743.9258	3502672.2537	4775950.8483	2.0265e-27
689	63872.5287	-29530.8574	741835.5287	3502632.1426	4775950.8483	1.8152e-27
690	63964.1316	-29570.9685	741927.1316	3502592.0315	4775950.8483	1.6259e-27
691	64055.7346	-29611.0796	742018.7346	3502551.9204	4775950.8483	1.4563e-27
692	64147.3375	-29651.1907	742110.3375	3502511.8093	4775950.8483	1.3045e-27
693	64238.9405	-29691.3019	742201.9405	3502471.6981	4775950.8483	1.1684e-27
694	64330.5434	-29731.4130	742293.5434	3502431.5870	4775950.8483	1.0466e-27
695	64422.1464	-29771.5241	742385.1464	3502391.4759	4775950.8483	9.3745e-28
696	64513.7493	-29811.6352	742476.7493	3502351.3648	4775950.8483	8.3970e-28
697	64605.3522	-29851.7463	742568.3522	3502311.2537	4775950.8483	7.5213e-28
698	64696.9552	-29891.8574	742659.9552	3502271.1426	4775950.8483	6.7370e-28
699	64788.5581	-29931.9685	742751.5581	3502231.0315	4775950.8483	6.0345e-28
700	64880.1611	-29972.0796	742843.1611	3502190.9204	4775950.8483	5.4053e-28
701	64971.7640	-30012.1907	742934.7640	3502150.8093	4775950.8483	4.8416e-28
702	65063.3670	-30052.3018	743026.3670	3502110.6982	4775950.8483	4.3368e-28
703	65154.9699	-30092.4129	743117.9699	3502070.5871	4775950.8483	3.8846e-28
704	65246.5728	-30132.5241	743209.5728	3502030.4759	4775950.8483	3.4795e-28
705	65338.1758	-30172.6352	743301.1758	3501990.3648	4775950.8483	3.1167e-28
706	65429.7787	-30212.7463	743392.7787	3501950.2537	4775950.8483	2.7917e-28
707	65521.3817	-30252.8574	743484.3817	3501910.1426	4775950.8483	2.5006e-28
708	65612.9846	-30292.9685	743575.9846	3501870.0315	4775950.8483	2.2399e-28
709	65704.5875	-30333.0796	743667.5875	3501829.9204	4775950.8483	2.0063e-28
710	65796.1905	-30373.1907	743759.1905	3501789.8093	4775950.8483	1.7972e-28
711	65887.7934	-30413.3018	743850.7934	3501749.6982	4775950.8483	1.6098e-28
712	65979.3964	-30453.4129	743942.3964	3501709.5871	4775950.8483	1.4419e-28
713	66070.9993	-30493.5240	744033.9993	3501669.4760	4775950.8483	1.2916e-28
714	66162.6023	-30533.6351	744125.6023	3501629.3649	4775950.8483	1.1569e-28
715	66254.2052	-30573.7462	744217.2052	3501589.2538	4775950.8483	1.0363e-28
716	66345.8081	-30613.8574	744308.8081	3501549.1426	4775950.8483	9.2825e-29
717	66437.4111	-30653.9685	744400.4111	3501509.0315	4775950.8483	8.3147e-29
718	66529.0140	-30694.0796	744492.0140	3501468.9204	4775950.8483	7.4478e-29
719	66620.6170	-30734.1907	744583.6170	3501428.8093	4775950.8483	6.6713e-29
720	66712.2199	-30774.3018	744675.2199	3501388.6982	4775950.8483	5.9758e-29
721	66803.8228	-30814.4129	744766.8228	3501348.5871	4775950.8483	5.3528e-29
722	66895.4258	-30854.5240	744858.4258	3501308.4760	4775950.8483	4.7947e-29
723	66987.0287	-30894.6351	744950.0287	3501268.3649	4775950.8483	4.2948e-29
724	67078.6317	-30934.7462	745041.6317	3501228.2538	4775950.8483	3.8471e-29
725	67170.2346	-30974.8573	745133.2346	3501188.1427	4775950.8483	3.4460e-29
726	67261.8376	-31014.9684	745224.8376	3501148.0316	4775950.8483	3.0868e-29
727	67353.4405	-31055.0795	745316.4405	3501107.9205	4775950.8483	2.7650e-29
728	67445.0434	-31095.1907	745408.0434	3501067.8093	4775950.8483	2.4767e-29
729	67536.6464	-31135.3018	745499.6464	3501027.6982	4775950.8483	2.2185e-29
730	67628.2493	-31175.4129	745591.2493	3500987.5871	4775950.8483	1.9872e-29
731	67719.8523	-31215.5240	745682.8523	3500947.4760	4775950.8483	1.7801e-29
732	67811.4552	-31255.6351	745774.4552	3500907.3649	4775950.8483	1.5945e-29
733	67903.0582	-31295.7462	745866.0582	3500867.2538	4775950.8483	1.4283e-29
734	67994.6611	-31335.8573	745957.6611	3500827.1427	4775950.8483	1.2794e-29
735	68086.2640	-31375.9684	746049.2640	3500787.0316	4775950.8483	1.1460e-29
736	68177.8670	-31416.0795	746140.8670	3500746.9205	4775950.8483	1.0265e-29
737	68269.4699	-31456.1906	746232.4699	3500706.8094	4775950.8483	9.1954e-30
738	68361.0729	-31496.3017	746324.0729	3500666.6983	4775950.8483	8.2368e-30
739	68452.6758	-31536.4129	746415.6758	3500626.5871	4775950.8483	7.3782e-30
740	68544.2787	-31576.5240	746507.2787	3500586.4760	4775950.8483	6.6091e-30
741	68635.8817	-31616.6351	746598.8817	3500546.3649	4775950.8483	5.9201e-30
742	68727.4846	-31656.7462	746690.4846	3500506.2538	4775950.8483	5.3030e-30
743	68819.0876	-31696.8573	746782.0876	3500466.1427	4775950.8483	4.7502e-30
744	68910.6905	-31736.9684	746873.6905	3500426.0316	4775950.8483	4.2551e-30
745	69002.2935	-31777.0795	746965.2935	3500385.9205	4775950.8483	3.8115e-30
746	69093.8964	-31817.1906	747056.8964	3500345.8094	4775950.8483	3.4142e-30
747	69185.4993	-31857.3017	747148.4993	3500305.6983	4775950.8483	3.0584e-30
748	69277.1023	-31897.4128	747240.1023	3500265.5872	4775950.8483	2.7396e-30
749	69368.7052	-31937.5239	747331.7052	3500225.4761	4775950.8483	2.4540e-30
750	69460.3082	-31977.6350	747423.3082	3500185.3650	4775950.8483	2.1982e-30
751	69551.9111	-32017.7462	747514.9111	3500145.2538	4775950.8483	1.9691e-30
752	69643.5140	-32057.8573	747606.5140	3500105.1427	4775950.8483	1.7638e-30
753	69735.1170	-32097.9684	747698.1170	3500065.0316	4775950.8483	1.5800e-30
754	69826.7199	-32138.0795	747789.7199	3500024.9205	4775950.8483	1.4153e-30
755	69918.3229	-32178.1906	747881.3229	3499984.8094	4775950.8483	1.2678e-30
756	70009.9258	-32218.3017	747972.9258	3499944.6983	4775950.8483	1.1357e-30
757	70101.5288	-32258.4128	748064.5288	3499904.5872	4775950.8483	1.0173e-30
758	70193.1317	-32298.5239	748156.1317	3499864.4761	4775950.8483	9.1126e-31
759	70284.7346	-32338.6350	748247.7346	3499824.3650	4775950.8483	8.1628e-31
760	70376.3376	-32378.7461	748339.3376	3499784.2539	4775950.8483	7.3120e-31
761	70467.9405	-32418.8572	748430.9405	3499744.1428	4775950.8483	6.5499e-31
762	70559.5435	-32458.9684	748522.5435	3499704.0316	4775950.8483	5.8673e-31
763	70651.1464	-32499.0795	748614.1464	3499663.9205	4775950.8483	5.2557e-31
764	70742.7494	-32539.1906	748705.7494	3499623.8094	4775950.8483	4.7080e-31
765	70834.3523	-32579.3017	748797.3523	3499583.6983	4775950.8483	4.2173e-31
766	70925.9552	-32619.4128	748888.9552	3499543.5872	4775950.8483	3.7778e-31
767	71017.5582	-32659.5239	748980.5582	3499503.4761	4775950.8483	3.3840e-31
768	71109.1611	-32699.6350	749072.1611	3499463.3650	4775950.8483	3.0313e-31
769	71200.7641	-32739.7461	749163.7641	3499423.2539	4775950.8483	2.7154e-31
770	71292.3670	-32779.8572	749255.3670	3499383.1428	4775950.8483	2.4324e-31
771	71383.9699	-32819.9683	749346.9699	3499343.0317	4775950.8483	2.1789e-31
772	71475.5729	-32860.0794	749438.5729	3499302.9206	4775950.8483	1.9518e-31
773	71567.1758	-32900.1905	749530.1758	3499262.8095	4775950.8483	1.7484e-31
774	71658.7788	-32940.3017	749621.7788	3499222.6983	4775950.8483	1.5662e-31
775	71750.3817	-32980.4128	749713.3817	3499182.5872	4775950.8483	1.4030e-31
776	71841.9847	-33020.5239	749804.9847	3499142.4761	4775950.8483	1.2568e-31
777	71933.5876	-33060.6350	749896.5876	3499102.3650	4775950.8483	1.1258e-31
778	72025.1905	-33100.7461	749988.1905	3499062.2539	4775950.8483	1.0085e-31
779	72116.7935	-33140.8572	750079.7935	3499022.1428	4775950.8483	9.0338e-32
780	72208.3964	-33180.9683	750171.3964	3498982.0317	4775950.8483	8.0923e-32
781	72299.9994	-33221.0794	750262.9994	3498941.9206	4775950.8483	7.2490e-32
782	72391.6023	-33261.1905	750354.6023	3498901.8095	4775950.8483	6.4936e-32
783	72483.2052	-33301.3016	750446.2052	3498861.6984	4775950.8483	5.8169e-32
784	72574.8082	-33341.4127	750537.8082	3498821.5873	4775950.8483	5.2107e-32
785	72666.4111	-33381.5238	750629.4111	3498781.4762	4775950.8483	4.6677e-32
786	72758.0141	-33421.6350	750721.0141	3498741.3650	4775950.8483	4.1813e-32
787	72849.6170	-33461.7461	750812.6170	3498701.2539	4775950.8483	3.7456e-32
788	72941.2200	-33501.8572	750904.2200	3498661.1428	4775950.8483	3.3552e-32
789	73032.8229	-33541.9683	750995.8229	3498621.0317	4775950.8483	3.0056e-32
790	73124.4258	-33582.0794	751087.4258	3498580.9206	4775950.8483	2.6924e-32
791	73216.0288	-33622.1905	751179.0288	3498540.8095	4775950.8483	2.4118e-32
792	73307.6317	-33662.3016	751270.6317	3498500.6984	4775950.8483	2.1605e-32
793	73399.2347	-33702.4127	751362.2347	3498460.5873	4775950.8483	1.9354e-32
794	73490.8376	-33742.5238	751453.8376	3498420.4762	4775950.8483	1.7337e-32
795	73582.4405	-33782.6349	751545.4405	3498380.3651	4775950.8483	1.5531e-32
796	73674.0435	-33822.7460	751637.0435	3498340.2540	4775950.8483	1.3912e-32
797	73765.6464	-33862.8572	751728.6464	3498300.1428	4775950.8483	1.2463e-32
798	73857.2494	-33902.9683	751820.2494	3498260.0317	4775950.8483	1.1164e-32
799	73948.8523	-33943.0794	751911.8523	3498219.9206	4775950.8483	1.0001e-32
800	74040.4553	-33983.1905	752003.4553	3498179.8095	4775950.8483	8.9586e-33
801	74132.0582	-34023.3016	752095.0582	3498139.6984	4775950.8483	8.0251e-33
802	74223.6611	-34063.4127	752186.6611	3498099.5873	4775950.8483	7.1889e-33
803	74315.2641	-34103.5238	752278.2641	3498059.4762	4775950.8483	6.4398e-33
804	74406.8670	-34143.6349	752369.8670	3498019.3651	4775950.8483	5.7688e-33
805	74498.4700	-34183.7460	752461.4700	3497979.2540	4775950.8483	5.1677e-33
806	74590.0729	-34223.8571	752553.0729	3497939.1429	4775950.8483	4.6293e-33
807	74681.6759	-34263.9682	752644.6759	3497899.0318	4775950.8483	4.1469e-33
808	74773.2788	-34304.0793	752736.2788	3497858.9207	4775950.8483	3.7148e-33
809	74864.8817	-34344.1905	752827.8817	3497818.8095	4775950.8483	3.3278e-33
810	74956.4847	-34384.3016	752919.4847	3497778.6984	4775950.8483	2.9810e-33
811	75048.0876	-34424.4127	753011.0876	3497738.5873	4775950.8483	2.6704e-33
812	75139.6906	-34464.5238	753102.6906	3497698.4762	4775950.8483	2.3922e-33
813	75231.2935	-34504.6349	753194.2935	3497658.3651	4775950.8483	2.1429e-33
814	75322.8964	-34544.7460	753285.8964	3497618.2540	4775950.8483	1.9197e-33
815	75414.4994	-34584.8571	753377.4994	3497578.1429	4775950.8483	1.7196e-33
816	75506.1023	-34624.9682	753469.1023	3497538.0318	4775950.8483	1.5405e-33
817	75597.7053	-34665.0793	753560.7053	3497497.9207	4775950.8483	1.3800e-33
818	75689.3082	-34705.1904	753652.3082	3497457.8096	4775950.8483	1.2362e-33
819	75780.9112	-34745.3015	753743.9112	3497417.6985	4775950.8483	1.1074e-33
820	75872.5141	-34785.4127	753835.5141	3497377.5873	4775950.8483	9.9202e-34
821	75964.1170	-34825.5238	753927.1170	3497337.4762	4775950.8483	8.8866e-34
822	76055.7200	-34865.6349	754018.7200	3497297.3651	4775950.8483	7.9608e-34
823	76147.3229	-34905.7460	754110.3229	3497257.2540	4775950.8483	7.1314e-34
824	76238.9259	-34945.8571	754201.9259	3497217.1429	4775950.8483	6.3884e-34
825	76330.5288	-34985.9682	754293.5288	3497177.0318	4775950.8483	5.7228e-34
826	76422.1317	-35026.0793	754385.1317	3497136.9207	4775950.8483	5.1266e-34
827	76513.7347	-35066.1904	754476.7347	3497096.8096	4775950.8483	4.5925e-34
828	76605.3376	-35106.3015	754568.3376	3497056.6985	4775950.8483	4.1140e-34
829	76696.9406	-35146.4126	754659.9406	3497016.5874	4775950.8483	3.6854e-34
830	76788.5435	-35186.5237	754751.5435	3496976.4763	4775950.8483	3.3014e-34
831	76880.1465	-35226.6348	754843.1465	3496936.3652	4775950.8483	2.9575e-34
832	76971.7494	-35266.7460	754934.7494	3496896.2540	4775950.8483	2.6494e-34
833	77063.3523	-35306.8571	755026.3523	3496856.1429	4775950.8483	2.3734e-34
834	77154.9553	-35346.9682	755117.9553	3496816.0318	4775950.8483	2.1261e-34
835	77246.5582	-35387.0793	755209.5582	3496775.9207	4775950.8483	1.9046e-34
836	77338.1612	-35427.1904	755301.1612	3496735.8096	4775950.8483	1.7062e-34
837	77429.7641	-35467.3015	755392.7641	3496695.6985	4775950.8483	1.5284e-34
838	77521.3671	-35507.4126	755484.3671	3496655.5874	4775950.8483	1.3692e-34
839	77612.9700	-35547.5237	755575.9700	3496615.4763	4775950.8483	1.2266e-34
840	77704.5729	-35587.6348	755667.5729	3496575.3652	4775950.8483	1.0988e-34
841	77796.1759	-35627.7459	755759.1759	3496535.2541	4775950.8483	9.8431e-35
842	77887.7788	-35667.8570	755850.7788	3496495.1430	4775950.8483	8.8177e-35
843	77979.3818	-35707.9681	755942.3818	3496455.0319	4775950.8483	7.8991e-35
844	78070.9847	-35748.0793	756033.9847	3496414.9207	4775950.8483	7.0762e-35
845	78162.5876	-35788.1904	756125.5876	3496374.8096	4775950.8483	6.3391e-35
846	78254.1906	-35828.3015	756217.1906	3496334.6985	4775950.8483	5.6787e-35
847	78345.7935	-35868.4126	756308.7935	3496294.5874	4775950.8483	5.0871e-35
848	78437.3965	-35908.5237	756400.3965	3496254.4763	4775950.8483	4.5572e-35
849	78528.9994	-35948.6348	756491.9994	3496214.3652	4775950.8483	4.0824e-35
850	78620.6024	-35988.7459	756583.6024	3496174.2541	4775950.8483	3.6572e-35
851	78712.2053	-36028.8570	756675.2053	3496134.1430	4775950.8483	3.2762e-35
852	78803.8082	-36068.9681	756766.8082	3496094.0319	4775950.8483	2.9349e-35
853	78895.4112	-36109.0792	756858.4112	3496053.9208	4775950.8483	2.6292e-35
854	78987.0141	-36149.1903	756950.0141	3496013.8097	4775950.8483	2.3553e-35
855	79078.6171	-36189.3015	757041.6171	3495973.6985	4775950.8483	2.1099e-35
856	79170.2200	-36229.4126	757133.2200	3495933.5874	4775950.8483	1.8901e-35
857	79261.8229	-36269.5237	757224.8229	3495893.4763	4775950.8483	1.6933e-35
858	79353.4259	-36309.6348	757316.4259	3495853.3652	4775950.8483	1.5169e-35
859	79445.0288	-36349.7459	757408.0288	3495813.2541	4775950.8483	1.3589e-35
860	79536.6318	-36389.8570	757499.6318	3495773.1430	4775950.8483	1.2173e-35
861	79628.2347	-36429.9681	757591.2347	3495733.0319	4775950.8483	1.0905e-35
862	79719.8377	-36470.0792	757682.8377	3495692.9208	4775950.8483	9.7691e-36
863	79811.4406	-36510.1903	757774.4406	3495652.8097	4775950.8483	8.7515e-36
864	79903.0435	-36550.3014	757866.0435	3495612.6986	4775950.8483	7.8399e-36
865	79994.6465	-36590.4125	757957.6465	3495572.5875	4775950.8483	7.0233e-36
866	80086.2494	-36630.5236	758049.2494	3495532.4764	4775950.8483	6.2917e-36
867	80177.8524	-36670.6348	758140.8524	3495492.3652	4775950.8483	5.6363e-36
868	80269.4553	-36710.7459	758232.4553	3495452.2541	4775950.8483	5.0492e-36
869	80361.0583	-36750.8570	758324.0583	3495412.1430	4775950.8483	4.5233e-36
870	80452.6612	-36790.9681	758415.6612	3495372.0319	4775950.8483	4.0521e-36
871	80544.2641	-36831.0792	758507.2641	3495331.9208	4775950.8483	3.6300e-36
872	80635.8671	-36871.1903	758598.8671	3495291.8097	4775950.8483	3.2519e-36
873	80727.4700	-36911.3014	758690.4700	3495251.6986	4775950.8483	2.9132e-36
874	80819.0730	-36951.4125	758782.0730	3495211.5875	4775950.8483	2.6098e-36
875	80910.6759	-36991.5236	758873.6759	3495171.4764	4775950.8483	2.3379e-36
876	81002.2788	-37031.6347	758965.2788	3495131.3653	4775950.8483	2.0944e-36
877	81093.8818	-37071.7458	759056.8818	3495091.2542	4775950.8483	1.8762e-36
878	81185.4847	-37111.8569	759148.4847	3495051.1431	4775950.8483	1.6808e-36
879	81277.0877	-37151.9681	759240.0877	3495011.0319	4775950.8483	1.5057e-36
880	81368.6906	-37192.0792	759331.6906	3494970.9208	4775950.8483	1.3489e-36
881	81460.2936	-37232.1903	759423.2936	3494930.8097	4775950.8483	1.2084e-36
882	81551.8965	-37272.3014	759514.8965	3494890.6986	4775950.8483	1.0825e-36
883	81643.4994	-37312.4125	759606.4994	3494850.5875	4775950.8483	9.6979e-37
884	81735.1024	-37352.5236	759698.1024	3494810.4764	4775950.8483	8.6878e-37
885	81826.7053	-37392.6347	759789.7053	3494770.3653	4775950.8483	7.7829e-37
886	81918.3083	-37432.7458	759881.3083	3494730.2542	4775950.8483	6.9723e-37
887	82009.9112	-37472.8569	759972.9112	3494690.1431	4775950.8483	6.2461e-37
888	82101.5141	-37512.9680	760064.5141	3494650.0320	4775950.8483	5.5955e-37
889	82193.1171	-37553.0791	760156.1171	3494609.9209	4775950.8483	5.0127e-37
890	82284.7200	-37593.1903	760247.7200	3494569.8097	4775950.8483	4.4906e-37
891	82376.3230	-37633.3014	760339.3230	3494529.6986	4775950.8483	4.0229e-37
892	82467.9259	-37673.4125	760430.9259	3494489.5875	4775950.8483	3.6039e-37
893	82559.5289	-37713.5236	760522.5289	3494449.4764	4775950.8483	3.2286e-37
894	82651.1318	-37753.6347	760614.1318	3494409.3653	4775950.8483	2.8923e-37
895	82742.7347	-37793.7458	760705.7347	3494369.2542	4775950.8483	2.5911e-37
896	82834.3377	-37833.8569	760797.3377	3494329.1431	4775950.8483	2.3212e-37
897	82925.9406	-37873.9680	760888.9406	3494289.0320	4775950.8483	2.0794e-37
898	83017.5436	-37914.0791	760980.5436	3494248.9209	4775950.8483	1.8629e-37
899	83109.1465	-37954.1902	761072.1465	3494208.8098	4775950.8483	1.6688e-37
900	83200.7495	-37994.3013	761163.7495	3494168.6987	4775950.8483	1.4950e-37
901	83292.3524	-38034.4124	761255.3524	3494128.5876	4775950.8483	1.3393e-37
902	83383.9553	-38074.5236	761346.9553	3494088.4764	4775950.8483	1.1998e-37
903	83475.5583	-38114.6347	761438.5583	3494048.3653	4775950.8483	1.0749e-37
904	83567.1612	-38154.7458	761530.1612	3494008.2542	4775950.8483	9.6293e-38
905	83658.7642	-38194.8569	761621.7642	3493968.1431	4775950.8483	8.6264e-38
906	83750.3671	-38234.9680	761713.3671	3493928.0320	4775950.8483	7.7280e-38
907	83841.9700	-38275.0791	761804.9700	3493887.9209	4775950.8483	6.9231e-38
908	83933.5730	-38315.1902	761896.5730	3493847.8098	4775950.8483	6.2021e-38
909	84025.1759	-38355.3013	761988.1759	3493807.6987	4775950.8483	5.5562e-38
910	84116.7789	-38395.4124	762079.7789	3493767.5876	4775950.8483	4.9775e-38
911	84208.3818	-38435.5235	762171.3818	3493727.4765	4775950.8483	4.4591e-38
912	84299.9848	-38475.6346	762262.9848	3493687.3654	4775950.8483	3.9947e-38
913	84391.5877	-38515.7458	762354.5877	3493647.2542	4775950.8483	3.5787e-38
914	84483.1906	-38555.8569	762446.1906	3493607.1431	4775950.8483	3.2060e-38
915	84574.7936	-38595.9680	762537.7936	3493567.0320	4775950.8483	2.8721e-38
916	84666.3965	-38636.0791	762629.3965	3493526.9209	4775950.8483	2.5730e-38
917	84757.9995	-38676.1902	762720.9995	3493486.8098	4775950.8483	2.3050e-38
918	84849.6024	-38716.3013	762812.6024	3493446.6987	4775950.8483	2.0650e-38
919	84941.2053	-38756.4124	762904.2053	3493406.5876	4775950.8483	1.8499e-38
920	85032.8083	-38796.5235	762995.8083	3493366.4765	4775950.8483	1.6573e-38
921	85124.4112	-38836.6346	763087.4112	3493326.3654	4775950.8483	1.4847e-38
922	85216.0142	-38876.7457	763179.0142	3493286.2543	4775950.8483	1.3301e-38
923	85307.6171	-38916.8568	763270.6171	3493246.1432	4775950.8483	1.1916e-38
924	85399.2201	-38956.9679	763362.2201	3493206.0321	4775950.8483	1.0675e-38
925	85490.8230	-38997.0791	763453.8230	3493165.9209	4775950.8483	9.5630e-39
926	85582.4259	-39037.1902	763545.4259	3493125.8098	4775950.8483	8.5671e-39
927	85674.0289	-39077.3013	763637.0289	3493085.6987	4775950.8483	7.6749e-39
928	85765.6318	-39117.4124	763728.6318	3493045.5876	4775950.8483	6.8757e-39
929	85857.2348	-39157.5235	763820.2348	3493005.4765	4775950.8483	6.1596e-39
930	85948.8377	-39197.6346	763911.8377	3492965.3654	4775950.8483	5.5182e-39
931	86040.4406	-39237.7457	764003.4406	3492925.2543	4775950.8483	4.9435e-39
932	86132.0436	-39277.8568	764095.0436	3492885.1432	4775950.8483	4.4287e-39
933	86223.6465	-39317.9679	764186.6465	3492845.0321	4775950.8483	3.9675e-39
934	86315.2495	-39358.0790	764278.2495	3492804.9210	4775950.8483	3.5543e-39
935	86406.8524	-39398.1901	764369.8524	3492764.8099	4775950.8483	3.1842e-39
936	86498.4554	-39438.3012	764461.4554	3492724.6988	4775950.8483	2.8526e-39
937	86590.0583	-39478.4124	764553.0583	3492684.5876	4775950.8483	2.5556e-39
938	86681.6612	-39518.5235	764644.6612	3492644.4765	4775950.8483	2.2894e-39
939	86773.2642	-39558.6346	764736.2642	3492604.3654	4775950.8483	2.0510e-39
940	86864.8671	-39598.7457	764827.8671	3492564.2543	4775950.8483	1.8374e-39
941	86956.4701	-39638.8568	764919.4701	3492524.1432	4775950.8483	1.6461e-39
942	87048.0730	-39678.9679	765011.0730	3492484.0321	4775950.8483	1.4747e-39
943	87139.6760	-39719.0790	765102.6760	3492443.9210	4775950.8483	1.3211e-39
944	87231.2789	-39759.1901	765194.2789	3492403.8099	4775950.8483	1.1835e-39
945	87322.8818	-39799.3012	765285.8818	3492363.6988	4775950.8483	1.0603e-39
946	87414.4848	-39839.4123	765377.4848	3492323.5877	4775950.8483	9.4988e-40
947	87506.0877	-39879.5234	765469.0877	3492283.4766	4775950.8483	8.5097e-40
948	87597.6907	-39919.6346	765560.6907	3492243.3654	4775950.8483	7.6236e-40
949	87689.2936	-39959.7457	765652.2936	3492203.2543	4775950.8483	6.8297e-40
950	87780.8965	-39999.8568	765743.8965	3492163.1432	4775950.8483	6.1185e-40
951	87872.4995	-40039.9679	765835.4995	3492123.0321	4775950.8483	5.4814e-40
952	87964.1024	-40080.0790	765927.1024	3492082.9210	4775950.8483	4.9106e-40
953	88055.7054	-40120.1901	766018.7054	3492042.8099	4775950.8483	4.3993e-40
954	88147.3083	-40160.3012	766110.3083	3492002.6988	4775950.8483	3.9412e-40
955	88238.9113	-40200.4123	766201.9113	3491962.5877	4775950.8483	3.5308e-40
956	88330.5142	-40240.5234	766293.5142	3491922.4766	4775950.8483	3.1631e-40
957	88422.1171	-40280.6345	766385.1171	3491882.3655	4775950.8483	2.8337e-40
958	88513.7201	-40320.7456	766476.7201	3491842.2544	4775950.8483	2.5387e-40
959	88605.3230	-40360.8567	766568.3230	3491802.1433	4775950.8483	2.2743e-40
960	88696.9260	-40400.9679	766659.9260	3491762.0321	4775950.8483	2.0375e-40
961	88788.5289	-40441.0790	766751.5289	3491721.9210	4775950.8483	1.8253e-40
962	88880.1318	-40481.1901	766843.1318	3491681.8099	4775950.8483	1.6353e-40
963	88971.7348	-40521.3012	766934.7348	3491641.6988	4775950.8483	1.4650e-40
964	89063.3377	-40561.4123	767026.3377	3491601.5877	4775950.8483	1.3124e-40
965	89154.9407	-40601.5234	767117.9407	3491561.4766	4775950.8483	1.1758e-40
966	89246.5436	-40641.6345	767209.5436	3491521.3655	4775950.8483	1.0534e-40
967	89338.1466	-40681.7456	767301.1466	3491481.2544	4775950.8483	9.4367e-41
968	89429.7495	-40721.8567	767392.7495	3491441.1433	4775950.8483	8.4541e-41
969	89521.3524	-40761.9678	767484.3524	3491401.0322	4775950.8483	7.5738e-41
970	89612.9554	-40802.0789	767575.9554	3491360.9211	4775950.8483	6.7852e-41
971	89704.5583	-40842.1901	767667.5583	3491320.8099	4775950.8483	6.0787e-41
