i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
646	63139.0328	-30698.2387	741102.0328	3501464.7613	5377614.0523	6.7424e-05
647	63230.6357	-30738.3498	741193.6357	3501424.6502	5377614.0523	6.4796e-05
648	63322.2387	-30778.4609	741285.2387	3501384.5391	5377614.0523	6.2270e-05
649	63413.8416	-30818.5720	741376.8416	3501344.4280	5377614.0523	5.9842e-05
650	63505.4445	-30858.6831	741468.4445	3501304.3169	5377614.0523	5.7509e-05
651	63597.0475	-30898.7942	741560.0475	3501264.2058	5377614.0523	5.5268e-05
652	63688.6504	-30938.9053	741651.6504	3501224.0947	5377614.0523	5.3113e-05
653	63780.2534	-30979.0164	741743.2534	3501183.9836	5377614.0523	5.1043e-05
654	63871.8563	-31019.1276	741834.8563	3501143.8724	5377614.0523	4.9054e-05
655	63963.4592	-31059.2387	741926.4592	3501103.7613	5377614.0523	4.7142e-05
656	64055.0622	-31099.3498	742018.0622	3501063.6502	5377614.0523	4.5305e-05
657	64146.6651	-31139.4609	742109.6651	3501023.5391	5377614.0523	4.3540e-05
658	64238.2681	-31179.5720	742201.2681	3500983.4280	5377614.0523	4.1843e-05
659	64329.8710	-31219.6831	742292.8710	3500943.3169	5377614.0523	4.0213e-05
660	64421.4740	-31259.7942	742384.4740	3500903.2058	5377614.0523	3.8646e-05
661	64513.0769	-31299.9053	742476.0769	3500863.0947	5377614.0523	3.7140e-05
662	64604.6798	-31340.0164	742567.6798	3500822.9836	5377614.0523	3.5693e-05
663	64696.2828	-31380.1275	742659.2828	3500782.8725	5377614.0523	3.4303e-05
664	64787.8857	-31420.2386	742750.8857	3500742.7614	5377614.0523	3.2967e-05
665	64879.4887	-31460.3497	742842.4887	3500702.6503	5377614.0523	3.1683e-05
666	64971.0916	-31500.4609	742934.0916	3500662.5391	5377614.0523	3.0448e-05
667	65062.6945	-31540.5720	743025.6945	3500622.4280	5377614.0523	2.9263e-05
668	65154.2975	-31580.6831	743117.2975	3500582.3169	5377614.0523	2.8123e-05
669	65245.9004	-31620.7942	743208.9004	3500542.2058	5377614.0523	2.7028e-05
670	65337.5034	-31660.9053	743300.5034	3500502.0947	5377614.0523	2.5975e-05
671	65429.1063	-31701.0164	743392.1063	3500461.9836	5377614.0523	2.4964e-05
672	65520.7093	-31741.1275	743483.7093	3500421.8725	5377614.0523	2.3991e-05
673	65612.3122	-31781.2386	743575.3122	3500381.7614	5377614.0523	2.3057e-05
674	65703.9151	-31821.3497	743666.9151	3500341.6503	5377614.0523	2.2160e-05
675	65795.5181	-31861.4608	743758.5181	3500301.5392	5377614.0523	2.1297e-05
676	65887.1210	-31901.5719	743850.1210	3500261.4281	5377614.0523	2.0468e-05
677	65978.7240	-31941.6830	743941.7240	3500221.3170	5377614.0523	1.9671e-05
678	66070.3269	-31981.7942	744033.3269	3500181.2058	5377614.0523	1.8905e-05
679	66161.9298	-32021.9053	744124.9298	3500141.0947	5377614.0523	1.8169e-05
680	66253.5328	-32062.0164	744216.5328	3500100.9836	5377614.0523	1.7462e-05
681	66345.1357	-32102.1275	744308.1357	3500060.8725	5377614.0523	1.6782e-05
682	66436.7387	-32142.2386	744399.7387	3500020.7614	5377614.0523	1.6129e-05
683	66528.3416	-32182.3497	744491.3416	3499980.6503	5377614.0523	1.5501e-05
684	66619.9446	-32222.4608	744582.9446	3499940.5392	5377614.0523	1.4898e-05
685	66711.5475	-32262.5719	744674.5475	3499900.4281	5377614.0523	1.4318e-05
686	66803.1504	-32302.6830	744766.1504	3499860.3170	5377614.0523	1.3761e-05
687	66894.7534	-32342.7941	744857.7534	3499820.2059	5377614.0523	1.3226e-05
688	66986.3563	-32382.9052	744949.3563	3499780.0948	5377614.0523	1.2711e-05
689	67077.9593	-32423.0164	745040.9593	3499739.9836	5377614.0523	1.2216e-05
690	67169.5622	-32463.1275	745132.5622	3499699.8725	5377614.0523	1.1741e-05
691	67261.1652	-32503.2386	745224.1652	3499659.7614	5377614.0523	1.1284e-05
692	67352.7681	-32543.3497	745315.7681	3499619.6503	5377614.0523	1.0845e-05
693	67444.3710	-32583.4608	745407.3710	3499579.5392	5377614.0523	1.0423e-05
694	67535.9740	-32623.5719	745498.9740	3499539.4281	5377614.0523	1.0018e-05
695	67627.5769	-32663.6830	745590.5769	3499499.3170	5377614.0523	9.6283e-06
696	67719.1799	-32703.7941	745682.1799	3499459.2059	5377614.0523	9.2538e-06
697	67810.7828	-32743.9052	745773.7828	3499419.0948	5377614.0523	8.8939e-06
698	67902.3857	-32784.0163	745865.3857	3499378.9837	5377614.0523	8.5480e-06
699	67993.9887	-32824.1274	745956.9887	3499338.8726	5377614.0523	8.2155e-06
700	68085.5916	-32864.2385	746048.5916	3499298.7615	5377614.0523	7.8960e-06
701	68177.1946	-32904.3497	746140.1946	3499258.6503	5377614.0523	7.5890e-06
702	68268.7975	-32944.4608	746231.7975	3499218.5392	5377614.0523	7.2939e-06
703	68360.4005	-32984.5719	746323.4005	3499178.4281	5377614.0523	7.0102e-06
704	68452.0034	-33024.6830	746415.0034	3499138.3170	5377614.0523	6.7377e-06
705	68543.6063	-33064.7941	746506.6063	3499098.2059	5377614.0523	6.4757e-06
706	68635.2093	-33104.9052	746598.2093	3499058.0948	5377614.0523	6.2239e-06
707	68726.8122	-33145.0163	746689.8122	3499017.9837	5377614.0523	5.9820e-06
708	68818.4152	-33185.1274	746781.4152	3498977.8726	5377614.0523	5.7494e-06
709	68910.0181	-33225.2385	746873.0181	3498937.7615	5377614.0523	5.5259e-06
710	69001.6210	-33265.3496	746964.6210	3498897.6504	5377614.0523	5.3111e-06
711	69093.2240	-33305.4607	747056.2240	3498857.5393	5377614.0523	5.1046e-06
712	69184.8269	-33345.5719	747147.8269	3498817.4281	5377614.0523	4.9062e-06
713	69276.4299	-33385.6830	747239.4299	3498777.3170	5377614.0523	4.7155e-06
714	69368.0328	-33425.7941	747331.0328	3498737.2059	5377614.0523	4.5323e-06
715	69459.6358	-33465.9052	747422.6358	3498697.0948	5377614.0523	4.3561e-06
716	69551.2387	-33506.0163	747514.2387	3498656.9837	5377614.0523	4.1868e-06
717	69642.8416	-33546.1274	747605.8416	3498616.8726	5377614.0523	4.0241e-06
718	69734.4446	-33586.2385	747697.4446	3498576.7615	5377614.0523	3.8677e-06
719	69826.0475	-33626.3496	747789.0475	3498536.6504	5377614.0523	3.7174e-06
720	69917.6505	-33666.4607	747880.6505	3498496.5393	5377614.0523	3.5730e-06
721	70009.2534	-33706.5718	747972.2534	3498456.4282	5377614.0523	3.4342e-06
722	70100.8564	-33746.6829	748063.8564	3498416.3171	5377614.0523	3.3007e-06
723	70192.4593	-33786.7940	748155.4593	3498376.2060	5377614.0523	3.1725e-06
724	70284.0622	-33826.9052	748247.0622	3498336.0948	5377614.0523	3.0492e-06
725	70375.6652	-33867.0163	748338.6652	3498295.9837	5377614.0523	2.9308e-06
726	70467.2681	-33907.1274	748430.2681	3498255.8726	5377614.0523	2.8169e-06
727	70558.8711	-33947.2385	748521.8711	3498215.7615	5377614.0523	2.7075e-06
728	70650.4740	-33987.3496	748613.4740	3498175.6504	5377614.0523	2.6023e-06
729	70742.0769	-34027.4607	748705.0769	3498135.5393	5377614.0523	2.5013e-06
730	70833.6799	-34067.5718	748796.6799	3498095.4282	5377614.0523	2.4041e-06
731	70925.2828	-34107.6829	748888.2828	3498055.3171	5377614.0523	2.3107e-06
732	71016.8858	-34147.7940	748979.8858	3498015.2060	5377614.0523	2.2210e-06
733	71108.4887	-34187.9051	749071.4887	3497975.0949	5377614.0523	2.1347e-06
734	71200.0917	-34228.0162	749163.0917	3497934.9838	5377614.0523	2.0518e-06
735	71291.6946	-34268.1273	749254.6946	3497894.8727	5377614.0523	1.9722e-06
736	71383.2975	-34308.2385	749346.2975	3497854.7615	5377614.0523	1.8956e-06
737	71474.9005	-34348.3496	749437.9005	3497814.6504	5377614.0523	1.8220e-06
738	71566.5034	-34388.4607	749529.5034	3497774.5393	5377614.0523	1.7512e-06
739	71658.1064	-34428.5718	749621.1064	3497734.4282	5377614.0523	1.6832e-06
740	71749.7093	-34468.6829	749712.7093	3497694.3171	5377614.0523	1.6179e-06
741	71841.3122	-34508.7940	749804.3122	3497654.2060	5377614.0523	1.5551e-06
742	71932.9152	-34548.9051	749895.9152	3497614.0949	5377614.0523	1.4947e-06
743	72024.5181	-34589.0162	749987.5181	3497573.9838	5377614.0523	1.4367e-06
744	72116.1211	-34629.1273	750079.1211	3497533.8727	5377614.0523	1.3809e-06
745	72207.7240	-34669.2384	750170.7240	3497493.7616	5377614.0523	1.3273e-06
746	72299.3270	-34709.3495	750262.3270	3497453.6505	5377614.0523	1.2758e-06
747	72390.9299	-34749.4607	750353.9299	3497413.5393	5377614.0523	1.2263e-06
748	72482.5328	-34789.5718	750445.5328	3497373.4282	5377614.0523	1.1787e-06
749	72574.1358	-34829.6829	750537.1358	3497333.3171	5377614.0523	1.1329e-06
750	72665.7387	-34869.7940	750628.7387	3497293.2060	5377614.0523	1.0890e-06
751	72757.3417	-34909.9051	750720.3417	3497253.0949	5377614.0523	1.0467e-06
752	72848.9446	-34950.0162	750811.9446	3497212.9838	5377614.0523	1.0061e-06
753	72940.5476	-34990.1273	750903.5476	3497172.8727	5377614.0523	9.6703e-07
754	73032.1505	-35030.2384	750995.1505	3497132.7616	5377614.0523	9.2950e-07
755	73123.7534	-35070.3495	751086.7534	3497092.6505	5377614.0523	8.9344e-07
756	73215.3564	-35110.4606	751178.3564	3497052.5394	5377614.0523	8.5877e-07
757	73306.9593	-35150.5717	751269.9593	3497012.4283	5377614.0523	8.2545e-07
758	73398.5623	-35190.6828	751361.5623	3496972.3172	5377614.0523	7.9342e-07
759	73490.1652	-35230.7940	751453.1652	3496932.2060	5377614.0523	7.6264e-07
760	73581.7681	-35270.9051	751544.7681	3496892.0949	5377614.0523	7.3305e-07
761	73673.3711	-35311.0162	751636.3711	3496851.9838	5377614.0523	7.0462e-07
762	73764.9740	-35351.1273	751727.9740	3496811.8727	5377614.0523	6.7728e-07
763	73856.5770	-35391.2384	751819.5770	3496771.7616	5377614.0523	6.5101e-07
764	73948.1799	-35431.3495	751911.1799	3496731.6505	5377614.0523	6.2576e-07
765	74039.7829	-35471.4606	752002.7829	3496691.5394	5377614.0523	6.0148e-07
766	74131.3858	-35511.5717	752094.3858	3496651.4283	5377614.0523	5.7815e-07
767	74222.9887	-35551.6828	752185.9887	3496611.3172	5377614.0523	5.5573e-07
768	74314.5917	-35591.7939	752277.5917	3496571.2061	5377614.0523	5.3418e-07
769	74406.1946	-35631.9050	752369.1946	3496531.0950	5377614.0523	5.1346e-07
770	74497.7976	-35672.0162	752460.7976	3496490.9838	5377614.0523	4.9355e-07
771	74589.4005	-35712.1273	752552.4005	3496450.8727	5377614.0523	4.7441e-07
772	74681.0034	-35752.2384	752644.0034	3496410.7616	5377614.0523	4.5601e-07
773	74772.6064	-35792.3495	752735.6064	3496370.6505	5377614.0523	4.3833e-07
774	74864.2093	-35832.4606	752827.2093	3496330.5394	5377614.0523	4.2133e-07
775	74955.8123	-35872.5717	752918.8123	3496290.4283	5377614.0523	4.0499e-07
776	75047.4152	-35912.6828	753010.4152	3496250.3172	5377614.0523	3.8929e-07
777	75139.0182	-35952.7939	753102.0182	3496210.2061	5377614.0523	3.7420e-07
778	75230.6211	-35992.9050	753193.6211	3496170.0950	5377614.0523	3.5969e-07
779	75322.2240	-36033.0161	753285.2240	3496129.9839	5377614.0523	3.4574e-07
780	75413.8270	-36073.1272	753376.8270	3496089.8728	5377614.0523	3.3234e-07
781	75505.4299	-36113.2383	753468.4299	3496049.7617	5377614.0523	3.1946e-07
782	75597.0329	-36153.3495	753560.0329	3496009.6505	5377614.0523	3.0707e-07
783	75688.6358	-36193.4606	753651.6358	3495969.5394	5377614.0523	2.9517e-07
784	75780.2387	-36233.5717	753743.2387	3495929.4283	5377614.0523	2.8373e-07
785	75871.8417	-36273.6828	753834.8417	3495889.3172	5377614.0523	2.7273e-07
786	75963.4446	-36313.7939	753926.4446	3495849.2061	5377614.0523	2.6216e-07
787	76055.0476	-36353.9050	754018.0476	3495809.0950	5377614.0523	2.5200e-07
788	76146.6505	-36394.0161	754109.6505	3495768.9839	5377614.0523	2.4223e-07
789	76238.2535	-36434.1272	754201.2535	3495728.8728	5377614.0523	2.3284e-07
790	76329.8564	-36474.2383	754292.8564	3495688.7617	5377614.0523	2.2382e-07
791	76421.4593	-36514.3494	754384.4593	3495648.6506	5377614.0523	2.1515e-07
792	76513.0623	-36554.4605	754476.0623	3495608.5395	5377614.0523	2.0681e-07
793	76604.6652	-36594.5716	754567.6652	3495568.4284	5377614.0523	1.9880e-07
794	76696.2682	-36634.6828	754659.2682	3495528.3172	5377614.0523	1.9109e-07
795	76787.8711	-36674.7939	754750.8711	3495488.2061	5377614.0523	1.8369e-07
796	76879.4741	-36714.9050	754842.4741	3495448.0950	5377614.0523	1.7657e-07
797	76971.0770	-36755.0161	754934.0770	3495407.9839	5377614.0523	1.6973e-07
798	77062.6799	-36795.1272	755025.6799	3495367.8728	5377614.0523	1.6315e-07
799	77154.2829	-36835.2383	755117.2829	3495327.7617	5377614.0523	1.5683e-07
800	77245.8858	-36875.3494	755208.8858	3495287.6506	5377614.0523	1.5076e-07
801	77337.4888	-36915.4605	755300.4888	3495247.5395	5377614.0523	1.4492e-07
802	77429.0917	-36955.5716	755392.0917	3495207.4284	5377614.0523	1.3930e-07
803	77520.6946	-36995.6827	755483.6946	3495167.3173	5377614.0523	1.3391e-07
804	77612.2976	-37035.7938	755575.2976	3495127.2062	5377614.0523	1.2872e-07
805	77703.9005	-37075.9050	755666.9005	3495087.0950	5377614.0523	1.2373e-07
806	77795.5035	-37116.0161	755758.5035	3495046.9839	5377614.0523	1.1894e-07
807	77887.1064	-37156.1272	755850.1064	3495006.8728	5377614.0523	1.1433e-07
808	77978.7094	-37196.2383	755941.7094	3494966.7617	5377614.0523	1.0991e-07
809	78070.3123	-37236.3494	756033.3123	3494926.6506	5377614.0523	1.0565e-07
810	78161.9152	-37276.4605	756124.9152	3494886.5395	5377614.0523	1.0156e-07
811	78253.5182	-37316.5716	756216.5182	3494846.4284	5377614.0523	9.7625e-08
812	78345.1211	-37356.6827	756308.1211	3494806.3173	5377614.0523	9.3844e-08
813	78436.7241	-37396.7938	756399.7241	3494766.2062	5377614.0523	9.0210e-08
814	78528.3270	-37436.9049	756491.3270	3494726.0951	5377614.0523	8.6717e-08
815	78619.9299	-37477.0160	756582.9299	3494685.9840	5377614.0523	8.3359e-08
816	78711.5329	-37517.1271	756674.5329	3494645.8729	5377614.0523	8.0131e-08
817	78803.1358	-37557.2383	756766.1358	3494605.7617	5377614.0523	7.7028e-08
818	78894.7388	-37597.3494	756857.7388	3494565.6506	5377614.0523	7.4046e-08
819	78986.3417	-37637.4605	756949.3417	3494525.5395	5377614.0523	7.1179e-08
820	79077.9447	-37677.5716	757040.9447	3494485.4284	5377614.0523	6.8423e-08
821	79169.5476	-37717.6827	757132.5476	3494445.3173	5377614.0523	6.5774e-08
822	79261.1505	-37757.7938	757224.1505	3494405.2062	5377614.0523	6.3228e-08
823	79352.7535	-37797.9049	757315.7535	3494365.0951	5377614.0523	6.0780e-08
824	79444.3564	-37838.0160	757407.3564	3494324.9840	5377614.0523	5.8427e-08
825	79535.9594	-37878.1271	757498.9594	3494284.8729	5377614.0523	5.6166e-08
826	79627.5623	-37918.2382	757590.5623	3494244.7618	5377614.0523	5.3992e-08
827	79719.1653	-37958.3493	757682.1653	3494204.6507	5377614.0523	5.1902e-08
828	79810.7682	-37998.4604	757773.7682	3494164.5396	5377614.0523	4.9893e-08
829	79902.3711	-38038.5716	757865.3711	3494124.4284	5377614.0523	4.7962e-08
830	79993.9741	-38078.6827	757956.9741	3494084.3173	5377614.0523	4.6105e-08
831	80085.5770	-38118.7938	758048.5770	3494044.2062	5377614.0523	4.4321e-08
832	80177.1800	-38158.9049	758140.1800	3494004.0951	5377614.0523	4.2606e-08
833	80268.7829	-38199.0160	758231.7829	3493963.9840	5377614.0523	4.0957e-08
834	80360.3858	-38239.1271	758323.3858	3493923.8729	5377614.0523	3.9372e-08
835	80451.9888	-38279.2382	758414.9888	3493883.7618	5377614.0523	3.7848e-08
836	80543.5917	-38319.3493	758506.5917	3493843.6507	5377614.0523	3.6384e-08
837	80635.1947	-38359.4604	758598.1947	3493803.5396	5377614.0523	3.4976e-08
838	80726.7976	-38399.5715	758689.7976	3493763.4285	5377614.0523	3.3622e-08
839	80818.4006	-38439.6826	758781.4006	3493723.3174	5377614.0523	3.2321e-08
840	80910.0035	-38479.7938	758873.0035	3493683.2062	5377614.0523	3.1071e-08
841	81001.6064	-38519.9049	758964.6064	3493643.0951	5377614.0523	2.9869e-08
842	81093.2094	-38560.0160	759056.2094	3493602.9840	5377614.0523	2.8713e-08
843	81184.8123	-38600.1271	759147.8123	3493562.8729	5377614.0523	2.7602e-08
844	81276.4153	-38640.2382	759239.4153	3493522.7618	5377614.0523	2.6534e-08
845	81368.0182	-38680.3493	759331.0182	3493482.6507	5377614.0523	2.5508e-08
846	81459.6211	-38720.4604	759422.6211	3493442.5396	5377614.0523	2.4521e-08
847	81551.2241	-38760.5715	759514.2241	3493402.4285	5377614.0523	2.3572e-08
848	81642.8270	-38800.6826	759605.8270	3493362.3174	5377614.0523	2.2661e-08
849	81734.4300	-38840.7937	759697.4300	3493322.2063	5377614.0523	2.1784e-08
850	81826.0329	-38880.9048	759789.0329	3493282.0952	5377614.0523	2.0941e-08
851	81917.6359	-38921.0159	759880.6359	3493241.9841	5377614.0523	2.0131e-08
852	82009.2388	-38961.1271	759972.2388	3493201.8729	5377614.0523	1.9353e-08
853	82100.8417	-39001.2382	760063.8417	3493161.7618	5377614.0523	1.8604e-08
854	82192.4447	-39041.3493	760155.4447	3493121.6507	5377614.0523	1.7885e-08
855	82284.0476	-39081.4604	760247.0476	3493081.5396	5377614.0523	1.7193e-08
856	82375.6506	-39121.5715	760338.6506	3493041.4285	5377614.0523	1.6528e-08
857	82467.2535	-39161.6826	760430.2535	3493001.3174	5377614.0523	1.5889e-08
858	82558.8565	-39201.7937	760521.8565	3492961.2063	5377614.0523	1.5274e-08
859	82650.4594	-39241.9048	760613.4594	3492921.0952	5377614.0523	1.4684e-08
860	82742.0623	-39282.0159	760705.0623	3492880.9841	5377614.0523	1.4116e-08
861	82833.6653	-39322.1270	760796.6653	3492840.8730	5377614.0523	1.3570e-08
862	82925.2682	-39362.2381	760888.2682	3492800.7619	5377614.0523	1.3045e-08
863	83016.8712	-39402.3493	760979.8712	3492760.6507	5377614.0523	1.2541e-08
864	83108.4741	-39442.4604	761071.4741	3492720.5396	5377614.0523	1.2056e-08
865	83200.0770	-39482.5715	761163.0770	3492680.4285	5377614.0523	1.1590e-08
866	83291.6800	-39522.6826	761254.6800	3492640.3174	5377614.0523	1.1142e-08
867	83383.2829	-39562.7937	761346.2829	3492600.2063	5377614.0523	1.0711e-08
868	83474.8859	-39602.9048	761437.8859	3492560.0952	5377614.0523	1.0297e-08
869	83566.4888	-39643.0159	761529.4888	3492519.9841	5377614.0523	9.8988e-09
870	83658.0918	-39683.1270	761621.0918	3492479.8730	5377614.0523	9.5162e-09
871	83749.6947	-39723.2381	761712.6947	3492439.7619	5377614.0523	9.1483e-09
872	83841.2976	-39763.3492	761804.2976	3492399.6508	5377614.0523	8.7947e-09
873	83932.9006	-39803.4603	761895.9006	3492359.5397	5377614.0523	8.4547e-09
874	84024.5035	-39843.5714	761987.5035	3492319.4286	5377614.0523	8.1279e-09
875	84116.1065	-39883.6826	762079.1065	3492279.3174	5377614.0523	7.8137e-09
876	84207.7094	-39923.7937	762170.7094	3492239.2063	5377614.0523	7.5117e-09
877	84299.3123	-39963.9048	762262.3123	3492199.0952	5377614.0523	7.2214e-09
878	84390.9153	-40004.0159	762353.9153	3492158.9841	5377614.0523	6.9422e-09
879	84482.5182	-40044.1270	762445.5182	3492118.8730	5377614.0523	6.6739e-09
880	84574.1212	-40084.2381	762537.1212	3492078.7619	5377614.0523	6.4160e-09
881	84665.7241	-40124.3492	762628.7241	3492038.6508	5377614.0523	6.1680e-09
882	84757.3271	-40164.4603	762720.3271	3491998.5397	5377614.0523	5.9297e-09
883	84848.9300	-40204.5714	762811.9300	3491958.4286	5377614.0523	5.7005e-09
884	84940.5329	-40244.6825	762903.5329	3491918.3175	5377614.0523	5.4802e-09
885	85032.1359	-40284.7936	762995.1359	3491878.2064	5377614.0523	5.2685e-09
886	85123.7388	-40324.9047	763086.7388	3491838.0953	5377614.0523	5.0649e-09
887	85215.3418	-40365.0159	763178.3418	3491797.9841	5377614.0523	4.8692e-09
888	85306.9447	-40405.1270	763269.9447	3491757.8730	5377614.0523	4.6810e-09
889	85398.5476	-40445.2381	763361.5476	3491717.7619	5377614.0523	4.5002e-09
890	85490.1506	-40485.3492	763453.1506	3491677.6508	5377614.0523	4.3263e-09
891	85581.7535	-40525.4603	763544.7535	3491637.5397	5377614.0523	4.1591e-09
892	85673.3565	-40565.5714	763636.3565	3491597.4286	5377614.0523	3.9984e-09
893	85764.9594	-40605.6825	763727.9594	3491557.3175	5377614.0523	3.8440e-09
894	85856.5624	-40645.7936	763819.5624	3491517.2064	5377614.0523	3.6954e-09
895	85948.1653	-40685.9047	763911.1653	3491477.0953	5377614.0523	3.5527e-09
896	86039.7682	-40726.0158	764002.7682	3491436.9842	5377614.0523	3.4154e-09
897	86131.3712	-40766.1269	764094.3712	3491396.8731	5377614.0523	3.2835e-09
898	86222.9741	-40806.2381	764185.9741	3491356.7619	5377614.0523	3.1567e-09
899	86314.5771	-40846.3492	764277.5771	3491316.6508	5377614.0523	3.0347e-09
900	86406.1800	-40886.4603	764369.1800	3491276.5397	5377614.0523	2.9175e-09
901	86497.7830	-40926.5714	764460.7830	3491236.4286	5377614.0523	2.8048e-09
902	86589.3859	-40966.6825	764552.3859	3491196.3175	5377614.0523	2.6965e-09
903	86680.9888	-41006.7936	764643.9888	3491156.2064	5377614.0523	2.5923e-09
904	86772.5918	-41046.9047	764735.5918	3491116.0953	5377614.0523	2.4922e-09
905	86864.1947	-41087.0158	764827.1947	3491075.9842	5377614.0523	2.3959e-09
906	86955.7977	-41127.1269	764918.7977	3491035.8731	5377614.0523	2.3034e-09
907	87047.4006	-41167.2380	765010.4006	3490995.7620	5377614.0523	2.2144e-09
908	87139.0035	-41207.3491	765102.0035	3490955.6509	5377614.0523	2.1289e-09
909	87230.6065	-41247.4602	765193.6065	3490915.5398	5377614.0523	2.0467e-09
910	87322.2094	-41287.5714	765285.2094	3490875.4286	5377614.0523	1.9677e-09
911	87413.8124	-41327.6825	765376.8124	3490835.3175	5377614.0523	1.8917e-09
912	87505.4153	-41367.7936	765468.4153	3490795.2064	5377614.0523	1.8186e-09
913	87597.0183	-41407.9047	765560.0183	3490755.0953	5377614.0523	1.7484e-09
914	87688.6212	-41448.0158	765651.6212	3490714.9842	5377614.0523	1.6809e-09
915	87780.2241	-41488.1269	765743.2241	3490674.8731	5377614.0523	1.6160e-09
916	87871.8271	-41528.2380	765834.8271	3490634.7620	5377614.0523	1.5536e-09
917	87963.4300	-41568.3491	765926.4300	3490594.6509	5377614.0523	1.4936e-09
918	88055.0330	-41608.4602	766018.0330	3490554.5398	5377614.0523	1.4359e-09
919	88146.6359	-41648.5713	766109.6359	3490514.4287	5377614.0523	1.3805e-09
920	88238.2388	-41688.6824	766201.2388	3490474.3176	5377614.0523	1.3272e-09
921	88329.8418	-41728.7936	766292.8418	3490434.2064	5377614.0523	1.2760e-09
922	88421.4447	-41768.9047	766384.4447	3490394.0953	5377614.0523	1.2267e-09
923	88513.0477	-41809.0158	766476.0477	3490353.9842	5377614.0523	1.1793e-09
924	88604.6506	-41849.1269	766567.6506	3490313.8731	5377614.0523	1.1338e-09
925	88696.2536	-41889.2380	766659.2536	3490273.7620	5377614.0523	1.0900e-09
926	88787.8565	-41929.3491	766750.8565	3490233.6509	5377614.0523	1.0480e-09
927	88879.4594	-41969.4602	766842.4594	3490193.5398	5377614.0523	1.0075e-09
928	88971.0624	-42009.5713	766934.0624	3490153.4287	5377614.0523	9.6862e-10
929	89062.6653	-42049.6824	767025.6653	3490113.3176	5377614.0523	9.3124e-10
930	89154.2683	-42089.7935	767117.2683	3490073.2065	5377614.0523	8.9529e-10
931	89245.8712	-42129.9046	767208.8712	3490033.0954	5377614.0523	8.6074e-10
932	89337.4742	-42170.0157	767300.4742	3489992.9843	5377614.0523	8.2751e-10
933	89429.0771	-42210.1269	767392.0771	3489952.8731	5377614.0523	7.9557e-10
934	89520.6800	-42250.2380	767483.6800	3489912.7620	5377614.0523	7.6487e-10
935	89612.2830	-42290.3491	767575.2830	3489872.6509	5377614.0523	7.3535e-10
936	89703.8859	-42330.4602	767666.8859	3489832.5398	5377614.0523	7.0697e-10
937	89795.4889	-42370.5713	767758.4889	3489792.4287	5377614.0523	6.7969e-10
938	89887.0918	-42410.6824	767850.0918	3489752.3176	5377614.0523	6.5346e-10
939	89978.6947	-42450.7935	767941.6947	3489712.2065	5377614.0523	6.2824e-10
940	90070.2977	-42490.9046	768033.2977	3489672.0954	5377614.0523	6.0400e-10
941	90161.9006	-42531.0157	768124.9006	3489631.9843	5377614.0523	5.8069e-10
942	90253.5036	-42571.1268	768216.5036	3489591.8732	5377614.0523	5.5828e-10
943	90345.1065	-42611.2379	768308.1065	3489551.7621	5377614.0523	5.3674e-10
944	90436.7095	-42651.3490	768399.7095	3489511.6510	5377614.0523	5.1603e-10
945	90528.3124	-42691.4602	768491.3124	3489471.5398	5377614.0523	4.9612e-10
946	90619.9153	-42731.5713	768582.9153	3489431.4287	5377614.0523	4.7698e-10
947	90711.5183	-42771.6824	768674.5183	3489391.3176	5377614.0523	4.5857e-10
948	90803.1212	-42811.7935	768766.1212	3489351.2065	5377614.0523	4.4088e-10
949	90894.7242	-42851.9046	768857.7242	3489311.0954	5377614.0523	4.2387e-10
950	90986.3271	-42892.0157	768949.3271	3489270.9843	5377614.0523	4.0752e-10
951	91077.9300	-42932.1268	769040.9300	3489230.8732	5377614.0523	3.9179e-10
952	91169.5330	-42972.2379	769132.5330	3489190.7621	5377614.0523	3.7668e-10
953	91261.1359	-43012.3490	769224.1359	3489150.6510	5377614.0523	3.6215e-10
954	91352.7389	-43052.4601	769315.7389	3489110.5399	5377614.0523	3.4818e-10
955	91444.3418	-43092.5712	769407.3418	3489070.4288	5377614.0523	3.3475e-10
956	91535.9448	-43132.6824	769498.9448	3489030.3176	5377614.0523	3.2183e-10
957	91627.5477	-43172.7935	769590.5477	3488990.2065	5377614.0523	3.0942e-10
958	91719.1506	-43212.9046	769682.1506	3488950.0954	5377614.0523	2.9748e-10
959	91810.7536	-43253.0157	769773.7536	3488909.9843	5377614.0523	2.8601e-10
960	91902.3565	-43293.1268	769865.3565	3488869.8732	5377614.0523	2.7498e-10
961	91993.9595	-43333.2379	769956.9595	3488829.7621	5377614.0523	2.6437e-10
962	92085.5624	-43373.3490	770048.5624	3488789.6510	5377614.0523	2.5417e-10
963	92177.1654	-43413.4601	770140.1654	3488749.5399	5377614.0523	2.4437e-10
964	92268.7683	-43453.5712	770231.7683	3488709.4288	5377614.0523	2.3495e-10
965	92360.3712	-43493.6823	770323.3712	3488669.3177	5377614.0523	2.2588e-10
966	92451.9742	-43533.7934	770414.9742	3488629.2066	5377614.0523	2.1717e-10
967	92543.5771	-43573.9045	770506.5771	3488589.0955	5377614.0523	2.0880e-10
968	92635.1801	-43614.0157	770598.1801	3488548.9843	5377614.0523	2.0075e-10
969	92726.7830	-43654.1268	770689.7830	3488508.8732	5377614.0523	1.9300e-10
