s	phi4.0	phi3.9	phi3.8	phi3.7	phi3.6	phi3.5	phi3.4	phi3.3	phi3.2	phi3.1
447	6221.2451	7569.8212	9133.3387	10917.5627	12916.1641	15105.9206	17441.5645	19850.9214	22231.3592	24448.9699
448	6217.5130	7564.6052	9126.1099	10907.6373	12902.6766	15087.8023	17417.5362	19819.5106	22190.9557	24397.9356
449	6213.7832	7559.3927	9118.8867	10897.7209	12889.2032	15069.7058	17393.5410	19788.1495	22150.6255	24347.0079
450	6210.0556	7554.1838	9111.6693	10887.8136	12875.7439	15051.6309	17369.5789	19756.8380	22110.3687	24296.1866
451	6206.3303	7548.9785	9104.4576	10877.9153	12862.2986	15033.5777	17345.6498	19725.5760	22070.1850	24245.4712
452	6202.6072	7543.7768	9097.2516	10868.0260	12848.8673	15015.5462	17321.7537	19694.3635	22030.0744	24194.8618
453	6198.8863	7538.5787	9090.0512	10858.1456	12835.4501	14997.5363	17297.8904	19663.2004	21990.0366	24144.3580
454	6195.1677	7533.3842	9082.8566	10848.2743	12822.0469	14979.5480	17274.0601	19632.0866	21950.0716	24093.9596
455	6191.4513	7528.1932	9075.6677	10838.4119	12808.6577	14961.5813	17250.2626	19601.0220	21910.1793	24043.6664
456	6187.7371	7523.0059	9068.4845	10828.5585	12795.2825	14943.6361	17226.4978	19570.0066	21870.3594	23993.4782
457	6184.0251	7517.8221	9061.3070	10818.7140	12781.9212	14925.7125	17202.7658	19539.0403	21830.6120	23943.3948
458	6180.3154	7512.6418	9054.1351	10808.8785	12768.5739	14907.8103	17179.0665	19508.1230	21790.9367	23893.4159
459	6176.6079	7507.4652	9046.9689	10799.0519	12755.2405	14889.9297	17155.3999	19477.2546	21751.3336	23843.5413
460	6172.9026	7502.2921	9039.8084	10789.2343	12741.9210	14872.0704	17131.7658	19446.4350	21711.8024	23793.7709
461	6169.1996	7497.1226	9032.6536	10779.4256	12728.6155	14854.2326	17108.1643	19415.6642	21672.3431	23744.1043
462	6165.4988	7491.9566	9025.5044	10769.6258	12715.3238	14836.4162	17084.5954	19384.9421	21632.9555	23694.5414
463	6161.8001	7486.7942	9018.3609	10759.8349	12702.0461	14818.6212	17061.0589	19354.2686	21593.6395	23645.0819
464	6158.1038	7481.6353	9011.2230	10750.0529	12688.7822	14800.8475	17037.5548	19323.6436	21554.3949	23595.7257
465	6154.4096	7476.4800	9004.0908	10740.2799	12675.5321	14783.0951	17014.0831	19293.0671	21515.2217	23546.4725
466	6150.7176	7471.3283	8996.9642	10730.5157	12662.2959	14765.3640	16990.6437	19262.5390	21476.1196	23497.3222
467	6147.0279	7466.1801	8989.8433	10720.7603	12649.0735	14747.6542	16967.2366	19232.0592	21437.0887	23448.2744
468	6143.3403	7461.0355	8982.7280	10711.0139	12635.8649	14729.9656	16943.8618	19201.6276	21398.1286	23399.3290
469	6139.6550	7455.8944	8975.6184	10701.2763	12622.6701	14712.2982	16920.5192	19171.2442	21359.2394	23350.4858
470	6135.9719	7450.7568	8968.5143	10691.5475	12609.4891	14694.6521	16897.2087	19140.9088	21320.4208	23301.7445
471	6132.2910	7445.6228	8961.4159	10681.8276	12596.3218	14677.0271	16873.9304	19110.6215	21281.6728	23253.1050
472	6128.6123	7440.4923	8954.3231	10672.1166	12583.1683	14659.4232	16850.6841	19080.3820	21242.9952	23204.5670
473	6124.9359	7435.3654	8947.2359	10662.4143	12570.0286	14641.8404	16827.4698	19050.1904	21204.3879	23156.1303
474	6121.2616	7430.2420	8940.1544	10652.7209	12556.9025	14624.2788	16804.2875	19020.0466	21165.8508	23107.7947
475	6117.5895	7425.1221	8933.0784	10643.0363	12543.7902	14606.7382	16781.1372	18989.9505	21127.3837	23059.5600
476	6113.9196	7420.0057	8926.0080	10633.3605	12530.6915	14589.2186	16758.0188	18959.9020	21088.9865	23011.4260
477	6110.2520	7414.8929	8918.9433	10623.6935	12517.6065	14571.7201	16734.9322	18929.9011	21050.6591	22963.3925
478	6106.5865	7409.7836	8911.8841	10614.0353	12504.5352	14554.2425	16711.8774	18899.9476	21012.4013	22915.4592
479	6102.9232	7404.6778	8904.8305	10604.3859	12491.4776	14536.7859	16688.8543	18870.0416	20974.2131	22867.6260
480	6099.2622	7399.5755	8897.7825	10594.7452	12478.4336	14519.3502	16665.8630	18840.1828	20936.0943	22819.8927
481	6095.6033	7394.4768	8890.7401	10585.1134	12465.4032	14501.9355	16642.9034	18810.3713	20898.0448	22772.2589
482	6091.9466	7389.3815	8883.7032	10575.4902	12452.3864	14484.5416	16619.9754	18780.6070	20860.0644	22724.7246
483	6088.2921	7384.2898	8876.6719	10565.8758	12439.3832	14467.1686	16597.0789	18750.8897	20822.1531	22677.2896
484	6084.6398	7379.2016	8869.6462	10556.2702	12426.3935	14449.8165	16574.2141	18721.2195	20784.3106	22629.9535
485	6080.9897	7374.1169	8862.6260	10546.6733	12413.4175	14432.4851	16551.3807	18691.5963	20746.5369	22582.7163
486	6077.3418	7369.0357	8855.6114	10537.0851	12400.4550	14415.1746	16528.5788	18662.0199	20708.8319	22535.5776
487	6073.6961	7363.9580	8848.6024	10527.5056	12387.5060	14397.8848	16505.8082	18632.4903	20671.1954	22488.5374
488	6070.0525	7358.8838	8841.5989	10517.9348	12374.5705	14380.6157	16483.0691	18603.0074	20633.6273	22441.5953
489	6066.4112	7353.8131	8834.6009	10508.3728	12361.6486	14363.3674	16460.3613	18573.5712	20596.1275	22394.7512
490	6062.7720	7348.7458	8827.6085	10498.8194	12348.7401	14346.1397	16437.6847	18544.1816	20558.6958	22348.0049
491	6059.1350	7343.6821	8820.6216	10489.2747	12335.8452	14328.9327	16415.0395	18514.8384	20521.3321	22301.3562
492	6055.5002	7338.6219	8813.6403	10479.7387	12322.9637	14311.7463	16392.4254	18485.5417	20484.0364	22254.8049
493	6051.8676	7333.5651	8806.6644	10470.2114	12310.0956	14294.5806	16369.8424	18456.2914	20446.8084	22208.3507
494	6048.2372	7328.5119	8799.6941	10460.6927	12297.2410	14277.4354	16347.2906	18427.0873	20409.6481	22161.9935
495	6044.6089	7323.4621	8792.7293	10451.1827	12284.3998	14260.3108	16324.7698	18397.9295	20372.5554	22115.7330
496	6040.9828	7318.4158	8785.7700	10441.6813	12271.5720	14243.2068	16302.2801	18368.8178	20335.5300	22069.5692
497	6037.3589	7313.3729	8778.8163	10432.1886	12258.7576	14226.1233	16279.8213	18339.7521	20298.5720	22023.5016
498	6033.7372	7308.3336	8771.8680	10422.7044	12245.9566	14209.0602	16257.3935	18310.7325	20261.6811	21977.5303
499	6030.1176	7303.2977	8764.9252	10413.2290	12233.1690	14192.0176	16234.9966	18281.7587	20224.8572	21931.6549
500	6026.5002	7298.2653	8757.9880	10403.7621	12220.3947	14174.9955	16212.6306	18252.8308	20188.1003	21885.8753
501	6022.8850	7293.2364	8751.0562	10394.3038	12207.6337	14157.9938	16190.2953	18223.9487	20151.4102	21840.1912
502	6019.2719	7288.2109	8744.1299	10384.8542	12194.8861	14141.0124	16167.9908	18195.1123	20114.7868	21794.6025
503	6015.6610	7283.1889	8737.2091	10375.4131	12182.1518	14124.0515	16145.7171	18166.3215	20078.2299	21749.1089
504	6012.0523	7278.1703	8730.2937	10365.9806	12169.4308	14107.1108	16123.4740	18137.5763	20041.7394	21703.7103
505	6008.4457	7273.1552	8723.3839	10356.5567	12156.7230	14090.1905	16101.2616	18108.8765	20005.3153	21658.4065
506	6004.8413	7268.1436	8716.4795	10347.1413	12144.0286	14073.2905	16079.0798	18080.2222	19968.9574	21613.1972
507	6001.2391	7263.1354	8709.5805	10337.7345	12131.3474	14056.4108	16056.9285	18051.6132	19932.6656	21568.0823
508	5997.6390	7258.1307	8702.6871	10328.3363	12118.6794	14039.5513	16034.8078	18023.0495	19896.4397	21523.0616
509	5994.0411	7253.1294	8695.7990	10318.9466	12106.0247	14022.7120	16012.7175	17994.5310	19860.2796	21478.1348
510	5990.4454	7248.1315	8688.9165	10309.5654	12093.3831	14005.8930	15990.6577	17966.0576	19824.1853	21433.3019
511	5986.8518	7243.1371	8682.0394	10300.1928	12080.7548	13989.0941	15968.6282	17937.6292	19788.1565	21388.5625
512	5983.2603	7238.1462	8675.1677	10290.8287	12068.1397	13972.3153	15946.6291	17909.2459	19752.1933	21343.9165
513	5979.6710	7233.1587	8668.3015	10281.4731	12055.5377	13955.5567	15924.6603	17880.9074	19716.2954	21299.3637
514	5976.0839	7228.1746	8661.4407	10272.1260	12042.9489	13938.8182	15902.7218	17852.6138	19680.4627	21254.9039
515	5972.4989	7223.1940	8654.5853	10262.7874	12030.3733	13922.0997	15880.8135	17824.3650	19644.6952	21210.5369
516	5968.9161	7218.2167	8647.7353	10253.4573	12017.8108	13905.4013	15858.9354	17796.1608	19608.9927	21166.2625
517	5965.3354	7213.2430	8640.8908	10244.1357	12005.2614	13888.7229	15837.0874	17768.0013	19573.3550	21122.0805
518	5961.7569	7208.2726	8634.0517	10234.8225	11992.7251	13872.0646	15815.2695	17739.8864	19537.7822	21077.9908
519	5958.1805	7203.3057	8627.2180	10225.5179	11980.2018	13855.4262	15793.4817	17711.8159	19502.2739	21033.9930
520	5954.6062	7198.3422	8620.3897	10216.2216	11967.6917	13838.8078	15771.7239	17683.7899	19466.8303	20990.0872
521	5951.0341	7193.3821	8613.5669	10206.9339	11955.1946	13822.2093	15749.9960	17655.8082	19431.4510	20946.2729
522	5947.4642	7188.4254	8606.7494	10197.6545	11942.7106	13805.6307	15728.2981	17627.8707	19396.1360	20902.5502
523	5943.8964	7183.4721	8599.9373	10188.3837	11930.2396	13789.0720	15706.6301	17599.9775	19360.8852	20858.9186
524	5940.3307	7178.5223	8593.1306	10179.1212	11917.7817	13772.5331	15684.9920	17572.1284	19325.6985	20815.3782
525	5936.7672	7173.5759	8586.3293	10169.8672	11905.3367	13756.0141	15663.3836	17544.3234	19290.5757	20771.9287
526	5933.2058	7168.6328	8579.5334	10160.6215	11892.9048	13739.5150	15641.8050	17516.5624	19255.5168	20728.5698
527	5929.6465	7163.6932	8572.7429	10151.3843	11880.4858	13723.0356	15620.2562	17488.8453	19220.5215	20685.3015
528	5926.0894	7158.7570	8565.9577	10142.1555	11868.0798	13706.5759	15598.7370	17461.1721	19185.5899	20642.1234
529	5922.5344	7153.8242	8559.1779	10132.9350	11855.6867	13690.1360	15577.2475	17433.5426	19150.7218	20599.0355
530	5918.9815	7148.8948	8552.4035	10123.7230	11843.3066	13673.7158	15555.7876	17405.9569	19115.9170	20556.0376
531	5915.4308	7143.9688	8545.6344	10114.5193	11830.9395	13657.3154	15534.3572	17378.4148	19081.1755	20513.1294
532	5911.8822	7139.0462	8538.8707	10105.3240	11818.5852	13640.9346	15512.9564	17350.9163	19046.4971	20470.3107
533	5908.3357	7134.1269	8532.1123	10096.1371	11806.2438	13624.5734	15491.5850	17323.4613	19011.8817	20427.5815
534	5904.7914	7129.2111	8525.3593	10086.9585	11793.9153	13608.2319	15470.2431	17296.0498	18977.3293	20384.9414
535	5901.2492	7124.2986	8518.6117	10077.7882	11781.5997	13591.9099	15448.9306	17268.6816	18942.8397	20342.3903
536	5897.7091	7119.3896	8511.8693	10068.6263	11769.2970	13575.6076	15427.6475	17241.3568	18908.4127	20299.9281
537	5894.1711	7114.4839	8505.1324	10059.4727	11757.0071	13559.3247	15406.3937	17214.0751	18874.0483	20257.5545
538	5890.6353	7109.5816	8498.4007	10050.3274	11744.7300	13543.0615	15385.1691	17186.8367	18839.7463	20215.2693
539	5887.1016	7104.6826	8491.6744	10041.1905	11732.4658	13526.8177	15363.9738	17159.6413	18805.5067	20173.0724
540	5883.5700	7099.7871	8484.9534	10032.0618	11720.2143	13510.5934	15342.8077	17132.4890	18771.3294	20130.9636
541	5880.0405	7094.8949	8478.2377	10022.9415	11707.9757	13494.3886	15321.6708	17105.3797	18737.2141	20088.9427
542	5876.5131	7090.0061	8471.5273	10013.8294	11695.7498	13478.2032	15300.5630	17078.3132	18703.1608	20047.0095
543	5872.9879	7085.1207	8464.8223	10004.7257	11683.5367	13462.0372	15279.4842	17051.2896	18669.1695	20005.1638
544	5869.4647	7080.2386	8458.1225	9995.6302	11671.3364	13445.8906	15258.4345	17024.3087	18635.2399	19963.4055
545	5865.9437	7075.3599	8451.4281	9986.5429	11659.1488	13429.7634	15237.4138	16997.3705	18601.3720	19921.7344
546	5862.4248	7070.4845	8444.7389	9977.4640	11646.9739	13413.6555	15216.4221	16970.4749	18567.5656	19880.1502
547	5858.9080	7065.6126	8438.0551	9968.3933	11634.8117	13397.5670	15195.4593	16943.6219	18533.8206	19838.6528
548	5855.3933	7060.7439	8431.3765	9959.3308	11622.6623	13381.4977	15174.5253	16916.8114	18500.1370	19797.2421
549	5851.8807	7055.8786	8424.7032	9950.2766	11610.5255	13365.4477	15153.6202	16890.0434	18466.5146	19755.9177
550	5848.3702	7051.0167	8418.0352	9941.2306	11598.4014	13349.4170	15132.7439	16863.3176	18432.9533	19714.6797
551	5844.8619	7046.1582	8411.3725	9932.1928	11586.2900	13333.4054	15111.8963	16836.6342	18399.4531	19673.5277
552	5841.3556	7041.3029	8404.7151	9923.1633	11574.1912	13317.4131	15091.0775	16809.9930	18366.0136	19632.4616
553	5837.8515	7036.4510	8398.0629	9914.1419	11562.1050	13301.4400	15070.2874	16783.3939	18332.6350	19591.4813
554	5834.3494	7031.6025	8391.4160	9905.1288	11550.0315	13285.4860	15049.5259	16756.8369	18299.3170	19550.5865
555	5830.8494	7026.7573	8384.7743	9896.1238	11537.9705	13269.5512	15028.7930	16730.3220	18266.0596	19509.7770
556	5827.3516	7021.9155	8378.1379	9887.1271	11525.9222	13253.6355	15008.0886	16703.8490	18232.8626	19469.0528
557	5823.8558	7017.0769	8371.5068	9878.1385	11513.8864	13237.7389	14987.4128	16677.4179	18199.7260	19428.4135
558	5820.3622	7012.2418	8364.8809	9869.1581	11501.8632	13221.8613	14966.7655	16651.0286	18166.6496	19387.8591
559	5816.8706	7007.4099	8358.2603	9860.1858	11489.8526	13206.0028	14946.1466	16624.6811	18133.6333	19347.3893
560	5813.3811	7002.5814	8351.6449	9851.2217	11477.8545	13190.1633	14925.5561	16598.3752	18100.6770	19307.0040
561	5809.8937	6997.7562	8345.0347	9842.2658	11465.8689	13174.3428	14904.9940	16572.1110	18067.7806	19266.7030
562	5806.4085	6992.9343	8338.4297	9833.3180	11453.8959	13158.5413	14884.4602	16545.8884	18034.9439	19226.4861
563	5802.9253	6988.1158	8331.8300	9824.3783	11441.9354	13142.7587	14863.9547	16519.7072	18002.1670	19186.3532
564	5799.4442	6983.3005	8325.2355	9815.4468	11429.9873	13126.9950	14843.4775	16493.5675	17969.4496	19146.3040
565	5795.9651	6978.4886	8318.6463	9806.5234	11418.0517	13111.2503	14823.0284	16467.4691	17936.7917	19106.3385
566	5792.4882	6973.6800	8312.0622	9797.6081	11406.1286	13095.5245	14802.6075	16441.4120	17904.1931	19066.4563
567	5789.0134	6968.8747	8305.4834	9788.7009	11394.2179	13079.8175	14782.2148	16415.3962	17871.6538	19026.6575
568	5785.5406	6964.0728	8298.9097	9779.8018	11382.3197	13064.1293	14761.8502	16389.4215	17839.1737	18986.9416
569	5782.0699	6959.2741	8292.3413	9770.9108	11370.4339	13048.4600	14741.5136	16363.4879	17806.7525	18947.3087
570	5778.6013	6954.4787	8285.7781	9762.0278	11358.5605	13032.8095	14721.2050	16337.5954	17774.3903	18907.7586
571	5775.1348	6949.6867	8279.2200	9753.1530	11346.6995	13017.1777	14700.9244	16311.7438	17742.0869	18868.2909
572	5771.6704	6944.8979	8272.6672	9744.2862	11334.8509	13001.5647	14680.6718	16285.9332	17709.8422	18828.9057
573	5768.2080	6940.1125	8266.1195	9735.4275	11323.0147	12985.9704	14660.4470	16260.1633	17677.6561	18789.6027
574	5764.7477	6935.3303	8259.5771	9726.5768	11311.1908	12970.3948	14640.2501	16234.4343	17645.5285	18750.3817
575	5761.2895	6930.5515	8253.0398	9717.7342	11299.3793	12954.8379	14620.0810	16208.7460	17613.4592	18711.2425
576	5757.8334	6925.7759	8246.5076	9708.8996	11287.5801	12939.2996	14599.9398	16183.0983	17581.4483	18672.1851
577	5754.3793	6921.0036	8239.9807	9700.0730	11275.7932	12923.7800	14579.8262	16157.4912	17549.4956	18633.2092
578	5750.9274	6916.2347	8233.4589	9691.2545	11264.0186	12908.2790	14559.7404	16131.9246	17517.6009	18594.3147
579	5747.4774	6911.4690	8226.9422	9682.4440	11252.2564	12892.7966	14539.6823	16106.3985	17485.7642	18555.5013
580	5744.0296	6906.7065	8220.4308	9673.6415	11240.5064	12877.3328	14519.6517	16080.9127	17453.9853	18516.7690
581	5740.5838	6901.9474	8213.9245	9664.8470	11228.7687	12861.8875	14499.6488	16055.4673	17422.2642	18478.1175
582	5737.1401	6897.1916	8207.4233	9656.0605	11217.0432	12846.4607	14479.6735	16030.0622	17390.6007	18439.5467
583	5733.6985	6892.4390	8200.9273	9647.2820	11205.3300	12831.0525	14459.7256	16004.6972	17358.9948	18401.0564
584	5730.2589	6887.6897	8194.4364	9638.5114	11193.6290	12815.6627	14439.8052	15979.3724	17327.4464	18362.6465
585	5726.8214	6882.9436	8187.9506	9629.7489	11181.9402	12800.2914	14419.9123	15954.0877	17295.9552	18324.3167
586	5723.3859	6878.2009	8181.4700	9620.9943	11170.2637	12784.9385	14400.0468	15928.8429	17264.5213	18286.0670
587	5719.9525	6873.4614	8174.9946	9612.2476	11158.5993	12769.6040	14380.2086	15903.6381	17233.1446	18247.8970
588	5716.5212	6868.7252	8168.5242	9603.5090	11146.9471	12754.2880	14360.3978	15878.4732	17201.8248	18209.8068
589	5713.0919	6863.9922	8162.0590	9594.7782	11135.3071	12738.9903	14340.6143	15853.3482	17170.5620	18171.7961
590	5709.6647	6859.2625	8155.5988	9586.0554	11123.6792	12723.7109	14320.8580	15828.2628	17139.3560	18133.8647
591	5706.2396	6854.5361	8149.1438	9577.3405	11112.0635	12708.4499	14301.1290	15803.2172	17108.2067	18096.0124
592	5702.8165	6849.8129	8142.6939	9568.6336	11100.4599	12693.2072	14281.4271	15778.2112	17077.1140	18058.2392
593	5699.3954	6845.0929	8136.2492	9559.9346	11088.8685	12677.9827	14261.7523	15753.2448	17046.0779	18020.5449
594	5695.9764	6840.3763	8129.8095	9551.2434	11077.2891	12662.7765	14242.1047	15728.3178	17015.0981	17982.9292
595	5692.5595	6835.6628	8123.3749	9542.5602	11065.7218	12647.5886	14222.4842	15703.4303	16984.1746	17945.3921
596	5689.1446	6830.9527	8116.9454	9533.8849	11054.1666	12632.4189	14202.8906	15678.5822	16953.3074	17907.9333
597	5685.7317	6826.2457	8110.5210	9525.2174	11042.6235	12617.2673	14183.3241	15653.7734	16922.4962	17870.5526
598	5682.3209	6821.5420	8104.1016	9516.5579	11031.0924	12602.1340	14163.7845	15629.0039	16891.7410	17833.2501
599	5678.9121	6816.8416	8097.6874	9507.9062	11019.5733	12587.0188	14144.2718	15604.2736	16861.0418	17796.0253
600	5675.5054	6812.1444	8091.2782	9499.2623	11008.0663	12571.9217	14124.7861	15579.5824	16830.3983	17758.8783
601	5672.1008	6807.4504	8084.8741	9490.6264	10996.5713	12556.8427	14105.3271	15554.9302	16799.8105	17721.8088
602	5668.6981	6802.7596	8078.4751	9481.9983	10985.0883	12541.7818	14085.8950	15530.3171	16769.2783	17684.8167
603	5665.2975	6798.0721	8072.0811	9473.3780	10973.6173	12526.7390	14066.4896	15505.7429	16738.8016	17647.9019
604	5661.8990	6793.3879	8065.6922	9464.7656	10962.1583	12511.7142	14047.1110	15481.2076	16708.3803	17611.0640
605	5658.5025	6788.7068	8059.3084	9456.1610	10950.7113	12496.7075	14027.7591	15456.7111	16678.0143	17574.3031
606	5655.1080	6784.0290	8052.9296	9447.5642	10939.2762	12481.7187	14008.4338	15432.2534	16647.7034	17537.6189
607	5651.7156	6779.3544	8046.5559	9438.9752	10927.8530	12466.7479	13989.1351	15407.8344	16617.4477	17501.0113
608	5648.3252	6774.6830	8040.1872	9430.3940	10916.4418	12451.7951	13969.8631	15383.4540	16587.2469	17464.4800
609	5644.9368	6770.0148	8033.8235	9421.8207	10905.0424	12436.8602	13950.6176	15359.1122	16557.1010	17428.0251
610	5641.5505	6765.3499	8027.4649	9413.2551	10893.6550	12421.9433	13931.3986	15334.8089	16527.0099	17391.6462
611	5638.1662	6760.6882	8021.1113	9404.6973	10882.2795	12407.0442	13912.2061	15310.5441	16496.9735	17355.3433
612	5634.7839	6756.0296	8014.7627	9396.1473	10870.9159	12392.1630	13893.0400	15286.3177	16466.9917	17319.1162
613	5631.4037	6751.3743	8008.4192	9387.6051	10859.5641	12377.2996	13873.9003	15262.1296	16437.0644	17282.9646
614	5628.0255	6746.7222	8002.0807	9379.0707	10848.2242	12362.4541	13854.7870	15237.9798	16407.1914	17246.8886
615	5624.6493	6742.0733	7995.7472	9370.5440	10836.8961	12347.6263	13835.7000	15213.8682	16377.3728	17210.8878
616	5621.2751	6737.4276	7989.4187	9362.0250	10825.5798	12332.8164	13816.6393	15189.7947	16347.6083	17174.9622
617	5617.9030	6732.7852	7983.0952	9353.5138	10814.2754	12318.0242	13797.6049	15165.7594	16317.8980	17139.1116
618	5614.5329	6728.1459	7976.7767	9345.0103	10802.9828	12303.2497	13778.5967	15141.7620	16288.2416	17103.3358
619	5611.1648	6723.5098	7970.4633	9336.5146	10791.7019	12288.4930	13759.6147	15117.8027	16258.6392	17067.6346
620	5607.7987	6718.8769	7964.1548	9328.0266	10780.4329	12273.7540	13740.6588	15093.8812	16229.0905	17032.0081
621	5604.4347	6714.2472	7957.8513	9319.5463	10769.1756	12259.0327	13721.7291	15069.9976	16199.5955	16996.4558
622	5601.0726	6709.6206	7951.5528	9311.0737	10757.9300	12244.3290	13702.8254	15046.1518	16170.1542	16960.9778
623	5597.7126	6704.9973	7945.2593	9302.6088	10746.6962	12229.6429	13683.9478	15022.3437	16140.7663	16925.5739
624	5594.3546	6700.3772	7938.9708	9294.1517	10735.4742	12214.9745	13665.0962	14998.5733	16111.4319	16890.2438
625	5590.9986	6695.7602	7932.6873	9285.7022	10724.2638	12200.3236	13646.2705	14974.8406	16082.1507	16854.9875
626	5587.6447	6691.1464	7926.4087	9277.2603	10713.0652	12185.6904	13627.4708	14951.1453	16052.9228	16819.8048
627	5584.2927	6686.5358	7920.1351	9268.8262	10701.8782	12171.0747	13608.6970	14927.4876	16023.7480	16784.6955
628	5580.9427	6681.9284	7913.8664	9260.3997	10690.7030	12156.4765	13589.9490	14903.8673	15994.6263	16749.6595
629	5577.5948	6677.3242	7907.6028	9251.9809	10679.5394	12141.8958	13571.2269	14880.2843	15965.5574	16714.6966
630	5574.2489	6672.7231	7901.3440	9243.5698	10668.3874	12127.3326	13552.5306	14856.7387	15936.5414	16679.8068
631	5570.9049	6668.1252	7895.0903	9235.1662	10657.2472	12112.7869	13533.8600	14833.2304	15907.5781	16644.9897
632	5567.5630	6663.5304	7888.8415	9226.7704	10646.1185	12098.2586	13515.2152	14809.7592	15878.6675	16610.2453
633	5564.2231	6658.9389	7882.5976	9218.3821	10635.0015	12083.7477	13496.5960	14786.3252	15849.8094	16575.5735
634	5560.8852	6654.3505	7876.3587	9210.0015	10623.8960	12069.2543	13478.0025	14762.9283	15821.0037	16540.9740
635	5557.5493	6649.7652	7870.1247	9201.6285	10612.8022	12054.7782	13459.4346	14739.5683	15792.2504	16506.4468
636	5554.2154	6645.1831	7863.8956	9193.2631	10601.7200	12040.3195	13440.8922	14716.2454	15763.5494	16471.9916
637	5550.8835	6640.6042	7857.6715	9184.9054	10590.6493	12025.8782	13422.3755	14692.9593	15734.9005	16437.6083
638	5547.5536	6636.0284	7851.4523	9176.5552	10579.5902	12011.4541	13403.8842	14669.7101	15706.3037	16403.2968
639	5544.2256	6631.4558	7845.2380	9168.2126	10568.5426	11997.0474	13385.4184	14646.4977	15677.7589	16369.0570
640	5540.8997	6626.8863	7839.0286	9159.8776	10557.5066	11982.6579	13366.9781	14623.3220	15649.2659	16334.8886
641	5537.5758	6622.3200	7832.8242	9151.5502	10546.4821	11968.2857	13348.5631	14600.1830	15620.8247	16300.7915
642	5534.2539	6617.7568	7826.6247	9143.2303	10535.4691	11953.9308	13330.1735	14577.0806	15592.4352	16266.7656
643	5530.9339	6613.1968	7820.4300	9134.9180	10524.4676	11939.5930	13311.8093	14554.0148	15564.0973	16232.8107
644	5527.6160	6608.6399	7814.2403	9126.6133	10513.4776	11925.2725	13293.4703	14530.9854	15535.8109	16198.9267
645	5524.3001	6604.0862	7808.0555	9118.3161	10502.4990	11910.9691	13275.1567	14507.9925	15507.5759	16165.1134
646	5520.9861	6599.5356	7801.8756	9110.0265	10491.5320	11896.6829	13256.8682	14485.0360	15479.3923	16131.3708
647	5517.6741	6594.9881	7795.7005	9101.7444	10480.5764	11882.4138	13238.6049	14462.1158	15451.2598	16097.6985
648	5514.3641	6590.4437	7789.5304	9093.4698	10469.6322	11868.1619	13220.3668	14439.2319	15423.1785	16064.0965
649	5511.0561	6585.9025	7783.3651	9085.2027	10458.6994	11853.9270	13202.1539	14416.3842	15395.1482	16030.5647
650	5507.7501	6581.3644	7777.2047	9076.9432	10447.7781	11839.7092	13183.9660	14393.5726	15367.1689	15997.1029
651	5504.4461	6576.8295	7771.0492	9068.6912	10436.8682	11825.5085	13165.8032	14370.7971	15339.2404	15963.7109
652	5501.1440	6572.2977	7764.8986	9060.4466	10425.9697	11811.3248	13147.6654	14348.0577	15311.3626	15930.3886
653	5497.8440	6567.7690	7758.7528	9052.2096	10415.0825	11797.1581	13129.5526	14325.3542	15283.5356	15897.1359
654	5494.5459	6563.2434	7752.6119	9043.9801	10404.2067	11783.0084	13111.4647	14302.6867	15255.7591	15863.9525
655	5491.2497	6558.7209	7746.4758	9035.7580	10393.3423	11768.8756	13093.4018	14280.0551	15228.0330	15830.8385
656	5487.9556	6554.2016	7740.3446	9027.5434	10382.4892	11754.7598	13075.3637	14257.4592	15200.3574	15797.7936
657	5484.6635	6549.6853	7734.2183	9019.3363	10371.6475	11740.6610	13057.3505	14234.8991	15172.7321	15764.8176
658	5481.3733	6545.1722	7728.0968	9011.1366	10360.8171	11726.5790	13039.3621	14212.3747	15145.1570	15731.9105
659	5478.0851	6540.6622	7721.9802	9002.9444	10349.9979	11712.5140	13021.3985	14189.8860	15117.6320	15699.0720
660	5474.7988	6536.1553	7715.8684	8994.7597	10339.1901	11698.4658	13003.4596	14167.4328	15090.1570	15666.3022
661	5471.5145	6531.6515	7709.7614	8986.5824	10328.3936	11684.4345	12985.5455	14145.0151	15062.7319	15633.6007
662	5468.2323	6527.1508	7703.6593	8978.4125	10317.6083	11670.4200	12967.6560	14122.6330	15035.3567	15600.9675
663	5464.9519	6522.6532	7697.5620	8970.2500	10306.8343	11656.4223	12949.7912	14100.2862	15008.0313	15568.4023
664	5461.6736	6518.1587	7691.4695	8962.0950	10296.0716	11642.4414	12931.9510	14077.9748	14980.7555	15535.9052
665	5458.3972	6513.6673	7685.3818	8953.9474	10285.3201	11628.4772	12914.1353	14055.6987	14953.5292	15503.4759
666	5455.1227	6509.1790	7679.2990	8945.8072	10274.5798	11614.5298	12896.3442	14033.4579	14926.3525	15471.1143
667	5451.8503	6504.6938	7673.2210	8937.6744	10263.8507	11600.5992	12878.5777	14011.2522	14899.2252	15438.8203
668	5448.5798	6500.2116	7667.1478	8929.5489	10253.1329	11586.6852	12860.8355	13989.0817	14872.1471	15406.5936
669	5445.3112	6495.7326	7661.0794	8921.4309	10242.4262	11572.7880	12843.1179	13966.9463	14845.1183	15374.4343
670	5442.0447	6491.2566	7655.0157	8913.3203	10231.7307	11558.9074	12825.4246	13944.8459	14818.1386	15342.3420
