x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
675000	3534000	1335	3486.2	1.1183e-04	0.0000	-3.0072	1.4639e-11	6.9869e-14	6.3408e-16	1.1650e-17	6.7334e-12	1.2499e-07	3.9054e-06	2.5158e-05	4.8491e-05	3.4149e-05
676000	3534000	1384	2688.5	1.4594e-03	0.0000	-2.9530	1.0215e-11	4.5002e-14	1.7031e-15	5.6707e-14	6.2978e-10	3.0227e-06	6.6907e-05	3.5140e-04	6.1238e-04	4.2571e-04
677000	3534000	1357	2074.1	1.2446e-02	0.0002	-2.9122	1.3051e-11	1.9150e-13	2.0652e-12	5.8391e-11	3.1018e-08	4.1089e-05	6.9162e-04	3.1166e-03	5.0671e-03	3.5299e-03
678000	3534000	1232	1837.4	4.9490e-02	0.0007	-2.8794	3.5522e-11	3.9044e-13	1.8346e-10	4.0865e-09	3.2195e-07	2.0359e-04	3.0582e-03	1.2805e-02	1.9861e-02	1.3563e-02
679000	3534000	1284	2109.5	1.2428e-01	0.0021	-2.6741	2.3680e-11	5.0085e-12	1.5250e-09	1.8040e-08	2.6374e-06	1.1453e-03	1.2245e-02	3.8379e-02	4.6705e-02	2.5807e-02
680000	3534000	1221	2743.0	1.3871e-01	0.0022	-2.5061	4.0782e-11	8.1452e-13	6.8707e-10	7.8343e-09	3.0251e-06	1.8833e-03	1.8140e-02	4.8309e-02	4.8640e-02	2.1736e-02
681000	3534000	840	3549.4	9.2424e-02	0.0015	-2.4358	4.8019e-09	1.0624e-09	3.4576e-10	4.4206e-08	1.2952e-06	1.2261e-03	1.3063e-02	3.4420e-02	3.1626e-02	1.2087e-02
682000	3534000	727	4435.3	7.4969e-02	0.0022	-2.2482	2.2771e-08	1.7567e-08	9.2595e-10	3.6394e-08	1.5468e-06	1.5860e-03	1.4065e-02	3.0211e-02	2.2363e-02	6.7424e-03
683000	3534000	676	5361.5	5.7097e-02	0.0034	-2.0674	4.0109e-08	5.3297e-08	9.5061e-10	8.4910e-09	1.8617e-06	1.8505e-03	1.3614e-02	2.3888e-02	1.4315e-02	3.4265e-03
684000	3534000	598	6310.3	4.0827e-02	0.0063	-1.9013	7.6231e-08	1.8207e-07	1.4803e-09	2.3784e-09	2.2973e-06	1.9225e-03	1.1797e-02	1.7098e-02	8.3932e-03	1.6133e-03
685000	3534000	349	7272.8	2.6758e-02	0.0172	-1.7613	2.4225e-07	1.8409e-06	2.1793e-08	4.2331e-09	2.5028e-06	1.6899e-03	8.9019e-03	1.0952e-02	4.5017e-03	7.0721e-04
686000	3534000	290	8244.3	1.7340e-02	0.0381	-1.6111	2.9047e-07	3.3958e-06	6.6321e-08	8.0567e-10	2.8566e-06	1.4977e-03	6.5692e-03	6.7029e-03	2.2735e-03	2.8978e-04
687000	3534000	250	9221.8	1.0678e-02	0.0767	-1.4646	3.3265e-07	4.5650e-06	1.1116e-07	1.2163e-10	3.1787e-06	1.2359e-03	4.4830e-03	3.7827e-03	1.0584e-03	1.0969e-04
688000	3534000	214	10203.7	6.1948e-03	0.1665	-1.3207	3.6910e-07	6.3945e-06	1.9474e-07	1.7100e-11	3.3566e-06	9.3924e-04	2.8041e-03	1.9526e-03	4.5052e-04	3.8007e-05
689000	3534000	223	11188.8	3.3850e-03	0.3092	-1.1763	3.7323e-07	6.4657e-06	2.1829e-07	1.9973e-12	3.4080e-06	6.6234e-04	1.6085e-03	9.1791e-04	1.7385e-04	1.1910e-05
690000	3534000	212	12176.4	1.7233e-03	0.6654	-1.0288	3.9157e-07	7.5719e-06	3.1507e-07	7.4386e-13	3.1888e-06	4.2364e-04	8.3426e-04	3.8997e-04	6.0555e-05	3.3609e-06
691000	3534000	205	13165.8	8.1997e-04	1.4773	-0.8673	4.0689e-07	8.5005e-06	4.3988e-07	5.3050e-13	2.7663e-06	2.4677e-04	3.9161e-04	1.4964e-04	1.8986e-05	8.4875e-07
692000	3534000	178	14156.7	3.6930e-04	3.7156	-0.6501	4.4676e-07	1.0371e-05	6.9192e-07	5.0461e-13	2.2120e-06	1.3100e-04	1.6687e-04	5.2138e-05	5.3874e-06	1.9236e-07
693000	3534000	201	15148.8	1.5729e-04	7.9589	-0.3572	4.3211e-07	9.7439e-06	7.2917e-07	4.8387e-13	1.6136e-06	6.2910e-05	6.4055e-05	1.6395e-05	1.3755e-06	3.8806e-08
694000	3534000	226	16141.9	6.5639e-05	16.0624	0.0892	4.2511e-07	8.4214e-06	6.1616e-07	5.1025e-13	1.0805e-06	2.7600e-05	2.2440e-05	4.7275e-06	3.2130e-07	7.0707e-09
695000	3534000	196	17135.8	3.2663e-05	39.4281	1.1893	4.6008e-07	1.0665e-05	1.1049e-06	5.4334e-13	6.4875e-07	1.1132e-05	7.3013e-06	1.2792e-06	7.0441e-08	1.1940e-09
696000	3534000	168	18130.3	2.1515e-05	68.6388	2.5117	5.0502e-07	1.2368e-05	1.5355e-06	5.8879e-13	3.5925e-07	4.1813e-06	2.2247e-06	3.2657e-07	1.4552e-08	1.8757e-10
697000	3534000	185	19125.4	1.6063e-05	86.6284	3.3100	4.9556e-07	1.1583e-05	1.6587e-06	5.9023e-13	1.7809e-07	1.4377e-06	6.2910e-07	7.8231e-08	2.8265e-09	2.7460e-11
698000	3534000	215	20121.0	1.2419e-05	94.7773	3.6782	4.7743e-07	9.7802e-06	1.4324e-06	5.7456e-13	8.0291e-08	4.6152e-07	1.6865e-07	1.7910e-08	5.2513e-10	3.8207e-12
699000	3534000	175	21117.1	1.5396e-05	98.7442	3.8171	5.3114e-07	1.2219e-05	2.4180e-06	5.4424e-13	3.4108e-08	1.4455e-07	4.4642e-08	4.0555e-09	9.6316e-11	5.2238e-13
700000	3534000	190	22113.4	1.4498e-05	99.6271	3.8375	5.2327e-07	1.1296e-05	2.6114e-06	4.6818e-13	1.3039e-08	4.2031e-08	1.1148e-08	8.7124e-10	1.6796e-11	6.7864e-14
701000	3534000	152	23110.1	1.7580e-05	99.9139	3.8212	5.8216e-07	1.3330e-05	3.6477e-06	3.9530e-13	4.8508e-09	1.2172e-08	2.7764e-09	1.8587e-10	2.8975e-12	8.6956e-15
702000	3534000	85	24107.1	2.7534e-05	99.9846	3.7254	6.7906e-07	1.8631e-05	8.2182e-06	3.2804e-13	1.7743e-09	3.5145e-09	6.8691e-10	3.9182e-11	4.9178e-13	1.0928e-15
703000	3534000	152	25104.3	1.8238e-05	99.9943	3.7699	6.0464e-07	1.2837e-05	4.7949e-06	2.0451e-13	5.3029e-10	8.7734e-10	1.5120e-10	7.4693e-12	7.6344e-14	1.2654e-16
704000	3534000	176	26101.7	1.6792e-05	99.9985	3.7414	5.8728e-07	1.1275e-05	4.9285e-06	1.2510e-13	1.5858e-10	2.2074e-10	3.3232e-11	1.4126e-12	1.1702e-14	1.4423e-17
705000	3534000	159	27099.3	1.8504e-05	99.9997	3.7078	6.1949e-07	1.1858e-05	6.0264e-06	7.3525e-14	4.7691e-11	5.5980e-11	7.2879e-12	2.6492e-13	1.7707e-15	1.6179e-18
706000	3534000	145	28097.1	2.0151e-05	99.9999	3.6728	6.4776e-07	1.2263e-05	7.2402e-06	3.9422e-14	1.3830e-11	1.3815e-11	1.5512e-12	4.8167e-14	2.5951e-16	1.7567e-19
707000	3534000	157	29095.1	1.9619e-05	100.0000	3.6394	6.4421e-07	1.1255e-05	7.7192e-06	1.8521e-14	3.7442e-12	3.2344e-12	3.1423e-13	8.3580e-15	3.6367e-17	1.8259e-20
708000	3534000	143	30093.1	2.1463e-05	100.0000	3.6033	6.7261e-07	1.1605e-05	9.1864e-06	8.3386e-15	1.0229e-12	7.5925e-13	6.3176e-14	1.4315e-15	5.0091e-18	1.8600e-21
709000	3534000	113	31091.3	2.6754e-05	100.0000	3.5332	7.1817e-07	1.2828e-05	1.3208e-05	3.5784e-15	2.7971e-13	1.7737e-13	1.2532e-14	2.4080e-16	6.7527e-19	1.8497e-22
710000	3534000	126	32089.6	2.5018e-05	100.0000	3.5238	7.1476e-07	1.1674e-05	1.2629e-05	1.3020e-15	6.9360e-14	3.8382e-14	2.3233e-15	3.8100e-17	8.6022e-20	1.7438e-23
711000	3534000	128	33088.0	2.5417e-05	100.0000	3.4938	7.2199e-07	1.1106e-05	1.3589e-05	4.4814e-16	1.7020e-14	8.1867e-15	4.2190e-16	5.8866e-18	1.0675e-20	1.5987e-24
712000	3534000	87	34086.5	3.7311e-05	100.0000	3.3920	7.9097e-07	1.3042e-05	2.3478e-05	1.6518e-16	4.5106e-15	1.8282e-15	7.8431e-17	9.1922e-19	1.3258e-21	1.4565e-25
713000	3534000	36	35085.1	4.8664e-05	100.0000	3.3667	8.9676e-07	1.6050e-05	3.1718e-05	6.3043e-17	1.2419e-15	4.1457e-16	1.4562e-17	1.4208e-19	1.6187e-22	1.2978e-26
714000	3534000	191	36083.8	2.1576e-05	100.0000	3.4047	6.6953e-07	7.3932e-06	1.3513e-05	1.0551e-17	1.9060e-16	6.2114e-17	1.9796e-18	1.7112e-20	1.6145e-23	9.7775e-28
715000	3534000	241	37082.5	1.7545e-05	100.0000	3.3967	6.3031e-07	5.6989e-06	1.1216e-05	2.5491e-18	3.8488e-17	1.1119e-17	3.0255e-19	2.2361e-21	1.7007e-24	7.6283e-29
716000	3534000	215	38081.3	2.0564e-05	100.0000	3.3639	6.6198e-07	6.1593e-06	1.3743e-05	7.0546e-19	8.7466e-18	2.1512e-18	4.8606e-20	3.0217e-22	1.8292e-25	6.0218e-30
717000	3534000	157	39080.2	2.7925e-05	100.0000	3.3346	7.4454e-07	7.8544e-06	1.9326e-05	2.1631e-19	2.1496e-18	4.3519e-19	7.9818e-21	4.1203e-23	1.9656e-26	4.7143e-31
718000	3534000	70	40079.1	5.0861e-05	100.0000	3.2576	8.8452e-07	1.1334e-05	3.8643e-05	7.7596e-20	5.9195e-19	9.4091e-20	1.3584e-21	5.7235e-24	2.1231e-27	3.6729e-32
719000	3534000	95	41078.1	4.7394e-05	100.0000	3.2389	8.4333e-07	9.6367e-06	3.6914e-05	1.6526e-20	1.1102e-19	1.5412e-20	1.8709e-22	6.6941e-25	1.9908e-28	2.5407e-33
720000	3534000	24	42077.1	6.5589e-05	100.0000	3.2293	9.8920e-07	1.3063e-05	5.1537e-05	5.8417e-21	3.0066e-20	3.2078e-21	3.0217e-23	8.7676e-26	2.0171e-29	1.8495e-34
721000	3534000	22	43076.2	6.8121e-05	100.0000	3.2168	1.0024e-06	1.2765e-05	5.4354e-05	1.3912e-21	6.0849e-21	5.4085e-22	4.1542e-24	1.0067e-26	1.8331e-30	1.2281e-35
722000	3534000	68	44075.3	5.8070e-05	100.0000	3.2047	9.2386e-07	1.0036e-05	4.7109e-05	2.4287e-22	9.7387e-22	7.6804e-23	4.9988e-25	1.0352e-27	1.5186e-31	7.5326e-37
723000	3534000	17	45074.4	7.3040e-05	100.0000	3.1960	1.0289e-06	1.2260e-05	5.9751e-05	7.4446e-23	2.3577e-22	1.4285e-23	7.2064e-26	1.2117e-28	1.3762e-32	4.9066e-38
724000	3534000	40	46073.6	6.7748e-05	100.0000	3.1885	9.9436e-07	1.0782e-05	5.5972e-05	1.4218e-23	3.9902e-23	2.0573e-24	8.5656e-27	1.2134e-29	1.0981e-33	2.8751e-39
725000	3534000	17	47072.9	7.5920e-05	100.0000	3.1807	1.0464e-06	1.1628e-05	6.3246e-05	3.5927e-24	8.2948e-24	3.3652e-25	1.1022e-27	1.2801e-30	9.0367e-35	1.7094e-40
726000	3534000	10	48072.1	7.9372e-05	100.0000	3.1739	1.0670e-06	1.1670e-05	6.6635e-05	8.0341e-25	1.5650e-24	5.0892e-26	1.3266e-28	1.2723e-31	7.0453e-36	9.6423e-42
727000	3534000	5	49071.4	8.1723e-05	100.0000	3.1684	1.0823e-06	1.1594e-05	6.9047e-05	1.7363e-25	2.8619e-25	7.4405e-27	1.5414e-29	1.2204e-32	5.3003e-37	4.9326e-43
728000	3534000	6	50070.7	8.2145e-05	100.0000	3.1643	1.0890e-06	1.1322e-05	6.9735e-05	3.5744e-26	5.0143e-26	1.0433e-27	1.7195e-30	1.1250e-33	3.8352e-38	0.0000e+00
729000	3534000	6	51070.0	8.2361e-05	100.0000	3.1611	1.0956e-06	1.1078e-05	7.0188e-05	7.2376e-27	8.6239e-27	1.4262e-28	1.8630e-31	1.0056e-34	2.6871e-39	0.0000e+00
730000	3534000	6	52069.4	8.2404e-05	100.0000	3.1586	1.1021e-06	1.0865e-05	7.0437e-05	1.4433e-27	1.4570e-27	1.9014e-29	1.9611e-32	8.7165e-36	1.8225e-40	0.0000e+00
731000	3534000	4	53068.8	8.2518e-05	100.0000	3.1567	1.1101e-06	1.0712e-05	7.0696e-05	2.8523e-28	2.4291e-28	2.4797e-30	2.0099e-33	7.3396e-37	1.1907e-41	0.0000e+00
732000	3534000	3	54068.2	8.2452e-05	100.0000	3.1555	1.1180e-06	1.0587e-05	7.0748e-05	5.5595e-29	3.9807e-29	3.1548e-31	2.0017e-34	5.9947e-38	6.9785e-43	0.0000e+00
733000	3534000	0	55067.6	8.2771e-05	100.0000	3.1548	1.1290e-06	1.0556e-05	7.1086e-05	1.0842e-29	6.4824e-30	3.9442e-32	1.9474e-35	4.7680e-39	0.0000e+00	0.0000e+00
734000	3534000	0	56067.1	8.1771e-05	100.0000	3.1550	1.1339e-06	1.0410e-05	7.0228e-05	2.0291e-30	1.0152e-30	4.7401e-33	1.8219e-36	3.6481e-40	0.0000e+00	0.0000e+00
735000	3534000	0	57066.6	8.0740e-05	100.0000	3.1558	1.1394e-06	1.0303e-05	6.9298e-05	3.7589e-31	1.5655e-31	5.5636e-34	1.6578e-37	2.7034e-41	0.0000e+00	0.0000e+00
736000	3534000	0	58066.1	7.9389e-05	100.0000	3.1572	1.1437e-06	1.0196e-05	6.8049e-05	6.8398e-32	2.3623e-32	6.3507e-35	1.4627e-38	1.9030e-42	0.0000e+00	0.0000e+00
737000	3534000	0	59065.6	7.7875e-05	100.0000	3.1593	1.1477e-06	1.0106e-05	6.6621e-05	1.2274e-32	3.4975e-33	7.0626e-36	1.2529e-39	8.1275e-44	0.0000e+00	0.0000e+00
738000	3534000	0	60065.1	7.6217e-05	100.0000	3.1618	1.1514e-06	1.0033e-05	6.5033e-05	2.1732e-33	5.0804e-34	7.6521e-37	1.0412e-40	0.0000e+00	0.0000e+00	0.0000e+00
739000	3534000	0	61064.6	7.4438e-05	100.0000	3.1650	1.1547e-06	9.9752e-06	6.3308e-05	3.7985e-34	7.2398e-35	8.0771e-38	8.3433e-42	0.0000e+00	0.0000e+00	0.0000e+00
740000	3534000	0	62064.2	7.2556e-05	100.0000	3.1688	1.1576e-06	9.9325e-06	6.1466e-05	6.5572e-35	1.0121e-35	8.3056e-39	5.9555e-43	0.0000e+00	0.0000e+00	0.0000e+00
741000	3534000	0	63063.8	7.0593e-05	100.0000	3.1732	1.1603e-06	9.9042e-06	5.9529e-05	1.1185e-35	1.3879e-36	8.3196e-40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742000	3534000	0	64063.3	6.8570e-05	100.0000	3.1781	1.1625e-06	9.8897e-06	5.7517e-05	1.8859e-36	1.8669e-37	8.1097e-41	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743000	3534000	0	65062.9	6.6504e-05	100.0000	3.1837	1.1645e-06	9.8887e-06	5.5451e-05	3.1448e-37	2.4628e-38	7.6329e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744000	3534000	0	66062.5	6.4414e-05	100.0000	3.1899	1.1661e-06	9.9004e-06	5.3347e-05	5.1877e-38	3.1862e-39	6.7262e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745000	3534000	0	67062.2	6.2316e-05	100.0000	3.1967	1.1674e-06	9.9245e-06	5.1224e-05	8.4681e-39	4.0416e-40	2.2421e-44	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746000	3534000	0	68061.8	6.0226e-05	100.0000	3.2042	1.1684e-06	9.9603e-06	4.9097e-05	1.3681e-39	5.0172e-41	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747000	3534000	0	69061.4	5.8156e-05	100.0000	3.2123	1.1691e-06	1.0007e-05	4.6980e-05	2.1877e-40	6.0522e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748000	3534000	0	70061.1	5.6119e-05	100.0000	3.2210	1.1694e-06	1.0065e-05	4.4885e-05	3.4597e-41	6.4460e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749000	3534000	0	71060.7	5.4124e-05	100.0000	3.2304	1.1695e-06	1.0133e-05	4.2822e-05	5.3179e-42	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
750000	3534000	0	72060.4	5.2181e-05	100.0000	3.2405	1.1693e-06	1.0210e-05	4.0801e-05	6.6141e-43	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650000	3533000	17	27975.5	4.0440e-07	100.0000	4.5596	2.2632e-07	1.7808e-07	7.2206e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3533000	17	26976.0	4.3077e-07	100.0000	4.5404	2.3279e-07	1.9796e-07	1.0713e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3533000	20	25976.5	4.5334e-07	100.0000	4.5232	2.3720e-07	2.1613e-07	1.5334e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3533000	26	24977.0	4.7250e-07	100.0000	4.5076	2.3985e-07	2.3263e-07	2.1345e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3533000	33	23977.6	4.8800e-07	100.0000	4.4934	2.4081e-07	2.4716e-07	2.8984e-11	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3533000	42	22978.2	4.9884e-07	100.0000	4.4808	2.3990e-07	2.5890e-07	3.8318e-11	0.0000e+00	0.0000e+00	0.0000e+00	5.1848e-44	1.2247e-42	3.7723e-42	2.4635e-42
656000	3533000	53	21978.9	5.0391e-07	100.0000	4.4701	2.3694e-07	2.6693e-07	4.9211e-11	0.0000e+00	0.0000e+00	1.6255e-43	2.9583e-41	5.4345e-40	1.7137e-39	1.1556e-39
657000	3533000	67	20979.7	5.0145e-07	100.0000	4.4616	2.3153e-07	2.6985e-07	6.1067e-11	0.0000e+00	0.0000e+00	5.8302e-41	1.0346e-38	1.9579e-37	6.3457e-37	4.4010e-37
658000	3533000	83	19980.5	4.9092e-07	100.0000	4.4555	2.2368e-07	2.6717e-07	7.3242e-11	0.0000e+00	0.0000e+00	1.6434e-38	2.9932e-36	5.7988e-35	1.9226e-34	1.3669e-34
659000	3533000	102	18981.5	4.7262e-07	100.0000	4.4518	2.1361e-07	2.5893e-07	8.1679e-11	0.0000e+00	1.0215e-42	3.8797e-36	7.1849e-34	1.4149e-32	4.7746e-32	3.4683e-32
660000	3533000	122	17982.5	4.6491e-07	100.0000	4.4456	2.0723e-07	2.5760e-07	7.9690e-11	0.0000e+00	2.1473e-40	7.8649e-34	1.4565e-31	2.8810e-30	9.8126e-30	7.2426e-30
661000	3533000	145	16983.6	4.5032e-07	100.0000	4.4414	1.9884e-07	2.5139e-07	8.9051e-11	0.0000e+00	3.8707e-38	1.3422e-31	2.4594e-29	4.8486e-28	1.6580e-27	1.2393e-27
662000	3533000	170	15984.9	4.2948e-07	100.0000	4.4391	1.8870e-07	2.4068e-07	9.7938e-11	0.0000e+00	6.0476e-36	1.9345e-29	3.4683e-27	6.7594e-26	2.3077e-25	1.7411e-25
663000	3533000	195	14986.4	4.0426e-07	100.0000	4.4384	1.7733e-07	2.2683e-07	1.0634e-10	1.7656e-43	8.2419e-34	2.3634e-27	4.0960e-25	7.8239e-24	2.6515e-23	2.0127e-23
664000	3533000	219	13988.1	3.9335e-07	100.0000	4.4335	1.7063e-07	2.2262e-07	1.0389e-10	2.4954e-40	1.0143e-31	2.4938e-25	4.1052e-23	7.5934e-22	2.5344e-21	1.9267e-21
665000	3533000	244	12990.0	3.8454e-07	100.0000	4.4271	1.6434e-07	2.2008e-07	1.1666e-10	3.0251e-37	1.1023e-29	2.2441e-23	3.4623e-21	6.1451e-20	2.0084e-19	1.5249e-19
666000	3533000	383	11992.2	1.8982e-07	100.0000	4.5399	1.0250e-07	8.7294e-08	2.6090e-11	2.5922e-36	8.6956e-28	1.5802e-21	2.3244e-19	3.9935e-18	1.2852e-17	9.7953e-18
667000	3533000	458	10994.9	1.2798e-07	100.0000	4.5951	7.6169e-08	5.1793e-08	1.3566e-11	3.9199e-34	7.0786e-26	1.0268e-19	1.3876e-17	2.2538e-16	7.0367e-16	5.3385e-16
668000	3533000	478	9998.1	1.2229e-07	99.9999	4.5874	7.1851e-08	5.0422e-08	1.6074e-11	6.7807e-31	5.5770e-24	5.9090e-18	7.1527e-16	1.0819e-14	3.2502e-14	2.4471e-14
669000	3533000	641	9002.0	3.1633e-08	99.9916	4.7746	2.4523e-08	7.1054e-09	1.8798e-12	1.6864e-30	3.3511e-22	2.7933e-16	3.0567e-14	4.3149e-13	1.2482e-12	9.3510e-13
670000	3533000	727	8006.9	1.2764e-08	99.3157	4.8035	1.0882e-08	1.7945e-09	6.9260e-13	1.4094e-28	2.0351e-20	1.1901e-14	1.1428e-12	1.4808e-11	4.0923e-11	3.0466e-11
671000	3533000	913	7013.1	3.3166e-09	24.2659	-1.1662	7.8399e-10	2.0763e-11	4.4275e-14	8.8692e-29	1.1511e-18	4.6283e-13	3.8171e-11	4.4650e-10	1.1667e-09	8.5998e-10
672000	3533000	932	6021.5	6.2241e-08	1.0840	-3.0280	6.5754e-10	1.7110e-11	5.3170e-14	5.7261e-25	6.8792e-17	1.5853e-11	1.0922e-09	1.1428e-08	2.8250e-08	2.0781e-08
673000	3533000	1022	5033.1	1.3779e-06	0.0153	-3.0865	2.0691e-10	3.4329e-12	2.1501e-14	5.7124e-22	4.9489e-15	5.5018e-10	2.9988e-08	2.7118e-07	6.2223e-07	4.5373e-07
674000	3533000	1131	4050.4	2.9245e-05	0.0003	-3.0443	7.5299e-11	8.4796e-13	7.4917e-15	2.0210e-18	5.6482e-13	2.1152e-08	8.3676e-07	6.2215e-06	1.2911e-05	9.2547e-06
675000	3533000	1250	3079.0	6.0572e-04	0.0000	-2.9828	2.9312e-11	2.2659e-13	3.9041e-15	1.8597e-14	1.2579e-10	9.3120e-07	2.4229e-05	1.4074e-04	2.5828e-04	1.8154e-04
676000	3533000	1153	2134.0	8.8192e-03	0.0002	-2.9997	6.7921e-11	9.0095e-13	3.1131e-12	1.9567e-10	1.5866e-08	1.8144e-05	3.7360e-04	1.9873e-03	3.6540e-03	2.7862e-03
677000	3533000	1135	1275.9	1.4999e-01	0.0099	-2.9510	8.1919e-11	1.3414e-12	8.2377e-10	3.8567e-07	1.4484e-05	8.0341e-04	8.5394e-03	3.4757e-02	5.8912e-02	4.6959e-02
678000	3533000	1314	837.8	2.7208e+00	0.2699	-2.5773	1.8809e-11	2.1927e-08	3.8577e-05	6.5724e-04	6.6488e-03	8.8579e-02	3.5031e-01	7.6102e-01	9.0613e-01	6.0738e-01
679000	3533000	1276	1332.6	3.0832e+00	0.2187	-2.4143	2.6551e-11	6.4374e-09	3.6310e-05	5.4655e-04	6.1589e-03	1.1408e-01	4.9062e-01	9.7633e-01	9.7400e-01	5.2146e-01
680000	3533000	1059	2202.3	1.4140e+00	0.0587	-2.3757	2.0573e-10	7.6557e-12	1.8511e-07	4.5862e-05	7.8455e-04	3.8708e-02	2.3322e-01	4.9447e-01	4.4907e-01	1.9766e-01
681000	3533000	813	3150.2	7.7821e-01	0.0417	-2.2392	7.8905e-09	3.1681e-09	8.3801e-08	2.7837e-05	2.9631e-04	2.3840e-02	1.5185e-01	2.9525e-01	2.2723e-01	7.9714e-02
682000	3533000	715	4122.9	4.9122e-01	0.0236	-2.0643	2.8891e-08	3.1826e-08	1.1230e-07	9.4084e-06	1.0610e-04	2.0080e-02	1.1853e-01	1.9574e-01	1.2289e-01	3.3862e-02
683000	3533000	595	5106.1	3.1518e-01	0.0207	-1.9036	8.1412e-08	2.2458e-07	1.0467e-07	2.9731e-06	6.1730e-05	1.7158e-02	9.0588e-02	1.2711e-01	6.5809e-02	1.4453e-02
684000	3533000	494	6094.7	2.0356e-01	0.0236	-1.7526	1.4744e-07	7.8792e-07	7.0759e-08	7.2151e-07	4.6332e-05	1.4619e-02	6.7714e-02	8.0538e-02	3.4542e-02	6.0961e-03
685000	3533000	364	7086.6	1.2917e-01	0.0327	-1.6136	2.4711e-07	2.2361e-06	6.5083e-08	2.1520e-07	3.9425e-05	1.1968e-02	4.8313e-02	4.8874e-02	1.7478e-02	2.4993e-03
686000	3533000	291	8080.5	8.0923e-02	0.0510	-1.4763	3.0732e-07	4.5332e-06	1.1247e-07	4.0183e-08	3.6285e-05	9.6483e-03	3.3356e-02	2.8444e-02	8.4538e-03	9.8040e-04
687000	3533000	228	9075.7	4.9121e-02	0.0854	-1.3428	3.6718e-07	6.9299e-06	1.9339e-07	6.9652e-09	3.4476e-05	7.4499e-03	2.1812e-02	1.5605e-02	3.8501e-03	3.6276e-04
688000	3533000	210	10071.8	2.8686e-02	0.1483	-1.2098	3.9107e-07	8.7824e-06	3.0314e-07	8.1741e-10	3.3061e-05	5.4879e-03	1.3415e-02	7.9870e-03	1.6289e-03	1.2456e-04
689000	3533000	221	11068.7	1.5927e-02	0.2554	-1.0780	3.9494e-07	8.7827e-06	3.2596e-07	9.9286e-11	3.1170e-05	3.7963e-03	7.6521e-03	3.7664e-03	6.3238e-04	3.9156e-05
690000	3533000	179	12066.1	8.3025e-03	0.4921	-0.9492	4.4534e-07	1.2227e-05	6.6665e-07	3.4985e-11	2.7522e-05	2.4083e-03	3.9921e-03	1.6255e-03	2.2454e-04	1.1234e-05
691000	3533000	165	13063.8	4.0750e-03	0.9389	-0.8178	4.7290e-07	1.3763e-05	8.8695e-07	1.9059e-11	2.3137e-05	1.4140e-03	1.9077e-03	6.3976e-04	7.2349e-05	2.9035e-06
692000	3533000	191	14061.9	1.8708e-03	1.7397	-0.6821	4.5500e-07	1.3032e-05	9.3533e-07	1.3140e-11	1.8124e-05	7.5961e-04	8.2823e-04	2.2862e-04	2.1087e-05	6.7265e-07
693000	3533000	201	15060.3	8.1095e-04	3.4048	-0.5251	4.5495e-07	1.2985e-05	1.0578e-06	1.1195e-11	1.3113e-05	3.7372e-04	3.2885e-04	7.5003e-05	5.6302e-06	1.4119e-07
694000	3533000	248	16058.8	3.3255e-04	5.9903	-0.3498	4.3127e-07	9.8710e-06	7.7714e-07	1.0598e-11	8.8410e-06	1.6897e-04	1.1961e-04	2.2635e-05	1.3792e-06	2.6830e-08
695000	3533000	334	17057.5	1.2894e-04	9.4906	-0.1640	3.7159e-07	5.9985e-06	3.8660e-07	1.0856e-11	5.4808e-06	7.0041e-05	4.0013e-05	6.3337e-06	3.1296e-07	4.6611e-09
696000	3533000	194	18056.4	6.2062e-05	32.0654	0.8479	4.9853e-07	1.4533e-05	1.9286e-06	1.0049e-11	2.9398e-06	2.7326e-05	1.3012e-05	1.7517e-06	7.0541e-08	7.9883e-10
