s	phi1.0	phi0.9	phi0.8	phi0.7	phi0.6	phi0.5	phi0.4	phi0.3	phi0.2	phi0.1
220	78249.9078	71574.8527	64462.9435	57112.0771	49725.5949	42501.1947	35619.9196	29236.2140	23470.0026	18401.5865
221	77360.1750	70702.9634	63621.6966	56313.6413	48980.9038	41819.3810	35007.8382	28698.1040	23007.3262	18013.0665
222	76480.5587	69841.6949	62791.4282	55526.3678	48247.3653	41148.5051	34406.2747	28169.8983	22553.7706	17632.7496
223	75610.9441	68990.9180	61971.9948	54750.1005	47524.8123	40488.3915	33815.0482	27651.4145	22109.1563	17260.4624
224	74751.2173	68150.5049	61163.2551	53984.6855	46813.0802	39838.8677	33233.9811	27142.4738	21673.3069	16896.0355
225	73901.2660	67320.3292	60365.0695	53229.9712	46112.0070	39199.7636	32662.8990	26642.9003	21246.0496	16539.3028
226	73060.9789	66500.2664	59577.3003	52485.8079	45421.4331	38570.9122	32101.6301	26152.5219	20827.2151	16190.1020
227	72230.2463	65690.1931	58799.8115	51752.0481	44741.2012	37952.1490	31550.0059	25671.1691	20416.6373	15848.2740
228	71408.9594	64889.9878	58032.4690	51028.5463	44071.1565	37343.3121	31007.8606	25198.6759	20014.1534	15513.6631
229	70597.0109	64099.5301	57275.1405	50315.1593	43411.1464	36744.2424	30475.0314	24734.8793	19619.6038	15186.1171
230	69794.2946	63318.7014	56527.6951	49611.7455	42761.0206	36154.7830	29951.3581	24279.6190	19232.8323	14865.4866
231	69000.7054	62547.3844	55790.0039	48918.1655	42120.6311	35574.7798	29436.6835	23832.7382	18853.6854	14551.6257
232	68216.1397	61785.4632	55061.9397	48234.2819	41489.8321	35004.0813	28930.8529	23394.0824	18482.0128	14244.3915
233	67440.4948	61032.8233	54343.3768	47559.9591	40868.4799	34442.5379	28433.7143	22963.5004	18117.6671	13943.6441
234	66673.6694	60289.3517	53634.1912	46895.0634	40256.4331	33890.0030	27945.1184	22540.8434	17760.5040	13649.2464
235	65915.5630	59554.9368	52934.2605	46239.4631	39653.5523	33346.3320	27464.9184	22125.9658	17410.3819	13361.0645
236	65166.0766	58829.4681	52243.4639	45593.0282	39059.7003	32811.3827	26992.9699	21718.7242	17067.1619	13078.9671
237	64425.1122	58112.8367	51561.6824	44955.6305	38474.7418	32285.0151	26529.1313	21318.9781	16730.7080	12802.8257
238	63692.5728	57404.9349	50888.7981	44327.1437	37898.5437	31767.0917	26073.2632	20926.5896	16400.8867	12532.5146
239	62968.3627	56705.6565	50224.6950	43707.4433	37330.9747	31257.4769	25625.2285	20541.4232	16077.5674	12267.9107
240	62252.3871	56014.8963	49569.2585	43096.4064	36771.9056	30756.0374	25184.8927	20163.3461	15760.6219	12008.8935
241	61544.5525	55332.5506	48922.3756	42493.9119	36221.2091	30262.6422	24752.1235	19792.2277	15449.9245	11755.3450
242	60844.7663	54658.5169	48283.9345	41899.8404	35678.7599	29777.1621	24326.7909	19427.9399	15145.3520	11507.1497
243	60152.9368	53992.6940	47653.8251	41314.0741	35144.4344	29299.4702	23908.7670	19070.3571	14846.7837	11264.1947
244	59468.9738	53334.9817	47031.9387	40736.4969	34618.1110	28829.4415	23497.9264	18719.3558	14554.1013	11026.3694
245	58792.7877	52685.2814	46418.1679	40166.9943	34099.6698	28366.9531	23094.1455	18374.8149	14267.1886	10793.5653
246	58124.2901	52043.4955	45812.4070	39605.4534	33588.9928	27911.8841	22697.3030	18036.6154	13985.9320	10565.6765
247	57463.3936	51409.5274	45214.5512	39051.7630	33085.9637	27464.1154	22307.2798	17704.6408	13710.2200	10342.5992
248	56810.0118	50783.2820	44624.4975	38505.8132	32590.4679	27023.5299	21923.9586	17378.7763	13439.9433	10124.2318
249	56164.0592	50164.6653	44042.1441	37967.4959	32102.3927	26590.0124	21547.2242	17058.9096	13174.9946	9910.4749
250	55525.4513	49553.5842	43467.3904	37436.7044	31621.6270	26163.4494	21176.9636	16744.9302	12915.2690	9701.2312
251	54894.1046	48949.9470	42900.1374	36913.3334	31148.0611	25743.7295	20813.0654	16436.7297	12660.6635	9496.4053
252	54269.9366	48353.6631	42340.2870	36397.2792	30681.5874	25330.7428	20455.4203	16134.2019	12411.0772	9295.9039
253	53652.8657	47764.6427	41787.7427	35888.4396	30222.0997	24924.3814	20103.9208	15837.2423	12166.4111	9099.6358
254	53042.8111	47182.7975	41242.4091	35386.7136	29769.4932	24524.5389	19758.4615	15545.7484	11926.5683	8907.5116
255	52439.6930	46608.0401	40704.1922	34892.0018	29323.6649	24131.1107	19418.9383	15259.6196	11691.4536	8719.4438
256	51843.4327	46040.2841	40172.9991	34404.2061	28884.5134	23743.9940	19085.2495	14978.7572	11460.9738	8535.3468
257	51253.9520	45479.4442	39648.7381	33923.2299	28451.9386	23363.0876	18757.2946	14703.0643	11235.0376	8355.1367
258	50671.1740	44925.4361	39131.3188	33448.9779	28025.8421	22988.2917	18434.9752	14432.4456	11013.5554	8178.7314
259	50095.0225	44378.1767	38620.6518	32981.3559	27606.1268	22619.5083	18118.1945	14166.8078	10796.4394	8006.0506
260	49525.4220	43837.5838	38116.6490	32520.2714	27192.6971	22256.6411	17806.8572	13906.0593	10583.6035	7837.0157
261	48962.2980	43303.5761	37619.2236	32065.6329	26785.4590	21899.5951	17500.8698	13650.1100	10374.9634	7671.5497
262	48405.5771	42776.0734	37128.2896	31617.3504	26384.3197	21548.2769	17200.1404	13398.8715	10170.4363	7509.5772
263	47855.1862	42254.9965	36643.7623	31175.3349	25989.1878	21202.5946	16904.5787	13152.2573	9969.9411	7351.0246
264	47311.0536	41740.2671	36165.5581	30739.4988	25599.9735	20862.4578	16614.0958	12910.1822	9773.3984	7195.8195
265	46773.1079	41231.8079	35693.5946	30309.7558	25216.5880	20527.7776	16328.6044	12672.5626	9580.7303	7043.8913
266	46241.2789	40729.5424	35227.7902	29886.0207	24838.9441	20198.4664	16048.0189	12439.3165	9391.8603	6895.1709
267	45715.4970	40233.3953	34768.0645	29468.2094	24466.9558	19874.4381	15772.2548	12210.3635	9206.7137	6749.5904
268	45195.6935	39743.2921	34314.3384	29056.2392	24100.5384	19555.6079	15501.2294	11985.6244	9025.2169	6607.0837
269	44681.8003	39259.1590	33866.5334	28650.0285	23739.6085	19241.8924	15234.8612	11765.0219	8847.2980	6467.5857
270	44173.7503	38780.9234	33424.5723	28249.4966	23384.0839	18933.2097	14973.0702	11548.4796	8672.8866	6331.0330
271	43671.4770	38308.5134	32988.3788	27854.5642	23033.8836	18629.4789	14715.7777	11335.9230	8501.9134	6197.3634
272	43174.9148	37841.8581	32557.8777	27465.1530	22688.9279	18330.6206	14462.9064	11127.2785	8334.3107	6066.5160
273	42683.9987	37380.8874	32132.9947	27081.1859	22349.1383	18036.5567	14214.3805	10922.4743	8170.0121	5938.4313
274	42198.6645	36925.5319	31713.6564	26702.5867	22014.4373	17747.2102	13970.1251	10721.4397	8008.9524	5813.0509
275	41718.8488	36475.7234	31299.7906	26329.2803	21684.7489	17462.5055	13730.0669	10524.1052	7851.0677	5690.3176
276	41244.4887	36031.3942	30891.3257	25961.1929	21359.9979	17182.3680	13494.1338	10330.4028	7696.2955	5570.1757
277	40775.5223	35592.4777	30488.1913	25598.2514	21040.1103	16906.7246	13262.2549	10140.2655	7544.5743	5452.5704
278	40311.8883	35158.9077	30090.3178	25240.3838	20725.0134	16635.5032	13034.3605	9953.6279	7395.8442	5337.4481
279	39853.5259	34730.6194	29697.6367	24887.5193	20414.6354	16368.6327	12810.3822	9770.4254	7250.0460	5224.7565
280	39400.3754	34307.5482	29310.0800	24539.5879	20108.9056	16106.0434	12590.2526	9590.5949	7107.1221	5114.4442
281	38952.3773	33889.6307	28927.5810	24196.5206	19807.7544	15847.6667	12373.9057	9414.0743	6967.0156	5006.4609
282	38509.4731	33476.8040	28550.0737	23858.2494	19511.1132	15593.4348	12161.2765	9240.8027	6829.6712	4900.7575
283	38071.6050	33069.0062	28177.4928	23524.7074	19218.9146	15343.2815	11952.3010	9070.7202	6695.0343	4797.2859
284	37638.7155	32666.1759	27809.7742	23195.8283	18931.0919	15097.1411	11746.9164	8903.7682	6563.0516	4695.9989
285	37210.7482	32268.2528	27446.8543	22871.5470	18647.5797	14854.9494	11545.0612	8739.8890	6433.6707	4596.8504
286	36787.6471	31875.1769	27088.6706	22551.7992	18368.3133	14616.6430	11346.6745	8579.0261	6306.8404	4499.7953
287	36369.3568	31486.8893	26735.1611	22236.5215	18093.2293	14382.1595	11151.6968	8421.1240	6182.5103	4404.7894
288	35955.8226	31103.3317	26386.2650	21925.6514	17822.2649	14151.4377	10960.0696	8266.1282	6060.6312	4311.7893
289	35546.9905	30724.4463	26041.9221	21619.1274	17555.3585	13924.4171	10771.7353	8113.9852	5941.1548	4220.7528
290	35142.8070	30350.1763	25702.0728	21316.8886	17292.4492	13701.0385	10586.6372	7964.6425	5824.0337	4131.6384
291	34743.2191	29980.4655	25366.6586	21018.8752	17033.4773	13481.2434	10404.7198	7818.0485	5709.2215	4044.4055
292	34348.1748	29615.2584	25035.6216	20725.0280	16778.3838	13264.9743	10225.9284	7674.1526	5596.6726	3959.0143
293	33957.6223	29254.5000	24708.9046	20435.2889	16527.1105	13052.1746	10050.2093	7532.9053	5486.3424	3875.4261
294	33571.5105	28898.1362	24386.4514	20149.6004	16279.6003	12842.7887	9877.5097	7394.2576	5378.1873	3793.6027
295	33189.7889	28546.1134	24068.2061	19867.9058	16035.7969	12636.7618	9707.7777	7258.1619	5272.1643	3713.5069
296	32812.4077	28198.3788	23754.1140	19590.1494	15795.6446	12434.0400	9540.9623	7124.5711	5168.2313	3635.1022
297	32439.3175	27854.8801	23444.1208	19316.2760	15559.0889	12234.5703	9377.0135	6993.4391	5066.3473	3558.3528
298	32070.4694	27515.5658	23138.1731	19046.2314	15326.0758	12038.3006	9215.8818	6864.7207	4966.4717	3483.2239
299	31705.8153	27180.3848	22836.2180	18779.9621	15096.5523	11845.1795	9057.5191	6738.3714	4868.5650	3409.6812
300	31345.3075	26849.2869	22538.2035	18517.4153	14870.4662	11655.1565	8901.8775	6614.3477	4772.5885	3337.6913
301	30988.8988	26522.2222	22244.0780	18258.5390	14647.7659	11468.1818	8748.9105	6492.6067	4678.5039	3267.2213
302	30636.5425	26199.1416	21953.7909	18003.2817	14428.4008	11284.2067	8598.5720	6373.1064	4586.2741	3198.2392
303	30288.1928	25879.9967	21667.2921	17751.5930	14212.3209	11103.1829	8450.8169	6255.8056	4495.8625	3130.7135
304	29943.8039	25564.7394	21384.5321	17503.4230	13999.4771	10925.0632	8305.6007	6140.6637	4407.2332	3064.6135
305	29603.3308	25253.3224	21105.4622	17258.7224	13789.8208	10749.8009	8162.8799	6027.6411	4320.3511	2999.9091
306	29266.7290	24945.6990	20830.0342	17017.4428	13583.3042	10577.3501	8022.6116	5916.6988	4235.1817	2936.5708
307	28933.9546	24641.8228	20558.2005	16779.5363	13379.8805	10407.6659	7884.7536	5807.7984	4151.6914	2874.5699
308	28604.9639	24341.6484	20289.9142	16544.9557	13179.5033	10240.7038	7749.2645	5700.9024	4069.8469	2813.8779
309	28279.7140	24045.1305	20025.1292	16313.6546	12982.1269	10076.4201	7616.1036	5595.9739	3989.6159	2754.4674
310	27958.1623	23752.2246	19763.7995	16085.5872	12787.7065	9914.7720	7485.2309	5492.9767	3910.9665	2696.3113
311	27640.2668	23462.8868	19505.8803	15860.7082	12596.1976	9755.7170	7356.6070	5391.8752	3833.8675	2639.3830
312	27325.9859	23177.0735	19251.3269	15638.9730	12407.5568	9599.2136	7230.1934	5292.6345	3758.2885	2583.6567
313	27015.2784	22894.7419	19000.0955	15420.3377	12221.7411	9445.2208	7105.9521	5195.2204	3684.1994	2529.1069
314	26708.1039	22615.8495	18752.1427	15204.7590	12038.7082	9293.6985	6983.8457	5099.5993	3611.5708	2475.7089
315	26404.4220	22340.3545	18507.4256	14992.1941	11858.4164	9144.6069	6863.8375	5005.7381	3540.3740	2423.4383
316	26104.1932	22068.2154	18265.9022	14782.6008	11680.8246	8997.9070	6745.8915	4913.6045	3470.5808	2372.2712
317	25807.3780	21799.3913	18027.5306	14575.9378	11505.8925	8853.5606	6629.9722	4823.1667	3402.1634	2322.1845
318	25513.9378	21533.8419	17792.2698	14372.1639	11333.5801	8711.5298	6516.0449	4734.3934	3335.0947	2273.1554
319	25223.8340	21271.5273	17560.0792	14171.2388	11163.8483	8571.7775	6404.0753	4647.2541	3269.3483	2225.1613
320	24937.0289	21012.4081	17330.9187	13973.1226	10996.6584	8434.2671	6294.0297	4561.7186	3204.8979	2178.1806
321	24653.4849	20756.4454	17104.7488	13777.7762	10831.9723	8298.9627	6185.8751	4477.7575	3141.7181	2132.1918
322	24373.1649	20503.6007	16881.5304	13585.1607	10669.7526	8165.8289	6079.5789	4395.3417	3079.7837	2087.1740
323	24096.0322	20253.8360	16661.2250	13395.2381	10509.9622	8034.8308	5975.1094	4314.4428	3019.0703	2043.1067
324	23822.0507	20007.1138	16443.7946	13207.9705	10352.5649	7905.9343	5872.4350	4235.0329	2959.5538	1999.9698
325	23551.1844	19763.3971	16229.2017	13023.3210	10197.5248	7779.1055	5771.5250	4157.0846	2901.2106	1957.7436
326	23283.3980	19522.6492	16017.4093	12841.2530	10044.8066	7654.3114	5672.3489	4080.5710	2844.0175	1916.4090
327	23018.6564	19284.8339	15808.3807	12661.7302	9894.3754	7531.5192	5574.8771	4005.4656	2787.9519	1875.9471
328	22756.9251	19049.9157	15602.0801	12484.7173	9746.1972	7410.6969	5479.0801	3931.7426	2732.9915	1836.3395
329	22498.1697	18817.8590	15398.4716	12310.1790	9600.2380	7291.8128	5384.9294	3859.3766	2679.1146	1797.5682
330	22242.3565	18588.6292	15197.5203	12138.0807	9456.4647	7174.8359	5292.3965	3788.3424	2626.2998	1759.6154
331	21989.4519	18362.1917	14999.1913	11968.3885	9314.8446	7059.7356	5201.4536	3718.6157	2574.5262	1722.4639
332	21739.4231	18138.5126	14803.4506	11801.0685	9175.3454	6946.4817	5112.0735	3650.1724	2523.7732	1686.0969
333	21492.2371	17917.5583	14610.2644	11636.0878	9037.9353	6835.0447	5024.2292	3582.9888	2474.0207	1650.4977
334	21247.8617	17699.2955	14419.5992	11473.4134	8902.5831	6725.3954	4937.8945	3517.0417	2425.2491	1615.6500
335	21006.2650	17483.6914	14231.4222	11313.0133	8769.2579	6617.5051	4853.0433	3452.3085	2377.4389	1581.5382
336	20767.4154	17270.7138	14045.7010	11154.8556	8637.9294	6511.3456	4769.6501	3388.7667	2330.5712	1548.1465
337	20531.2815	17060.3305	13862.4034	10998.9090	8508.5677	6406.8891	4687.6900	3326.3944	2284.6274	1515.4599
338	20297.8326	16852.5100	13681.4979	10845.1425	8381.1433	6304.1084	4607.1382	3265.1702	2239.5893	1483.4634
339	20067.0381	16647.2211	13502.9532	10693.5257	8255.6272	6202.9764	4527.9706	3205.0727	2195.4391	1452.1425
340	19838.8678	16444.4329	13326.7385	10544.0286	8131.9909	6103.4669	4450.1634	3146.0815	2152.1593	1421.4828
341	19613.2919	16244.1150	13152.8235	10396.6214	8010.2061	6005.5537	4373.6932	3088.1760	2109.7326	1391.4705
342	19390.2809	16046.2372	12981.1780	10251.2750	7890.2451	5909.2113	4298.5370	3031.3362	2068.1424	1362.0918
343	19169.8057	15850.7699	12811.7726	10107.9606	7772.0808	5814.4144	4224.6723	2975.5427	2027.3720	1333.3334
344	18951.8373	15657.6837	12644.5778	9966.6497	7655.6860	5721.1382	4152.0769	2920.7761	1987.4053	1305.1823
345	18736.3473	15466.9496	12479.5650	9827.3144	7541.0344	5629.3585	4080.7289	2867.0174	1948.2266	1277.6254
346	18523.3075	15278.5389	12316.7057	9689.9270	7428.0997	5539.0510	4010.6070	2814.2483	1909.8202	1250.6504
347	18312.6901	15092.4233	12155.9716	9554.4603	7316.8564	5450.1923	3941.6900	2762.4503	1872.1709	1224.2449
348	18104.4674	14908.5749	11997.3352	9420.8874	7207.2791	5362.7591	3873.9572	2711.6058	1835.2638	1198.3970
349	17898.6124	14726.9660	11840.7690	9289.1820	7099.3428	5276.7285	3807.3884	2661.6971	1799.0843	1173.0947
350	17695.0980	14547.5694	11686.2459	9159.3177	6993.0230	5192.0781	3741.9634	2612.7070	1763.6180	1148.3267
351	17493.8976	14370.3581	11533.7394	9031.2690	6888.2954	5108.7856	3677.6627	2564.6185	1728.8508	1124.0817
352	17294.9850	14195.3055	11383.2232	8905.0105	6785.1362	5026.8293	3614.4669	2517.4152	1694.7691	1100.3485
353	17098.3341	14022.3854	11234.6712	8780.5171	6683.5220	4946.1878	3552.3571	2471.0807	1661.3592	1077.1164
354	16903.9191	13851.5716	11088.0578	8657.7641	6583.4295	4866.8399	3491.3145	2425.5989	1628.6080	1054.3748
355	16711.7148	13682.8387	10943.3577	8536.7272	6484.8359	4788.7650	3431.3209	2380.9544	1596.5024	1032.1134
356	16521.6959	13516.1611	10800.5460	8417.3824	6387.7190	4711.9426	3372.3581	2337.1315	1565.0297	1010.3220
357	16333.8376	13351.5139	10659.5979	8299.7061	6292.0564	4636.3525	3314.4086	2294.1152	1534.1774	988.9906
358	16148.1153	13188.8724	10520.4893	8183.6749	6197.8265	4561.9751	3257.4549	2251.8906	1503.9334	968.1097
359	15964.5047	13028.2121	10383.1960	8069.2658	6105.0078	4488.7909	3201.4798	2210.4432	1474.2856	947.6696
360	15782.9819	12869.5089	10247.6944	7956.4562	6013.5791	4416.7807	3146.4666	2169.7587	1445.2222	927.6611
361	15603.5231	12712.7389	10113.9612	7845.2237	5923.5197	4345.9257	3092.3987	2129.8230	1416.7318	908.0750
362	15426.1048	12557.8786	9981.9731	7735.5463	5834.8090	4276.2074	3039.2599	2090.6223	1388.8030	888.9025
363	15250.7038	12404.9048	9851.7075	7627.4021	5747.4269	4207.6075	2987.0342	2052.1432	1361.4248	870.1347
364	15077.2971	12253.7944	9723.1419	7520.7698	5661.3533	4140.1081	2935.7060	2014.3723	1334.5863	851.7632
365	14905.8622	12104.5247	9596.2541	7415.6283	5576.5688	4073.6916	2885.2598	1977.2965	1308.2769	833.7796
366	14736.3766	11957.0734	9471.0222	7311.9566	5493.0541	4008.3405	2835.6804	1940.9032	1282.4862	816.1757
367	14568.8181	11811.4183	9347.4246	7209.7343	5410.7901	3944.0378	2786.9529	1905.1797	1257.2038	798.9435
368	14403.1648	11667.5374	9225.4399	7108.9411	5329.7580	3880.7667	2739.0628	1870.1138	1232.4199	782.0750
369	14239.3950	11525.4093	9105.0471	7009.5570	5249.9395	3818.5106	2691.9956	1835.6932	1208.1246	765.5628
370	14077.4874	11385.0125	8986.2255	6911.5623	5171.3163	3757.2532	2645.7372	1801.9062	1184.3082	749.3992
371	13917.4207	11246.3259	8868.9545	6814.9376	5093.8707	3696.9785	2600.2737	1768.7410	1160.9613	733.5768
372	13759.1740	11109.3287	8753.2139	6719.6637	5017.5848	3637.6707	2555.5915	1736.1863	1138.0746	718.0885
373	13602.7267	10974.0004	8638.9837	6625.7218	4942.4414	3579.3144	2511.6770	1704.2307	1115.6392	702.9272
374	13448.0582	10840.3206	8526.2443	6533.0931	4868.4233	3521.8942	2468.5171	1672.8634	1093.6460	688.0860
375	13295.1484	10708.2692	8414.9761	6441.7595	4795.5138	3465.3952	2426.0989	1642.0733	1072.0864	673.5582
376	13143.9773	10577.8263	8305.1599	6351.7027	4723.6961	3409.8025	2384.4096	1611.8500	1050.9518	659.3371
377	12994.5250	10448.9725	8196.7769	6262.9049	4652.9540	3355.1017	2343.4367	1582.1829	1030.2338	645.4163
378	12846.7720	10321.6883	8089.8083	6175.3485	4583.2713	3301.2784	2303.1678	1553.0619	1009.9243	631.7893
379	12700.6990	10195.9546	7984.2356	6089.0161	4514.6322	3248.3186	2263.5909	1524.4769	990.0151	618.4501
380	12556.2870	10071.7525	7880.0407	6003.8907	4447.0210	3196.2083	2224.6941	1496.4180	970.4984	605.3925
381	12413.5170	9949.0635	7777.2055	5919.9554	4380.4224	3144.9340	2186.4656	1468.8755	951.3665	592.6106
382	12272.3703	9827.8689	7675.7123	5837.1935	4314.8211	3094.4823	2148.8941	1441.8400	932.6117	580.0986
383	12132.8285	9708.1507	7575.5436	5755.5886	4250.2023	3044.8399	2111.9682	1415.3020	914.2266	567.8508
384	11994.8734	9589.8908	7476.6821	5675.1246	4186.5512	2995.9939	2075.6768	1389.2526	896.2040	555.8615
385	11858.4869	9473.0715	7379.1108	5595.7855	4123.8534	2947.9315	2040.0090	1363.6825	878.5367	544.1254
386	11723.6511	9357.6752	7282.8128	5517.5555	4062.0945	2900.6401	2004.9542	1338.5831	861.2176	532.6371
387	11590.3485	9243.6847	7187.7715	5440.4192	4001.2605	2854.1074	1970.5017	1313.9457	844.2400	521.3913
388	11458.5616	9131.0827	7093.9704	5364.3613	3941.3376	2808.3212	1936.6412	1289.7618	827.5970	510.3829
389	11328.2732	9019.8524	7001.3935	5289.3667	3882.3121	2763.2695	1903.3626	1266.0229	811.2822	499.6070
390	11199.4662	8909.9770	6910.0248	5215.4205	3824.1706	2718.9405	1870.6558	1242.7210	795.2889	489.0586
391	11072.1237	8801.4401	6819.8484	5142.5081	3766.8997	2675.3226	1838.5110	1219.8480	779.6110	478.7329
392	10946.2292	8694.2253	6730.8488	5070.6151	3710.4866	2632.4045	1806.9186	1197.3960	764.2421	468.6253
393	10821.7662	8588.3166	6643.0106	4999.7271	3654.9183	2590.1749	1775.8691	1175.3572	749.1762	458.7310
394	10698.7184	8483.6980	6556.3188	4929.8301	3600.1822	2548.6227	1745.3532	1153.7240	734.4073	449.0456
395	10577.0697	8380.3538	6470.7583	4860.9103	3546.2659	2507.7371	1715.3616	1132.4891	719.9295	439.5647
396	10456.8041	8278.2684	6386.3143	4792.9540	3493.1569	2467.5075	1685.8853	1111.6449	705.7372	430.2840
397	10337.9061	8177.4267	6302.9724	4725.9478	3440.8434	2427.9231	1656.9156	1091.1844	691.8246	421.1993
398	10220.3599	8077.8133	6220.7181	4659.8783	3389.3133	2388.9739	1628.4437	1071.1005	678.1863	412.3063
399	10104.1504	7979.4134	6139.5372	4594.7325	3338.5549	2350.6494	1600.4610	1051.3863	664.8169	403.6012
400	9989.2621	7882.2122	6059.4157	4530.4974	3288.5567	2312.9398	1572.9592	1032.0349	651.7110	395.0798
401	9875.6802	7786.1950	5980.3398	4467.1603	3239.3072	2275.8351	1545.9300	1013.0397	638.8635	386.7383
402	9763.3897	7691.3474	5902.2959	4404.7087	3190.7953	2239.3256	1519.3652	994.3941	626.2692	378.5729
403	9652.3761	7597.6552	5825.2704	4343.1302	3143.0099	2203.4018	1493.2569	976.0917	613.9232	370.5800
404	9542.6247	7505.1043	5749.2502	4282.4126	3095.9402	2168.0544	1467.5973	958.1261	601.8207	362.7558
405	9434.1212	7413.6809	5674.2220	4222.5438	3049.5753	2133.2740	1442.3786	940.4912	589.9566	355.0968
406	9326.8515	7323.3711	5600.1729	4163.5119	3003.9049	2099.0515	1417.5932	923.1809	578.3265	347.5995
407	9220.8014	7234.1614	5527.0902	4105.3054	2958.9183	2065.3780	1393.2337	906.1892	566.9257	340.2605
408	9115.9572	7146.0385	5454.9612	4047.9126	2914.6056	2032.2448	1369.2928	889.5103	555.7496	333.0764
409	9012.3051	7058.9890	5383.7735	3991.3221	2870.9564	1999.6431	1345.7633	873.1383	544.7938	326.0440
410	8909.8316	6972.9999	5313.5148	3935.5228	2827.9609	1967.5643	1322.6382	857.0677	534.0540	319.1601
411	8808.5233	6888.0582	5244.1730	3880.5036	2785.6093	1936.0002	1299.9104	841.2928	523.5259	312.4216
412	8708.3668	6804.1513	5175.7361	3826.2535	2743.8920	1904.9425	1277.5731	825.8083	513.2053	305.8253
413	8609.3492	6721.2665	5108.1923	3772.7619	2702.7995	1874.3830	1255.6197	810.6088	503.0883	299.3683
414	8511.4574	6639.3914	5041.5300	3720.0181	2662.3223	1844.3137	1234.0435	795.6891	493.1706	293.0476
415	8414.6787	6558.5136	4975.7376	3668.0117	2622.4514	1814.7268	1212.8381	781.0440	483.4485	286.8604
416	8319.0005	6478.6211	4910.8038	3616.7323	2583.1775	1785.6145	1191.9971	766.6684	473.9180	280.8038
417	8224.4101	6399.7017	4846.7174	3566.1698	2544.4918	1756.9693	1171.5142	752.5574	464.5754	274.8751
418	8130.8953	6321.7437	4783.4673	3516.3142	2506.3855	1728.7836	1151.3833	738.7061	455.4170	269.0715
419	8038.4437	6244.7354	4721.0427	3467.1556	2468.8498	1701.0501	1131.5983	725.1098	446.4391	263.3905
420	7947.0434	6168.6651	4659.4327	3418.6842	2431.8763	1673.7615	1112.1532	711.7637	437.6382	257.8294
421	7856.6823	6093.5215	4598.6267	3370.8905	2395.4565	1646.9106	1093.0424	698.6633	429.0108	252.3858
422	7767.3487	6019.2932	4538.6142	3323.7649	2359.5821	1620.4905	1074.2599	685.8040	420.5535	247.0571
423	7679.0308	5945.9692	4479.3849	3277.2981	2324.2450	1594.4942	1055.8001	673.1813	412.2629	241.8409
424	7591.7171	5873.5383	4420.9286	3231.4810	2289.4371	1568.9150	1037.6576	660.7910	404.1358	236.7348
425	7505.3963	5801.9898	4363.2351	3186.3044	2255.1504	1543.7461	1019.8268	648.6288	396.1688	231.7365
426	7420.0569	5731.3128	4306.2945	3141.7594	2221.3773	1518.9810	1002.3024	636.6904	388.3590	226.8438
427	7335.6879	5661.4968	4250.0970	3097.8371	2188.1099	1494.6132	985.0792	624.9717	380.7030	222.0543
428	7252.2782	5592.5313	4194.6329	3054.5288	2155.3407	1470.6362	968.1519	613.4687	373.1980	217.3660
429	7169.8169	5524.4058	4139.8926	3011.8260	2123.0623	1447.0440	951.5155	602.1775	365.8410	212.7767
430	7088.2932	5457.1103	4085.8666	2969.7202	2091.2673	1423.8302	935.1649	591.0941	358.6290	208.2842
431	7007.6964	5390.6345	4032.5457	2928.2031	2059.9485	1400.9887	919.0954	580.2146	351.5591	203.8866
432	6928.0161	5324.9684	3979.9207	2887.2663	2029.0987	1378.5138	903.3019	569.5354	344.6287	199.5819
433	6849.2418	5260.1023	3927.9824	2846.9019	1998.7109	1356.3993	887.7799	559.0528	337.8348	195.3680
434	6771.3632	5196.0263	3876.7219	2807.1018	1968.7782	1334.6397	872.5245	548.7631	331.1749	191.2432
435	6694.3700	5132.7309	3826.1303	2767.8580	1939.2937	1313.2291	857.5314	538.6628	324.6463	187.2054
436	6618.2524	5070.2065	3776.1990	2729.1630	1910.2508	1292.1620	842.7958	528.7484	318.2463	183.2528
437	6543.0002	5008.4438	3726.9193	2691.0088	1881.6429	1271.4328	828.3135	519.0164	311.9726	179.3837
438	6468.6036	4947.4334	3678.2827	2653.3881	1853.4634	1251.0362	814.0800	509.4636	305.8225	175.5963
439	6395.0530	4887.1662	3630.2808	2616.2933	1825.7059	1230.9668	800.0911	500.0866	299.7937	171.8889
440	6322.3387	4827.6332	3582.9053	2579.7171	1798.3641	1211.2194	786.3426	490.8822	293.8837	168.2597
441	6250.4512	4768.8254	3536.1481	2543.6523	1771.4318	1191.7887	772.8303	481.8473	288.0902	164.7072
442	6179.3810	4710.7339	3490.0011	2508.0916	1744.9028	1172.6698	759.5503	472.9786	282.4109	161.2297
443	6109.1190	4653.3501	3444.4563	2473.0281	1718.7711	1153.8575	746.4984	464.2731	276.8436	157.8256
444	6039.6559	4596.6653	3399.5058	2438.4548	1693.0308	1135.3471	733.6708	455.7279	271.3860	154.4933
445	5970.9826	4540.6710	3355.1420	2404.3648	1667.6759	1117.1336	721.0636	447.3400	266.0361	151.2315
446	5903.0901	4485.3588	3311.3571	2370.7514	1642.7008	1099.2123	708.6731	439.1064	260.7916	148.0385
447	5835.9696	4430.7204	3268.1436	2337.6079	1618.0997	1081.5785	696.4955	431.0244	255.6504	144.9129
