s	phi-1.0	phi-1.1	phi-1.2	phi-1.3	phi-1.4	phi-1.5	phi-1.6	phi-1.7	phi-1.8	phi-1.9
227	394.5049	288.9661	208.7748	148.7216	104.4135	72.2173	49.1856	32.9722	21.7454	14.1021
228	379.1508	277.3311	200.0784	142.3130	99.7591	68.8873	46.8395	31.3454	20.6357	13.3578
229	364.3943	266.1645	191.7443	136.1806	95.3122	65.7108	44.6053	29.7989	19.5826	12.6527
230	350.2121	255.4475	183.7573	130.3124	91.0635	62.6807	42.4777	28.3287	18.5832	11.9848
231	336.5819	245.1621	176.1030	124.6971	87.0042	59.7904	40.4516	26.9310	17.6349	11.3522
232	323.4822	235.2908	168.7676	119.3237	83.1259	57.0334	38.5221	25.6022	16.7349	10.7530
233	310.8923	225.8169	161.7377	114.1819	79.4204	54.4035	36.6847	24.3391	15.8809	10.1854
234	298.7924	216.7245	155.0006	109.2617	75.8802	51.8949	34.9349	23.1382	15.0704	9.6478
235	287.1634	207.9983	148.5441	104.5535	72.4977	49.5019	33.2686	21.9966	14.3013	9.1385
236	275.9870	199.6233	142.3566	100.0481	69.2660	47.2193	31.6817	20.9114	13.5715	8.6561
237	265.2456	191.5856	136.4268	95.7369	66.1784	45.0419	30.1705	19.8796	12.8789	8.1992
238	254.9223	183.8715	130.7441	91.6115	63.2284	42.9650	28.7315	18.8988	12.2216	7.7664
239	245.0007	176.4680	125.2980	87.6639	60.4099	40.9838	27.3610	17.9664	11.5979	7.3565
240	235.4653	169.3627	120.0788	83.8863	57.7170	39.0940	26.0559	17.0799	11.0061	6.9682
241	226.3010	162.5434	115.0770	80.2716	55.1442	37.2913	24.8131	16.2372	10.4444	6.6004
242	217.4934	155.9986	110.2835	76.8126	52.6861	35.5717	23.6296	15.4361	9.9114	6.2520
243	209.0286	149.7175	105.6897	73.5026	50.3375	33.9315	22.5025	14.6745	9.4056	5.9220
244	200.8932	143.6892	101.2873	70.3353	48.0937	32.3668	21.4292	13.9505	8.9256	5.6094
245	193.0745	137.9036	97.0683	67.3045	45.9498	30.8743	20.4070	13.2622	8.4701	5.3133
246	185.5600	132.3510	93.0249	64.4042	43.9015	29.4507	19.4336	12.6079	8.0378	5.0328
247	178.3380	127.0220	89.1500	61.6290	41.9446	28.0927	18.5067	11.9858	7.6276	4.7672
248	171.3971	121.9075	85.4366	58.9733	40.0748	26.7973	17.6239	11.3945	7.2384	4.5156
249	164.7264	116.9990	81.8777	56.4321	38.2884	25.5616	16.7833	10.8323	6.8690	4.2772
250	158.3152	112.2881	78.4672	54.0004	36.5817	24.3829	15.9828	10.2979	6.5184	4.0514
251	152.1536	107.7668	75.1987	51.6734	34.9510	23.2586	15.2204	9.7898	6.1858	3.8376
252	146.2318	103.4277	72.0663	49.4468	33.3930	22.1861	14.4944	9.3068	5.8701	3.6350
253	140.5405	99.2632	69.0645	47.3160	31.9045	21.1630	13.8031	8.8476	5.5705	3.4431
254	135.0707	95.2664	66.1876	45.2771	30.4823	20.1872	13.1447	8.4111	5.2863	3.2614
255	129.8137	91.4306	63.4306	43.3261	29.1235	19.2563	12.5177	7.9961	5.0165	3.0893
256	124.7614	87.7492	60.7885	41.4591	27.8253	18.3684	11.9206	7.6016	4.7605	2.9262
257	119.9057	84.2160	58.2563	39.6726	26.5849	17.5214	11.3520	7.2265	4.5175	2.7717
258	115.2390	80.8251	55.8297	37.9631	25.3998	16.7134	10.8106	6.8700	4.2870	2.6254
259	110.7539	77.5707	53.5042	36.3272	24.2676	15.9428	10.2949	6.5310	4.0682	2.4868
260	106.4433	74.4474	51.2755	34.7618	23.1859	15.2076	9.8039	6.2088	3.8606	2.3556
261	102.3006	71.4498	49.1396	33.2639	22.1523	14.5064	9.3362	5.9025	3.6636	2.2312
262	98.3190	68.5729	47.0928	31.8305	21.1648	13.8375	8.8909	5.6112	3.4766	2.1135
263	94.4925	65.8119	45.1311	30.4589	20.2214	13.1994	8.4668	5.3344	3.2992	2.0019
264	90.8148	63.1620	43.2512	29.1464	19.3200	12.5907	8.0630	5.0712	3.1308	1.8962
265	87.2803	60.6188	41.4496	27.8904	18.4588	12.0102	7.6784	4.8210	2.9711	1.7961
266	83.8834	58.1780	39.7231	26.6886	17.6359	11.4564	7.3122	4.5831	2.8194	1.7013
267	80.6186	55.8355	38.0684	25.5385	16.8498	10.9281	6.9634	4.3570	2.6755	1.6115
268	77.4810	53.5873	36.4827	24.4381	16.0987	10.4242	6.6312	4.1420	2.5390	1.5265
269	74.4654	51.4297	34.9631	23.3850	15.3811	9.9435	6.3149	3.9377	2.4094	1.4459
270	71.5672	49.3589	33.5067	22.3773	14.6954	9.4850	6.0137	3.7434	2.2865	1.3696
271	68.7818	47.3715	32.1110	21.4130	14.0404	9.0476	5.7269	3.5587	2.1698	1.2973
272	66.1049	45.4641	30.7734	20.4903	13.4145	8.6304	5.4537	3.3831	2.0591	1.2288
273	63.5321	43.6335	29.4916	19.6074	12.8165	8.2325	5.1936	3.2162	1.9540	1.1639
274	61.0594	41.8766	28.2631	18.7625	12.2452	7.8528	4.9459	3.0575	1.8543	1.1025
275	58.6830	40.1905	27.0858	17.9540	11.6994	7.4907	4.7099	2.9067	1.7596	1.0443
276	56.3990	38.5723	25.9576	17.1803	11.1779	7.1453	4.4853	2.7633	1.6698	0.9892
277	54.2040	37.0192	24.8764	16.4400	10.6796	6.8158	4.2713	2.6269	1.5846	0.9370
278	52.0944	35.5286	23.8401	15.7316	10.2035	6.5016	4.0676	2.4973	1.5037	0.8875
279	50.0669	34.0981	22.8471	15.0537	9.7487	6.2018	3.8736	2.3741	1.4270	0.8407
280	48.1183	32.7251	21.8954	14.4050	9.3141	5.9158	3.6888	2.2570	1.3542	0.7963
281	46.2455	31.4075	20.9834	13.7843	8.8989	5.6430	3.5129	2.1456	1.2851	0.7543
282	44.4456	30.1429	20.1093	13.1903	8.5023	5.3828	3.3453	2.0398	1.2195	0.7145
283	42.7158	28.9292	19.2717	12.6219	8.1233	5.1346	3.1858	1.9391	1.1573	0.6767
284	41.0533	27.7644	18.4689	12.0780	7.7611	4.8978	3.0338	1.8435	1.0982	0.6410
285	39.4555	26.6465	17.6996	11.5576	7.4152	4.6720	2.8891	1.7525	1.0422	0.6072
286	37.9199	25.5735	16.9624	11.0595	7.0846	4.4565	2.7513	1.6660	0.9890	0.5751
287	36.4441	24.5438	16.2558	10.5830	6.7688	4.2510	2.6201	1.5838	0.9385	0.5448
288	35.0257	23.5556	15.5787	10.1269	6.4671	4.0550	2.4951	1.5057	0.8906	0.5160
289	33.6625	22.6071	14.9298	9.6905	6.1788	3.8680	2.3761	1.4314	0.8452	0.4888
290	32.3523	21.6969	14.3079	9.2730	5.9034	3.6897	2.2627	1.3608	0.8020	0.4630
291	31.0932	20.8233	13.7119	8.8734	5.6402	3.5195	2.1548	1.2936	0.7611	0.4385
292	29.8830	19.9848	13.1407	8.4910	5.3888	3.3572	2.0520	1.2298	0.7223	0.4154
293	28.7200	19.1802	12.5934	8.1251	5.1486	3.2024	1.9542	1.1691	0.6854	0.3935
294	27.6022	18.4079	12.0688	7.7750	4.9191	3.0548	1.8609	1.1115	0.6504	0.3727
295	26.5279	17.6667	11.5661	7.4400	4.6998	2.9139	1.7722	1.0566	0.6172	0.3530
296	25.4955	16.9554	11.0843	7.1194	4.4903	2.7795	1.6876	1.0045	0.5857	0.3344
297	24.5032	16.2727	10.6226	6.8126	4.2902	2.6514	1.6071	0.9549	0.5558	0.3167
298	23.5495	15.6174	10.1801	6.5190	4.0989	2.5291	1.5305	0.9078	0.5275	0.3000
299	22.6330	14.9886	9.7561	6.2381	3.9162	2.4125	1.4575	0.8630	0.5006	0.2842
300	21.7521	14.3851	9.3497	5.9693	3.7416	2.3012	1.3880	0.8204	0.4750	0.2692
301	20.9055	13.8059	8.9602	5.7121	3.5748	2.1951	1.3218	0.7800	0.4508	0.2550
302	20.0919	13.2500	8.5870	5.4659	3.4155	2.0939	1.2587	0.7415	0.4278	0.2415
303	19.3099	12.7165	8.2293	5.2304	3.2632	1.9974	1.1987	0.7049	0.4059	0.2288
304	18.5584	12.2045	7.8865	5.0050	3.1178	1.9053	1.1415	0.6701	0.3852	0.2167
305	17.8361	11.7131	7.5580	4.7894	2.9788	1.8174	1.0871	0.6371	0.3656	0.2053
306	17.1419	11.2415	7.2432	4.5830	2.8460	1.7336	1.0352	0.6056	0.3469	0.1944
307	16.4747	10.7888	6.9415	4.3855	2.7191	1.6537	0.9858	0.5757	0.3292	0.1842
308	15.8335	10.3544	6.6523	4.1965	2.5979	1.5774	0.9388	0.5473	0.3124	0.1744
309	15.2173	9.9375	6.3752	4.0157	2.4821	1.5047	0.8940	0.5203	0.2965	0.1652
310	14.6250	9.5374	6.1097	3.8426	2.3715	1.4353	0.8514	0.4947	0.2813	0.1565
311	14.0558	9.1534	5.8552	3.6771	2.2658	1.3691	0.8108	0.4703	0.2670	0.1482
312	13.5088	8.7848	5.6113	3.5186	2.1648	1.3060	0.7721	0.4471	0.2533	0.1404
313	12.9830	8.4311	5.3776	3.3670	2.0683	1.2458	0.7353	0.4250	0.2404	0.1330
314	12.4777	8.0916	5.1536	3.2219	1.9761	1.1883	0.7002	0.4040	0.2281	0.1260
315	11.9921	7.7658	4.9389	3.0831	1.8880	1.1335	0.6668	0.3841	0.2165	0.1193
316	11.5254	7.4531	4.7332	2.9502	1.8038	1.0812	0.6350	0.3651	0.2055	0.1130
317	11.0768	7.1530	4.5360	2.8231	1.7234	1.0314	0.6047	0.3471	0.1950	0.1071
318	10.6457	6.8650	4.3471	2.7014	1.6466	0.9838	0.5759	0.3300	0.1850	0.1014
319	10.2314	6.5886	4.1660	2.5850	1.5732	0.9385	0.5484	0.3137	0.1756	0.0961
320	9.8332	6.3233	3.9925	2.4736	1.5031	0.8952	0.5222	0.2982	0.1666	0.0910
321	9.4505	6.0687	3.8262	2.3670	1.4361	0.8539	0.4973	0.2835	0.1581	0.0862
322	9.0826	5.8244	3.6668	2.2650	1.3721	0.8145	0.4736	0.2695	0.1500	0.0816
323	8.7291	5.5898	3.5140	2.1674	1.3109	0.7770	0.4510	0.2562	0.1424	0.0773
324	8.3894	5.3648	3.3677	2.0740	1.2525	0.7411	0.4295	0.2436	0.1351	0.0733
325	8.0629	5.1488	3.2274	1.9847	1.1966	0.7070	0.4090	0.2316	0.1282	0.0694
326	7.7491	4.9415	3.0930	1.8991	1.1433	0.6744	0.3895	0.2202	0.1217	0.0657
327	7.4475	4.7425	2.9641	1.8173	1.0923	0.6433	0.3709	0.2093	0.1155	0.0623
328	7.1576	4.5515	2.8406	1.7390	1.0436	0.6136	0.3532	0.1990	0.1096	0.0590
329	6.8791	4.3683	2.7223	1.6641	0.9971	0.5853	0.3364	0.1891	0.1040	0.0559
330	6.6113	4.1924	2.6089	1.5924	0.9527	0.5583	0.3203	0.1798	0.0987	0.0529
331	6.3540	4.0236	2.5003	1.5237	0.9102	0.5326	0.3051	0.1709	0.0936	0.0501
332	6.1067	3.8616	2.3961	1.4581	0.8696	0.5080	0.2905	0.1625	0.0889	0.0475
333	5.8690	3.7061	2.2963	1.3953	0.8309	0.4846	0.2767	0.1545	0.0843	0.0450
334	5.6406	3.5569	2.2006	1.3351	0.7938	0.4623	0.2635	0.1469	0.0800	0.0426
335	5.4211	3.4137	2.1090	1.2776	0.7584	0.4409	0.2509	0.1396	0.0759	0.0403
336	5.2101	3.2762	2.0211	1.2225	0.7246	0.4206	0.2389	0.1327	0.0721	0.0382
337	5.0073	3.1443	1.9369	1.1699	0.6923	0.4012	0.2275	0.1262	0.0684	0.0362
338	4.8124	3.0177	1.8563	1.1195	0.6615	0.3827	0.2167	0.1200	0.0649	0.0343
339	4.6251	2.8962	1.7789	1.0712	0.6320	0.3651	0.2063	0.1140	0.0616	0.0325
340	4.4451	2.7796	1.7048	1.0251	0.6038	0.3482	0.1965	0.1084	0.0584	0.0308
341	4.2721	2.6676	1.6338	0.9809	0.5769	0.3322	0.1871	0.1031	0.0555	0.0291
342	4.1059	2.5602	1.5658	0.9386	0.5512	0.3169	0.1782	0.0980	0.0526	0.0276
343	3.9461	2.4572	1.5005	0.8982	0.5266	0.3022	0.1697	0.0931	0.0499	0.0261
344	3.7925	2.3582	1.4380	0.8595	0.5031	0.2883	0.1616	0.0886	0.0474	0.0248
345	3.6449	2.2633	1.3781	0.8224	0.4807	0.2750	0.1539	0.0842	0.0450	0.0235
346	3.5030	2.1721	1.3207	0.7870	0.4593	0.2623	0.1466	0.0800	0.0427	0.0222
347	3.3667	2.0847	1.2657	0.7531	0.4388	0.2502	0.1396	0.0761	0.0405	0.0210
348	3.2356	2.0007	1.2130	0.7206	0.4192	0.2387	0.1329	0.0723	0.0384	0.0199
349	3.1097	1.9202	1.1625	0.6896	0.4006	0.2277	0.1266	0.0688	0.0365	0.0189
350	2.9887	1.8429	1.1141	0.6599	0.3827	0.2172	0.1205	0.0654	0.0346	0.0179
351	2.8724	1.7687	1.0676	0.6314	0.3656	0.2072	0.1148	0.0621	0.0328	0.0169
352	2.7606	1.6974	1.0232	0.6042	0.3493	0.1976	0.1093	0.0591	0.0312	0.0160
353	2.6531	1.6291	0.9806	0.5782	0.3338	0.1885	0.1041	0.0562	0.0296	0.0152
354	2.5499	1.5635	0.9397	0.5533	0.3189	0.1798	0.0991	0.0534	0.0281	0.0144
355	2.4506	1.5006	0.9006	0.5294	0.3047	0.1715	0.0944	0.0508	0.0266	0.0136
356	2.3553	1.4401	0.8631	0.5066	0.2911	0.1636	0.0899	0.0483	0.0253	0.0129
357	2.2636	1.3821	0.8271	0.4848	0.2781	0.1561	0.0856	0.0459	0.0240	0.0122
358	2.1755	1.3265	0.7927	0.4639	0.2657	0.1489	0.0815	0.0436	0.0228	0.0116
359	2.0908	1.2731	0.7596	0.4439	0.2539	0.1420	0.0776	0.0415	0.0216	0.0110
360	2.0094	1.2218	0.7280	0.4248	0.2426	0.1355	0.0739	0.0394	0.0205	0.0104
361	1.9312	1.1726	0.6977	0.4065	0.2317	0.1292	0.0704	0.0375	0.0195	0.0098
362	1.8561	1.1254	0.6686	0.3890	0.2214	0.1233	0.0671	0.0356	0.0185	0.0093
363	1.7838	1.0801	0.6408	0.3722	0.2115	0.1176	0.0639	0.0339	0.0175	0.0088
364	1.7144	1.0366	0.6141	0.3562	0.2021	0.1122	0.0608	0.0322	0.0166	0.0084
365	1.6477	0.9949	0.5885	0.3408	0.1931	0.1070	0.0579	0.0306	0.0158	0.0079
366	1.5836	0.9548	0.5640	0.3261	0.1845	0.1020	0.0551	0.0291	0.0150	0.0075
367	1.5219	0.9164	0.5405	0.3121	0.1763	0.0973	0.0525	0.0277	0.0142	0.0071
368	1.4627	0.8795	0.5180	0.2986	0.1684	0.0929	0.0500	0.0263	0.0135	0.0067
369	1.4058	0.8441	0.4964	0.2858	0.1609	0.0886	0.0476	0.0250	0.0128	0.0064
370	1.3511	0.8101	0.4757	0.2734	0.1537	0.0845	0.0454	0.0238	0.0121	0.0060
371	1.2985	0.7775	0.4559	0.2617	0.1469	0.0806	0.0432	0.0226	0.0115	0.0057
372	1.2479	0.7462	0.4369	0.2504	0.1403	0.0769	0.0411	0.0215	0.0109	0.0054
373	1.1994	0.7161	0.4187	0.2396	0.1341	0.0733	0.0392	0.0204	0.0104	0.0051
374	1.1527	0.6873	0.4013	0.2293	0.1281	0.0699	0.0373	0.0194	0.0098	0.0049
375	1.1078	0.6596	0.3846	0.2194	0.1224	0.0667	0.0355	0.0185	0.0093	0.0046
376	1.0647	0.6330	0.3685	0.2099	0.1169	0.0636	0.0338	0.0175	0.0089	0.0044
377	1.0233	0.6076	0.3532	0.2009	0.1117	0.0607	0.0322	0.0167	0.0084	0.0041
378	0.9834	0.5831	0.3385	0.1922	0.1067	0.0579	0.0307	0.0159	0.0080	0.0039
379	0.9452	0.5596	0.3244	0.1839	0.1020	0.0552	0.0292	0.0151	0.0076	0.0037
380	0.9084	0.5371	0.3109	0.1760	0.0974	0.0527	0.0278	0.0143	0.0072	0.0035
381	0.8730	0.5155	0.2979	0.1684	0.0931	0.0503	0.0265	0.0136	0.0068	0.0033
382	0.8390	0.4947	0.2855	0.1612	0.0889	0.0479	0.0252	0.0129	0.0065	0.0032
383	0.8064	0.4748	0.2736	0.1542	0.0850	0.0457	0.0240	0.0123	0.0061	0.0030
384	0.7750	0.4557	0.2622	0.1476	0.0812	0.0436	0.0229	0.0117	0.0058	0.0028
385	0.7448	0.4373	0.2513	0.1412	0.0776	0.0416	0.0218	0.0111	0.0055	0.0027
386	0.7159	0.4197	0.2408	0.1351	0.0741	0.0397	0.0207	0.0106	0.0053	0.0025
387	0.6880	0.4028	0.2308	0.1293	0.0708	0.0379	0.0198	0.0101	0.0050	0.0024
388	0.6612	0.3866	0.2212	0.1237	0.0677	0.0361	0.0188	0.0096	0.0047	0.0023
389	0.6355	0.3710	0.2120	0.1184	0.0646	0.0345	0.0179	0.0091	0.0045	0.0022
390	0.6107	0.3561	0.2031	0.1133	0.0618	0.0329	0.0171	0.0086	0.0043	0.0020
391	0.5870	0.3417	0.1947	0.1084	0.0590	0.0314	0.0163	0.0082	0.0040	0.0019
392	0.5641	0.3280	0.1866	0.1038	0.0564	0.0299	0.0155	0.0078	0.0038	0.0018
393	0.5422	0.3148	0.1788	0.0993	0.0539	0.0285	0.0147	0.0074	0.0036	0.0017
394	0.5211	0.3021	0.1713	0.0950	0.0515	0.0272	0.0140	0.0071	0.0035	0.0016
395	0.5008	0.2899	0.1642	0.0909	0.0492	0.0260	0.0134	0.0067	0.0033	0.0016
396	0.4813	0.2783	0.1574	0.0870	0.0470	0.0248	0.0127	0.0064	0.0031	0.0015
397	0.4626	0.2671	0.1508	0.0832	0.0449	0.0236	0.0121	0.0061	0.0030	0.0014
398	0.4446	0.2563	0.1445	0.0797	0.0429	0.0225	0.0115	0.0058	0.0028	0.0013
399	0.4273	0.2460	0.1385	0.0762	0.0410	0.0215	0.0110	0.0055	0.0027	0.0013
400	0.4106	0.2361	0.1327	0.0729	0.0391	0.0205	0.0105	0.0052	0.0025	0.0012
401	0.3947	0.2266	0.1272	0.0698	0.0374	0.0196	0.0100	0.0050	0.0024	0.0011
402	0.3793	0.2175	0.1219	0.0668	0.0357	0.0187	0.0095	0.0047	0.0023	0.0011
403	0.3645	0.2087	0.1168	0.0639	0.0341	0.0178	0.0090	0.0045	0.0022	0.0010
404	0.3503	0.2003	0.1120	0.0612	0.0326	0.0170	0.0086	0.0043	0.0020	0.0010
405	0.3367	0.1922	0.1073	0.0585	0.0312	0.0162	0.0082	0.0040	0.0019	0.0009
406	0.3236	0.1845	0.1028	0.0560	0.0298	0.0154	0.0078	0.0038	0.0018	0.0009
407	0.3110	0.1771	0.0986	0.0536	0.0284	0.0147	0.0074	0.0037	0.0017	0.0008
408	0.2989	0.1699	0.0944	0.0513	0.0272	0.0141	0.0071	0.0035	0.0017	0.0008
409	0.2873	0.1631	0.0905	0.0491	0.0260	0.0134	0.0067	0.0033	0.0016	0.0007
410	0.2761	0.1565	0.0867	0.0470	0.0248	0.0128	0.0064	0.0031	0.0015	0.0007
411	0.2653	0.1502	0.0831	0.0449	0.0237	0.0122	0.0061	0.0030	0.0014	0.0007
412	0.2550	0.1442	0.0797	0.0430	0.0226	0.0116	0.0058	0.0028	0.0013	0.0006
413	0.2451	0.1384	0.0763	0.0411	0.0216	0.0111	0.0055	0.0027	0.0013	0.0006
414	0.2356	0.1328	0.0732	0.0394	0.0207	0.0106	0.0053	0.0026	0.0012	0.0006
415	0.2264	0.1275	0.0701	0.0377	0.0198	0.0101	0.0050	0.0024	0.0011	0.0005
416	0.2176	0.1223	0.0672	0.0361	0.0189	0.0096	0.0048	0.0023	0.0011	0.0005
417	0.2091	0.1174	0.0644	0.0345	0.0180	0.0092	0.0046	0.0022	0.0010	0.0005
418	0.2010	0.1127	0.0617	0.0330	0.0172	0.0088	0.0043	0.0021	0.0010	0.0004
419	0.1931	0.1081	0.0591	0.0316	0.0165	0.0084	0.0041	0.0020	0.0009	0.0004
420	0.1856	0.1038	0.0567	0.0302	0.0157	0.0080	0.0039	0.0019	0.0009	0.0004
421	0.1784	0.0996	0.0543	0.0289	0.0150	0.0076	0.0038	0.0018	0.0008	0.0004
422	0.1715	0.0956	0.0521	0.0277	0.0144	0.0073	0.0036	0.0017	0.0008	0.0004
423	0.1648	0.0917	0.0499	0.0265	0.0137	0.0069	0.0034	0.0016	0.0008	0.0003
424	0.1584	0.0880	0.0478	0.0253	0.0131	0.0066	0.0032	0.0015	0.0007	0.0003
425	0.1522	0.0845	0.0458	0.0243	0.0125	0.0063	0.0031	0.0015	0.0007	0.0003
426	0.1463	0.0811	0.0439	0.0232	0.0120	0.0060	0.0029	0.0014	0.0006	0.0003
427	0.1406	0.0778	0.0421	0.0222	0.0114	0.0057	0.0028	0.0013	0.0006	0.0003
428	0.1351	0.0747	0.0403	0.0212	0.0109	0.0055	0.0027	0.0013	0.0006	0.0003
429	0.1299	0.0717	0.0387	0.0203	0.0104	0.0052	0.0025	0.0012	0.0006	0.0002
430	0.1248	0.0688	0.0370	0.0195	0.0100	0.0050	0.0024	0.0011	0.0005	0.0002
431	0.1200	0.0660	0.0355	0.0186	0.0095	0.0047	0.0023	0.0011	0.0005	0.0002
432	0.1153	0.0634	0.0340	0.0178	0.0091	0.0045	0.0022	0.0010	0.0005	0.0002
433	0.1108	0.0608	0.0326	0.0170	0.0087	0.0043	0.0021	0.0010	0.0004	0.0002
434	0.1065	0.0584	0.0312	0.0163	0.0083	0.0041	0.0020	0.0009	0.0004	0.0002
435	0.1023	0.0560	0.0299	0.0156	0.0079	0.0039	0.0019	0.0009	0.0004	0.0002
436	0.0984	0.0538	0.0287	0.0149	0.0076	0.0037	0.0018	0.0008	0.0004	0.0002
437	0.0945	0.0516	0.0275	0.0143	0.0072	0.0036	0.0017	0.0008	0.0004	0.0002
438	0.0908	0.0495	0.0264	0.0137	0.0069	0.0034	0.0016	0.0008	0.0003	0.0002
439	0.0873	0.0475	0.0253	0.0131	0.0066	0.0033	0.0016	0.0007	0.0003	0.0001
440	0.0839	0.0456	0.0242	0.0125	0.0063	0.0031	0.0015	0.0007	0.0003	0.0001
441	0.0806	0.0438	0.0232	0.0120	0.0060	0.0030	0.0014	0.0007	0.0003	0.0001
442	0.0775	0.0420	0.0222	0.0115	0.0058	0.0028	0.0013	0.0006	0.0003	0.0001
443	0.0745	0.0403	0.0213	0.0110	0.0055	0.0027	0.0013	0.0006	0.0003	0.0001
444	0.0716	0.0387	0.0204	0.0105	0.0053	0.0026	0.0012	0.0006	0.0003	0.0001
445	0.0688	0.0371	0.0196	0.0100	0.0050	0.0024	0.0012	0.0005	0.0002	0.0001
446	0.0661	0.0356	0.0188	0.0096	0.0048	0.0023	0.0011	0.0005	0.0002	0.0001
447	0.0636	0.0342	0.0180	0.0092	0.0046	0.0022	0.0011	0.0005	0.0002	0.0001
448	0.0611	0.0328	0.0172	0.0088	0.0044	0.0021	0.0010	0.0005	0.0002	0.0001
449	0.0587	0.0315	0.0165	0.0084	0.0042	0.0020	0.0010	0.0004	0.0002	0.0001
450	0.0564	0.0302	0.0158	0.0081	0.0040	0.0019	0.0009	0.0004	0.0002	0.0001
451	0.0542	0.0290	0.0152	0.0077	0.0038	0.0018	0.0009	0.0004	0.0002	0.0001
452	0.0521	0.0279	0.0145	0.0074	0.0037	0.0018	0.0008	0.0004	0.0002	0.0001
453	0.0501	0.0267	0.0139	0.0071	0.0035	0.0017	0.0008	0.0004	0.0002	0.0001
454	0.0481	0.0257	0.0133	0.0068	0.0033	0.0016	0.0007	0.0003	0.0001	0.0001
455	0.0463	0.0246	0.0128	0.0065	0.0032	0.0015	0.0007	0.0003	0.0001	0.0001
456	0.0445	0.0236	0.0123	0.0062	0.0030	0.0015	0.0007	0.0003	0.0001	0.0001
457	0.0427	0.0227	0.0117	0.0059	0.0029	0.0014	0.0006	0.0003	0.0001	0.0001
458	0.0411	0.0218	0.0113	0.0057	0.0028	0.0013	0.0006	0.0003	0.0001	0.0001
459	0.0395	0.0209	0.0108	0.0054	0.0027	0.0013	0.0006	0.0003	0.0001	0.0000
460	0.0379	0.0201	0.0103	0.0052	0.0025	0.0012	0.0006	0.0003	0.0001	0.0000
461	0.0365	0.0192	0.0099	0.0050	0.0024	0.0012	0.0005	0.0002	0.0001	0.0000
462	0.0350	0.0185	0.0095	0.0048	0.0023	0.0011	0.0005	0.0002	0.0001	0.0000
463	0.0337	0.0177	0.0091	0.0045	0.0022	0.0010	0.0005	0.0002	0.0001	0.0000
464	0.0324	0.0170	0.0087	0.0044	0.0021	0.0010	0.0005	0.0002	0.0001	0.0000
465	0.0311	0.0163	0.0084	0.0042	0.0020	0.0010	0.0004	0.0002	0.0001	0.0000
466	0.0299	0.0157	0.0080	0.0040	0.0019	0.0009	0.0004	0.0002	0.0001	0.0000
467	0.0287	0.0150	0.0077	0.0038	0.0018	0.0009	0.0004	0.0002	0.0001	0.0000
468	0.0276	0.0144	0.0074	0.0036	0.0018	0.0008	0.0004	0.0002	0.0001	0.0000
469	0.0265	0.0139	0.0070	0.0035	0.0017	0.0008	0.0004	0.0002	0.0001	0.0000
470	0.0255	0.0133	0.0068	0.0033	0.0016	0.0008	0.0003	0.0002	0.0001	0.0000
471	0.0245	0.0128	0.0065	0.0032	0.0015	0.0007	0.0003	0.0001	0.0001	0.0000
472	0.0236	0.0122	0.0062	0.0031	0.0015	0.0007	0.0003	0.0001	0.0001	0.0000
473	0.0226	0.0118	0.0059	0.0029	0.0014	0.0007	0.0003	0.0001	0.0001	0.0000
474	0.0218	0.0113	0.0057	0.0028	0.0013	0.0006	0.0003	0.0001	0.0001	0.0000
475	0.0209	0.0108	0.0055	0.0027	0.0013	0.0006	0.0003	0.0001	0.0000	0.0000
476	0.0201	0.0104	0.0052	0.0026	0.0012	0.0006	0.0003	0.0001	0.0000	0.0000
477	0.0193	0.0100	0.0050	0.0025	0.0012	0.0005	0.0002	0.0001	0.0000	0.0000
478	0.0186	0.0096	0.0048	0.0023	0.0011	0.0005	0.0002	0.0001	0.0000	0.0000
479	0.0178	0.0092	0.0046	0.0022	0.0011	0.0005	0.0002	0.0001	0.0000	0.0000
480	0.0171	0.0088	0.0044	0.0022	0.0010	0.0005	0.0002	0.0001	0.0000	0.0000
481	0.0165	0.0085	0.0042	0.0021	0.0010	0.0004	0.0002	0.0001	0.0000	0.0000
482	0.0158	0.0081	0.0041	0.0020	0.0009	0.0004	0.0002	0.0001	0.0000	0.0000
483	0.0152	0.0078	0.0039	0.0019	0.0009	0.0004	0.0002	0.0001	0.0000	0.0000
484	0.0146	0.0075	0.0037	0.0018	0.0008	0.0004	0.0002	0.0001	0.0000	0.0000
485	0.0141	0.0072	0.0036	0.0017	0.0008	0.0004	0.0002	0.0001	0.0000	0.0000
486	0.0135	0.0069	0.0034	0.0017	0.0008	0.0004	0.0002	0.0001	0.0000	0.0000
487	0.0130	0.0066	0.0033	0.0016	0.0007	0.0003	0.0001	0.0001	0.0000	0.0000
488	0.0125	0.0063	0.0031	0.0015	0.0007	0.0003	0.0001	0.0001	0.0000	0.0000
489	0.0120	0.0061	0.0030	0.0014	0.0007	0.0003	0.0001	0.0001	0.0000	0.0000
490	0.0115	0.0058	0.0029	0.0014	0.0006	0.0003	0.0001	0.0001	0.0000	0.0000
491	0.0111	0.0056	0.0028	0.0013	0.0006	0.0003	0.0001	0.0001	0.0000	0.0000
492	0.0106	0.0054	0.0026	0.0013	0.0006	0.0003	0.0001	0.0000	0.0000	0.0000
493	0.0102	0.0052	0.0025	0.0012	0.0006	0.0003	0.0001	0.0000	0.0000	0.0000
