x(m)	y(m)	z(m)	distfromvent(m)	ttlmassloading(kg/sq-m)	F(percent)	Mean(phi)	5phi	4phi	3phi	2phi	1phi	0phi	-1phi	-2phi	-3phi	-4phi
734000	3544500	4	57379.0	2.8266e-06	100.0000	3.1024	0.0000e+00	2.8953e-07	2.5371e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
734500	3544500	3	57867.4	2.8458e-06	100.0000	3.1018	0.0000e+00	2.8972e-07	2.5561e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735000	3544500	2	58356.0	2.8678e-06	100.0000	3.1012	0.0000e+00	2.9013e-07	2.5777e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
735500	3544500	0	58844.8	2.8927e-06	100.0000	3.1005	0.0000e+00	2.9078e-07	2.6019e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736000	3544500	0	59333.8	2.9020e-06	100.0000	3.1001	0.0000e+00	2.9056e-07	2.6114e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
736500	3544500	0	59822.9	2.9017e-06	100.0000	3.0999	0.0000e+00	2.8984e-07	2.6119e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737000	3544500	0	60312.3	2.8998e-06	100.0000	3.0997	0.0000e+00	2.8907e-07	2.6107e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
737500	3544500	0	60801.8	2.8962e-06	100.0000	3.0995	0.0000e+00	2.8827e-07	2.6080e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738000	3544500	0	61291.5	2.8911e-06	100.0000	3.0994	0.0000e+00	2.8743e-07	2.6037e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
738500	3544500	0	61781.3	2.8843e-06	100.0000	3.0993	0.0000e+00	2.8655e-07	2.5978e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739000	3544500	0	62271.3	2.8761e-06	100.0000	3.0993	0.0000e+00	2.8563e-07	2.5905e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
739500	3544500	0	62761.5	2.8664e-06	100.0000	3.0993	0.0000e+00	2.8467e-07	2.5818e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740000	3544500	0	63251.8	2.8553e-06	100.0000	3.0994	0.0000e+00	2.8368e-07	2.5716e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
740500	3544500	0	63742.3	2.8429e-06	100.0000	3.0994	0.0000e+00	2.8265e-07	2.5602e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741000	3544500	0	64232.9	2.8291e-06	100.0000	3.0995	0.0000e+00	2.8158e-07	2.5475e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
741500	3544500	0	64723.7	2.8141e-06	100.0000	3.0997	0.0000e+00	2.8048e-07	2.5336e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742000	3544500	0	65214.6	2.7980e-06	100.0000	3.0998	0.0000e+00	2.7935e-07	2.5186e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
742500	3544500	0	65705.6	2.7806e-06	100.0000	3.1000	0.0000e+00	2.7819e-07	2.5025e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743000	3544500	0	66196.8	2.7623e-06	100.0000	3.1003	0.0000e+00	2.7699e-07	2.4853e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
743500	3544500	0	66688.1	2.7429e-06	100.0000	3.1005	0.0000e+00	2.7577e-07	2.4671e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744000	3544500	0	67179.5	2.7225e-06	100.0000	3.1008	0.0000e+00	2.7451e-07	2.4480e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
744500	3544500	0	67671.1	2.7012e-06	100.0000	3.1012	0.0000e+00	2.7323e-07	2.4280e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745000	3544500	0	68162.8	2.6791e-06	100.0000	3.1015	0.0000e+00	2.7192e-07	2.4071e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
745500	3544500	0	68654.6	2.6561e-06	100.0000	3.1019	0.0000e+00	2.7058e-07	2.3855e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746000	3544500	0	69146.5	2.6324e-06	100.0000	3.1023	0.0000e+00	2.6922e-07	2.3632e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
746500	3544500	0	69638.5	2.6080e-06	100.0000	3.1027	0.0000e+00	2.6783e-07	2.3402e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747000	3544500	0	70130.7	2.5830e-06	100.0000	3.1031	0.0000e+00	2.6642e-07	2.3165e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
747500	3544500	0	70622.9	2.5573e-06	100.0000	3.1036	0.0000e+00	2.6499e-07	2.2923e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748000	3544500	0	71115.3	2.5311e-06	100.0000	3.1041	0.0000e+00	2.6354e-07	2.2676e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
748500	3544500	0	71607.8	2.5044e-06	100.0000	3.1046	0.0000e+00	2.6206e-07	2.2423e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749000	3544500	0	72100.3	2.4772e-06	100.0000	3.1052	0.0000e+00	2.6057e-07	2.2166e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
749500	3544500	0	72593.0	2.4496e-06	100.0000	3.1058	0.0000e+00	2.5905e-07	2.1905e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
750000	3544500	0	73085.8	2.4216e-06	100.0000	3.1063	0.0000e+00	2.5752e-07	2.1640e-06	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650000	3544000	4	30365.2	2.4156e-08	100.0000	4.0000	0.0000e+00	2.4155e-08	4.1707e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
650500	3544000	4	29905.4	2.5061e-08	100.0000	4.0000	0.0000e+00	2.5060e-08	4.9869e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651000	3544000	4	29446.9	2.5894e-08	100.0000	4.0000	0.0000e+00	2.5893e-08	5.9101e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
651500	3544000	4	28989.7	2.6664e-08	100.0000	4.0000	0.0000e+00	2.6664e-08	6.9526e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652000	3544000	5	28534.0	2.7385e-08	100.0000	4.0000	0.0000e+00	2.7384e-08	8.1314e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
652500	3544000	6	28079.9	2.8068e-08	100.0000	4.0000	0.0000e+00	2.8067e-08	9.4692e-13	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653000	3544000	8	27627.3	2.8693e-08	100.0000	4.0000	0.0000e+00	2.8692e-08	1.0964e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
653500	3544000	9	27176.3	2.9256e-08	100.0000	4.0000	0.0000e+00	2.9255e-08	1.2622e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654000	3544000	12	26727.1	2.9771e-08	100.0000	4.0000	0.0000e+00	2.9770e-08	1.4471e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
654500	3544000	14	26279.8	3.0217e-08	100.0000	3.9999	0.0000e+00	3.0215e-08	1.6498e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655000	3544000	17	25834.4	3.0608e-08	100.0000	3.9999	0.0000e+00	3.0606e-08	1.8732e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
655500	3544000	20	25391.0	3.0904e-08	100.0000	3.9999	0.0000e+00	3.0902e-08	2.1118e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656000	3544000	24	24949.7	3.1119e-08	100.0000	3.9999	0.0000e+00	3.1117e-08	2.3674e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
656500	3544000	28	24510.7	3.1250e-08	100.0000	3.9999	0.0000e+00	3.1248e-08	2.6387e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657000	3544000	33	24074.1	3.1296e-08	100.0000	3.9999	0.0000e+00	3.1293e-08	2.9240e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
657500	3544000	38	23640.0	3.1231e-08	100.0000	3.9999	0.0000e+00	3.1228e-08	3.2162e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658000	3544000	44	23208.5	3.1054e-08	100.0000	3.9999	0.0000e+00	3.1050e-08	3.5112e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
658500	3544000	50	22779.9	3.0762e-08	100.0000	3.9999	0.0000e+00	3.0758e-08	3.8041e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00
659000	3544000	56	22354.2	3.0374e-08	100.0000	3.9999	0.0000e+00	3.0370e-08	4.0960e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.7644e-44	6.8664e-44
659500	3544000	64	21931.6	2.9848e-08	100.0000	3.9999	0.0000e+00	2.9844e-08	4.3691e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.6625e-44	6.9364e-43	1.0089e-42
660000	3544000	71	21512.4	2.9204e-08	100.0000	3.9998	0.0000e+00	2.9200e-08	4.6232e-12	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.6994e-43	9.3144e-42	1.3615e-41
660500	3544000	79	21096.7	2.8443e-08	100.0000	3.9998	0.0000e+00	2.8438e-08	4.8524e-12	0.0000e+00	0.0000e+00	0.0000e+00	2.5223e-44	4.7378e-42	1.1823e-40	1.7360e-40
661000	3544000	88	20684.7	2.7525e-08	100.0000	3.9998	0.0000e+00	2.7520e-08	5.0350e-12	0.0000e+00	0.0000e+00	0.0000e+00	4.0918e-43	5.7009e-41	1.4244e-39	2.0992e-39
661500	3544000	97	20276.7	2.6494e-08	100.0000	3.9998	0.0000e+00	2.6488e-08	5.1799e-12	0.0000e+00	0.0000e+00	0.0000e+00	4.7182e-42	6.5208e-40	1.6299e-38	2.4077e-38
662000	3544000	107	19872.9	2.5744e-08	100.0000	3.9998	0.0000e+00	2.5738e-08	5.1278e-12	0.0000e+00	0.0000e+00	0.0000e+00	5.2015e-41	7.1446e-39	1.7798e-37	2.6284e-37
662500	3544000	118	19473.5	2.5024e-08	100.0000	3.9998	0.0000e+00	2.5019e-08	5.1911e-12	0.0000e+00	0.0000e+00	1.8217e-44	5.4824e-40	7.4677e-38	1.8491e-36	2.7250e-36
663000	3544000	130	19078.9	2.4167e-08	100.0000	3.9998	0.0000e+00	2.4162e-08	5.2631e-12	0.0000e+00	0.0000e+00	2.3682e-43	5.5084e-39	7.4251e-37	1.8242e-35	2.6791e-35
663500	3544000	143	18689.4	2.3159e-08	100.0000	3.9998	0.0000e+00	2.3154e-08	5.2741e-12	0.0000e+00	0.0000e+00	2.3738e-42	5.2750e-38	7.0222e-36	1.7086e-34	2.4976e-34
664000	3544000	156	18305.2	2.1960e-08	100.0000	3.9998	0.0000e+00	2.1954e-08	5.1924e-12	0.0000e+00	0.0000e+00	2.2321e-41	4.8113e-37	6.3134e-35	1.5189e-33	2.2070e-33
664500	3544000	172	17926.7	2.0561e-08	100.0000	3.9998	0.0000e+00	2.0556e-08	5.0114e-12	0.0000e+00	0.0000e+00	1.9960e-40	4.1793e-36	5.3956e-34	1.2812e-32	1.8483e-32
665000	3544000	188	17554.3	1.8933e-08	100.0000	3.9998	0.0000e+00	1.8929e-08	4.7179e-12	0.0000e+00	0.0000e+00	1.7021e-39	3.4554e-35	4.3813e-33	1.0253e-31	1.4667e-31
665500	3544000	206	17188.4	1.7376e-08	100.0000	3.9998	0.0000e+00	1.7372e-08	4.2749e-12	0.0000e+00	0.0000e+00	1.3974e-38	2.7369e-34	3.3959e-32	7.8076e-31	1.1051e-30
666000	3544000	226	16829.4	1.6142e-08	100.0000	3.9998	0.0000e+00	1.6138e-08	3.9400e-12	0.0000e+00	0.0000e+00	1.1145e-37	2.0896e-33	2.5234e-31	5.6749e-30	7.9231e-30
666500	3544000	246	16477.7	1.4822e-08	100.0000	3.9998	0.0000e+00	1.4819e-08	3.6345e-12	0.0000e+00	0.0000e+00	8.5135e-37	1.5226e-32	1.7846e-30	3.9166e-29	5.3848e-29
667000	3544000	266	16133.9	1.3502e-08	100.0000	3.9998	0.0000e+00	1.3499e-08	3.3474e-12	0.0000e+00	1.6816e-44	6.2375e-36	1.0596e-31	1.2017e-29	2.5672e-28	3.4693e-28
667500	3544000	283	15798.4	1.2382e-08	100.0000	3.9997	0.0000e+00	1.2379e-08	3.1653e-12	0.0000e+00	1.3452e-43	4.3971e-35	7.0553e-31	7.7135e-29	1.5991e-27	2.1197e-27
668000	3544000	297	15471.8	1.1626e-08	100.0000	3.9997	0.0000e+00	1.1623e-08	3.1533e-12	0.0000e+00	1.0622e-42	2.9882e-34	4.4993e-30	4.7218e-28	9.4681e-27	1.2281e-26
668500	3544000	305	15154.6	1.1451e-08	100.0000	3.9997	0.0000e+00	1.1448e-08	3.2401e-12	0.0000e+00	7.8879e-42	1.9624e-33	2.7518e-29	2.7587e-27	5.3304e-26	6.7488e-26
669000	3544000	308	14847.6	1.1694e-08	100.0000	3.9997	0.0000e+00	1.1691e-08	3.6602e-12	0.0000e+00	5.6711e-41	1.2396e-32	1.6088e-28	1.5346e-26	2.8485e-25	3.5127e-25
669500	3544000	307	14551.2	1.2235e-08	100.0000	3.9996	0.0000e+00	1.2230e-08	4.4106e-12	0.0000e+00	3.9489e-40	7.5040e-32	8.9685e-28	8.1133e-26	1.4430e-24	1.7300e-24
670000	3544000	304	14266.2	1.2958e-08	100.0000	3.9996	0.0000e+00	1.2953e-08	5.5262e-12	0.0000e+00	2.6486e-39	4.3416e-31	4.7592e-27	4.0720e-25	6.9238e-24	8.0564e-24
670500	3544000	301	13993.2	1.3721e-08	100.0000	3.9995	0.0000e+00	1.3714e-08	7.0247e-12	0.0000e+00	1.7027e-38	2.3951e-30	2.4007e-26	1.9384e-24	3.1445e-23	3.5455e-23
671000	3544000	300	13733.1	1.4391e-08	100.0000	3.9994	0.0000e+00	1.4382e-08	8.6843e-12	0.0000e+00	1.0456e-37	1.2581e-29	1.1502e-25	8.7463e-24	1.3512e-22	1.4740e-22
671500	3544000	300	13486.5	1.4908e-08	100.0000	3.9993	0.0000e+00	1.4897e-08	1.0195e-11	0.0000e+00	6.1285e-37	6.2906e-29	5.2337e-25	3.7404e-23	5.4921e-22	5.7871e-22
672000	3544000	302	13254.1	1.5299e-08	100.0000	3.9993	0.0000e+00	1.5288e-08	1.1463e-11	0.0000e+00	3.4330e-36	2.9959e-28	2.2621e-24	1.5162e-22	2.1116e-21	2.1455e-21
672500	3544000	305	13036.8	1.5643e-08	100.0000	3.9992	0.0000e+00	1.5630e-08	1.2805e-11	0.0000e+00	1.8413e-35	1.3598e-27	9.2902e-24	5.8257e-22	7.6789e-21	7.5094e-21
673000	3544000	308	12835.3	1.6010e-08	100.0000	3.9991	0.0000e+00	1.5995e-08	1.4464e-11	1.4013e-45	9.4679e-35	5.8848e-27	3.6255e-23	2.1217e-21	2.6407e-20	2.4807e-20
673500	3544000	310	12650.4	1.6362e-08	100.0000	3.9990	0.0000e+00	1.6345e-08	1.6363e-11	1.1210e-44	4.6623e-34	2.4271e-26	1.3441e-22	7.3221e-21	8.5855e-20	7.7330e-20
674000	3544000	313	12482.8	1.6688e-08	100.0000	3.9989	0.0000e+00	1.6670e-08	1.8502e-11	8.8282e-44	2.1980e-33	9.5390e-26	4.7329e-22	2.3942e-20	2.6386e-19	2.2741e-19
674500	3544000	317	12333.2	1.6977e-08	100.0000	3.9988	0.0000e+00	1.6956e-08	2.0876e-11	5.2969e-43	9.9164e-33	3.5719e-25	1.5829e-21	7.4168e-20	7.6647e-19	6.3078e-19
675000	3544000	320	12202.2	1.7266e-08	100.0000	3.9986	0.0000e+00	1.7242e-08	2.3602e-11	2.8096e-42	4.2828e-32	1.2744e-24	5.0274e-21	2.1765e-19	2.1041e-18	1.6501e-18
675500	3544000	324	12090.5	1.7564e-08	100.0000	3.9985	0.0000e+00	1.7537e-08	2.6738e-11	1.3204e-41	1.7705e-31	4.3321e-24	1.5164e-20	6.0499e-19	5.4584e-18	4.0703e-18
676000	3544000	327	11998.7	1.7873e-08	100.0000	3.9983	0.0000e+00	1.7843e-08	3.0329e-11	5.5116e-41	7.0038e-31	1.4030e-23	4.3432e-20	1.5929e-18	1.3380e-17	9.4677e-18
676500	3544000	329	11927.1	1.8280e-08	100.0000	3.9981	0.0000e+00	1.8246e-08	3.4737e-11	2.1230e-40	2.6529e-30	4.3292e-23	1.1813e-19	3.9724e-18	3.0995e-17	2.0765e-17
677000	3544000	329	11876.1	1.8985e-08	100.0000	3.9978	0.0000e+00	1.8944e-08	4.0909e-11	8.1608e-40	9.6352e-30	1.2731e-22	3.0510e-19	9.3831e-18	6.7843e-17	4.2946e-17
677500	3544000	325	11846.1	2.0115e-08	100.0000	3.9975	0.0000e+00	2.0065e-08	4.9995e-11	3.2450e-39	3.3562e-29	3.5678e-22	7.4825e-19	2.0992e-17	1.4033e-16	8.3763e-17
678000	3544000	318	11837.1	2.1634e-08	100.0000	3.9971	0.0000e+00	2.1571e-08	6.3118e-11	1.2887e-38	1.1199e-28	9.5261e-22	1.7425e-18	4.4492e-17	2.7439e-16	1.5411e-16
678500	3544000	310	11849.2	2.3428e-08	100.0000	3.9965	0.0000e+00	2.3345e-08	8.2736e-11	4.8178e-38	3.5747e-28	2.4229e-21	3.8542e-18	8.9360e-17	5.0731e-16	2.6759e-16
679000	3544000	302	11882.3	2.5268e-08	100.0000	3.9954	0.0000e+00	2.5153e-08	1.1561e-10	1.5536e-37	1.0899e-27	5.8707e-21	8.0996e-18	1.7016e-16	8.8743e-16	4.3872e-16
679500	3544000	295	11936.4	2.7241e-08	100.0000	3.9945	0.0000e+00	2.7090e-08	1.5091e-10	4.2404e-37	3.1817e-27	1.3574e-20	1.6194e-17	3.0754e-16	1.4701e-15	6.7974e-16
680000	3544000	289	12011.0	2.9099e-08	100.0000	3.9936	0.0000e+00	2.8913e-08	1.8651e-10	9.6387e-37	8.8739e-27	2.9920e-20	3.0790e-17	5.2748e-16	2.3065e-15	9.9554e-16
680500	3544000	286	12105.8	3.0701e-08	100.0000	3.9927	0.0000e+00	3.0475e-08	2.2542e-10	1.8242e-36	2.3636e-26	6.2869e-20	5.5676e-17	8.5881e-16	3.4287e-15	1.3790e-15
681000	3544000	284	12220.4	3.2037e-08	100.0000	3.9917	0.0000e+00	3.1770e-08	2.6696e-10	2.9962e-36	6.0172e-26	1.2599e-19	9.5796e-17	1.3280e-15	4.8319e-15	1.8076e-15
681500	3544000	283	12354.1	3.3163e-08	100.0000	3.9906	0.0000e+00	3.2851e-08	3.1131e-10	4.7082e-36	1.4657e-25	2.4096e-19	1.5692e-16	1.9512e-15	6.4592e-15	2.2439e-15
682000	3544000	283	12506.5	3.4277e-08	100.0000	3.9894	0.0000e+00	3.3916e-08	3.6170e-10	8.3145e-36	3.4219e-25	4.4012e-19	2.4484e-16	2.7260e-15	8.1958e-15	2.6398e-15
682500	3544000	282	12676.7	3.5622e-08	100.0000	3.9881	0.0000e+00	3.5198e-08	4.2391e-10	1.8027e-35	7.6674e-25	7.6830e-19	3.6414e-16	3.6234e-15	9.8777e-15	2.9454e-15
683000	3544000	280	12864.1	3.7129e-08	99.9999	3.9866	0.0000e+00	3.6630e-08	4.9893e-10	4.4885e-35	1.6490e-24	1.2823e-18	5.1645e-16	4.5847e-15	1.1315e-14	3.1190e-15
683500	3544000	277	13068.0	3.8787e-08	99.9999	3.9848	0.0000e+00	3.8198e-08	5.8900e-10	1.1766e-34	3.4053e-24	2.0470e-18	6.9884e-16	5.5254e-15	1.2327e-14	3.1370e-15
684000	3544000	274	13287.6	4.0671e-08	99.9999	3.9828	0.0000e+00	3.9972e-08	6.9931e-10	3.0822e-34	6.7559e-24	3.1275e-18	9.0277e-16	6.3466e-15	1.2782e-14	2.9989e-15
684500	3544000	269	13522.1	4.2975e-08	99.9999	3.9804	0.0000e+00	4.2134e-08	8.4117e-10	7.9061e-34	1.2889e-23	4.5763e-18	1.1140e-15	6.9525e-15	1.2622e-14	2.7270e-15
685000	3544000	262	13770.8	4.5727e-08	100.0000	3.9776	0.0000e+00	4.4702e-08	1.0242e-09	1.9700e-33	2.3657e-23	6.4167e-18	1.3140e-15	7.2682e-15	1.1878e-14	2.3603e-15
685500	3544000	254	14032.9	4.8957e-08	100.0000	3.9742	0.0000e+00	4.7695e-08	1.2614e-09	4.7577e-33	4.1786e-23	8.6261e-18	1.4823e-15	7.2554e-15	1.0659e-14	1.9459e-15
686000	3544000	245	14307.6	5.2552e-08	100.0000	3.9703	0.0000e+00	5.0991e-08	1.5611e-09	1.1114e-32	7.1030e-23	1.1123e-17	1.5998e-15	6.9193e-15	9.1268e-15	1.5288e-15
686500	3544000	235	14594.3	5.6435e-08	100.0000	3.9657	0.0000e+00	5.4500e-08	1.9343e-09	2.5095e-32	1.1622e-22	1.3762e-17	1.6529e-15	6.3071e-15	7.4597e-15	1.1453e-15
687000	3544000	226	14892.3	6.0323e-08	100.0000	3.9606	0.0000e+00	5.7946e-08	2.3773e-09	5.4649e-32	1.8297e-22	1.6340e-17	1.6350e-15	5.4964e-15	5.8218e-15	8.1834e-16
687500	3544000	220	15201.0	6.3732e-08	100.0000	3.9551	0.0000e+00	6.0872e-08	2.8602e-09	1.1441e-31	2.7700e-22	1.8616e-17	1.5482e-15	4.5790e-15	4.3386e-15	5.5776e-16
688000	3544000	217	15519.5	6.6273e-08	100.0000	3.9499	0.0000e+00	6.2950e-08	3.3233e-09	2.2994e-31	4.0304e-22	2.0345e-17	1.4031e-15	3.6464e-15	3.0872e-15	3.6263e-16
688500	3544000	218	15847.5	6.7827e-08	100.0000	3.9453	0.0000e+00	6.4119e-08	3.7083e-09	4.4419e-31	5.6377e-22	2.1331e-17	1.2170e-15	2.7757e-15	2.0977e-15	2.2493e-16
689000	3544000	222	16184.2	6.8519e-08	100.0000	3.9414	0.0000e+00	6.4506e-08	4.0130e-09	8.2697e-31	7.5860e-22	2.1461e-17	1.0105e-15	2.0203e-15	1.3616e-15	1.3315e-16
689500	3544000	229	16529.3	6.8416e-08	100.0000	3.9379	0.0000e+00	6.4167e-08	4.2494e-09	1.4863e-30	9.8227e-22	2.0723e-17	8.0328e-16	1.4062e-15	8.4436e-16	7.5229e-17
690000	3544000	239	16882.1	6.7550e-08	100.0000	3.9346	0.0000e+00	6.3133e-08	4.4170e-09	2.5818e-30	1.2242e-21	1.9207e-17	6.1142e-16	9.3621e-16	5.0038e-16	4.0581e-17
690500	3544000	251	17242.1	6.5797e-08	100.0000	3.9317	0.0000e+00	6.1306e-08	4.4908e-09	4.3354e-30	1.4682e-21	1.7085e-17	4.4554e-16	5.9616e-16	2.8340e-16	2.0901e-17
691000	3544000	266	17609.0	6.3342e-08	100.0000	3.9291	0.0000e+00	5.8852e-08	4.4896e-09	7.0497e-30	1.6952e-21	1.4590e-17	3.1093e-16	3.6326e-16	1.5347e-16	1.0283e-17
691500	3544000	281	17982.4	6.0463e-08	100.0000	3.9264	0.0000e+00	5.6015e-08	4.4482e-09	1.1122e-29	1.8856e-21	1.1968e-17	2.0793e-16	2.1194e-16	7.9509e-17	4.8343e-18
692000	3544000	297	18361.7	5.7055e-08	100.0000	3.9237	0.0000e+00	5.2700e-08	4.3553e-09	1.7014e-29	2.0198e-21	9.4285e-18	1.3324e-16	1.1842e-16	3.9420e-17	2.1725e-18
692500	3544000	316	18746.7	5.2918e-08	100.0000	3.9355	0.0000e+00	4.9505e-08	3.4124e-09	2.5425e-29	2.0911e-21	7.1449e-18	8.1861e-17	6.3380e-17	1.8707e-17	9.3324e-19
693000	3544000	340	19137.0	4.8648e-08	100.0000	3.9358	0.0000e+00	4.5525e-08	3.1230e-09	3.6833e-29	2.0833e-21	5.1945e-18	4.8142e-17	3.2466e-17	8.4927e-18	3.8310e-19
693500	3544000	366	19532.4	4.3436e-08	100.0000	3.9348	0.0000e+00	4.0602e-08	2.8334e-09	5.1623e-29	1.9943e-21	3.6204e-18	2.7094e-17	1.5919e-17	3.6900e-18	1.5033e-19
694000	3544000	394	19932.4	3.7741e-08	100.0000	3.9330	0.0000e+00	3.5211e-08	2.5304e-09	7.0114e-29	1.8357e-21	2.4216e-18	1.4612e-17	7.4830e-18	1.5368e-18	5.6467e-20
694500	3544000	419	20336.8	3.3235e-08	100.0000	3.9378	0.0000e+00	3.1168e-08	2.0670e-09	9.2632e-29	1.6291e-21	1.5592e-18	7.5767e-18	3.3835e-18	6.1535e-19	2.0352e-20
695000	3544000	439	20745.5	3.0067e-08	100.0000	3.9351	0.0000e+00	2.8115e-08	1.9512e-09	1.1927e-28	1.3966e-21	9.6875e-19	3.7873e-18	1.4755e-18	2.3748e-19	7.0536e-21
