s	phi5.0	phi4.9	phi4.8	phi4.7	phi4.6	phi4.5	phi4.4	phi4.3	phi4.2	phi4.1
233	585.6182	756.7929	974.8770	1251.6637	1601.5429	2041.9398	2593.7747	3281.9184	4135.6057	5188.7460
234	585.5388	756.6751	974.7026	1251.4065	1601.1648	2041.3862	2592.9669	3280.7443	4133.9062	5186.2968
235	585.4594	756.5572	974.5283	1251.1493	1600.7869	2040.8327	2592.1593	3279.5706	4132.2074	5183.8487
236	585.3800	756.4394	974.3539	1250.8922	1600.4090	2040.2793	2591.3520	3278.3973	4130.5093	5181.4017
237	585.3006	756.3216	974.1796	1250.6352	1600.0313	2039.7261	2590.5449	3277.2245	4128.8119	5178.9560
238	585.2213	756.2038	974.0053	1250.3782	1599.6536	2039.1731	2589.7381	3276.0520	4127.1152	5176.5113
239	585.1419	756.0860	973.8311	1250.1212	1599.2760	2038.6202	2588.9315	3274.8800	4125.4192	5174.0679
240	585.0626	755.9683	973.6569	1249.8643	1598.8985	2038.0675	2588.1252	3273.7084	4123.7239	5171.6255
241	584.9833	755.8506	973.4827	1249.6075	1598.5211	2037.5149	2587.3191	3272.5372	4122.0293	5169.1844
242	584.9040	755.7328	973.3086	1249.3507	1598.1438	2036.9624	2586.5133	3271.3665	4120.3354	5166.7444
243	584.8247	755.6151	973.1345	1249.0940	1597.7665	2036.4101	2585.7077	3270.1961	4118.6422	5164.3055
244	584.7454	755.4975	972.9604	1248.8373	1597.3894	2035.8580	2584.9024	3269.0262	4116.9497	5161.8678
245	584.6661	755.3798	972.7863	1248.5807	1597.0123	2035.3060	2584.0973	3267.8567	4115.2579	5159.4312
246	584.5868	755.2622	972.6123	1248.3241	1596.6354	2034.7541	2583.2925	3266.6876	4113.5668	5156.9958
247	584.5076	755.1445	972.4383	1248.0676	1596.2585	2034.2024	2582.4880	3265.5190	4111.8764	5154.5616
248	584.4283	755.0269	972.2643	1247.8111	1595.8817	2033.6509	2581.6836	3264.3507	4110.1866	5152.1285
249	584.3491	754.9094	972.0904	1247.5547	1595.5050	2033.0995	2580.8796	3263.1829	4108.4976	5149.6965
250	584.2699	754.7918	971.9165	1247.2984	1595.1284	2032.5482	2580.0758	3262.0155	4106.8093	5147.2657
251	584.1907	754.6742	971.7426	1247.0421	1594.7519	2031.9971	2579.2722	3260.8485	4105.1216	5144.8360
252	584.1115	754.5567	971.5688	1246.7858	1594.3755	2031.4462	2578.4689	3259.6819	4103.4346	5142.4075
253	584.0323	754.4392	971.3950	1246.5296	1593.9991	2030.8954	2577.6658	3258.5157	4101.7484	5139.9801
254	583.9531	754.3217	971.2212	1246.2734	1593.6229	2030.3447	2576.8630	3257.3500	4100.0628	5137.5539
255	583.8739	754.2042	971.0475	1246.0174	1593.2467	2029.7942	2576.0605	3256.1847	4098.3779	5135.1288
256	583.7947	754.0868	970.8738	1245.7613	1592.8706	2029.2439	2575.2581	3255.0198	4096.6938	5132.7049
257	583.7156	753.9693	970.7001	1245.5053	1592.4946	2028.6937	2574.4561	3253.8553	4095.0103	5130.2821
258	583.6365	753.8519	970.5264	1245.2494	1592.1188	2028.1436	2573.6543	3252.6912	4093.3275	5127.8604
259	583.5573	753.7345	970.3528	1244.9935	1591.7429	2027.5937	2572.8527	3251.5275	4091.6454	5125.4399
260	583.4782	753.6171	970.1792	1244.7377	1591.3672	2027.0439	2572.0514	3250.3643	4089.9639	5123.0205
261	583.3991	753.4998	970.0057	1244.4819	1590.9916	2026.4943	2571.2503	3249.2015	4088.2832	5120.6023
262	583.3200	753.3824	969.8321	1244.2261	1590.6160	2025.9449	2570.4495	3248.0391	4086.6032	5118.1852
263	583.2409	753.2651	969.6586	1243.9705	1590.2406	2025.3956	2569.6490	3246.8771	4084.9238	5115.7693
264	583.1618	753.1478	969.4852	1243.7148	1589.8652	2024.8464	2568.8486	3245.7155	4083.2452	5113.3545
265	583.0828	753.0305	969.3117	1243.4593	1589.4900	2024.2974	2568.0486	3244.5543	4081.5672	5110.9408
266	583.0037	752.9132	969.1383	1243.2037	1589.1148	2023.7485	2567.2488	3243.3936	4079.8899	5108.5283
267	582.9247	752.7959	968.9650	1242.9483	1588.7397	2023.1998	2566.4492	3242.2332	4078.2134	5106.1169
268	582.8457	752.6787	968.7916	1242.6929	1588.3647	2022.6512	2565.6499	3241.0733	4076.5375	5103.7067
269	582.7666	752.5615	968.6183	1242.4375	1587.9897	2022.1028	2564.8508	3239.9138	4074.8622	5101.2976
270	582.6876	752.4443	968.4450	1242.1822	1587.6149	2021.5546	2564.0520	3238.7547	4073.1877	5098.8896
271	582.6086	752.3271	968.2718	1241.9269	1587.2402	2021.0064	2563.2534	3237.5961	4071.5139	5096.4828
272	582.5296	752.2099	968.0986	1241.6717	1586.8655	2020.4585	2562.4551	3236.4378	4069.8408	5094.0771
273	582.4507	752.0928	967.9254	1241.4166	1586.4909	2019.9106	2561.6570	3235.2799	4068.1683	5091.6725
274	582.3717	751.9757	967.7522	1241.1615	1586.1164	2019.3630	2560.8592	3234.1225	4066.4965	5089.2691
275	582.2927	751.8586	967.5791	1240.9064	1585.7421	2018.8154	2560.0616	3232.9655	4064.8254	5086.8668
276	582.2138	751.7415	967.4060	1240.6514	1585.3677	2018.2681	2559.2643	3231.8089	4063.1550	5084.4657
277	582.1349	751.6244	967.2330	1240.3965	1584.9935	2017.7208	2558.4672	3230.6527	4061.4853	5082.0656
278	582.0559	751.5073	967.0599	1240.1416	1584.6194	2017.1738	2557.6704	3229.4969	4059.8163	5079.6667
279	581.9770	751.3903	966.8869	1239.8868	1584.2454	2016.6268	2556.8738	3228.3416	4058.1480	5077.2690
280	581.8981	751.2733	966.7140	1239.6320	1583.8714	2016.0800	2556.0774	3227.1866	4056.4803	5074.8724
281	581.8192	751.1563	966.5410	1239.3773	1583.4976	2015.5334	2555.2814	3226.0321	4054.8134	5072.4769
282	581.7403	751.0393	966.3681	1239.1226	1583.1238	2014.9869	2554.4855	3224.8780	4053.1471	5070.0825
283	581.6615	750.9223	966.1952	1238.8679	1582.7501	2014.4406	2553.6899	3223.7243	4051.4815	5067.6893
284	581.5826	750.8054	966.0224	1238.6134	1582.3765	2013.8944	2552.8946	3222.5710	4049.8166	5065.2972
285	581.5038	750.6885	965.8496	1238.3588	1582.0030	2013.3484	2552.0995	3221.4181	4048.1523	5062.9062
286	581.4249	750.5715	965.6768	1238.1044	1581.6296	2012.8025	2551.3046	3220.2656	4046.4888	5060.5163
287	581.3461	750.4547	965.5040	1237.8500	1581.2562	2012.2567	2550.5100	3219.1135	4044.8259	5058.1276
288	581.2673	750.3378	965.3313	1237.5956	1580.8830	2011.7111	2549.7157	3217.9619	4043.1638	5055.7400
289	581.1885	750.2209	965.1586	1237.3413	1580.5098	2011.1657	2548.9216	3216.8107	4041.5023	5053.3536
290	581.1097	750.1041	964.9860	1237.0870	1580.1368	2010.6204	2548.1277	3215.6598	4039.8415	5050.9682
291	581.0309	749.9873	964.8133	1236.8328	1579.7638	2010.0752	2547.3341	3214.5094	4038.1813	5048.5840
292	580.9521	749.8705	964.6407	1236.5786	1579.3909	2009.5302	2546.5407	3213.3594	4036.5219	5046.2009
293	580.8733	749.7537	964.4682	1236.3245	1579.0181	2008.9853	2545.7476	3212.2098	4034.8631	5043.8190
294	580.7946	749.6369	964.2956	1236.0705	1578.6454	2008.4406	2544.9548	3211.0607	4033.2050	5041.4381
295	580.7158	749.5202	964.1231	1235.8165	1578.2727	2007.8961	2544.1621	3209.9119	4031.5476	5039.0584
296	580.6371	749.4035	963.9507	1235.5625	1577.9002	2007.3516	2543.3697	3208.7635	4029.8909	5036.6798
297	580.5584	749.2867	963.7782	1235.3086	1577.5278	2006.8074	2542.5776	3207.6156	4028.2349	5034.3024
298	580.4797	749.1700	963.6058	1235.0548	1577.1554	2006.2633	2541.7857	3206.4681	4026.5795	5031.9260
299	580.4010	749.0534	963.4334	1234.8010	1576.7831	2005.7193	2540.9941	3205.3209	4024.9248	5029.5508
300	580.3223	748.9367	963.2611	1234.5473	1576.4109	2005.1755	2540.2027	3204.1742	4023.2708	5027.1767
301	580.2436	748.8201	963.0887	1234.2936	1576.0388	2004.6318	2539.4116	3203.0279	4021.6175	5024.8037
302	580.1649	748.7035	962.9165	1234.0399	1575.6668	2004.0882	2538.6207	3201.8820	4019.9649	5022.4318
303	580.0863	748.5869	962.7442	1233.7864	1575.2949	2003.5449	2537.8300	3200.7366	4018.3129	5020.0611
304	580.0076	748.4703	962.5720	1233.5328	1574.9230	2003.0016	2537.0396	3199.5915	4016.6616	5017.6915
305	579.9290	748.3537	962.3998	1233.2793	1574.5513	2002.4585	2536.2495	3198.4468	4015.0110	5015.3230
306	579.8504	748.2372	962.2276	1233.0259	1574.1796	2001.9156	2535.4595	3197.3026	4013.3611	5012.9556
307	579.7718	748.1206	962.0555	1232.7725	1573.8081	2001.3728	2534.6699	3196.1587	4011.7119	5010.5893
308	579.6932	748.0041	961.8834	1232.5192	1573.4366	2000.8302	2533.8805	3195.0153	4010.0633	5008.2242
309	579.6146	747.8876	961.7113	1232.2659	1573.0652	2000.2877	2533.0913	3193.8723	4008.4154	5005.8601
310	579.5360	747.7712	961.5393	1232.0127	1572.6939	1999.7453	2532.3023	3192.7296	4006.7682	5003.4972
311	579.4574	747.6547	961.3672	1231.7596	1572.3226	1999.2031	2531.5137	3191.5874	4005.1216	5001.1354
312	579.3788	747.5383	961.1953	1231.5064	1571.9515	1998.6610	2530.7252	3190.4456	4003.4758	4998.7747
313	579.3003	747.4219	961.0233	1231.2534	1571.5805	1998.1191	2529.9370	3189.3042	4001.8306	4996.4151
314	579.2218	747.3055	960.8514	1231.0004	1571.2095	1997.5774	2529.1491	3188.1633	4000.1861	4994.0567
315	579.1432	747.1891	960.6795	1230.7474	1570.8386	1997.0357	2528.3614	3187.0227	3998.5423	4991.6993
316	579.0647	747.0727	960.5076	1230.4945	1570.4678	1996.4943	2527.5739	3185.8825	3996.8991	4989.3431
317	578.9862	746.9564	960.3358	1230.2417	1570.0971	1995.9529	2526.7867	3184.7428	3995.2566	4986.9880
318	578.9077	746.8400	960.1640	1229.9888	1569.7265	1995.4118	2525.9998	3183.6034	3993.6148	4984.6340
319	578.8292	746.7237	959.9923	1229.7361	1569.3560	1994.8707	2525.2130	3182.4645	3991.9737	4982.2811
320	578.7507	746.6074	959.8205	1229.4834	1568.9856	1994.3298	2524.4266	3181.3259	3990.3332	4979.9293
321	578.6723	746.4912	959.6488	1229.2308	1568.6152	1993.7891	2523.6403	3180.1878	3988.6934	4977.5786
322	578.5938	746.3749	959.4771	1228.9782	1568.2450	1993.2485	2522.8543	3179.0501	3987.0543	4975.2290
323	578.5154	746.2587	959.3055	1228.7256	1567.8748	1992.7081	2522.0686	3177.9128	3985.4159	4972.8806
324	578.4369	746.1424	959.1339	1228.4731	1567.5047	1992.1678	2521.2831	3176.7759	3983.7781	4970.5332
325	578.3585	746.0262	958.9623	1228.2207	1567.1347	1991.6276	2520.4979	3175.6394	3982.1410	4968.1870
326	578.2801	745.9101	958.7908	1227.9683	1566.7648	1991.0876	2519.7128	3174.5033	3980.5046	4965.8418
327	578.2017	745.7939	958.6192	1227.7160	1566.3950	1990.5478	2518.9281	3173.3676	3978.8689	4963.4978
328	578.1233	745.6777	958.4477	1227.4637	1566.0252	1990.0080	2518.1436	3172.2323	3977.2338	4961.1549
329	578.0449	745.5616	958.2763	1227.2114	1565.6556	1989.4685	2517.3593	3171.0974	3975.5994	4958.8131
330	577.9666	745.4455	958.1049	1226.9593	1565.2860	1988.9291	2516.5753	3169.9630	3973.9657	4956.4724
331	577.8882	745.3294	957.9335	1226.7071	1564.9165	1988.3898	2515.7915	3168.8289	3972.3326	4954.1328
332	577.8098	745.2133	957.7621	1226.4551	1564.5471	1987.8507	2515.0079	3167.6952	3970.7002	4951.7942
333	577.7315	745.0973	957.5908	1226.2030	1564.1778	1987.3117	2514.2246	3166.5620	3969.0685	4949.4568
334	577.6532	744.9812	957.4194	1225.9511	1563.8086	1986.7728	2513.4416	3165.4291	3967.4375	4947.1206
335	577.5749	744.8652	957.2482	1225.6991	1563.4395	1986.2342	2512.6588	3164.2967	3965.8071	4944.7854
336	577.4966	744.7492	957.0769	1225.4473	1563.0705	1985.6956	2511.8762	3163.1647	3964.1774	4942.4513
337	577.4183	744.6332	956.9057	1225.1954	1562.7015	1985.1572	2511.0939	3162.0330	3962.5483	4940.1183
338	577.3400	744.5173	956.7345	1224.9437	1562.3327	1984.6190	2510.3118	3160.9018	3960.9200	4937.7864
339	577.2617	744.4013	956.5634	1224.6920	1561.9639	1984.0809	2509.5300	3159.7710	3959.2923	4935.4556
340	577.1834	744.2854	956.3923	1224.4403	1561.5952	1983.5429	2508.7484	3158.6406	3957.6653	4933.1259
341	577.1052	744.1695	956.2212	1224.1887	1561.2266	1983.0051	2507.9670	3157.5106	3956.0389	4930.7973
342	577.0269	744.0536	956.0501	1223.9371	1560.8581	1982.4674	2507.1859	3156.3809	3954.4132	4928.4698
343	576.9487	743.9377	955.8791	1223.6856	1560.4896	1981.9299	2506.4051	3155.2517	3952.7882	4926.1435
344	576.8705	743.8218	955.7081	1223.4342	1560.1213	1981.3925	2505.6245	3154.1229	3951.1638	4923.8182
345	576.7923	743.7060	955.5371	1223.1828	1559.7530	1980.8553	2504.8441	3152.9945	3949.5401	4921.4940
346	576.7141	743.5902	955.3662	1222.9314	1559.3849	1980.3182	2504.0640	3151.8666	3947.9171	4919.1709
347	576.6359	743.4744	955.1953	1222.6801	1559.0168	1979.7813	2503.2841	3150.7390	3946.2948	4916.8489
348	576.5577	743.3586	955.0244	1222.4289	1558.6488	1979.2445	2502.5044	3149.6118	3944.6731	4914.5280
349	576.4795	743.2428	954.8535	1222.1777	1558.2809	1978.7078	2501.7250	3148.4850	3943.0521	4912.2082
350	576.4014	743.1271	954.6827	1221.9265	1557.9131	1978.1713	2500.9459	3147.3586	3941.4317	4909.8895
351	576.3232	743.0113	954.5119	1221.6754	1557.5453	1977.6350	2500.1669	3146.2326	3939.8120	4907.5718
352	576.2451	742.8956	954.3412	1221.4244	1557.1777	1977.0988	2499.3883	3145.1071	3938.1930	4905.2553
353	576.1670	742.7799	954.1705	1221.1734	1556.8101	1976.5627	2498.6098	3143.9819	3936.5746	4902.9399
354	576.0889	742.6643	953.9998	1220.9225	1556.4426	1976.0268	2497.8316	3142.8571	3934.9569	4900.6255
355	576.0107	742.5486	953.8291	1220.6716	1556.0753	1975.4910	2497.0537	3141.7328	3933.3399	4898.3123
356	575.9327	742.4329	953.6585	1220.4207	1555.7079	1974.9554	2496.2760	3140.6088	3931.7235	4896.0001
357	575.8546	742.3173	953.4879	1220.1699	1555.3407	1974.4199	2495.4985	3139.4852	3930.1078	4893.6891
358	575.7765	742.2017	953.3173	1219.9192	1554.9736	1973.8845	2494.7213	3138.3621	3928.4928	4891.3791
359	575.6984	742.0861	953.1468	1219.6685	1554.6066	1973.3493	2493.9443	3137.2393	3926.8784	4889.0702
360	575.6204	741.9706	952.9762	1219.4179	1554.2396	1972.8143	2493.1676	3136.1170	3925.2647	4886.7624
361	575.5423	741.8550	952.8058	1219.1673	1553.8727	1972.2794	2492.3911	3134.9950	3923.6517	4884.4557
362	575.4643	741.7395	952.6353	1218.9168	1553.5060	1971.7446	2491.6148	3133.8735	3922.0393	4882.1501
363	575.3863	741.6240	952.4649	1218.6663	1553.1393	1971.2100	2490.8388	3132.7523	3920.4276	4879.8456
364	575.3083	741.5085	952.2945	1218.4159	1552.7727	1970.6756	2490.0631	3131.6316	3918.8165	4877.5422
365	575.2303	741.3930	952.1241	1218.1655	1552.4061	1970.1412	2489.2875	3130.5112	3917.2061	4875.2398
366	575.1523	741.2775	951.9538	1217.9152	1552.0397	1969.6070	2488.5123	3129.3913	3915.5964	4872.9386
367	575.0743	741.1621	951.7835	1217.6649	1551.6734	1969.0730	2487.7372	3128.2717	3913.9873	4870.6384
368	574.9963	741.0466	951.6133	1217.4147	1551.3071	1968.5391	2486.9624	3127.1526	3912.3789	4868.3393
369	574.9184	740.9312	951.4430	1217.1645	1550.9409	1968.0054	2486.1878	3126.0338	3910.7712	4866.0413
370	574.8404	740.8159	951.2728	1216.9144	1550.5748	1967.4718	2485.4135	3124.9155	3909.1641	4863.7444
371	574.7625	740.7005	951.1026	1216.6644	1550.2088	1966.9383	2484.6394	3123.7975	3907.5577	4861.4485
372	574.6846	740.5851	950.9325	1216.4143	1549.8429	1966.4050	2483.8656	3122.6800	3905.9519	4859.1538
373	574.6067	740.4698	950.7624	1216.1644	1549.4771	1965.8718	2483.0920	3121.5628	3904.3468	4856.8601
374	574.5288	740.3545	950.5923	1215.9145	1549.1113	1965.3388	2482.3186	3120.4461	3902.7423	4854.5675
375	574.4509	740.2392	950.4222	1215.6646	1548.7457	1964.8059	2481.5455	3119.3297	3901.1385	4852.2760
376	574.3730	740.1239	950.2522	1215.4148	1548.3801	1964.2732	2480.7727	3118.2138	3899.5354	4849.9856
377	574.2951	740.0086	950.0822	1215.1650	1548.0146	1963.7406	2480.0000	3117.0982	3897.9329	4847.6962
378	574.2173	739.8934	949.9123	1214.9153	1547.6492	1963.2082	2479.2276	3115.9831	3896.3311	4845.4080
379	574.1394	739.7781	949.7423	1214.6657	1547.2839	1962.6759	2478.4555	3114.8683	3894.7300	4843.1208
380	574.0616	739.6629	949.5724	1214.4161	1546.9187	1962.1437	2477.6836	3113.7540	3893.1295	4840.8347
381	573.9837	739.5477	949.4026	1214.1665	1546.5536	1961.6117	2476.9119	3112.6400	3891.5296	4838.5497
382	573.9059	739.4326	949.2327	1213.9170	1546.1885	1961.0798	2476.1405	3111.5265	3889.9305	4836.2657
383	573.8281	739.3174	949.0629	1213.6676	1545.8235	1960.5481	2475.3693	3110.4133	3888.3319	4833.9829
384	573.7503	739.2023	948.8931	1213.4182	1545.4586	1960.0165	2474.5983	3109.3005	3886.7341	4831.7011
385	573.6725	739.0872	948.7234	1213.1688	1545.0939	1959.4851	2473.8276	3108.1882	3885.1369	4829.4204
386	573.5947	738.9720	948.5537	1212.9195	1544.7291	1958.9538	2473.0571	3107.0762	3883.5403	4827.1407
387	573.5170	738.8570	948.3840	1212.6703	1544.3645	1958.4227	2472.2869	3105.9647	3881.9444	4824.8622
388	573.4392	738.7419	948.2143	1212.4211	1544.0000	1957.8917	2471.5169	3104.8535	3880.3492	4822.5847
389	573.3615	738.6268	948.0447	1212.1720	1543.6355	1957.3608	2470.7472	3103.7427	3878.7546	4820.3083
390	573.2837	738.5118	947.8751	1211.9229	1543.2712	1956.8301	2469.9776	3102.6323	3877.1606	4818.0330
391	573.2060	738.3968	947.7055	1211.6738	1542.9069	1956.2995	2469.2084	3101.5224	3875.5674	4815.7587
392	573.1283	738.2818	947.5360	1211.4249	1542.5427	1955.7691	2468.4393	3100.4128	3873.9747	4813.4855
393	573.0506	738.1668	947.3665	1211.1759	1542.1786	1955.2388	2467.6705	3099.3036	3872.3828	4811.2134
394	572.9729	738.0519	947.1970	1210.9270	1541.8146	1954.7087	2466.9020	3098.1948	3870.7915	4808.9424
395	572.8952	737.9369	947.0275	1210.6782	1541.4506	1954.1787	2466.1337	3097.0864	3869.2008	4806.6724
396	572.8175	737.8220	946.8581	1210.4294	1541.0868	1953.6488	2465.3656	3095.9785	3867.6108	4804.4035
397	572.7399	737.7071	946.6887	1210.1807	1540.7230	1953.1191	2464.5978	3094.8709	3866.0214	4802.1357
398	572.6622	737.5922	946.5194	1209.9320	1540.3593	1952.5896	2463.8302	3093.7637	3864.4327	4799.8689
399	572.5846	737.4773	946.3501	1209.6834	1539.9958	1952.0601	2463.0628	3092.6569	3862.8447	4797.6032
400	572.5070	737.3625	946.1808	1209.4348	1539.6323	1951.5309	2462.2957	3091.5504	3861.2573	4795.3386
401	572.4293	737.2477	946.0115	1209.1863	1539.2688	1951.0017	2461.5288	3090.4444	3859.6706	4793.0751
402	572.3517	737.1328	945.8423	1208.9378	1538.9055	1950.4727	2460.7622	3089.3388	3858.0845	4790.8126
403	572.2741	737.0180	945.6731	1208.6894	1538.5422	1949.9439	2459.9958	3088.2336	3856.4990	4788.5512
404	572.1965	736.9033	945.5039	1208.4410	1538.1791	1949.4152	2459.2296	3087.1288	3854.9142	4786.2908
405	572.1190	736.7885	945.3347	1208.1927	1537.8160	1948.8866	2458.4637	3086.0243	3853.3301	4784.0316
406	572.0414	736.6738	945.1656	1207.9444	1537.4530	1948.3582	2457.6980	3084.9203	3851.7466	4781.7733
407	571.9638	736.5590	944.9966	1207.6962	1537.0901	1947.8299	2456.9325	3083.8167	3850.1638	4779.5162
408	571.8863	736.4443	944.8275	1207.4480	1536.7273	1947.3018	2456.1673	3082.7134	3848.5816	4777.2601
409	571.8088	736.3296	944.6585	1207.1999	1536.3646	1946.7738	2455.4024	3081.6106	3847.0001	4775.0051
410	571.7312	736.2149	944.4895	1206.9518	1536.0019	1946.2460	2454.6376	3080.5081	3845.4192	4772.7512
411	571.6537	736.1003	944.3205	1206.7038	1535.6393	1945.7183	2453.8731	3079.4061	3843.8390	4770.4983
412	571.5762	735.9857	944.1516	1206.4558	1535.2769	1945.1907	2453.1089	3078.3044	3842.2594	4768.2465
413	571.4987	735.8710	943.9827	1206.2079	1534.9145	1944.6633	2452.3449	3077.2031	3840.6804	4765.9957
414	571.4212	735.7564	943.8138	1205.9601	1534.5522	1944.1360	2451.5811	3076.1023	3839.1022	4763.7460
415	571.3438	735.6419	943.6450	1205.7122	1534.1900	1943.6089	2450.8175	3075.0018	3837.5245	4761.4974
416	571.2663	735.5273	943.4762	1205.4645	1533.8278	1943.0819	2450.0542	3073.9017	3835.9475	4759.2498
417	571.1889	735.4127	943.3074	1205.2168	1533.4658	1942.5551	2449.2912	3072.8020	3834.3712	4757.0033
418	571.1114	735.2982	943.1386	1204.9691	1533.1038	1942.0284	2448.5283	3071.7027	3832.7955	4754.7578
419	571.0340	735.1837	942.9699	1204.7215	1532.7419	1941.5018	2447.7657	3070.6038	3831.2204	4752.5134
420	570.9566	735.0692	942.8012	1204.4739	1532.3801	1940.9754	2447.0034	3069.5052	3829.6460	4750.2701
421	570.8792	734.9547	942.6326	1204.2264	1532.0184	1940.4491	2446.2413	3068.4071	3828.0723	4748.0278
422	570.8018	734.8403	942.4639	1203.9790	1531.6568	1939.9230	2445.4794	3067.3094	3826.4992	4745.7866
423	570.7244	734.7258	942.2953	1203.7316	1531.2953	1939.3970	2444.7178	3066.2121	3824.9267	4743.5465
424	570.6470	734.6114	942.1268	1203.4842	1530.9338	1938.8712	2443.9563	3065.1151	3823.3549	4741.3074
425	570.5696	734.4970	941.9582	1203.2369	1530.5724	1938.3455	2443.1952	3064.0186	3821.7838	4739.0693
426	570.4923	734.3826	941.7897	1202.9896	1530.2112	1937.8199	2442.4342	3062.9224	3820.2132	4736.8323
427	570.4149	734.2682	941.6212	1202.7424	1529.8500	1937.2945	2441.6736	3061.8266	3818.6434	4734.5964
428	570.3376	734.1539	941.4528	1202.4953	1529.4889	1936.7692	2440.9131	3060.7312	3817.0741	4732.3615
429	570.2603	734.0395	941.2844	1202.2482	1529.1278	1936.2441	2440.1529	3059.6363	3815.5055	4730.1277
430	570.1830	733.9252	941.1160	1202.0011	1528.7669	1935.7191	2439.3929	3058.5417	3813.9376	4727.8949
431	570.1057	733.8109	940.9476	1201.7541	1528.4060	1935.1943	2438.6331	3057.4475	3812.3703	4725.6632
432	570.0284	733.6966	940.7793	1201.5072	1528.0453	1934.6696	2437.8736	3056.3537	3810.8037	4723.4326
433	569.9511	733.5824	940.6110	1201.2603	1527.6846	1934.1450	2437.1144	3055.2602	3809.2377	4721.2030
434	569.8738	733.4681	940.4427	1201.0134	1527.3240	1933.6206	2436.3553	3054.1672	3807.6723	4718.9744
435	569.7965	733.3539	940.2745	1200.7666	1526.9635	1933.0963	2435.5965	3053.0746	3806.1076	4716.7469
436	569.7193	733.2397	940.1063	1200.5199	1526.6030	1932.5722	2434.8380	3051.9823	3804.5435	4714.5205
437	569.6420	733.1255	939.9381	1200.2732	1526.2427	1932.0482	2434.0796	3050.8905	3802.9801	4712.2951
438	569.5648	733.0113	939.7700	1200.0266	1525.8824	1931.5243	2433.3215	3049.7990	3801.4173	4710.0707
439	569.4876	732.8972	939.6018	1199.7800	1525.5223	1931.0006	2432.5637	3048.7079	3799.8551	4707.8474
440	569.4104	732.7830	939.4337	1199.5334	1525.1622	1930.4770	2431.8061	3047.6173	3798.2936	4705.6252
441	569.3332	732.6689	939.2657	1199.2869	1524.8022	1929.9536	2431.0487	3046.5270	3796.7327	4703.4040
442	569.2560	732.5548	939.0977	1199.0405	1524.4422	1929.4303	2430.2915	3045.4371	3795.1725	4701.1838
443	569.1788	732.4407	938.9297	1198.7941	1524.0824	1928.9072	2429.5346	3044.3475	3793.6129	4698.9647
444	569.1016	732.3267	938.7617	1198.5478	1523.7227	1928.3842	2428.7779	3043.2584	3792.0540	4696.7467
445	569.0245	732.2126	938.5938	1198.3015	1523.3630	1927.8613	2428.0215	3042.1697	3790.4957	4694.5297
446	568.9473	732.0986	938.4259	1198.0552	1523.0034	1927.3386	2427.2653	3041.0813	3788.9380	4692.3137
447	568.8702	731.9846	938.2580	1197.8090	1522.6439	1926.8161	2426.5093	3039.9934	3787.3810	4690.0988
448	568.7931	731.8706	938.0901	1197.5629	1522.2845	1926.2936	2425.7536	3038.9058	3785.8246	4687.8849
449	568.7160	731.7566	937.9223	1197.3168	1521.9252	1925.7713	2424.9981	3037.8186	3784.2689	4685.6721
450	568.6389	731.6426	937.7545	1197.0708	1521.5660	1925.2492	2424.2428	3036.7319	3782.7138	4683.4603
451	568.5618	731.5287	937.5868	1196.8248	1521.2068	1924.7272	2423.4878	3035.6455	3781.1593	4681.2496
452	568.4847	731.4148	937.4190	1196.5788	1520.8477	1924.2053	2422.7330	3034.5594	3779.6055	4679.0399
453	568.4076	731.3008	937.2513	1196.3330	1520.4887	1923.6836	2421.9785	3033.4738	3778.0523	4676.8312
454	568.3305	731.1870	937.0837	1196.0871	1520.1298	1923.1620	2421.2241	3032.3886	3776.4997	4674.6236
455	568.2535	731.0731	936.9160	1195.8413	1519.7710	1922.6406	2420.4700	3031.3037	3774.9478	4672.4171
456	568.1764	730.9592	936.7484	1195.5956	1519.4123	1922.1193	2419.7162	3030.2193	3773.3965	4670.2115
457	568.0994	730.8454	936.5809	1195.3499	1519.0536	1921.5981	2418.9626	3029.1352	3771.8459	4668.0070
458	568.0224	730.7316	936.4133	1195.1043	1518.6951	1921.0771	2418.2092	3028.0515	3770.2959	4665.8036
459	567.9454	730.6178	936.2458	1194.8587	1518.3366	1920.5562	2417.4560	3026.9682	3768.7465	4663.6012
460	567.8684	730.5040	936.0783	1194.6132	1517.9782	1920.0355	2416.7031	3025.8853	3767.1978	4661.3998
461	567.7914	730.3902	935.9108	1194.3677	1517.6199	1919.5149	2415.9504	3024.8028	3765.6497	4659.1995
462	567.7144	730.2765	935.7434	1194.1223	1517.2617	1918.9944	2415.1980	3023.7207	3764.1023	4657.0002
463	567.6374	730.1627	935.5760	1193.8769	1516.9035	1918.4741	2414.4458	3022.6389	3762.5555	4654.8020
464	567.5605	730.0490	935.4087	1193.6316	1516.5455	1917.9539	2413.6938	3021.5576	3761.0093	4652.6048
465	567.4835	729.9353	935.2413	1193.3863	1516.1875	1917.4339	2412.9421	3020.4766	3759.4637	4650.4086
466	567.4066	729.8217	935.0740	1193.1410	1515.8296	1916.9140	2412.1906	3019.3960	3757.9188	4648.2135
467	567.3297	729.7080	934.9067	1192.8959	1515.4718	1916.3943	2411.4393	3018.3158	3756.3745	4646.0194
468	567.2527	729.5944	934.7395	1192.6507	1515.1141	1915.8747	2410.6882	3017.2360	3754.8309	4643.8263
