i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
324	31163.6161	-15545.4951	709126.6161	3516617.5049	4912252.1839	4.2450e-05
325	31255.2190	-15585.6062	709218.2190	3516577.3938	4912252.1839	3.9210e-05
326	31346.8220	-15625.7173	709309.8220	3516537.2827	4912252.1839	3.6218e-05
327	31438.4249	-15665.8284	709401.4249	3516497.1716	4912252.1839	3.3454e-05
328	31530.0279	-15705.9396	709493.0279	3516457.0604	4912252.1839	3.0902e-05
329	31621.6308	-15746.0507	709584.6308	3516416.9493	4912252.1839	2.8544e-05
330	31713.2338	-15786.1618	709676.2338	3516376.8382	4912252.1839	2.6367e-05
331	31804.8367	-15826.2729	709767.8367	3516336.7271	4912252.1839	2.4356e-05
332	31896.4396	-15866.3840	709859.4396	3516296.6160	4912252.1839	2.2498e-05
333	31988.0426	-15906.4951	709951.0426	3516256.5049	4912252.1839	2.0782e-05
334	32079.6455	-15946.6062	710042.6455	3516216.3938	4912252.1839	1.9198e-05
335	32171.2485	-15986.7173	710134.2485	3516176.2827	4912252.1839	1.7734e-05
336	32262.8514	-16026.8284	710225.8514	3516136.1716	4912252.1839	1.6382e-05
337	32354.4543	-16066.9395	710317.4543	3516096.0605	4912252.1839	1.5133e-05
338	32446.0573	-16107.0506	710409.0573	3516055.9494	4912252.1839	1.3979e-05
339	32537.6602	-16147.1618	710500.6602	3516015.8382	4912252.1839	1.2914e-05
340	32629.2632	-16187.2729	710592.2632	3515975.7271	4912252.1839	1.1929e-05
341	32720.8661	-16227.3840	710683.8661	3515935.6160	4912252.1839	1.1020e-05
342	32812.4691	-16267.4951	710775.4691	3515895.5049	4912252.1839	1.0180e-05
343	32904.0720	-16307.6062	710867.0720	3515855.3938	4912252.1839	9.4047e-06
344	32995.6749	-16347.7173	710958.6749	3515815.2827	4912252.1839	8.6881e-06
345	33087.2779	-16387.8284	711050.2779	3515775.1716	4912252.1839	8.0262e-06
346	33178.8808	-16427.9395	711141.8808	3515735.0605	4912252.1839	7.4148e-06
347	33270.4838	-16468.0506	711233.4838	3515694.9494	4912252.1839	6.8499e-06
348	33362.0867	-16508.1617	711325.0867	3515654.8383	4912252.1839	6.3282e-06
349	33453.6896	-16548.2728	711416.6896	3515614.7272	4912252.1839	5.8462e-06
350	33545.2926	-16588.3839	711508.2926	3515574.6161	4912252.1839	5.4010e-06
351	33636.8955	-16628.4951	711599.8955	3515534.5049	4912252.1839	4.9897e-06
352	33728.4985	-16668.6062	711691.4985	3515494.3938	4912252.1839	4.6097e-06
353	33820.1014	-16708.7173	711783.1014	3515454.2827	4912252.1839	4.2588e-06
354	33911.7044	-16748.8284	711874.7044	3515414.1716	4912252.1839	3.9345e-06
355	34003.3073	-16788.9395	711966.3073	3515374.0605	4912252.1839	3.6350e-06
356	34094.9102	-16829.0506	712057.9102	3515333.9494	4912252.1839	3.3583e-06
357	34186.5132	-16869.1617	712149.5132	3515293.8383	4912252.1839	3.1027e-06
358	34278.1161	-16909.2728	712241.1161	3515253.7272	4912252.1839	2.8665e-06
359	34369.7191	-16949.3839	712332.7191	3515213.6161	4912252.1839	2.6484e-06
360	34461.3220	-16989.4950	712424.3220	3515173.5050	4912252.1839	2.4468e-06
361	34552.9249	-17029.6061	712515.9249	3515133.3939	4912252.1839	2.2606e-06
362	34644.5279	-17069.7173	712607.5279	3515093.2827	4912252.1839	2.0886e-06
363	34736.1308	-17109.8284	712699.1308	3515053.1716	4912252.1839	1.9297e-06
364	34827.7338	-17149.9395	712790.7338	3515013.0605	4912252.1839	1.7829e-06
365	34919.3367	-17190.0506	712882.3367	3514972.9494	4912252.1839	1.6473e-06
366	35010.9397	-17230.1617	712973.9397	3514932.8383	4912252.1839	1.5220e-06
367	35102.5426	-17270.2728	713065.5426	3514892.7272	4912252.1839	1.4062e-06
368	35194.1455	-17310.3839	713157.1455	3514852.6161	4912252.1839	1.2993e-06
369	35285.7485	-17350.4950	713248.7485	3514812.5050	4912252.1839	1.2005e-06
370	35377.3514	-17390.6061	713340.3514	3514772.3939	4912252.1839	1.1092e-06
371	35468.9544	-17430.7172	713431.9544	3514732.2828	4912252.1839	1.0248e-06
372	35560.5573	-17470.8283	713523.5573	3514692.1717	4912252.1839	9.4691e-07
373	35652.1603	-17510.9394	713615.1603	3514652.0606	4912252.1839	8.7492e-07
374	35743.7632	-17551.0506	713706.7632	3514611.9494	4912252.1839	8.0840e-07
375	35835.3661	-17591.1617	713798.3661	3514571.8383	4912252.1839	7.4695e-07
376	35926.9691	-17631.2728	713889.9691	3514531.7272	4912252.1839	6.9017e-07
377	36018.5720	-17671.3839	713981.5720	3514491.6161	4912252.1839	6.3771e-07
378	36110.1750	-17711.4950	714073.1750	3514451.5050	4912252.1839	5.8924e-07
379	36201.7779	-17751.6061	714164.7779	3514411.3939	4912252.1839	5.4446e-07
380	36293.3808	-17791.7172	714256.3808	3514371.2828	4912252.1839	5.0309e-07
381	36384.9838	-17831.8283	714347.9838	3514331.1717	4912252.1839	4.6486e-07
382	36476.5867	-17871.9394	714439.5867	3514291.0606	4912252.1839	4.2954e-07
383	36568.1897	-17912.0505	714531.1897	3514250.9495	4912252.1839	3.9690e-07
384	36659.7926	-17952.1616	714622.7926	3514210.8384	4912252.1839	3.6675e-07
385	36751.3956	-17992.2727	714714.3956	3514170.7273	4912252.1839	3.3889e-07
386	36842.9985	-18032.3839	714805.9985	3514130.6161	4912252.1839	3.1314e-07
387	36934.6014	-18072.4950	714897.6014	3514090.5050	4912252.1839	2.8936e-07
388	37026.2044	-18112.6061	714989.2044	3514050.3939	4912252.1839	2.6738e-07
389	37117.8073	-18152.7172	715080.8073	3514010.2828	4912252.1839	2.4707e-07
390	37209.4103	-18192.8283	715172.4103	3513970.1717	4912252.1839	2.2831e-07
391	37301.0132	-18232.9394	715264.0132	3513930.0606	4912252.1839	2.1097e-07
392	37392.6161	-18273.0505	715355.6161	3513889.9495	4912252.1839	1.9495e-07
393	37484.2191	-18313.1616	715447.2191	3513849.8384	4912252.1839	1.8015e-07
394	37575.8220	-18353.2727	715538.8220	3513809.7273	4912252.1839	1.6647e-07
395	37667.4250	-18393.3838	715630.4250	3513769.6162	4912252.1839	1.5383e-07
396	37759.0279	-18433.4949	715722.0279	3513729.5051	4912252.1839	1.4215e-07
397	37850.6309	-18473.6061	715813.6309	3513689.3939	4912252.1839	1.3136e-07
398	37942.2338	-18513.7172	715905.2338	3513649.2828	4912252.1839	1.2139e-07
399	38033.8367	-18553.8283	715996.8367	3513609.1717	4912252.1839	1.1218e-07
400	38125.4397	-18593.9394	716088.4397	3513569.0606	4912252.1839	1.0366e-07
401	38217.0426	-18634.0505	716180.0426	3513528.9495	4912252.1839	9.5796e-08
402	38308.6456	-18674.1616	716271.6456	3513488.8384	4912252.1839	8.8526e-08
403	38400.2485	-18714.2727	716363.2485	3513448.7273	4912252.1839	8.1808e-08
404	38491.8515	-18754.3838	716454.8515	3513408.6162	4912252.1839	7.5601e-08
405	38583.4544	-18794.4949	716546.4544	3513368.5051	4912252.1839	6.9865e-08
406	38675.0573	-18834.6060	716638.0573	3513328.3940	4912252.1839	6.4564e-08
407	38766.6603	-18874.7171	716729.6603	3513288.2829	4912252.1839	5.9666e-08
408	38858.2632	-18914.8282	716821.2632	3513248.1718	4912252.1839	5.5139e-08
409	38949.8662	-18954.9394	716912.8662	3513208.0606	4912252.1839	5.0956e-08
410	39041.4691	-18995.0505	717004.4691	3513167.9495	4912252.1839	4.7091e-08
411	39133.0720	-19035.1616	717096.0720	3513127.8384	4912252.1839	4.3519e-08
412	39224.6750	-19075.2727	717187.6750	3513087.7273	4912252.1839	4.0219e-08
413	39316.2779	-19115.3838	717279.2779	3513047.6162	4912252.1839	3.7168e-08
414	39407.8809	-19155.4949	717370.8809	3513007.5051	4912252.1839	3.4350e-08
415	39499.4838	-19195.6060	717462.4838	3512967.3940	4912252.1839	3.1745e-08
416	39591.0868	-19235.7171	717554.0868	3512927.2829	4912252.1839	2.9338e-08
417	39682.6897	-19275.8282	717645.6897	3512887.1718	4912252.1839	2.7113e-08
418	39774.2926	-19315.9393	717737.2926	3512847.0607	4912252.1839	2.5058e-08
419	39865.8956	-19356.0504	717828.8956	3512806.9496	4912252.1839	2.3158e-08
420	39957.4985	-19396.1616	717920.4985	3512766.8384	4912252.1839	2.1402e-08
421	40049.1015	-19436.2727	718012.1015	3512726.7273	4912252.1839	1.9780e-08
422	40140.7044	-19476.3838	718103.7044	3512686.6162	4912252.1839	1.8280e-08
423	40232.3073	-19516.4949	718195.3073	3512646.5051	4912252.1839	1.6895e-08
424	40323.9103	-19556.6060	718286.9103	3512606.3940	4912252.1839	1.5614e-08
425	40415.5132	-19596.7171	718378.5132	3512566.2829	4912252.1839	1.4431e-08
426	40507.1162	-19636.8282	718470.1162	3512526.1718	4912252.1839	1.3337e-08
427	40598.7191	-19676.9393	718561.7191	3512486.0607	4912252.1839	1.2326e-08
428	40690.3221	-19717.0504	718653.3221	3512445.9496	4912252.1839	1.1392e-08
429	40781.9250	-19757.1615	718744.9250	3512405.8385	4912252.1839	1.0529e-08
430	40873.5279	-19797.2726	718836.5279	3512365.7274	4912252.1839	9.7312e-09
431	40965.1309	-19837.3837	718928.1309	3512325.6163	4912252.1839	8.9939e-09
432	41056.7338	-19877.4949	719019.7338	3512285.5051	4912252.1839	8.3125e-09
433	41148.3368	-19917.6060	719111.3368	3512245.3940	4912252.1839	7.6827e-09
434	41239.9397	-19957.7171	719202.9397	3512205.2829	4912252.1839	7.1007e-09
435	41331.5427	-19997.8282	719294.5427	3512165.1718	4912252.1839	6.5628e-09
436	41423.1456	-20037.9393	719386.1456	3512125.0607	4912252.1839	6.0657e-09
437	41514.7485	-20078.0504	719477.7485	3512084.9496	4912252.1839	5.6062e-09
438	41606.3515	-20118.1615	719569.3515	3512044.8385	4912252.1839	5.1816e-09
439	41697.9544	-20158.2726	719660.9544	3512004.7274	4912252.1839	4.7892e-09
440	41789.5574	-20198.3837	719752.5574	3511964.6163	4912252.1839	4.4265e-09
441	41881.1603	-20238.4948	719844.1603	3511924.5052	4912252.1839	4.0913e-09
442	41972.7632	-20278.6059	719935.7632	3511884.3941	4912252.1839	3.7814e-09
443	42064.3662	-20318.7170	720027.3662	3511844.2830	4912252.1839	3.4951e-09
444	42155.9691	-20358.8282	720118.9691	3511804.1718	4912252.1839	3.2305e-09
445	42247.5721	-20398.9393	720210.5721	3511764.0607	4912252.1839	2.9859e-09
446	42339.1750	-20439.0504	720302.1750	3511723.9496	4912252.1839	2.7598e-09
447	42430.7780	-20479.1615	720393.7780	3511683.8385	4912252.1839	2.5509e-09
448	42522.3809	-20519.2726	720485.3809	3511643.7274	4912252.1839	2.3577e-09
449	42613.9838	-20559.3837	720576.9838	3511603.6163	4912252.1839	2.1793e-09
450	42705.5868	-20599.4948	720668.5868	3511563.5052	4912252.1839	2.0143e-09
451	42797.1897	-20639.6059	720760.1897	3511523.3941	4912252.1839	1.8618e-09
452	42888.7927	-20679.7170	720851.7927	3511483.2830	4912252.1839	1.7209e-09
453	42980.3956	-20719.8281	720943.3956	3511443.1719	4912252.1839	1.5907e-09
454	43071.9985	-20759.9392	721034.9985	3511403.0608	4912252.1839	1.4703e-09
455	43163.6015	-20800.0504	721126.6015	3511362.9496	4912252.1839	1.3590e-09
456	43255.2044	-20840.1615	721218.2044	3511322.8385	4912252.1839	1.2562e-09
457	43346.8074	-20880.2726	721309.8074	3511282.7274	4912252.1839	1.1611e-09
458	43438.4103	-20920.3837	721401.4103	3511242.6163	4912252.1839	1.0732e-09
459	43530.0133	-20960.4948	721493.0133	3511202.5052	4912252.1839	9.9203e-10
460	43621.6162	-21000.6059	721584.6162	3511162.3941	4912252.1839	9.1697e-10
461	43713.2191	-21040.7170	721676.2191	3511122.2830	4912252.1839	8.4759e-10
462	43804.8221	-21080.8281	721767.8221	3511082.1719	4912252.1839	7.8346e-10
463	43896.4250	-21120.9392	721859.4250	3511042.0608	4912252.1839	7.2419e-10
464	43988.0280	-21161.0503	721951.0280	3511001.9497	4912252.1839	6.6941e-10
465	44079.6309	-21201.1614	722042.6309	3510961.8386	4912252.1839	6.1877e-10
466	44171.2338	-21241.2725	722134.2338	3510921.7275	4912252.1839	5.7196e-10
467	44262.8368	-21281.3837	722225.8368	3510881.6163	4912252.1839	5.2870e-10
468	44354.4397	-21321.4948	722317.4397	3510841.5052	4912252.1839	4.8871e-10
469	44446.0427	-21361.6059	722409.0427	3510801.3941	4912252.1839	4.5175e-10
470	44537.6456	-21401.7170	722500.6456	3510761.2830	4912252.1839	4.1758e-10
471	44629.2486	-21441.8281	722592.2486	3510721.1719	4912252.1839	3.8600e-10
472	44720.8515	-21481.9392	722683.8515	3510681.0608	4912252.1839	3.5681e-10
473	44812.4544	-21522.0503	722775.4544	3510640.9497	4912252.1839	3.2983e-10
474	44904.0574	-21562.1614	722867.0574	3510600.8386	4912252.1839	3.0489e-10
475	44995.6603	-21602.2725	722958.6603	3510560.7275	4912252.1839	2.8184e-10
476	45087.2633	-21642.3836	723050.2633	3510520.6164	4912252.1839	2.6053e-10
477	45178.8662	-21682.4947	723141.8662	3510480.5053	4912252.1839	2.4083e-10
478	45270.4692	-21722.6058	723233.4692	3510440.3942	4912252.1839	2.2262e-10
479	45362.0721	-21762.7170	723325.0721	3510400.2830	4912252.1839	2.0579e-10
480	45453.6750	-21802.8281	723416.6750	3510360.1719	4912252.1839	1.9023e-10
481	45545.2780	-21842.9392	723508.2780	3510320.0608	4912252.1839	1.7585e-10
482	45636.8809	-21883.0503	723599.8809	3510279.9497	4912252.1839	1.6256e-10
483	45728.4839	-21923.1614	723691.4839	3510239.8386	4912252.1839	1.5027e-10
484	45820.0868	-21963.2725	723783.0868	3510199.7275	4912252.1839	1.3891e-10
485	45911.6897	-22003.3836	723874.6897	3510159.6164	4912252.1839	1.2841e-10
486	46003.2927	-22043.4947	723966.2927	3510119.5053	4912252.1839	1.1871e-10
487	46094.8956	-22083.6058	724057.8956	3510079.3942	4912252.1839	1.0974e-10
488	46186.4986	-22123.7169	724149.4986	3510039.2831	4912252.1839	1.0144e-10
489	46278.1015	-22163.8280	724241.1015	3509999.1720	4912252.1839	9.3776e-11
490	46369.7045	-22203.9392	724332.7045	3509959.0608	4912252.1839	8.6690e-11
491	46461.3074	-22244.0503	724424.3074	3509918.9497	4912252.1839	8.0139e-11
492	46552.9103	-22284.1614	724515.9103	3509878.8386	4912252.1839	7.4084e-11
493	46644.5133	-22324.2725	724607.5133	3509838.7275	4912252.1839	6.8486e-11
494	46736.1162	-22364.3836	724699.1162	3509798.6164	4912252.1839	6.3311e-11
495	46827.7192	-22404.4947	724790.7192	3509758.5053	4912252.1839	5.8528e-11
496	46919.3221	-22444.6058	724882.3221	3509718.3942	4912252.1839	5.4106e-11
497	47010.9250	-22484.7169	724973.9250	3509678.2831	4912252.1839	5.0018e-11
498	47102.5280	-22524.8280	725065.5280	3509638.1720	4912252.1839	4.6240e-11
499	47194.1309	-22564.9391	725157.1309	3509598.0609	4912252.1839	4.2747e-11
500	47285.7339	-22605.0502	725248.7339	3509557.9498	4912252.1839	3.9518e-11
501	47377.3368	-22645.1613	725340.3368	3509517.8387	4912252.1839	3.6533e-11
502	47468.9398	-22685.2725	725431.9398	3509477.7275	4912252.1839	3.3773e-11
503	47560.5427	-22725.3836	725523.5427	3509437.6164	4912252.1839	3.1222e-11
504	47652.1456	-22765.4947	725615.1456	3509397.5053	4912252.1839	2.8864e-11
505	47743.7486	-22805.6058	725706.7486	3509357.3942	4912252.1839	2.6684e-11
506	47835.3515	-22845.7169	725798.3515	3509317.2831	4912252.1839	2.4669e-11
507	47926.9545	-22885.8280	725889.9545	3509277.1720	4912252.1839	2.2806e-11
508	48018.5574	-22925.9391	725981.5574	3509237.0609	4912252.1839	2.1084e-11
509	48110.1604	-22966.0502	726073.1604	3509196.9498	4912252.1839	1.9491e-11
510	48201.7633	-23006.1613	726164.7633	3509156.8387	4912252.1839	1.8020e-11
511	48293.3662	-23046.2724	726256.3662	3509116.7276	4912252.1839	1.6659e-11
512	48384.9692	-23086.3835	726347.9692	3509076.6165	4912252.1839	1.5401e-11
513	48476.5721	-23126.4947	726439.5721	3509036.5053	4912252.1839	1.4238e-11
514	48568.1751	-23166.6058	726531.1751	3508996.3942	4912252.1839	1.3163e-11
515	48659.7780	-23206.7169	726622.7780	3508956.2831	4912252.1839	1.2169e-11
516	48751.3809	-23246.8280	726714.3809	3508916.1720	4912252.1839	1.1251e-11
517	48842.9839	-23286.9391	726805.9839	3508876.0609	4912252.1839	1.0401e-11
518	48934.5868	-23327.0502	726897.5868	3508835.9498	4912252.1839	9.6161e-12
519	49026.1898	-23367.1613	726989.1898	3508795.8387	4912252.1839	8.8902e-12
520	49117.7927	-23407.2724	727080.7927	3508755.7276	4912252.1839	8.2191e-12
521	49209.3957	-23447.3835	727172.3957	3508715.6165	4912252.1839	7.5987e-12
522	49300.9986	-23487.4946	727263.9986	3508675.5054	4912252.1839	7.0252e-12
523	49392.6015	-23527.6057	727355.6015	3508635.3943	4912252.1839	6.4949e-12
524	49484.2045	-23567.7168	727447.2045	3508595.2832	4912252.1839	6.0047e-12
525	49575.8074	-23607.8280	727538.8074	3508555.1720	4912252.1839	5.5515e-12
526	49667.4104	-23647.9391	727630.4104	3508515.0609	4912252.1839	5.1325e-12
527	49759.0133	-23688.0502	727722.0133	3508474.9498	4912252.1839	4.7452e-12
528	49850.6162	-23728.1613	727813.6162	3508434.8387	4912252.1839	4.3871e-12
529	49942.2192	-23768.2724	727905.2192	3508394.7276	4912252.1839	4.0560e-12
530	50033.8221	-23808.3835	727996.8221	3508354.6165	4912252.1839	3.7500e-12
531	50125.4251	-23848.4946	728088.4251	3508314.5054	4912252.1839	3.4670e-12
532	50217.0280	-23888.6057	728180.0280	3508274.3943	4912252.1839	3.2054e-12
533	50308.6310	-23928.7168	728271.6310	3508234.2832	4912252.1839	2.9635e-12
534	50400.2339	-23968.8279	728363.2339	3508194.1721	4912252.1839	2.7399e-12
535	50491.8368	-24008.9390	728454.8368	3508154.0610	4912252.1839	2.5332e-12
536	50583.4398	-24049.0501	728546.4398	3508113.9499	4912252.1839	2.3421e-12
537	50675.0427	-24089.1613	728638.0427	3508073.8387	4912252.1839	2.1654e-12
538	50766.6457	-24129.2724	728729.6457	3508033.7276	4912252.1839	2.0020e-12
539	50858.2486	-24169.3835	728821.2486	3507993.6165	4912252.1839	1.8510e-12
540	50949.8516	-24209.4946	728912.8516	3507953.5054	4912252.1839	1.7114e-12
541	51041.4545	-24249.6057	729004.4545	3507913.3943	4912252.1839	1.5823e-12
542	51133.0574	-24289.7168	729096.0574	3507873.2832	4912252.1839	1.4629e-12
543	51224.6604	-24329.8279	729187.6604	3507833.1721	4912252.1839	1.3526e-12
544	51316.2633	-24369.9390	729279.2633	3507793.0610	4912252.1839	1.2506e-12
545	51407.8663	-24410.0501	729370.8663	3507752.9499	4912252.1839	1.1562e-12
546	51499.4692	-24450.1612	729462.4692	3507712.8388	4912252.1839	1.0690e-12
547	51591.0721	-24490.2723	729554.0721	3507672.7277	4912252.1839	9.8840e-13
548	51682.6751	-24530.3835	729645.6751	3507632.6165	4912252.1839	9.1386e-13
549	51774.2780	-24570.4946	729737.2780	3507592.5054	4912252.1839	8.4494e-13
550	51865.8810	-24610.6057	729828.8810	3507552.3943	4912252.1839	7.8122e-13
551	51957.4839	-24650.7168	729920.4839	3507512.2832	4912252.1839	7.2231e-13
552	52049.0869	-24690.8279	730012.0869	3507472.1721	4912252.1839	6.6784e-13
553	52140.6898	-24730.9390	730103.6898	3507432.0610	4912252.1839	6.1748e-13
554	52232.2927	-24771.0501	730195.2927	3507391.9499	4912252.1839	5.7092e-13
555	52323.8957	-24811.1612	730286.8957	3507351.8388	4912252.1839	5.2787e-13
556	52415.4986	-24851.2723	730378.4986	3507311.7277	4912252.1839	4.8807e-13
557	52507.1016	-24891.3834	730470.1016	3507271.6166	4912252.1839	4.5127e-13
558	52598.7045	-24931.4945	730561.7045	3507231.5055	4912252.1839	4.1725e-13
559	52690.3074	-24971.6056	730653.3074	3507191.3944	4912252.1839	3.8579e-13
560	52781.9104	-25011.7168	730744.9104	3507151.2832	4912252.1839	3.5671e-13
561	52873.5133	-25051.8279	730836.5133	3507111.1721	4912252.1839	3.2981e-13
562	52965.1163	-25091.9390	730928.1163	3507071.0610	4912252.1839	3.0495e-13
563	53056.7192	-25132.0501	731019.7192	3507030.9499	4912252.1839	2.8196e-13
564	53148.3222	-25172.1612	731111.3222	3506990.8388	4912252.1839	2.6071e-13
565	53239.9251	-25212.2723	731202.9251	3506950.7277	4912252.1839	2.4106e-13
566	53331.5280	-25252.3834	731294.5280	3506910.6166	4912252.1839	2.2289e-13
567	53423.1310	-25292.4945	731386.1310	3506870.5055	4912252.1839	2.0609e-13
568	53514.7339	-25332.6056	731477.7339	3506830.3944	4912252.1839	1.9055e-13
569	53606.3369	-25372.7167	731569.3369	3506790.2833	4912252.1839	1.7619e-13
570	53697.9398	-25412.8278	731660.9398	3506750.1722	4912252.1839	1.6291e-13
571	53789.5427	-25452.9390	731752.5427	3506710.0610	4912252.1839	1.5063e-13
572	53881.1457	-25493.0501	731844.1457	3506669.9499	4912252.1839	1.3928e-13
573	53972.7486	-25533.1612	731935.7486	3506629.8388	4912252.1839	1.2878e-13
574	54064.3516	-25573.2723	732027.3516	3506589.7277	4912252.1839	1.1908e-13
575	54155.9545	-25613.3834	732118.9545	3506549.6166	4912252.1839	1.1010e-13
576	54247.5575	-25653.4945	732210.5575	3506509.5055	4912252.1839	1.0181e-13
577	54339.1604	-25693.6056	732302.1604	3506469.3944	4912252.1839	9.4136e-14
578	54430.7633	-25733.7167	732393.7633	3506429.2833	4912252.1839	8.7042e-14
579	54522.3663	-25773.8278	732485.3663	3506389.1722	4912252.1839	8.0483e-14
580	54613.9692	-25813.9389	732576.9692	3506349.0611	4912252.1839	7.4419e-14
581	54705.5722	-25854.0500	732668.5722	3506308.9500	4912252.1839	6.8812e-14
582	54797.1751	-25894.1611	732760.1751	3506268.8389	4912252.1839	6.3627e-14
583	54888.7781	-25934.2723	732851.7781	3506228.7277	4912252.1839	5.8833e-14
584	54980.3810	-25974.3834	732943.3810	3506188.6166	4912252.1839	5.4401e-14
585	55071.9839	-26014.4945	733034.9839	3506148.5055	4912252.1839	5.0302e-14
586	55163.5869	-26054.6056	733126.5869	3506108.3944	4912252.1839	4.6513e-14
587	55255.1898	-26094.7167	733218.1898	3506068.2833	4912252.1839	4.3009e-14
588	55346.7928	-26134.8278	733309.7928	3506028.1722	4912252.1839	3.9769e-14
589	55438.3957	-26174.9389	733401.3957	3505988.0611	4912252.1839	3.6773e-14
590	55529.9986	-26215.0500	733492.9986	3505947.9500	4912252.1839	3.4003e-14
591	55621.6016	-26255.1611	733584.6016	3505907.8389	4912252.1839	3.1442e-14
592	55713.2045	-26295.2722	733676.2045	3505867.7278	4912252.1839	2.9073e-14
593	55804.8075	-26335.3833	733767.8075	3505827.6167	4912252.1839	2.6883e-14
594	55896.4104	-26375.4944	733859.4104	3505787.5056	4912252.1839	2.4858e-14
595	55988.0134	-26415.6056	733951.0134	3505747.3944	4912252.1839	2.2986e-14
596	56079.6163	-26455.7167	734042.6163	3505707.2833	4912252.1839	2.1255e-14
597	56171.2192	-26495.8278	734134.2192	3505667.1722	4912252.1839	1.9654e-14
598	56262.8222	-26535.9389	734225.8222	3505627.0611	4912252.1839	1.8174e-14
599	56354.4251	-26576.0500	734317.4251	3505586.9500	4912252.1839	1.6805e-14
600	56446.0281	-26616.1611	734409.0281	3505546.8389	4912252.1839	1.5539e-14
601	56537.6310	-26656.2722	734500.6310	3505506.7278	4912252.1839	1.4369e-14
602	56629.2339	-26696.3833	734592.2339	3505466.6167	4912252.1839	1.3287e-14
603	56720.8369	-26736.4944	734683.8369	3505426.5056	4912252.1839	1.2287e-14
604	56812.4398	-26776.6055	734775.4398	3505386.3945	4912252.1839	1.1361e-14
605	56904.0428	-26816.7166	734867.0428	3505346.2834	4912252.1839	1.0506e-14
606	56995.6457	-26856.8278	734958.6457	3505306.1722	4912252.1839	9.7148e-15
607	57087.2487	-26896.9389	735050.2487	3505266.0611	4912252.1839	8.9833e-15
608	57178.8516	-26937.0500	735141.8516	3505225.9500	4912252.1839	8.3069e-15
609	57270.4545	-26977.1611	735233.4545	3505185.8389	4912252.1839	7.6814e-15
610	57362.0575	-27017.2722	735325.0575	3505145.7278	4912252.1839	7.1031e-15
611	57453.6604	-27057.3833	735416.6604	3505105.6167	4912252.1839	6.5683e-15
612	57545.2634	-27097.4944	735508.2634	3505065.5056	4912252.1839	6.0738e-15
613	57636.8663	-27137.6055	735599.8663	3505025.3945	4912252.1839	5.6165e-15
614	57728.4693	-27177.7166	735691.4693	3504985.2834	4912252.1839	5.1937e-15
615	57820.0722	-27217.8277	735783.0722	3504945.1723	4912252.1839	4.8027e-15
616	57911.6751	-27257.9388	735874.6751	3504905.0612	4912252.1839	4.4411e-15
617	58003.2781	-27298.0499	735966.2781	3504864.9501	4912252.1839	4.1068e-15
618	58094.8810	-27338.1611	736057.8810	3504824.8389	4912252.1839	3.7976e-15
619	58186.4840	-27378.2722	736149.4840	3504784.7278	4912252.1839	3.5118e-15
620	58278.0869	-27418.3833	736241.0869	3504744.6167	4912252.1839	3.2474e-15
621	58369.6898	-27458.4944	736332.6898	3504704.5056	4912252.1839	3.0030e-15
622	58461.2928	-27498.6055	736424.2928	3504664.3945	4912252.1839	2.7769e-15
623	58552.8957	-27538.7166	736515.8957	3504624.2834	4912252.1839	2.5679e-15
624	58644.4987	-27578.8277	736607.4987	3504584.1723	4912252.1839	2.3746e-15
625	58736.1016	-27618.9388	736699.1016	3504544.0612	4912252.1839	2.1959e-15
626	58827.7046	-27659.0499	736790.7046	3504503.9501	4912252.1839	2.0306e-15
627	58919.3075	-27699.1610	736882.3075	3504463.8390	4912252.1839	1.8778e-15
628	59010.9104	-27739.2721	736973.9104	3504423.7279	4912252.1839	1.7365e-15
629	59102.5134	-27779.3832	737065.5134	3504383.6168	4912252.1839	1.6058e-15
630	59194.1163	-27819.4944	737157.1163	3504343.5056	4912252.1839	1.4850e-15
631	59285.7193	-27859.6055	737248.7193	3504303.3945	4912252.1839	1.3732e-15
632	59377.3222	-27899.7166	737340.3222	3504263.2834	4912252.1839	1.2699e-15
633	59468.9251	-27939.8277	737431.9251	3504223.1723	4912252.1839	1.1743e-15
634	59560.5281	-27979.9388	737523.5281	3504183.0612	4912252.1839	1.0859e-15
635	59652.1310	-28020.0499	737615.1310	3504142.9501	4912252.1839	1.0042e-15
636	59743.7340	-28060.1610	737706.7340	3504102.8390	4912252.1839	9.2865e-16
637	59835.3369	-28100.2721	737798.3369	3504062.7279	4912252.1839	8.5878e-16
638	59926.9399	-28140.3832	737889.9399	3504022.6168	4912252.1839	7.9416e-16
639	60018.5428	-28180.4943	737981.5428	3503982.5057	4912252.1839	7.3440e-16
640	60110.1457	-28220.6054	738073.1457	3503942.3946	4912252.1839	6.7915e-16
641	60201.7487	-28260.7166	738164.7487	3503902.2834	4912252.1839	6.2805e-16
642	60293.3516	-28300.8277	738256.3516	3503862.1723	4912252.1839	5.8079e-16
643	60384.9546	-28340.9388	738347.9546	3503822.0612	4912252.1839	5.3710e-16
644	60476.5575	-28381.0499	738439.5575	3503781.9501	4912252.1839	4.9669e-16
645	60568.1605	-28421.1610	738531.1605	3503741.8390	4912252.1839	4.5932e-16
646	60659.7634	-28461.2721	738622.7634	3503701.7279	4912252.1839	4.2477e-16
647	60751.3663	-28501.3832	738714.3663	3503661.6168	4912252.1839	3.9281e-16
