i	x_from_vent	y_from_vent	x_coord	y_coord	cloud_sigma2	mass_released
323	61797.0732	-43083.3943	739760.0732	3489079.6057	10613167.4245	4.3170e+05
324	61888.6762	-43123.5054	739851.6762	3489039.4946	10613167.4245	4.2841e+05
325	61980.2791	-43163.6165	739943.2791	3488999.3835	10613167.4245	4.2514e+05
326	62071.8820	-43203.7277	740034.8820	3488959.2723	10613167.4245	4.2190e+05
327	62163.4850	-43243.8388	740126.4850	3488919.1612	10613167.4245	4.1868e+05
328	62255.0879	-43283.9499	740218.0879	3488879.0501	10613167.4245	4.1549e+05
329	62346.6909	-43324.0610	740309.6909	3488838.9390	10613167.4245	4.1232e+05
330	62438.2938	-43364.1721	740401.2938	3488798.8279	10613167.4245	4.0918e+05
331	62529.8968	-43404.2832	740492.8968	3488758.7168	10613167.4245	4.0607e+05
332	62621.4997	-43444.3943	740584.4997	3488718.6057	10613167.4245	4.0297e+05
333	62713.1026	-43484.5054	740676.1026	3488678.4946	10613167.4245	3.9991e+05
334	62804.7056	-43524.6165	740767.7056	3488638.3835	10613167.4245	3.9687e+05
335	62896.3085	-43564.7276	740859.3085	3488598.2724	10613167.4245	3.9385e+05
336	62987.9115	-43604.8387	740950.9115	3488558.1613	10613167.4245	3.9085e+05
337	63079.5144	-43644.9499	741042.5144	3488518.0501	10613167.4245	3.8788e+05
338	63171.1173	-43685.0610	741134.1173	3488477.9390	10613167.4245	3.8493e+05
339	63262.7203	-43725.1721	741225.7203	3488437.8279	10613167.4245	3.8201e+05
340	63354.3232	-43765.2832	741317.3232	3488397.7168	10613167.4245	3.7911e+05
341	63445.9262	-43805.3943	741408.9262	3488357.6057	10613167.4245	3.7623e+05
342	63537.5291	-43845.5054	741500.5291	3488317.4946	10613167.4245	3.7337e+05
343	63629.1321	-43885.6165	741592.1321	3488277.3835	10613167.4245	3.7054e+05
344	63720.7350	-43925.7276	741683.7350	3488237.2724	10613167.4245	3.6773e+05
345	63812.3379	-43965.8387	741775.3379	3488197.1613	10613167.4245	3.6494e+05
346	63903.9409	-44005.9498	741866.9409	3488157.0502	10613167.4245	3.6217e+05
347	63995.5438	-44046.0609	741958.5438	3488116.9391	10613167.4245	3.5943e+05
348	64087.1468	-44086.1720	742050.1468	3488076.8280	10613167.4245	3.5671e+05
349	64178.7497	-44126.2832	742141.7497	3488036.7168	10613167.4245	3.5400e+05
350	64270.3527	-44166.3943	742233.3527	3487996.6057	10613167.4245	3.5132e+05
351	64361.9556	-44206.5054	742324.9556	3487956.4946	10613167.4245	3.4866e+05
352	64453.5585	-44246.6165	742416.5585	3487916.3835	10613167.4245	3.4602e+05
353	64545.1615	-44286.7276	742508.1615	3487876.2724	10613167.4245	3.4341e+05
354	64636.7644	-44326.8387	742599.7644	3487836.1613	10613167.4245	3.4081e+05
355	64728.3674	-44366.9498	742691.3674	3487796.0502	10613167.4245	3.3823e+05
356	64819.9703	-44407.0609	742782.9703	3487755.9391	10613167.4245	3.3567e+05
357	64911.5732	-44447.1720	742874.5732	3487715.8280	10613167.4245	3.3314e+05
358	65003.1762	-44487.2831	742966.1762	3487675.7169	10613167.4245	3.3062e+05
359	65094.7791	-44527.3942	743057.7791	3487635.6058	10613167.4245	3.2812e+05
360	65186.3821	-44567.5053	743149.3821	3487595.4947	10613167.4245	3.2565e+05
361	65277.9850	-44607.6165	743240.9850	3487555.3835	10613167.4245	3.2319e+05
362	65369.5880	-44647.7276	743332.5880	3487515.2724	10613167.4245	3.2075e+05
363	65461.1909	-44687.8387	743424.1909	3487475.1613	10613167.4245	3.1833e+05
364	65552.7938	-44727.9498	743515.7938	3487435.0502	10613167.4245	3.1593e+05
365	65644.3968	-44768.0609	743607.3968	3487394.9391	10613167.4245	3.1355e+05
366	65735.9997	-44808.1720	743698.9997	3487354.8280	10613167.4245	3.1118e+05
367	65827.6027	-44848.2831	743790.6027	3487314.7169	10613167.4245	3.0884e+05
368	65919.2056	-44888.3942	743882.2056	3487274.6058	10613167.4245	3.0651e+05
369	66010.8085	-44928.5053	743973.8085	3487234.4947	10613167.4245	3.0420e+05
370	66102.4115	-44968.6164	744065.4115	3487194.3836	10613167.4245	3.0191e+05
371	66194.0144	-45008.7275	744157.0144	3487154.2725	10613167.4245	2.9964e+05
372	66285.6174	-45048.8387	744248.6174	3487114.1613	10613167.4245	2.9738e+05
373	66377.2203	-45088.9498	744340.2203	3487074.0502	10613167.4245	2.9515e+05
374	66468.8233	-45129.0609	744431.8233	3487033.9391	10613167.4245	2.9293e+05
375	66560.4262	-45169.1720	744523.4262	3486993.8280	10613167.4245	2.9073e+05
376	66652.0291	-45209.2831	744615.0291	3486953.7169	10613167.4245	2.8854e+05
377	66743.6321	-45249.3942	744706.6321	3486913.6058	10613167.4245	2.8637e+05
378	66835.2350	-45289.5053	744798.2350	3486873.4947	10613167.4245	2.8422e+05
379	66926.8380	-45329.6164	744889.8380	3486833.3836	10613167.4245	2.8209e+05
380	67018.4409	-45369.7275	744981.4409	3486793.2725	10613167.4245	2.7997e+05
381	67110.0439	-45409.8386	745073.0439	3486753.1614	10613167.4245	2.7787e+05
382	67201.6468	-45449.9497	745164.6468	3486713.0503	10613167.4245	2.7578e+05
383	67293.2497	-45490.0608	745256.2497	3486672.9392	10613167.4245	2.7371e+05
384	67384.8527	-45530.1720	745347.8527	3486632.8280	10613167.4245	2.7166e+05
385	67476.4556	-45570.2831	745439.4556	3486592.7169	10613167.4245	2.6962e+05
386	67568.0586	-45610.3942	745531.0586	3486552.6058	10613167.4245	2.6760e+05
387	67659.6615	-45650.5053	745622.6615	3486512.4947	10613167.4245	2.6560e+05
388	67751.2644	-45690.6164	745714.2644	3486472.3836	10613167.4245	2.6361e+05
389	67842.8674	-45730.7275	745805.8674	3486432.2725	10613167.4245	2.6163e+05
390	67934.4703	-45770.8386	745897.4703	3486392.1614	10613167.4245	2.5968e+05
391	68026.0733	-45810.9497	745989.0733	3486352.0503	10613167.4245	2.5773e+05
392	68117.6762	-45851.0608	746080.6762	3486311.9392	10613167.4245	2.5580e+05
393	68209.2792	-45891.1719	746172.2792	3486271.8281	10613167.4245	2.5389e+05
394	68300.8821	-45931.2830	746263.8821	3486231.7170	10613167.4245	2.5199e+05
395	68392.4850	-45971.3942	746355.4850	3486191.6058	10613167.4245	2.5011e+05
396	68484.0880	-46011.5053	746447.0880	3486151.4947	10613167.4245	2.4824e+05
397	68575.6909	-46051.6164	746538.6909	3486111.3836	10613167.4245	2.4638e+05
398	68667.2939	-46091.7275	746630.2939	3486071.2725	10613167.4245	2.4454e+05
399	68758.8968	-46131.8386	746721.8968	3486031.1614	10613167.4245	2.4272e+05
400	68850.4997	-46171.9497	746813.4997	3485991.0503	10613167.4245	2.4091e+05
401	68942.1027	-46212.0608	746905.1027	3485950.9392	10613167.4245	2.3911e+05
402	69033.7056	-46252.1719	746996.7056	3485910.8281	10613167.4245	2.3732e+05
403	69125.3086	-46292.2830	747088.3086	3485870.7170	10613167.4245	2.3555e+05
404	69216.9115	-46332.3941	747179.9115	3485830.6059	10613167.4245	2.3380e+05
405	69308.5145	-46372.5052	747271.5145	3485790.4948	10613167.4245	2.3205e+05
406	69400.1174	-46412.6163	747363.1174	3485750.3837	10613167.4245	2.3032e+05
407	69491.7203	-46452.7275	747454.7203	3485710.2725	10613167.4245	2.2861e+05
408	69583.3233	-46492.8386	747546.3233	3485670.1614	10613167.4245	2.2691e+05
409	69674.9262	-46532.9497	747637.9262	3485630.0503	10613167.4245	2.2522e+05
410	69766.5292	-46573.0608	747729.5292	3485589.9392	10613167.4245	2.2354e+05
411	69858.1321	-46613.1719	747821.1321	3485549.8281	10613167.4245	2.2188e+05
412	69949.7350	-46653.2830	747912.7350	3485509.7170	10613167.4245	2.2022e+05
413	70041.3380	-46693.3941	748004.3380	3485469.6059	10613167.4245	2.1859e+05
414	70132.9409	-46733.5052	748095.9409	3485429.4948	10613167.4245	2.1696e+05
415	70224.5439	-46773.6163	748187.5439	3485389.3837	10613167.4245	2.1535e+05
416	70316.1468	-46813.7274	748279.1468	3485349.2726	10613167.4245	2.1375e+05
417	70407.7498	-46853.8385	748370.7498	3485309.1615	10613167.4245	2.1216e+05
418	70499.3527	-46893.9496	748462.3527	3485269.0504	10613167.4245	2.1058e+05
419	70590.9556	-46934.0608	748553.9556	3485228.9392	10613167.4245	2.0902e+05
420	70682.5586	-46974.1719	748645.5586	3485188.8281	10613167.4245	2.0747e+05
421	70774.1615	-47014.2830	748737.1615	3485148.7170	10613167.4245	2.0593e+05
422	70865.7645	-47054.3941	748828.7645	3485108.6059	10613167.4245	2.0440e+05
423	70957.3674	-47094.5052	748920.3674	3485068.4948	10613167.4245	2.0288e+05
424	71048.9704	-47134.6163	749011.9704	3485028.3837	10613167.4245	2.0138e+05
425	71140.5733	-47174.7274	749103.5733	3484988.2726	10613167.4245	1.9989e+05
426	71232.1762	-47214.8385	749195.1762	3484948.1615	10613167.4245	1.9841e+05
427	71323.7792	-47254.9496	749286.7792	3484908.0504	10613167.4245	1.9694e+05
428	71415.3821	-47295.0607	749378.3821	3484867.9393	10613167.4245	1.9548e+05
429	71506.9851	-47335.1718	749469.9851	3484827.8282	10613167.4245	1.9403e+05
430	71598.5880	-47375.2830	749561.5880	3484787.7170	10613167.4245	1.9259e+05
431	71690.1909	-47415.3941	749653.1909	3484747.6059	10613167.4245	1.9117e+05
432	71781.7939	-47455.5052	749744.7939	3484707.4948	10613167.4245	1.8975e+05
433	71873.3968	-47495.6163	749836.3968	3484667.3837	10613167.4245	1.8835e+05
434	71964.9998	-47535.7274	749927.9998	3484627.2726	10613167.4245	1.8696e+05
435	72056.6027	-47575.8385	750019.6027	3484587.1615	10613167.4245	1.8557e+05
436	72148.2057	-47615.9496	750111.2057	3484547.0504	10613167.4245	1.8420e+05
437	72239.8086	-47656.0607	750202.8086	3484506.9393	10613167.4245	1.8284e+05
438	72331.4115	-47696.1718	750294.4115	3484466.8282	10613167.4245	1.8149e+05
439	72423.0145	-47736.2829	750386.0145	3484426.7171	10613167.4245	1.8015e+05
440	72514.6174	-47776.3940	750477.6174	3484386.6060	10613167.4245	1.7882e+05
441	72606.2204	-47816.5051	750569.2204	3484346.4949	10613167.4245	1.7750e+05
442	72697.8233	-47856.6163	750660.8233	3484306.3837	10613167.4245	1.7619e+05
443	72789.4262	-47896.7274	750752.4262	3484266.2726	10613167.4245	1.7489e+05
444	72881.0292	-47936.8385	750844.0292	3484226.1615	10613167.4245	1.7360e+05
445	72972.6321	-47976.9496	750935.6321	3484186.0504	10613167.4245	1.7232e+05
446	73064.2351	-48017.0607	751027.2351	3484145.9393	10613167.4245	1.7105e+05
447	73155.8380	-48057.1718	751118.8380	3484105.8282	10613167.4245	1.6979e+05
448	73247.4410	-48097.2829	751210.4410	3484065.7171	10613167.4245	1.6854e+05
449	73339.0439	-48137.3940	751302.0439	3484025.6060	10613167.4245	1.6730e+05
450	73430.6468	-48177.5051	751393.6468	3483985.4949	10613167.4245	1.6607e+05
451	73522.2498	-48217.6162	751485.2498	3483945.3838	10613167.4245	1.6484e+05
452	73613.8527	-48257.7273	751576.8527	3483905.2727	10613167.4245	1.6363e+05
453	73705.4557	-48297.8385	751668.4557	3483865.1615	10613167.4245	1.6243e+05
454	73797.0586	-48337.9496	751760.0586	3483825.0504	10613167.4245	1.6123e+05
455	73888.6616	-48378.0607	751851.6616	3483784.9393	10613167.4245	1.6005e+05
456	73980.2645	-48418.1718	751943.2645	3483744.8282	10613167.4245	1.5887e+05
457	74071.8674	-48458.2829	752034.8674	3483704.7171	10613167.4245	1.5770e+05
458	74163.4704	-48498.3940	752126.4704	3483664.6060	10613167.4245	1.5654e+05
459	74255.0733	-48538.5051	752218.0733	3483624.4949	10613167.4245	1.5540e+05
460	74346.6763	-48578.6162	752309.6763	3483584.3838	10613167.4245	1.5425e+05
461	74438.2792	-48618.7273	752401.2792	3483544.2727	10613167.4245	1.5312e+05
462	74529.8821	-48658.8384	752492.8821	3483504.1616	10613167.4245	1.5200e+05
463	74621.4851	-48698.9495	752584.4851	3483464.0505	10613167.4245	1.5088e+05
464	74713.0880	-48739.0606	752676.0880	3483423.9394	10613167.4245	1.4978e+05
465	74804.6910	-48779.1718	752767.6910	3483383.8282	10613167.4245	1.4868e+05
466	74896.2939	-48819.2829	752859.2939	3483343.7171	10613167.4245	1.4759e+05
467	74987.8969	-48859.3940	752950.8969	3483303.6060	10613167.4245	1.4651e+05
468	75079.4998	-48899.5051	753042.4998	3483263.4949	10613167.4245	1.4543e+05
469	75171.1027	-48939.6162	753134.1027	3483223.3838	10613167.4245	1.4437e+05
470	75262.7057	-48979.7273	753225.7057	3483183.2727	10613167.4245	1.4331e+05
471	75354.3086	-49019.8384	753317.3086	3483143.1616	10613167.4245	1.4226e+05
472	75445.9116	-49059.9495	753408.9116	3483103.0505	10613167.4245	1.4122e+05
473	75537.5145	-49100.0606	753500.5145	3483062.9394	10613167.4245	1.4019e+05
474	75629.1174	-49140.1717	753592.1174	3483022.8283	10613167.4245	1.3916e+05
475	75720.7204	-49180.2828	753683.7204	3482982.7172	10613167.4245	1.3814e+05
476	75812.3233	-49220.3939	753775.3233	3482942.6061	10613167.4245	1.3713e+05
477	75903.9263	-49260.5051	753866.9263	3482902.4949	10613167.4245	1.3613e+05
478	75995.5292	-49300.6162	753958.5292	3482862.3838	10613167.4245	1.3514e+05
479	76087.1322	-49340.7273	754050.1322	3482822.2727	10613167.4245	1.3415e+05
480	76178.7351	-49380.8384	754141.7351	3482782.1616	10613167.4245	1.3317e+05
481	76270.3380	-49420.9495	754233.3380	3482742.0505	10613167.4245	1.3220e+05
482	76361.9410	-49461.0606	754324.9410	3482701.9394	10613167.4245	1.3123e+05
483	76453.5439	-49501.1717	754416.5439	3482661.8283	10613167.4245	1.3027e+05
484	76545.1469	-49541.2828	754508.1469	3482621.7172	10613167.4245	1.2932e+05
485	76636.7498	-49581.3939	754599.7498	3482581.6061	10613167.4245	1.2838e+05
486	76728.3528	-49621.5050	754691.3528	3482541.4950	10613167.4245	1.2744e+05
487	76819.9557	-49661.6161	754782.9557	3482501.3839	10613167.4245	1.2652e+05
488	76911.5586	-49701.7273	754874.5586	3482461.2727	10613167.4245	1.2559e+05
489	77003.1616	-49741.8384	754966.1616	3482421.1616	10613167.4245	1.2468e+05
490	77094.7645	-49781.9495	755057.7645	3482381.0505	10613167.4245	1.2377e+05
491	77186.3675	-49822.0606	755149.3675	3482340.9394	10613167.4245	1.2287e+05
492	77277.9704	-49862.1717	755240.9704	3482300.8283	10613167.4245	1.2197e+05
493	77369.5733	-49902.2828	755332.5733	3482260.7172	10613167.4245	1.2109e+05
494	77461.1763	-49942.3939	755424.1763	3482220.6061	10613167.4245	1.2021e+05
495	77552.7792	-49982.5050	755515.7792	3482180.4950	10613167.4245	1.1933e+05
496	77644.3822	-50022.6161	755607.3822	3482140.3839	10613167.4245	1.1846e+05
497	77735.9851	-50062.7272	755698.9851	3482100.2728	10613167.4245	1.1760e+05
498	77827.5881	-50102.8383	755790.5881	3482060.1617	10613167.4245	1.1675e+05
499	77919.1910	-50142.9494	755882.1910	3482020.0506	10613167.4245	1.1590e+05
500	78010.7939	-50183.0606	755973.7939	3481979.9394	10613167.4245	1.1506e+05
501	78102.3969	-50223.1717	756065.3969	3481939.8283	10613167.4245	1.1422e+05
502	78193.9998	-50263.2828	756156.9998	3481899.7172	10613167.4245	1.1339e+05
503	78285.6028	-50303.3939	756248.6028	3481859.6061	10613167.4245	1.1257e+05
504	78377.2057	-50343.5050	756340.2057	3481819.4950	10613167.4245	1.1175e+05
505	78468.8086	-50383.6161	756431.8086	3481779.3839	10613167.4245	1.1094e+05
506	78560.4116	-50423.7272	756523.4116	3481739.2728	10613167.4245	1.1014e+05
507	78652.0145	-50463.8383	756615.0145	3481699.1617	10613167.4245	1.0934e+05
508	78743.6175	-50503.9494	756706.6175	3481659.0506	10613167.4245	1.0854e+05
509	78835.2204	-50544.0605	756798.2204	3481618.9395	10613167.4245	1.0776e+05
510	78926.8234	-50584.1716	756889.8234	3481578.8284	10613167.4245	1.0698e+05
511	79018.4263	-50624.2827	756981.4263	3481538.7173	10613167.4245	1.0620e+05
512	79110.0292	-50664.3939	757073.0292	3481498.6061	10613167.4245	1.0543e+05
513	79201.6322	-50704.5050	757164.6322	3481458.4950	10613167.4245	1.0467e+05
514	79293.2351	-50744.6161	757256.2351	3481418.3839	10613167.4245	1.0391e+05
515	79384.8381	-50784.7272	757347.8381	3481378.2728	10613167.4245	1.0316e+05
516	79476.4410	-50824.8383	757439.4410	3481338.1617	10613167.4245	1.0241e+05
517	79568.0439	-50864.9494	757531.0439	3481298.0506	10613167.4245	1.0167e+05
518	79659.6469	-50905.0605	757622.6469	3481257.9395	10613167.4245	1.0094e+05
519	79751.2498	-50945.1716	757714.2498	3481217.8284	10613167.4245	1.0021e+05
520	79842.8528	-50985.2827	757805.8528	3481177.7173	10613167.4245	9.9483e+04
521	79934.4557	-51025.3938	757897.4557	3481137.6062	10613167.4245	9.8764e+04
522	80026.0587	-51065.5049	757989.0587	3481097.4951	10613167.4245	9.8051e+04
523	80117.6616	-51105.6161	758080.6616	3481057.3839	10613167.4245	9.7343e+04
524	80209.2645	-51145.7272	758172.2645	3481017.2728	10613167.4245	9.6640e+04
525	80300.8675	-51185.8383	758263.8675	3480977.1617	10613167.4245	9.5942e+04
526	80392.4704	-51225.9494	758355.4704	3480937.0506	10613167.4245	9.5250e+04
527	80484.0734	-51266.0605	758447.0734	3480896.9395	10613167.4245	9.4563e+04
528	80575.6763	-51306.1716	758538.6763	3480856.8284	10613167.4245	9.3881e+04
529	80667.2793	-51346.2827	758630.2793	3480816.7173	10613167.4245	9.3204e+04
530	80758.8822	-51386.3938	758721.8822	3480776.6062	10613167.4245	9.2532e+04
531	80850.4851	-51426.5049	758813.4851	3480736.4951	10613167.4245	9.1865e+04
532	80942.0881	-51466.6160	758905.0881	3480696.3840	10613167.4245	9.1203e+04
533	81033.6910	-51506.7271	758996.6910	3480656.2729	10613167.4245	9.0546e+04
534	81125.2940	-51546.8382	759088.2940	3480616.1618	10613167.4245	8.9894e+04
535	81216.8969	-51586.9494	759179.8969	3480576.0506	10613167.4245	8.9247e+04
536	81308.4998	-51627.0605	759271.4998	3480535.9395	10613167.4245	8.8604e+04
537	81400.1028	-51667.1716	759363.1028	3480495.8284	10613167.4245	8.7967e+04
538	81491.7057	-51707.2827	759454.7057	3480455.7173	10613167.4245	8.7334e+04
539	81583.3087	-51747.3938	759546.3087	3480415.6062	10613167.4245	8.6706e+04
540	81674.9116	-51787.5049	759637.9116	3480375.4951	10613167.4245	8.6082e+04
541	81766.5146	-51827.6160	759729.5146	3480335.3840	10613167.4245	8.5463e+04
542	81858.1175	-51867.7271	759821.1175	3480295.2729	10613167.4245	8.4849e+04
543	81949.7204	-51907.8382	759912.7204	3480255.1618	10613167.4245	8.4239e+04
544	82041.3234	-51947.9493	760004.3234	3480215.0507	10613167.4245	8.3634e+04
545	82132.9263	-51988.0604	760095.9263	3480174.9396	10613167.4245	8.3034e+04
546	82224.5293	-52028.1716	760187.5293	3480134.8284	10613167.4245	8.2438e+04
547	82316.1322	-52068.2827	760279.1322	3480094.7173	10613167.4245	8.1846e+04
548	82407.7351	-52108.3938	760370.7351	3480054.6062	10613167.4245	8.1258e+04
549	82499.3381	-52148.5049	760462.3381	3480014.4951	10613167.4245	8.0675e+04
550	82590.9410	-52188.6160	760553.9410	3479974.3840	10613167.4245	8.0097e+04
551	82682.5440	-52228.7271	760645.5440	3479934.2729	10613167.4245	7.9522e+04
552	82774.1469	-52268.8382	760737.1469	3479894.1618	10613167.4245	7.8952e+04
553	82865.7499	-52308.9493	760828.7499	3479854.0507	10613167.4245	7.8386e+04
554	82957.3528	-52349.0604	760920.3528	3479813.9396	10613167.4245	7.7825e+04
555	83048.9557	-52389.1715	761011.9557	3479773.8285	10613167.4245	7.7267e+04
556	83140.5587	-52429.2826	761103.5587	3479733.7174	10613167.4245	7.6714e+04
557	83232.1616	-52469.3937	761195.1616	3479693.6063	10613167.4245	7.6165e+04
558	83323.7646	-52509.5049	761286.7646	3479653.4951	10613167.4245	7.5619e+04
559	83415.3675	-52549.6160	761378.3675	3479613.3840	10613167.4245	7.5078e+04
560	83506.9705	-52589.7271	761469.9705	3479573.2729	10613167.4245	7.4541e+04
561	83598.5734	-52629.8382	761561.5734	3479533.1618	10613167.4245	7.4008e+04
562	83690.1763	-52669.9493	761653.1763	3479493.0507	10613167.4245	7.3479e+04
563	83781.7793	-52710.0604	761744.7793	3479452.9396	10613167.4245	7.2953e+04
564	83873.3822	-52750.1715	761836.3822	3479412.8285	10613167.4245	7.2432e+04
565	83964.9852	-52790.2826	761927.9852	3479372.7174	10613167.4245	7.1914e+04
566	84056.5881	-52830.3937	762019.5881	3479332.6063	10613167.4245	7.1400e+04
567	84148.1910	-52870.5048	762111.1910	3479292.4952	10613167.4245	7.0891e+04
568	84239.7940	-52910.6159	762202.7940	3479252.3841	10613167.4245	7.0384e+04
569	84331.3969	-52950.7270	762294.3969	3479212.2730	10613167.4245	6.9882e+04
570	84422.9999	-52990.8382	762385.9999	3479172.1618	10613167.4245	6.9383e+04
571	84514.6028	-53030.9493	762477.6028	3479132.0507	10613167.4245	6.8888e+04
572	84606.2058	-53071.0604	762569.2058	3479091.9396	10613167.4245	6.8397e+04
573	84697.8087	-53111.1715	762660.8087	3479051.8285	10613167.4245	6.7909e+04
574	84789.4116	-53151.2826	762752.4116	3479011.7174	10613167.4245	6.7425e+04
575	84881.0146	-53191.3937	762844.0146	3478971.6063	10613167.4245	6.6944e+04
576	84972.6175	-53231.5048	762935.6175	3478931.4952	10613167.4245	6.6467e+04
577	85064.2205	-53271.6159	763027.2205	3478891.3841	10613167.4245	6.5993e+04
578	85155.8234	-53311.7270	763118.8234	3478851.2730	10613167.4245	6.5523e+04
579	85247.4263	-53351.8381	763210.4263	3478811.1619	10613167.4245	6.5057e+04
580	85339.0293	-53391.9492	763302.0293	3478771.0508	10613167.4245	6.4593e+04
581	85430.6322	-53432.0604	763393.6322	3478730.9396	10613167.4245	6.4134e+04
582	85522.2352	-53472.1715	763485.2352	3478690.8285	10613167.4245	6.3677e+04
583	85613.8381	-53512.2826	763576.8381	3478650.7174	10613167.4245	6.3224e+04
584	85705.4411	-53552.3937	763668.4411	3478610.6063	10613167.4245	6.2775e+04
585	85797.0440	-53592.5048	763760.0440	3478570.4952	10613167.4245	6.2328e+04
586	85888.6469	-53632.6159	763851.6469	3478530.3841	10613167.4245	6.1885e+04
587	85980.2499	-53672.7270	763943.2499	3478490.2730	10613167.4245	6.1445e+04
588	86071.8528	-53712.8381	764034.8528	3478450.1619	10613167.4245	6.1009e+04
589	86163.4558	-53752.9492	764126.4558	3478410.0508	10613167.4245	6.0575e+04
590	86255.0587	-53793.0603	764218.0587	3478369.9397	10613167.4245	6.0145e+04
591	86346.6617	-53833.1714	764309.6617	3478329.8286	10613167.4245	5.9718e+04
592	86438.2646	-53873.2825	764401.2646	3478289.7175	10613167.4245	5.9294e+04
593	86529.8675	-53913.3937	764492.8675	3478249.6063	10613167.4245	5.8873e+04
594	86621.4705	-53953.5048	764584.4705	3478209.4952	10613167.4245	5.8455e+04
595	86713.0734	-53993.6159	764676.0734	3478169.3841	10613167.4245	5.8041e+04
596	86804.6764	-54033.7270	764767.6764	3478129.2730	10613167.4245	5.7629e+04
597	86896.2793	-54073.8381	764859.2793	3478089.1619	10613167.4245	5.7220e+04
598	86987.8822	-54113.9492	764950.8822	3478049.0508	10613167.4245	5.6815e+04
599	87079.4852	-54154.0603	765042.4852	3478008.9397	10613167.4245	5.6412e+04
600	87171.0881	-54194.1714	765134.0881	3477968.8286	10613167.4245	5.6012e+04
601	87262.6911	-54234.2825	765225.6911	3477928.7175	10613167.4245	5.5616e+04
602	87354.2940	-54274.3936	765317.2940	3477888.6064	10613167.4245	5.5222e+04
603	87445.8970	-54314.5047	765408.8970	3477848.4953	10613167.4245	5.4831e+04
604	87537.4999	-54354.6159	765500.4999	3477808.3841	10613167.4245	5.4443e+04
605	87629.1028	-54394.7270	765592.1028	3477768.2730	10613167.4245	5.4057e+04
606	87720.7058	-54434.8381	765683.7058	3477728.1619	10613167.4245	5.3675e+04
607	87812.3087	-54474.9492	765775.3087	3477688.0508	10613167.4245	5.3295e+04
608	87903.9117	-54515.0603	765866.9117	3477647.9397	10613167.4245	5.2918e+04
609	87995.5146	-54555.1714	765958.5146	3477607.8286	10613167.4245	5.2544e+04
610	88087.1175	-54595.2825	766050.1175	3477567.7175	10613167.4245	5.2173e+04
611	88178.7205	-54635.3936	766141.7205	3477527.6064	10613167.4245	5.1804e+04
612	88270.3234	-54675.5047	766233.3234	3477487.4953	10613167.4245	5.1438e+04
613	88361.9264	-54715.6158	766324.9264	3477447.3842	10613167.4245	5.1075e+04
614	88453.5293	-54755.7269	766416.5293	3477407.2731	10613167.4245	5.0714e+04
615	88545.1323	-54795.8380	766508.1323	3477367.1620	10613167.4245	5.0356e+04
616	88636.7352	-54835.9492	766599.7352	3477327.0508	10613167.4245	5.0000e+04
617	88728.3381	-54876.0603	766691.3381	3477286.9397	10613167.4245	4.9648e+04
618	88819.9411	-54916.1714	766782.9411	3477246.8286	10613167.4245	4.9297e+04
619	88911.5440	-54956.2825	766874.5440	3477206.7175	10613167.4245	4.8949e+04
620	89003.1470	-54996.3936	766966.1470	3477166.6064	10613167.4245	4.8604e+04
621	89094.7499	-55036.5047	767057.7499	3477126.4953	10613167.4245	4.8262e+04
622	89186.3528	-55076.6158	767149.3528	3477086.3842	10613167.4245	4.7921e+04
623	89277.9558	-55116.7269	767240.9558	3477046.2731	10613167.4245	4.7584e+04
624	89369.5587	-55156.8380	767332.5587	3477006.1620	10613167.4245	4.7248e+04
625	89461.1617	-55196.9491	767424.1617	3476966.0509	10613167.4245	4.6916e+04
626	89552.7646	-55237.0602	767515.7646	3476925.9398	10613167.4245	4.6585e+04
627	89644.3676	-55277.1713	767607.3676	3476885.8287	10613167.4245	4.6257e+04
628	89735.9705	-55317.2825	767698.9705	3476845.7175	10613167.4245	4.5932e+04
629	89827.5734	-55357.3936	767790.5734	3476805.6064	10613167.4245	4.5608e+04
630	89919.1764	-55397.5047	767882.1764	3476765.4953	10613167.4245	4.5288e+04
631	90010.7793	-55437.6158	767973.7793	3476725.3842	10613167.4245	4.4969e+04
632	90102.3823	-55477.7269	768065.3823	3476685.2731	10613167.4245	4.4653e+04
633	90193.9852	-55517.8380	768156.9852	3476645.1620	10613167.4245	4.4339e+04
634	90285.5882	-55557.9491	768248.5882	3476605.0509	10613167.4245	4.4027e+04
635	90377.1911	-55598.0602	768340.1911	3476564.9398	10613167.4245	4.3718e+04
636	90468.7940	-55638.1713	768431.7940	3476524.8287	10613167.4245	4.3411e+04
637	90560.3970	-55678.2824	768523.3970	3476484.7176	10613167.4245	4.3106e+04
638	90651.9999	-55718.3935	768614.9999	3476444.6065	10613167.4245	4.2803e+04
639	90743.6029	-55758.5047	768706.6029	3476404.4953	10613167.4245	4.2502e+04
640	90835.2058	-55798.6158	768798.2058	3476364.3842	10613167.4245	4.2204e+04
641	90926.8087	-55838.7269	768889.8087	3476324.2731	10613167.4245	4.1908e+04
642	91018.4117	-55878.8380	768981.4117	3476284.1620	10613167.4245	4.1614e+04
643	91110.0146	-55918.9491	769073.0146	3476244.0509	10613167.4245	4.1322e+04
644	91201.6176	-55959.0602	769164.6176	3476203.9398	10613167.4245	4.1032e+04
645	91293.2205	-55999.1713	769256.2205	3476163.8287	10613167.4245	4.0744e+04
646	91384.8235	-56039.2824	769347.8235	3476123.7176	10613167.4245	4.0459e+04
