s	phi5.0	phi4.9	phi4.8	phi4.7	phi4.6	phi4.5	phi4.4	phi4.3	phi4.2	phi4.1
620	22.2276	37.1953	61.4965	100.4263	161.9298	257.7000	404.5845	626.2981	955.3560	1435.0187
621	22.2243	37.1889	61.4844	100.4035	161.8877	257.6230	404.4457	626.0513	954.9235	1434.2724
622	22.2210	37.1825	61.4723	100.3808	161.8456	257.5460	404.3069	625.8046	954.4912	1433.5266
623	22.2177	37.1762	61.4601	100.3581	161.8035	257.4691	404.1682	625.5579	954.0591	1432.7811
624	22.2143	37.1698	61.4480	100.3354	161.7614	257.3922	404.0295	625.3114	953.6272	1432.0361
625	22.2110	37.1634	61.4359	100.3126	161.7194	257.3153	403.8909	625.0649	953.1954	1431.2914
626	22.2077	37.1570	61.4238	100.2899	161.6773	257.2384	403.7523	624.8186	952.7639	1430.5471
627	22.2044	37.1507	61.4117	100.2672	161.6353	257.1616	403.6138	624.5723	952.3326	1429.8032
628	22.2011	37.1443	61.3996	100.2445	161.5933	257.0848	403.4753	624.3261	951.9014	1429.0597
629	22.1978	37.1379	61.3875	100.2218	161.5512	257.0080	403.3369	624.0801	951.4705	1428.3165
630	22.1944	37.1315	61.3754	100.1991	161.5092	256.9312	403.1985	623.8341	951.0398	1427.5738
631	22.1911	37.1252	61.3633	100.1765	161.4672	256.8545	403.0601	623.5882	950.6092	1426.8314
632	22.1878	37.1188	61.3512	100.1538	161.4252	256.7778	402.9218	623.3425	950.1788	1426.0894
633	22.1845	37.1124	61.3391	100.1311	161.3833	256.7011	402.7836	623.0968	949.7487	1425.3479
634	22.1812	37.1061	61.3270	100.1084	161.3413	256.6244	402.6454	622.8512	949.3187	1424.6066
635	22.1779	37.0997	61.3150	100.0858	161.2993	256.5477	402.5072	622.6057	948.8889	1423.8658
636	22.1746	37.0933	61.3029	100.0631	161.2574	256.4711	402.3691	622.3604	948.4594	1423.1254
637	22.1712	37.0870	61.2908	100.0405	161.2155	256.3945	402.2311	622.1151	948.0300	1422.3853
638	22.1679	37.0806	61.2787	100.0178	161.1735	256.3179	402.0931	621.8699	947.6008	1421.6457
639	22.1646	37.0742	61.2666	99.9952	161.1316	256.2413	401.9551	621.6248	947.1718	1420.9064
640	22.1613	37.0679	61.2546	99.9725	161.0897	256.1648	401.8172	621.3798	946.7430	1420.1675
641	22.1580	37.0615	61.2425	99.9499	161.0478	256.0883	401.6793	621.1349	946.3144	1419.4290
642	22.1547	37.0552	61.2304	99.9273	161.0060	256.0118	401.5415	620.8901	945.8860	1418.6909
643	22.1514	37.0488	61.2183	99.9047	160.9641	255.9353	401.4037	620.6454	945.4578	1417.9531
644	22.1481	37.0425	61.2063	99.8820	160.9222	255.8589	401.2660	620.4008	945.0297	1417.2158
645	22.1448	37.0361	61.1942	99.8594	160.8804	255.7824	401.1283	620.1563	944.6019	1416.4788
646	22.1415	37.0297	61.1822	99.8368	160.8385	255.7060	400.9907	619.9118	944.1743	1415.7422
647	22.1382	37.0234	61.1701	99.8142	160.7967	255.6297	400.8531	619.6675	943.7468	1415.0060
648	22.1348	37.0170	61.1580	99.7916	160.7549	255.5533	400.7156	619.4233	943.3196	1414.2702
649	22.1315	37.0107	61.1460	99.7690	160.7131	255.4770	400.5781	619.1792	942.8925	1413.5347
650	22.1282	37.0043	61.1339	99.7465	160.6713	255.4007	400.4406	618.9351	942.4657	1412.7997
651	22.1249	36.9980	61.1219	99.7239	160.6295	255.3244	400.3032	618.6912	942.0390	1412.0650
652	22.1216	36.9916	61.1098	99.7013	160.5878	255.2481	400.1659	618.4474	941.6125	1411.3307
653	22.1183	36.9853	61.0978	99.6787	160.5460	255.1719	400.0286	618.2036	941.1862	1410.5968
654	22.1150	36.9789	61.0858	99.6562	160.5043	255.0956	399.8913	617.9600	940.7602	1409.8632
655	22.1117	36.9726	61.0737	99.6336	160.4625	255.0194	399.7541	617.7164	940.3343	1409.1301
656	22.1084	36.9663	61.0617	99.6110	160.4208	254.9433	399.6169	617.4729	939.9086	1408.3973
657	22.1051	36.9599	61.0497	99.5885	160.3791	254.8671	399.4798	617.2296	939.4830	1407.6649
658	22.1018	36.9536	61.0376	99.5659	160.3374	254.7910	399.3428	616.9863	939.0577	1406.9329
659	22.0985	36.9472	61.0256	99.5434	160.2957	254.7149	399.2057	616.7432	938.6326	1406.2013
660	22.0952	36.9409	61.0136	99.5209	160.2540	254.6388	399.0688	616.5001	938.2077	1405.4700
661	22.0919	36.9346	61.0015	99.4983	160.2123	254.5627	398.9318	616.2571	937.7829	1404.7392
662	22.0886	36.9282	60.9895	99.4758	160.1707	254.4867	398.7950	616.0142	937.3584	1404.0087
663	22.0853	36.9219	60.9775	99.4533	160.1290	254.4107	398.6581	615.7714	936.9340	1403.2786
664	22.0820	36.9155	60.9655	99.4308	160.0874	254.3347	398.5213	615.5287	936.5098	1402.5488
665	22.0787	36.9092	60.9535	99.4083	160.0457	254.2587	398.3846	615.2862	936.0859	1401.8195
666	22.0754	36.9029	60.9415	99.3858	160.0041	254.1828	398.2479	615.0437	935.6621	1401.0905
667	22.0721	36.8966	60.9294	99.3633	159.9625	254.1068	398.1113	614.8013	935.2385	1400.3619
668	22.0688	36.8902	60.9174	99.3408	159.9209	254.0309	397.9747	614.5589	934.8151	1399.6337
669	22.0655	36.8839	60.9054	99.3183	159.8793	253.9550	397.8381	614.3167	934.3919	1398.9059
670	22.0622	36.8776	60.8934	99.2958	159.8377	253.8792	397.7016	614.0746	933.9689	1398.1784
671	22.0589	36.8712	60.8814	99.2733	159.7962	253.8034	397.5652	613.8326	933.5461	1397.4514
672	22.0556	36.8649	60.8694	99.2508	159.7546	253.7275	397.4288	613.5907	933.1234	1396.7247
673	22.0523	36.8586	60.8574	99.2284	159.7131	253.6518	397.2924	613.3488	932.7010	1395.9984
674	22.0490	36.8523	60.8454	99.2059	159.6716	253.5760	397.1561	613.1071	932.2787	1395.2724
675	22.0458	36.8459	60.8334	99.1835	159.6300	253.5002	397.0198	612.8655	931.8567	1394.5468
676	22.0425	36.8396	60.8215	99.1610	159.5885	253.4245	396.8836	612.6239	931.4348	1393.8217
677	22.0392	36.8333	60.8095	99.1386	159.5470	253.3488	396.7474	612.3825	931.0131	1393.0968
678	22.0359	36.8270	60.7975	99.1161	159.5055	253.2731	396.6113	612.1411	930.5917	1392.3724
679	22.0326	36.8207	60.7855	99.0937	159.4641	253.1975	396.4752	611.8999	930.1704	1391.6484
680	22.0293	36.8143	60.7735	99.0712	159.4226	253.1219	396.3392	611.6587	929.7493	1390.9247
681	22.0260	36.8080	60.7615	99.0488	159.3811	253.0463	396.2032	611.4176	929.3284	1390.2014
682	22.0227	36.8017	60.7496	99.0264	159.3397	252.9707	396.0672	611.1766	928.9076	1389.4784
683	22.0194	36.7954	60.7376	99.0040	159.2983	252.8951	395.9313	610.9358	928.4871	1388.7559
684	22.0161	36.7891	60.7256	98.9816	159.2568	252.8196	395.7955	610.6950	928.0668	1388.0337
685	22.0128	36.7828	60.7137	98.9592	159.2154	252.7440	395.6597	610.4543	927.6466	1387.3119
686	22.0096	36.7765	60.7017	98.9367	159.1740	252.6685	395.5239	610.2137	927.2266	1386.5905
687	22.0063	36.7701	60.6897	98.9144	159.1326	252.5931	395.3882	609.9732	926.8069	1385.8694
688	22.0030	36.7638	60.6778	98.8920	159.0912	252.5176	395.2526	609.7328	926.3873	1385.1488
689	21.9997	36.7575	60.6658	98.8696	159.0499	252.4422	395.1169	609.4925	925.9679	1384.4285
690	21.9964	36.7512	60.6539	98.8472	159.0085	252.3668	394.9814	609.2523	925.5487	1383.7085
691	21.9931	36.7449	60.6419	98.8248	158.9672	252.2914	394.8458	609.0121	925.1297	1382.9890
692	21.9898	36.7386	60.6300	98.8024	158.9258	252.2160	394.7104	608.7721	924.7109	1382.2698
693	21.9866	36.7323	60.6180	98.7801	158.8845	252.1407	394.5749	608.5322	924.2922	1381.5510
694	21.9833	36.7260	60.6061	98.7577	158.8432	252.0654	394.4396	608.2924	923.8738	1380.8326
695	21.9800	36.7197	60.5941	98.7354	158.8019	251.9901	394.3042	608.0526	923.4556	1380.1145
696	21.9767	36.7134	60.5822	98.7130	158.7606	251.9148	394.1689	607.8130	923.0375	1379.3968
697	21.9734	36.7071	60.5702	98.6907	158.7193	251.8396	394.0337	607.5734	922.6196	1378.6795
698	21.9701	36.7008	60.5583	98.6683	158.6780	251.7644	393.8985	607.3340	922.2019	1377.9626
699	21.9669	36.6945	60.5464	98.6460	158.6368	251.6892	393.7633	607.0946	921.7844	1377.2460
700	21.9636	36.6882	60.5344	98.6236	158.5955	251.6140	393.6282	606.8553	921.3671	1376.5298
701	21.9603	36.6819	60.5225	98.6013	158.5543	251.5388	393.4932	606.6161	920.9500	1375.8140
702	21.9570	36.6756	60.5106	98.5790	158.5130	251.4637	393.3582	606.3771	920.5331	1375.0986
703	21.9537	36.6693	60.4986	98.5567	158.4718	251.3886	393.2232	606.1381	920.1163	1374.3835
704	21.9505	36.6630	60.4867	98.5344	158.4306	251.3135	393.0883	605.8992	919.6998	1373.6688
705	21.9472	36.6568	60.4748	98.5121	158.3894	251.2384	392.9534	605.6604	919.2834	1372.9545
706	21.9439	36.6505	60.4629	98.4898	158.3482	251.1634	392.8186	605.4217	918.8673	1372.2405
707	21.9406	36.6442	60.4510	98.4675	158.3070	251.0883	392.6838	605.1831	918.4513	1371.5269
708	21.9373	36.6379	60.4390	98.4452	158.2659	251.0133	392.5490	604.9445	918.0355	1370.8137
709	21.9341	36.6316	60.4271	98.4229	158.2247	250.9384	392.4144	604.7061	917.6199	1370.1009
710	21.9308	36.6253	60.4152	98.4006	158.1836	250.8634	392.2797	604.4678	917.2044	1369.3884
711	21.9275	36.6190	60.4033	98.3783	158.1424	250.7885	392.1451	604.2296	916.7892	1368.6763
712	21.9242	36.6128	60.3914	98.3561	158.1013	250.7136	392.0106	603.9914	916.3742	1367.9646
713	21.9210	36.6065	60.3795	98.3338	158.0602	250.6387	391.8761	603.7534	915.9593	1367.2532
714	21.9177	36.6002	60.3676	98.3115	158.0191	250.5638	391.7416	603.5154	915.5446	1366.5422
715	21.9144	36.5939	60.3557	98.2893	157.9780	250.4890	391.6072	603.2776	915.1302	1365.8316
716	21.9111	36.5876	60.3438	98.2670	157.9369	250.4141	391.4728	603.0398	914.7159	1365.1213
717	21.9079	36.5814	60.3319	98.2448	157.8959	250.3393	391.3385	602.8021	914.3018	1364.4114
718	21.9046	36.5751	60.3200	98.2225	157.8548	250.2646	391.2042	602.5645	913.8878	1363.7019
719	21.9013	36.5688	60.3082	98.2003	157.8137	250.1898	391.0700	602.3271	913.4741	1362.9928
720	21.8981	36.5625	60.2963	98.1781	157.7727	250.1151	390.9358	602.0897	913.0606	1362.2840
721	21.8948	36.5563	60.2844	98.1558	157.7317	250.0404	390.8017	601.8524	912.6472	1361.5756
722	21.8915	36.5500	60.2725	98.1336	157.6907	249.9657	390.6676	601.6152	912.2340	1360.8675
723	21.8883	36.5437	60.2606	98.1114	157.6497	249.8910	390.5336	601.3781	911.8210	1360.1599
724	21.8850	36.5374	60.2487	98.0892	157.6087	249.8164	390.3996	601.1410	911.4083	1359.4526
725	21.8817	36.5312	60.2369	98.0670	157.5677	249.7417	390.2656	600.9041	910.9956	1358.7456
726	21.8784	36.5249	60.2250	98.0448	157.5267	249.6671	390.1317	600.6673	910.5832	1358.0390
727	21.8752	36.5186	60.2131	98.0226	157.4857	249.5926	389.9978	600.4305	910.1710	1357.3328
728	21.8719	36.5124	60.2013	98.0004	157.4448	249.5180	389.8640	600.1939	909.7589	1356.6270
729	21.8686	36.5061	60.1894	97.9782	157.4038	249.4435	389.7303	599.9573	909.3471	1355.9215
730	21.8654	36.4999	60.1775	97.9560	157.3629	249.3690	389.5965	599.7209	908.9354	1355.2164
731	21.8621	36.4936	60.1657	97.9339	157.3220	249.2945	389.4629	599.4845	908.5239	1354.5117
732	21.8588	36.4873	60.1538	97.9117	157.2811	249.2200	389.3292	599.2483	908.1126	1353.8073
733	21.8556	36.4811	60.1420	97.8895	157.2402	249.1456	389.1957	599.0121	907.7015	1353.1033
734	21.8523	36.4748	60.1301	97.8674	157.1993	249.0712	389.0621	598.7760	907.2906	1352.3997
735	21.8491	36.4685	60.1183	97.8452	157.1584	248.9968	388.9286	598.5400	906.8798	1351.6964
736	21.8458	36.4623	60.1064	97.8231	157.1175	248.9224	388.7952	598.3041	906.4693	1350.9935
737	21.8425	36.4560	60.0946	97.8009	157.0767	248.8480	388.6618	598.0683	906.0589	1350.2910
738	21.8393	36.4498	60.0827	97.7788	157.0358	248.7737	388.5284	597.8326	905.6487	1349.5888
739	21.8360	36.4435	60.0709	97.7566	156.9950	248.6994	388.3951	597.5970	905.2387	1348.8870
740	21.8327	36.4373	60.0590	97.7345	156.9542	248.6251	388.2619	597.3614	904.8289	1348.1856
741	21.8295	36.4310	60.0472	97.7124	156.9134	248.5508	388.1286	597.1260	904.4192	1347.4845
742	21.8262	36.4248	60.0354	97.6903	156.8726	248.4766	387.9955	596.8907	904.0098	1346.7838
743	21.8230	36.4185	60.0235	97.6681	156.8318	248.4024	387.8623	596.6554	903.6005	1346.0834
744	21.8197	36.4123	60.0117	97.6460	156.7910	248.3282	387.7293	596.4203	903.1915	1345.3834
745	21.8164	36.4060	59.9999	97.6239	156.7502	248.2540	387.5962	596.1852	902.7826	1344.6838
746	21.8132	36.3998	59.9881	97.6018	156.7095	248.1798	387.4632	595.9502	902.3739	1343.9846
747	21.8099	36.3935	59.9762	97.5797	156.6687	248.1057	387.3303	595.7153	901.9654	1343.2857
748	21.8067	36.3873	59.9644	97.5576	156.6280	248.0316	387.1974	595.4806	901.5570	1342.5871
749	21.8034	36.3810	59.9526	97.5356	156.5872	247.9575	387.0645	595.2459	901.1489	1341.8890
750	21.8002	36.3748	59.9408	97.5135	156.5465	247.8834	386.9317	595.0113	900.7409	1341.1912
751	21.7969	36.3686	59.9290	97.4914	156.5058	247.8094	386.7990	594.7768	900.3331	1340.4937
752	21.7936	36.3623	59.9172	97.4693	156.4651	247.7354	386.6663	594.5423	899.9255	1339.7966
753	21.7904	36.3561	59.9054	97.4473	156.4244	247.6614	386.5336	594.3080	899.5181	1339.0999
754	21.7871	36.3499	59.8935	97.4252	156.3837	247.5874	386.4010	594.0738	899.1109	1338.4036
755	21.7839	36.3436	59.8817	97.4031	156.3431	247.5134	386.2684	593.8396	898.7039	1337.7076
756	21.7806	36.3374	59.8699	97.3811	156.3024	247.4395	386.1358	593.6056	898.2970	1337.0119
757	21.7774	36.3311	59.8581	97.3591	156.2618	247.3656	386.0034	593.3716	897.8903	1336.3167
758	21.7741	36.3249	59.8463	97.3370	156.2211	247.2917	385.8709	593.1378	897.4838	1335.6218
759	21.7709	36.3187	59.8346	97.3150	156.1805	247.2178	385.7385	592.9040	897.0775	1334.9272
760	21.7676	36.3124	59.8228	97.2929	156.1399	247.1440	385.6062	592.6703	896.6714	1334.2330
761	21.7644	36.3062	59.8110	97.2709	156.0993	247.0702	385.4739	592.4368	896.2655	1333.5392
762	21.7611	36.3000	59.7992	97.2489	156.0587	246.9964	385.3416	592.2033	895.8597	1332.8458
763	21.7579	36.2938	59.7874	97.2269	156.0181	246.9226	385.2094	591.9699	895.4541	1332.1527
764	21.7546	36.2875	59.7756	97.2049	155.9776	246.8488	385.0772	591.7366	895.0488	1331.4599
765	21.7514	36.2813	59.7638	97.1829	155.9370	246.7751	384.9451	591.5033	894.6436	1330.7675
766	21.7481	36.2751	59.7521	97.1609	155.8964	246.7014	384.8130	591.2702	894.2385	1330.0755
767	21.7449	36.2689	59.7403	97.1389	155.8559	246.6277	384.6810	591.0372	893.8337	1329.3838
768	21.7416	36.2626	59.7285	97.1169	155.8154	246.5540	384.5490	590.8042	893.4291	1328.6925
769	21.7384	36.2564	59.7167	97.0949	155.7749	246.4804	384.4170	590.5714	893.0246	1328.0016
770	21.7351	36.2502	59.7050	97.0729	155.7343	246.4068	384.2851	590.3386	892.6203	1327.3110
771	21.7319	36.2440	59.6932	97.0509	155.6938	246.3332	384.1533	590.1060	892.2162	1326.6208
772	21.7286	36.2378	59.6814	97.0290	155.6534	246.2596	384.0215	589.8734	891.8123	1325.9309
773	21.7254	36.2315	59.6697	97.0070	155.6129	246.1860	383.8897	589.6409	891.4085	1325.2414
774	21.7221	36.2253	59.6579	96.9850	155.5724	246.1125	383.7580	589.4085	891.0050	1324.5523
775	21.7189	36.2191	59.6462	96.9631	155.5320	246.0390	383.6263	589.1762	890.6016	1323.8635
776	21.7156	36.2129	59.6344	96.9411	155.4915	245.9655	383.4947	588.9440	890.1984	1323.1751
777	21.7124	36.2067	59.6226	96.9192	155.4511	245.8920	383.3631	588.7119	889.7954	1322.4870
778	21.7092	36.2005	59.6109	96.8972	155.4107	245.8185	383.2316	588.4799	889.3926	1321.7993
779	21.7059	36.1943	59.5991	96.8753	155.3702	245.7451	383.1001	588.2479	888.9899	1321.1119
780	21.7027	36.1880	59.5874	96.8534	155.3298	245.6717	382.9686	588.0161	888.5875	1320.4249
781	21.6994	36.1818	59.5757	96.8315	155.2895	245.5983	382.8372	587.7843	888.1852	1319.7383
782	21.6962	36.1756	59.5639	96.8095	155.2491	245.5250	382.7059	587.5527	887.7831	1319.0520
783	21.6930	36.1694	59.5522	96.7876	155.2087	245.4516	382.5746	587.3211	887.3812	1318.3661
784	21.6897	36.1632	59.5404	96.7657	155.1683	245.3783	382.4433	587.0896	886.9795	1317.6805
785	21.6865	36.1570	59.5287	96.7438	155.1280	245.3050	382.3121	586.8582	886.5779	1316.9953
786	21.6832	36.1508	59.5170	96.7219	155.0876	245.2317	382.1809	586.6269	886.1765	1316.3104
787	21.6800	36.1446	59.5052	96.7000	155.0473	245.1585	382.0498	586.3957	885.7754	1315.6259
788	21.6768	36.1384	59.4935	96.6781	155.0070	245.0853	381.9187	586.1646	885.3744	1314.9418
789	21.6735	36.1322	59.4818	96.6562	154.9667	245.0121	381.7876	585.9336	884.9735	1314.2580
790	21.6703	36.1260	59.4701	96.6343	154.9264	244.9389	381.6566	585.7027	884.5729	1313.5745
791	21.6670	36.1198	59.4583	96.6125	154.8861	244.8657	381.5257	585.4718	884.1724	1312.8915
792	21.6638	36.1136	59.4466	96.5906	154.8458	244.7926	381.3948	585.2411	883.7722	1312.2087
793	21.6606	36.1074	59.4349	96.5687	154.8056	244.7194	381.2639	585.0104	883.3721	1311.5264
794	21.6573	36.1012	59.4232	96.5469	154.7653	244.6463	381.1331	584.7799	882.9721	1310.8443
795	21.6541	36.0950	59.4115	96.5250	154.7251	244.5733	381.0023	584.5494	882.5724	1310.1627
796	21.6509	36.0888	59.3998	96.5032	154.6848	244.5002	380.8716	584.3190	882.1729	1309.4814
797	21.6476	36.0826	59.3881	96.4813	154.6446	244.4272	380.7409	584.0887	881.7735	1308.8004
798	21.6444	36.0765	59.3764	96.4595	154.6044	244.3542	380.6103	583.8585	881.3743	1308.1198
799	21.6412	36.0703	59.3647	96.4376	154.5642	244.2812	380.4797	583.6284	880.9753	1307.4396
800	21.6379	36.0641	59.3530	96.4158	154.5240	244.2082	380.3492	583.3984	880.5764	1306.7597
801	21.6347	36.0579	59.3413	96.3940	154.4838	244.1353	380.2187	583.1684	880.1778	1306.0802
802	21.6315	36.0517	59.3296	96.3722	154.4436	244.0623	380.0882	582.9386	879.7793	1305.4010
803	21.6282	36.0455	59.3179	96.3503	154.4035	243.9894	379.9578	582.7089	879.3810	1304.7221
804	21.6250	36.0393	59.3062	96.3285	154.3633	243.9166	379.8274	582.4792	878.9829	1304.0437
805	21.6218	36.0331	59.2945	96.3067	154.3232	243.8437	379.6971	582.2496	878.5850	1303.3655
806	21.6186	36.0270	59.2828	96.2849	154.2831	243.7709	379.5668	582.0201	878.1872	1302.6878
807	21.6153	36.0208	59.2711	96.2631	154.2429	243.6980	379.4366	581.7908	877.7897	1302.0104
808	21.6121	36.0146	59.2595	96.2413	154.2028	243.6253	379.3064	581.5615	877.3923	1301.3333
809	21.6089	36.0084	59.2478	96.2195	154.1627	243.5525	379.1762	581.3323	876.9951	1300.6566
810	21.6056	36.0022	59.2361	96.1978	154.1226	243.4797	379.0461	581.1031	876.5980	1299.9802
811	21.6024	35.9961	59.2244	96.1760	154.0826	243.4070	378.9161	580.8741	876.2012	1299.3042
812	21.5992	35.9899	59.2128	96.1542	154.0425	243.3343	378.7861	580.6452	875.8045	1298.6285
813	21.5960	35.9837	59.2011	96.1324	154.0024	243.2616	378.6561	580.4163	875.4080	1297.9532
814	21.5927	35.9775	59.1894	96.1107	153.9624	243.1889	378.5262	580.1876	875.0117	1297.2783
815	21.5895	35.9714	59.1778	96.0889	153.9223	243.1163	378.3963	579.9589	874.6156	1296.6037
816	21.5863	35.9652	59.1661	96.0672	153.8823	243.0437	378.2665	579.7303	874.2196	1295.9294
817	21.5831	35.9590	59.1544	96.0454	153.8423	242.9711	378.1367	579.5018	873.8239	1295.2555
818	21.5798	35.9529	59.1428	96.0237	153.8023	242.8985	378.0069	579.2735	873.4283	1294.5819
819	21.5766	35.9467	59.1311	96.0019	153.7623	242.8260	377.8772	579.0451	873.0329	1293.9087
820	21.5734	35.9405	59.1195	95.9802	153.7223	242.7534	377.7476	578.8169	872.6376	1293.2359
821	21.5702	35.9344	59.1078	95.9585	153.6823	242.6809	377.6180	578.5888	872.2426	1292.5634
822	21.5669	35.9282	59.0962	95.9367	153.6424	242.6084	377.4884	578.3608	871.8477	1291.8912
823	21.5637	35.9220	59.0845	95.9150	153.6024	242.5360	377.3589	578.1328	871.4530	1291.2194
824	21.5605	35.9159	59.0729	95.8933	153.5625	242.4635	377.2294	577.9050	871.0585	1290.5480
825	21.5573	35.9097	59.0612	95.8716	153.5226	242.3911	377.1000	577.6772	870.6641	1289.8769
826	21.5541	35.9035	59.0496	95.8499	153.4826	242.3187	376.9706	577.4495	870.2700	1289.2061
827	21.5508	35.8974	59.0379	95.8282	153.4427	242.2463	376.8413	577.2219	869.8760	1288.5357
828	21.5476	35.8912	59.0263	95.8065	153.4028	242.1739	376.7120	576.9944	869.4822	1287.8656
829	21.5444	35.8851	59.0147	95.7848	153.3629	242.1016	376.5827	576.7670	869.0885	1287.1959
830	21.5412	35.8789	59.0030	95.7631	153.3230	242.0293	376.4535	576.5397	868.6951	1286.5266
831	21.5380	35.8728	58.9914	95.7415	153.2832	241.9570	376.3243	576.3125	868.3018	1285.8576
832	21.5348	35.8666	58.9798	95.7198	153.2433	241.8847	376.1952	576.0854	867.9087	1285.1889
833	21.5315	35.8604	58.9682	95.6981	153.2035	241.8125	376.0661	575.8583	867.5158	1284.5206
834	21.5283	35.8543	58.9565	95.6765	153.1636	241.7402	375.9371	575.6313	867.1231	1283.8526
835	21.5251	35.8481	58.9449	95.6548	153.1238	241.6680	375.8081	575.4045	866.7305	1283.1850
836	21.5219	35.8420	58.9333	95.6331	153.0840	241.5958	375.6792	575.1777	866.3381	1282.5177
837	21.5187	35.8358	58.9217	95.6115	153.0442	241.5237	375.5503	574.9510	865.9459	1281.8508
838	21.5155	35.8297	58.9101	95.5898	153.0044	241.4515	375.4214	574.7244	865.5539	1281.1842
839	21.5123	35.8235	58.8985	95.5682	152.9646	241.3794	375.2926	574.4979	865.1620	1280.5179
840	21.5090	35.8174	58.8869	95.5466	152.9248	241.3073	375.1638	574.2715	864.7704	1279.8521
841	21.5058	35.8113	58.8753	95.5249	152.8850	241.2352	375.0351	574.0451	864.3789	1279.1865
842	21.5026	35.8051	58.8637	95.5033	152.8453	241.1632	374.9064	573.8189	863.9876	1278.5213
843	21.4994	35.7990	58.8521	95.4817	152.8055	241.0911	374.7778	573.5927	863.5964	1277.8565
844	21.4962	35.7928	58.8405	95.4601	152.7658	241.0191	374.6492	573.3667	863.2055	1277.1920
845	21.4930	35.7867	58.8289	95.4385	152.7261	240.9471	374.5206	573.1407	862.8147	1276.5278
846	21.4898	35.7805	58.8173	95.4169	152.6864	240.8751	374.3921	572.9148	862.4241	1275.8640
847	21.4866	35.7744	58.8057	95.3953	152.6467	240.8032	374.2637	572.6890	862.0336	1275.2005
848	21.4833	35.7683	58.7941	95.3737	152.6070	240.7313	374.1353	572.4633	861.6434	1274.5374
849	21.4801	35.7621	58.7825	95.3521	152.5673	240.6594	374.0069	572.2377	861.2533	1273.8746
850	21.4769	35.7560	58.7709	95.3305	152.5276	240.5875	373.8786	572.0121	860.8634	1273.2122
851	21.4737	35.7499	58.7593	95.3089	152.4879	240.5156	373.7503	571.7867	860.4737	1272.5501
852	21.4705	35.7437	58.7478	95.2873	152.4483	240.4438	373.6220	571.5613	860.0841	1271.8883
853	21.4673	35.7376	58.7362	95.2658	152.4086	240.3719	373.4938	571.3361	859.6947	1271.2269
854	21.4641	35.7315	58.7246	95.2442	152.3690	240.3001	373.3657	571.1109	859.3055	1270.5659
855	21.4609	35.7253	58.7130	95.2226	152.3294	240.2284	373.2376	570.8858	858.9165	1269.9051
856	21.4577	35.7192	58.7015	95.2011	152.2898	240.1566	373.1095	570.6608	858.5277	1269.2448
857	21.4545	35.7131	58.6899	95.1795	152.2502	240.0849	372.9815	570.4359	858.1390	1268.5847
858	21.4513	35.7069	58.6783	95.1580	152.2106	240.0132	372.8535	570.2111	857.7505	1267.9251
859	21.4481	35.7008	58.6668	95.1364	152.1710	239.9415	372.7256	569.9863	857.3622	1267.2657
860	21.4449	35.6947	58.6552	95.1149	152.1314	239.8698	372.5977	569.7617	856.9740	1266.6067
861	21.4417	35.6886	58.6436	95.0934	152.0919	239.7981	372.4699	569.5371	856.5861	1265.9481
862	21.4385	35.6824	58.6321	95.0718	152.0523	239.7265	372.3421	569.3127	856.1983	1265.2898
863	21.4353	35.6763	58.6205	95.0503	152.0128	239.6549	372.2143	569.0883	855.8107	1264.6318
864	21.4321	35.6702	58.6090	95.0288	151.9732	239.5833	372.0866	568.8640	855.4232	1263.9742
865	21.4289	35.6641	58.5974	95.0073	151.9337	239.5118	371.9589	568.6398	855.0360	1263.3169
866	21.4257	35.6580	58.5859	94.9858	151.8942	239.4402	371.8313	568.4157	854.6489	1262.6599
867	21.4225	35.6518	58.5743	94.9643	151.8547	239.3687	371.7037	568.1917	854.2620	1262.0033
868	21.4193	35.6457	58.5628	94.9428	151.8152	239.2972	371.5762	567.9677	853.8752	1261.3471
869	21.4161	35.6396	58.5512	94.9213	151.7758	239.2257	371.4487	567.7439	853.4887	1260.6911
870	21.4129	35.6335	58.5397	94.8998	151.7363	239.1543	371.3213	567.5201	853.1023	1260.0356
871	21.4097	35.6274	58.5282	94.8783	151.6968	239.0828	371.1939	567.2964	852.7161	1259.3803
872	21.4065	35.6213	58.5166	94.8568	151.6574	239.0114	371.0665	567.0729	852.3300	1258.7254
873	21.4033	35.6152	58.5051	94.8354	151.6179	238.9400	370.9392	566.8494	851.9442	1258.0709
874	21.4001	35.6090	58.4936	94.8139	151.5785	238.8686	370.8119	566.6259	851.5585	1257.4166
875	21.3969	35.6029	58.4820	94.7924	151.5391	238.7973	370.6847	566.4026	851.1730	1256.7628
876	21.3937	35.5968	58.4705	94.7710	151.4997	238.7260	370.5575	566.1794	850.7876	1256.1092
877	21.3905	35.5907	58.4590	94.7495	151.4603	238.6547	370.4303	565.9562	850.4025	1255.4560
878	21.3873	35.5846	58.4475	94.7281	151.4209	238.5834	370.3032	565.7332	850.0175	1254.8032
879	21.3841	35.5785	58.4359	94.7066	151.3815	238.5121	370.1762	565.5102	849.6327	1254.1506
880	21.3809	35.5724	58.4244	94.6852	151.3422	238.4409	370.0492	565.2873	849.2480	1253.4985
881	21.3777	35.5663	58.4129	94.6637	151.3028	238.3696	369.9222	565.0645	848.8635	1252.8466
