i	x_from_vent	y_from_vent	x_coord	y_coord	sigma_square	mass_released
297	1709156.4647	-1158154.4507	2387119.4647	2374008.5493	310545311050.6088	4.6629e+03
298	1709252.5017	-1158182.3234	2387215.5017	2373980.6766	310545311050.6088	4.6609e+03
299	1709348.5387	-1158210.1961	2387311.5387	2373952.8039	310545311050.6088	4.6589e+03
300	1709444.5757	-1158238.0689	2387407.5757	2373924.9311	310545311050.6088	4.6569e+03
301	1709540.6128	-1158265.9416	2387503.6128	2373897.0584	310545311050.6088	4.6549e+03
302	1709636.6498	-1158293.8143	2387599.6498	2373869.1857	310545311050.6088	4.6529e+03
303	1709732.6868	-1158321.6871	2387695.6868	2373841.3129	310545311050.6088	4.6509e+03
304	1709828.7239	-1158349.5598	2387791.7239	2373813.4402	310545311050.6088	4.6489e+03
305	1709924.7609	-1158377.4325	2387887.7609	2373785.5675	310545311050.6088	4.6469e+03
306	1710020.7979	-1158405.3053	2387983.7979	2373757.6947	310545311050.6088	4.6449e+03
307	1710116.8349	-1158433.1780	2388079.8349	2373729.8220	310545311050.6088	4.6429e+03
308	1710212.8720	-1158461.0507	2388175.8720	2373701.9493	310545311050.6088	4.6410e+03
309	1710308.9090	-1158488.9234	2388271.9090	2373674.0766	310545311050.6088	4.6390e+03
310	1710404.9460	-1158516.7962	2388367.9460	2373646.2038	310545311050.6088	4.6370e+03
311	1710500.9831	-1158544.6689	2388463.9831	2373618.3311	310545311050.6088	4.6350e+03
312	1710597.0201	-1158572.5416	2388560.0201	2373590.4584	310545311050.6088	4.6330e+03
313	1710693.0571	-1158600.4144	2388656.0571	2373562.5856	310545311050.6088	4.6310e+03
314	1710789.0941	-1158628.2871	2388752.0941	2373534.7129	310545311050.6088	4.6291e+03
315	1710885.1312	-1158656.1598	2388848.1312	2373506.8402	310545311050.6088	4.6271e+03
316	1710981.1682	-1158684.0326	2388944.1682	2373478.9674	310545311050.6088	4.6251e+03
317	1711077.2052	-1158711.9053	2389040.2052	2373451.0947	310545311050.6088	4.6231e+03
318	1711173.2423	-1158739.7780	2389136.2423	2373423.2220	310545311050.6088	4.6211e+03
319	1711269.2793	-1158767.6507	2389232.2793	2373395.3493	310545311050.6088	4.6192e+03
320	1711365.3163	-1158795.5235	2389328.3163	2373367.4765	310545311050.6088	4.6172e+03
321	1711461.3534	-1158823.3962	2389424.3534	2373339.6038	310545311050.6088	4.6152e+03
322	1711557.3904	-1158851.2689	2389520.3904	2373311.7311	310545311050.6088	4.6132e+03
323	1711653.4274	-1158879.1417	2389616.4274	2373283.8583	310545311050.6088	4.6112e+03
324	1711749.4644	-1158907.0144	2389712.4644	2373255.9856	310545311050.6088	4.6093e+03
325	1711845.5015	-1158934.8871	2389808.5015	2373228.1129	310545311050.6088	4.6073e+03
326	1711941.5385	-1158962.7598	2389904.5385	2373200.2402	310545311050.6088	4.6053e+03
327	1712037.5755	-1158990.6326	2390000.5755	2373172.3674	310545311050.6088	4.6034e+03
328	1712133.6126	-1159018.5053	2390096.6126	2373144.4947	310545311050.6088	4.6014e+03
329	1712229.6496	-1159046.3780	2390192.6496	2373116.6220	310545311050.6088	4.5994e+03
330	1712325.6866	-1159074.2508	2390288.6866	2373088.7492	310545311050.6088	4.5974e+03
331	1712421.7236	-1159102.1235	2390384.7236	2373060.8765	310545311050.6088	4.5955e+03
332	1712517.7607	-1159129.9962	2390480.7607	2373033.0038	310545311050.6088	4.5935e+03
333	1712613.7977	-1159157.8690	2390576.7977	2373005.1310	310545311050.6088	4.5915e+03
334	1712709.8347	-1159185.7417	2390672.8347	2372977.2583	310545311050.6088	4.5896e+03
335	1712805.8718	-1159213.6144	2390768.8718	2372949.3856	310545311050.6088	4.5876e+03
336	1712901.9088	-1159241.4871	2390864.9088	2372921.5129	310545311050.6088	4.5857e+03
337	1712997.9458	-1159269.3599	2390960.9458	2372893.6401	310545311050.6088	4.5837e+03
338	1713093.9828	-1159297.2326	2391056.9828	2372865.7674	310545311050.6088	4.5817e+03
339	1713190.0199	-1159325.1053	2391153.0199	2372837.8947	310545311050.6088	4.5798e+03
340	1713286.0569	-1159352.9781	2391249.0569	2372810.0219	310545311050.6088	4.5778e+03
341	1713382.0939	-1159380.8508	2391345.0939	2372782.1492	310545311050.6088	4.5759e+03
342	1713478.1310	-1159408.7235	2391441.1310	2372754.2765	310545311050.6088	4.5739e+03
343	1713574.1680	-1159436.5962	2391537.1680	2372726.4038	310545311050.6088	4.5719e+03
344	1713670.2050	-1159464.4690	2391633.2050	2372698.5310	310545311050.6088	4.5700e+03
345	1713766.2420	-1159492.3417	2391729.2420	2372670.6583	310545311050.6088	4.5680e+03
346	1713862.2791	-1159520.2144	2391825.2791	2372642.7856	310545311050.6088	4.5661e+03
347	1713958.3161	-1159548.0872	2391921.3161	2372614.9128	310545311050.6088	4.5641e+03
348	1714054.3531	-1159575.9599	2392017.3531	2372587.0401	310545311050.6088	4.5622e+03
349	1714150.3902	-1159603.8326	2392113.3902	2372559.1674	310545311050.6088	4.5602e+03
350	1714246.4272	-1159631.7054	2392209.4272	2372531.2946	310545311050.6088	4.5583e+03
351	1714342.4642	-1159659.5781	2392305.4642	2372503.4219	310545311050.6088	4.5563e+03
352	1714438.5013	-1159687.4508	2392401.5013	2372475.5492	310545311050.6088	4.5544e+03
353	1714534.5383	-1159715.3235	2392497.5383	2372447.6765	310545311050.6088	4.5524e+03
354	1714630.5753	-1159743.1963	2392593.5753	2372419.8037	310545311050.6088	4.5505e+03
355	1714726.6123	-1159771.0690	2392689.6123	2372391.9310	310545311050.6088	4.5485e+03
356	1714822.6494	-1159798.9417	2392785.6494	2372364.0583	310545311050.6088	4.5466e+03
357	1714918.6864	-1159826.8145	2392881.6864	2372336.1855	310545311050.6088	4.5446e+03
358	1715014.7234	-1159854.6872	2392977.7234	2372308.3128	310545311050.6088	4.5427e+03
359	1715110.7605	-1159882.5599	2393073.7605	2372280.4401	310545311050.6088	4.5407e+03
360	1715206.7975	-1159910.4326	2393169.7975	2372252.5674	310545311050.6088	4.5388e+03
361	1715302.8345	-1159938.3054	2393265.8345	2372224.6946	310545311050.6088	4.5369e+03
362	1715398.8715	-1159966.1781	2393361.8715	2372196.8219	310545311050.6088	4.5349e+03
363	1715494.9086	-1159994.0508	2393457.9086	2372168.9492	310545311050.6088	4.5330e+03
364	1715590.9456	-1160021.9236	2393553.9456	2372141.0764	310545311050.6088	4.5310e+03
365	1715686.9826	-1160049.7963	2393649.9826	2372113.2037	310545311050.6088	4.5291e+03
366	1715783.0197	-1160077.6690	2393746.0197	2372085.3310	310545311050.6088	4.5272e+03
367	1715879.0567	-1160105.5418	2393842.0567	2372057.4582	310545311050.6088	4.5252e+03
368	1715975.0937	-1160133.4145	2393938.0937	2372029.5855	310545311050.6088	4.5233e+03
369	1716071.1307	-1160161.2872	2394034.1307	2372001.7128	310545311050.6088	4.5214e+03
370	1716167.1678	-1160189.1599	2394130.1678	2371973.8401	310545311050.6088	4.5194e+03
371	1716263.2048	-1160217.0327	2394226.2048	2371945.9673	310545311050.6088	4.5175e+03
372	1716359.2418	-1160244.9054	2394322.2418	2371918.0946	310545311050.6088	4.5156e+03
373	1716455.2789	-1160272.7781	2394418.2789	2371890.2219	310545311050.6088	4.5136e+03
374	1716551.3159	-1160300.6509	2394514.3159	2371862.3491	310545311050.6088	4.5117e+03
375	1716647.3529	-1160328.5236	2394610.3529	2371834.4764	310545311050.6088	4.5098e+03
376	1716743.3899	-1160356.3963	2394706.3899	2371806.6037	310545311050.6088	4.5078e+03
377	1716839.4270	-1160384.2690	2394802.4270	2371778.7310	310545311050.6088	4.5059e+03
378	1716935.4640	-1160412.1418	2394898.4640	2371750.8582	310545311050.6088	4.5040e+03
379	1717031.5010	-1160440.0145	2394994.5010	2371722.9855	310545311050.6088	4.5021e+03
380	1717127.5381	-1160467.8872	2395090.5381	2371695.1128	310545311050.6088	4.5001e+03
381	1717223.5751	-1160495.7600	2395186.5751	2371667.2400	310545311050.6088	4.4982e+03
382	1717319.6121	-1160523.6327	2395282.6121	2371639.3673	310545311050.6088	4.4963e+03
383	1717415.6492	-1160551.5054	2395378.6492	2371611.4946	310545311050.6088	4.4944e+03
384	1717511.6862	-1160579.3782	2395474.6862	2371583.6218	310545311050.6088	4.4924e+03
385	1717607.7232	-1160607.2509	2395570.7232	2371555.7491	310545311050.6088	4.4905e+03
386	1717703.7602	-1160635.1236	2395666.7602	2371527.8764	310545311050.6088	4.4886e+03
387	1717799.7973	-1160662.9963	2395762.7973	2371500.0037	310545311050.6088	4.4867e+03
388	1717895.8343	-1160690.8691	2395858.8343	2371472.1309	310545311050.6088	4.4848e+03
389	1717991.8713	-1160718.7418	2395954.8713	2371444.2582	310545311050.6088	4.4829e+03
390	1718087.9084	-1160746.6145	2396050.9084	2371416.3855	310545311050.6088	4.4809e+03
391	1718183.9454	-1160774.4873	2396146.9454	2371388.5127	310545311050.6088	4.4790e+03
392	1718279.9824	-1160802.3600	2396242.9824	2371360.6400	310545311050.6088	4.4771e+03
393	1718376.0194	-1160830.2327	2396339.0194	2371332.7673	310545311050.6088	4.4752e+03
394	1718472.0565	-1160858.1054	2396435.0565	2371304.8946	310545311050.6088	4.4733e+03
395	1718568.0935	-1160885.9782	2396531.0935	2371277.0218	310545311050.6088	4.4714e+03
396	1718664.1305	-1160913.8509	2396627.1305	2371249.1491	310545311050.6088	4.4695e+03
397	1718760.1676	-1160941.7236	2396723.1676	2371221.2764	310545311050.6088	4.4675e+03
398	1718856.2046	-1160969.5964	2396819.2046	2371193.4036	310545311050.6088	4.4656e+03
399	1718952.2416	-1160997.4691	2396915.2416	2371165.5309	310545311050.6088	4.4637e+03
400	1719048.2786	-1161025.3418	2397011.2786	2371137.6582	310545311050.6088	4.4618e+03
401	1719144.3157	-1161053.2146	2397107.3157	2371109.7854	310545311050.6088	4.4599e+03
402	1719240.3527	-1161081.0873	2397203.3527	2371081.9127	310545311050.6088	4.4580e+03
403	1719336.3897	-1161108.9600	2397299.3897	2371054.0400	310545311050.6088	4.4561e+03
404	1719432.4268	-1161136.8327	2397395.4268	2371026.1673	310545311050.6088	4.4542e+03
405	1719528.4638	-1161164.7055	2397491.4638	2370998.2945	310545311050.6088	4.4523e+03
406	1719624.5008	-1161192.5782	2397587.5008	2370970.4218	310545311050.6088	4.4504e+03
407	1719720.5379	-1161220.4509	2397683.5379	2370942.5491	310545311050.6088	4.4485e+03
408	1719816.5749	-1161248.3237	2397779.5749	2370914.6763	310545311050.6088	4.4466e+03
409	1719912.6119	-1161276.1964	2397875.6119	2370886.8036	310545311050.6088	4.4447e+03
410	1720008.6489	-1161304.0691	2397971.6489	2370858.9309	310545311050.6088	4.4428e+03
411	1720104.6860	-1161331.9418	2398067.6860	2370831.0582	310545311050.6088	4.4409e+03
412	1720200.7230	-1161359.8146	2398163.7230	2370803.1854	310545311050.6088	4.4390e+03
413	1720296.7600	-1161387.6873	2398259.7600	2370775.3127	310545311050.6088	4.4371e+03
414	1720392.7971	-1161415.5600	2398355.7971	2370747.4400	310545311050.6088	4.4352e+03
415	1720488.8341	-1161443.4328	2398451.8341	2370719.5672	310545311050.6088	4.4333e+03
416	1720584.8711	-1161471.3055	2398547.8711	2370691.6945	310545311050.6088	4.4314e+03
417	1720680.9081	-1161499.1782	2398643.9081	2370663.8218	310545311050.6088	4.4295e+03
418	1720776.9452	-1161527.0510	2398739.9452	2370635.9490	310545311050.6088	4.4276e+03
419	1720872.9822	-1161554.9237	2398835.9822	2370608.0763	310545311050.6088	4.4257e+03
420	1720969.0192	-1161582.7964	2398932.0192	2370580.2036	310545311050.6088	4.4238e+03
421	1721065.0563	-1161610.6691	2399028.0563	2370552.3309	310545311050.6088	4.4220e+03
422	1721161.0933	-1161638.5419	2399124.0933	2370524.4581	310545311050.6088	4.4201e+03
423	1721257.1303	-1161666.4146	2399220.1303	2370496.5854	310545311050.6088	4.4182e+03
424	1721353.1673	-1161694.2873	2399316.1673	2370468.7127	310545311050.6088	4.4163e+03
425	1721449.2044	-1161722.1601	2399412.2044	2370440.8399	310545311050.6088	4.4144e+03
426	1721545.2414	-1161750.0328	2399508.2414	2370412.9672	310545311050.6088	4.4125e+03
427	1721641.2784	-1161777.9055	2399604.2784	2370385.0945	310545311050.6088	4.4106e+03
428	1721737.3155	-1161805.7782	2399700.3155	2370357.2218	310545311050.6088	4.4088e+03
429	1721833.3525	-1161833.6510	2399796.3525	2370329.3490	310545311050.6088	4.4069e+03
430	1721929.3895	-1161861.5237	2399892.3895	2370301.4763	310545311050.6088	4.4050e+03
431	1722025.4265	-1161889.3964	2399988.4265	2370273.6036	310545311050.6088	4.4031e+03
432	1722121.4636	-1161917.2692	2400084.4636	2370245.7308	310545311050.6088	4.4012e+03
433	1722217.5006	-1161945.1419	2400180.5006	2370217.8581	310545311050.6088	4.3993e+03
434	1722313.5376	-1161973.0146	2400276.5376	2370189.9854	310545311050.6088	4.3975e+03
435	1722409.5747	-1162000.8874	2400372.5747	2370162.1126	310545311050.6088	4.3956e+03
436	1722505.6117	-1162028.7601	2400468.6117	2370134.2399	310545311050.6088	4.3937e+03
437	1722601.6487	-1162056.6328	2400564.6487	2370106.3672	310545311050.6088	4.3918e+03
438	1722697.6858	-1162084.5055	2400660.6858	2370078.4945	310545311050.6088	4.3900e+03
439	1722793.7228	-1162112.3783	2400756.7228	2370050.6217	310545311050.6088	4.3881e+03
440	1722889.7598	-1162140.2510	2400852.7598	2370022.7490	310545311050.6088	4.3862e+03
441	1722985.7968	-1162168.1237	2400948.7968	2369994.8763	310545311050.6088	4.3843e+03
442	1723081.8339	-1162195.9965	2401044.8339	2369967.0035	310545311050.6088	4.3825e+03
443	1723177.8709	-1162223.8692	2401140.8709	2369939.1308	310545311050.6088	4.3806e+03
444	1723273.9079	-1162251.7419	2401236.9079	2369911.2581	310545311050.6088	4.3787e+03
445	1723369.9450	-1162279.6146	2401332.9450	2369883.3854	310545311050.6088	4.3769e+03
446	1723465.9820	-1162307.4874	2401428.9820	2369855.5126	310545311050.6088	4.3750e+03
447	1723562.0190	-1162335.3601	2401525.0190	2369827.6399	310545311050.6088	4.3731e+03
448	1723658.0560	-1162363.2328	2401621.0560	2369799.7672	310545311050.6088	4.3713e+03
449	1723754.0931	-1162391.1056	2401717.0931	2369771.8944	310545311050.6088	4.3694e+03
450	1723850.1301	-1162418.9783	2401813.1301	2369744.0217	310545311050.6088	4.3675e+03
451	1723946.1671	-1162446.8510	2401909.1671	2369716.1490	310545311050.6088	4.3657e+03
452	1724042.2042	-1162474.7238	2402005.2042	2369688.2762	310545311050.6088	4.3638e+03
453	1724138.2412	-1162502.5965	2402101.2412	2369660.4035	310545311050.6088	4.3619e+03
454	1724234.2782	-1162530.4692	2402197.2782	2369632.5308	310545311050.6088	4.3601e+03
455	1724330.3152	-1162558.3419	2402293.3152	2369604.6581	310545311050.6088	4.3582e+03
456	1724426.3523	-1162586.2147	2402389.3523	2369576.7853	310545311050.6088	4.3563e+03
457	1724522.3893	-1162614.0874	2402485.3893	2369548.9126	310545311050.6088	4.3545e+03
458	1724618.4263	-1162641.9601	2402581.4263	2369521.0399	310545311050.6088	4.3526e+03
459	1724714.4634	-1162669.8329	2402677.4634	2369493.1671	310545311050.6088	4.3508e+03
460	1724810.5004	-1162697.7056	2402773.5004	2369465.2944	310545311050.6088	4.3489e+03
461	1724906.5374	-1162725.5783	2402869.5374	2369437.4217	310545311050.6088	4.3471e+03
462	1725002.5744	-1162753.4510	2402965.5744	2369409.5490	310545311050.6088	4.3452e+03
463	1725098.6115	-1162781.3238	2403061.6115	2369381.6762	310545311050.6088	4.3433e+03
464	1725194.6485	-1162809.1965	2403157.6485	2369353.8035	310545311050.6088	4.3415e+03
465	1725290.6855	-1162837.0692	2403253.6855	2369325.9308	310545311050.6088	4.3396e+03
466	1725386.7226	-1162864.9420	2403349.7226	2369298.0580	310545311050.6088	4.3378e+03
467	1725482.7596	-1162892.8147	2403445.7596	2369270.1853	310545311050.6088	4.3359e+03
468	1725578.7966	-1162920.6874	2403541.7966	2369242.3126	310545311050.6088	4.3341e+03
469	1725674.8337	-1162948.5602	2403637.8337	2369214.4398	310545311050.6088	4.3322e+03
470	1725770.8707	-1162976.4329	2403733.8707	2369186.5671	310545311050.6088	4.3304e+03
471	1725866.9077	-1163004.3056	2403829.9077	2369158.6944	310545311050.6088	4.3285e+03
472	1725962.9447	-1163032.1783	2403925.9447	2369130.8217	310545311050.6088	4.3267e+03
473	1726058.9818	-1163060.0511	2404021.9818	2369102.9489	310545311050.6088	4.3248e+03
474	1726155.0188	-1163087.9238	2404118.0188	2369075.0762	310545311050.6088	4.3230e+03
475	1726251.0558	-1163115.7965	2404214.0558	2369047.2035	310545311050.6088	4.3212e+03
476	1726347.0929	-1163143.6693	2404310.0929	2369019.3307	310545311050.6088	4.3193e+03
477	1726443.1299	-1163171.5420	2404406.1299	2368991.4580	310545311050.6088	4.3175e+03
478	1726539.1669	-1163199.4147	2404502.1669	2368963.5853	310545311050.6088	4.3156e+03
479	1726635.2039	-1163227.2874	2404598.2039	2368935.7126	310545311050.6088	4.3138e+03
480	1726731.2410	-1163255.1602	2404694.2410	2368907.8398	310545311050.6088	4.3119e+03
481	1726827.2780	-1163283.0329	2404790.2780	2368879.9671	310545311050.6088	4.3101e+03
482	1726923.3150	-1163310.9056	2404886.3150	2368852.0944	310545311050.6088	4.3083e+03
483	1727019.3521	-1163338.7784	2404982.3521	2368824.2216	310545311050.6088	4.3064e+03
484	1727115.3891	-1163366.6511	2405078.3891	2368796.3489	310545311050.6088	4.3046e+03
485	1727211.4261	-1163394.5238	2405174.4261	2368768.4762	310545311050.6088	4.3028e+03
486	1727307.4631	-1163422.3966	2405270.4631	2368740.6034	310545311050.6088	4.3009e+03
487	1727403.5002	-1163450.2693	2405366.5002	2368712.7307	310545311050.6088	4.2991e+03
488	1727499.5372	-1163478.1420	2405462.5372	2368684.8580	310545311050.6088	4.2973e+03
489	1727595.5742	-1163506.0147	2405558.5742	2368656.9853	310545311050.6088	4.2954e+03
490	1727691.6113	-1163533.8875	2405654.6113	2368629.1125	310545311050.6088	4.2936e+03
491	1727787.6483	-1163561.7602	2405750.6483	2368601.2398	310545311050.6088	4.2918e+03
492	1727883.6853	-1163589.6329	2405846.6853	2368573.3671	310545311050.6088	4.2899e+03
493	1727979.7224	-1163617.5057	2405942.7224	2368545.4943	310545311050.6088	4.2881e+03
494	1728075.7594	-1163645.3784	2406038.7594	2368517.6216	310545311050.6088	4.2863e+03
495	1728171.7964	-1163673.2511	2406134.7964	2368489.7489	310545311050.6088	4.2844e+03
496	1728267.8334	-1163701.1238	2406230.8334	2368461.8762	310545311050.6088	4.2826e+03
497	1728363.8705	-1163728.9966	2406326.8705	2368434.0034	310545311050.6088	4.2808e+03
498	1728459.9075	-1163756.8693	2406422.9075	2368406.1307	310545311050.6088	4.2790e+03
499	1728555.9445	-1163784.7420	2406518.9445	2368378.2580	310545311050.6088	4.2771e+03
500	1728651.9816	-1163812.6148	2406614.9816	2368350.3852	310545311050.6088	4.2753e+03
501	1728748.0186	-1163840.4875	2406711.0186	2368322.5125	310545311050.6088	4.2735e+03
502	1728844.0556	-1163868.3602	2406807.0556	2368294.6398	310545311050.6088	4.2717e+03
503	1728940.0926	-1163896.2330	2406903.0926	2368266.7670	310545311050.6088	4.2698e+03
504	1729036.1297	-1163924.1057	2406999.1297	2368238.8943	310545311050.6088	4.2680e+03
505	1729132.1667	-1163951.9784	2407095.1667	2368211.0216	310545311050.6088	4.2662e+03
506	1729228.2037	-1163979.8511	2407191.2037	2368183.1489	310545311050.6088	4.2644e+03
507	1729324.2408	-1164007.7239	2407287.2408	2368155.2761	310545311050.6088	4.2626e+03
508	1729420.2778	-1164035.5966	2407383.2778	2368127.4034	310545311050.6088	4.2607e+03
509	1729516.3148	-1164063.4693	2407479.3148	2368099.5307	310545311050.6088	4.2589e+03
510	1729612.3518	-1164091.3421	2407575.3518	2368071.6579	310545311050.6088	4.2571e+03
511	1729708.3889	-1164119.2148	2407671.3889	2368043.7852	310545311050.6088	4.2553e+03
512	1729804.4259	-1164147.0875	2407767.4259	2368015.9125	310545311050.6088	4.2535e+03
513	1729900.4629	-1164174.9602	2407863.4629	2367988.0398	310545311050.6088	4.2517e+03
514	1729996.5000	-1164202.8330	2407959.5000	2367960.1670	310545311050.6088	4.2499e+03
515	1730092.5370	-1164230.7057	2408055.5370	2367932.2943	310545311050.6088	4.2480e+03
516	1730188.5740	-1164258.5784	2408151.5740	2367904.4216	310545311050.6088	4.2462e+03
517	1730284.6110	-1164286.4512	2408247.6110	2367876.5488	310545311050.6088	4.2444e+03
518	1730380.6481	-1164314.3239	2408343.6481	2367848.6761	310545311050.6088	4.2426e+03
519	1730476.6851	-1164342.1966	2408439.6851	2367820.8034	310545311050.6088	4.2408e+03
520	1730572.7221	-1164370.0694	2408535.7221	2367792.9306	310545311050.6088	4.2390e+03
521	1730668.7592	-1164397.9421	2408631.7592	2367765.0579	310545311050.6088	4.2372e+03
522	1730764.7962	-1164425.8148	2408727.7962	2367737.1852	310545311050.6088	4.2354e+03
523	1730860.8332	-1164453.6875	2408823.8332	2367709.3125	310545311050.6088	4.2336e+03
524	1730956.8703	-1164481.5603	2408919.8703	2367681.4397	310545311050.6088	4.2318e+03
525	1731052.9073	-1164509.4330	2409015.9073	2367653.5670	310545311050.6088	4.2300e+03
526	1731148.9443	-1164537.3057	2409111.9443	2367625.6943	310545311050.6088	4.2282e+03
527	1731244.9813	-1164565.1785	2409207.9813	2367597.8215	310545311050.6088	4.2264e+03
528	1731341.0184	-1164593.0512	2409304.0184	2367569.9488	310545311050.6088	4.2246e+03
529	1731437.0554	-1164620.9239	2409400.0554	2367542.0761	310545311050.6088	4.2228e+03
530	1731533.0924	-1164648.7967	2409496.0924	2367514.2033	310545311050.6088	4.2210e+03
531	1731629.1295	-1164676.6694	2409592.1295	2367486.3306	310545311050.6088	4.2192e+03
532	1731725.1665	-1164704.5421	2409688.1665	2367458.4579	310545311050.6088	4.2174e+03
533	1731821.2035	-1164732.4148	2409784.2035	2367430.5852	310545311050.6088	4.2156e+03
534	1731917.2405	-1164760.2876	2409880.2405	2367402.7124	310545311050.6088	4.2138e+03
535	1732013.2776	-1164788.1603	2409976.2776	2367374.8397	310545311050.6088	4.2120e+03
536	1732109.3146	-1164816.0330	2410072.3146	2367346.9670	310545311050.6088	4.2102e+03
537	1732205.3516	-1164843.9058	2410168.3516	2367319.0942	310545311050.6088	4.2084e+03
538	1732301.3887	-1164871.7785	2410264.3887	2367291.2215	310545311050.6088	4.2066e+03
539	1732397.4257	-1164899.6512	2410360.4257	2367263.3488	310545311050.6088	4.2048e+03
540	1732493.4627	-1164927.5239	2410456.4627	2367235.4761	310545311050.6088	4.2030e+03
541	1732589.4997	-1164955.3967	2410552.4997	2367207.6033	310545311050.6088	4.2012e+03
542	1732685.5368	-1164983.2694	2410648.5368	2367179.7306	310545311050.6088	4.1994e+03
543	1732781.5738	-1165011.1421	2410744.5738	2367151.8579	310545311050.6088	4.1976e+03
544	1732877.6108	-1165039.0149	2410840.6108	2367123.9851	310545311050.6088	4.1958e+03
545	1732973.6479	-1165066.8876	2410936.6479	2367096.1124	310545311050.6088	4.1941e+03
546	1733069.6849	-1165094.7603	2411032.6849	2367068.2397	310545311050.6088	4.1923e+03
547	1733165.7219	-1165122.6331	2411128.7219	2367040.3669	310545311050.6088	4.1905e+03
548	1733261.7590	-1165150.5058	2411224.7590	2367012.4942	310545311050.6088	4.1887e+03
549	1733357.7960	-1165178.3785	2411320.7960	2366984.6215	310545311050.6088	4.1869e+03
550	1733453.8330	-1165206.2512	2411416.8330	2366956.7488	310545311050.6088	4.1851e+03
551	1733549.8700	-1165234.1240	2411512.8700	2366928.8760	310545311050.6088	4.1834e+03
552	1733645.9071	-1165261.9967	2411608.9071	2366901.0033	310545311050.6088	4.1816e+03
553	1733741.9441	-1165289.8694	2411704.9441	2366873.1306	310545311050.6088	4.1798e+03
554	1733837.9811	-1165317.7422	2411800.9811	2366845.2578	310545311050.6088	4.1780e+03
555	1733934.0182	-1165345.6149	2411897.0182	2366817.3851	310545311050.6088	4.1762e+03
556	1734030.0552	-1165373.4876	2411993.0552	2366789.5124	310545311050.6088	4.1744e+03
557	1734126.0922	-1165401.3603	2412089.0922	2366761.6397	310545311050.6088	4.1727e+03
558	1734222.1292	-1165429.2331	2412185.1292	2366733.7669	310545311050.6088	4.1709e+03
559	1734318.1663	-1165457.1058	2412281.1663	2366705.8942	310545311050.6088	4.1691e+03
560	1734414.2033	-1165484.9785	2412377.2033	2366678.0215	310545311050.6088	4.1673e+03
561	1734510.2403	-1165512.8513	2412473.2403	2366650.1487	310545311050.6088	4.1656e+03
562	1734606.2774	-1165540.7240	2412569.2774	2366622.2760	310545311050.6088	4.1638e+03
563	1734702.3144	-1165568.5967	2412665.3144	2366594.4033	310545311050.6088	4.1620e+03
564	1734798.3514	-1165596.4695	2412761.3514	2366566.5305	310545311050.6088	4.1602e+03
565	1734894.3884	-1165624.3422	2412857.3884	2366538.6578	310545311050.6088	4.1585e+03
566	1734990.4255	-1165652.2149	2412953.4255	2366510.7851	310545311050.6088	4.1567e+03
567	1735086.4625	-1165680.0876	2413049.4625	2366482.9124	310545311050.6088	4.1549e+03
568	1735182.4995	-1165707.9604	2413145.4995	2366455.0396	310545311050.6088	4.1532e+03
569	1735278.5366	-1165735.8331	2413241.5366	2366427.1669	310545311050.6088	4.1514e+03
570	1735374.5736	-1165763.7058	2413337.5736	2366399.2942	310545311050.6088	4.1496e+03
571	1735470.6106	-1165791.5786	2413433.6106	2366371.4214	310545311050.6088	4.1479e+03
572	1735566.6476	-1165819.4513	2413529.6476	2366343.5487	310545311050.6088	4.1461e+03
573	1735662.6847	-1165847.3240	2413625.6847	2366315.6760	310545311050.6088	4.1443e+03
574	1735758.7217	-1165875.1967	2413721.7217	2366287.8033	310545311050.6088	4.1426e+03
575	1735854.7587	-1165903.0695	2413817.7587	2366259.9305	310545311050.6088	4.1408e+03
576	1735950.7958	-1165930.9422	2413913.7958	2366232.0578	310545311050.6088	4.1390e+03
577	1736046.8328	-1165958.8149	2414009.8328	2366204.1851	310545311050.6088	4.1373e+03
578	1736142.8698	-1165986.6877	2414105.8698	2366176.3123	310545311050.6088	4.1355e+03
579	1736238.9069	-1166014.5604	2414201.9069	2366148.4396	310545311050.6088	4.1338e+03
580	1736334.9439	-1166042.4331	2414297.9439	2366120.5669	310545311050.6088	4.1320e+03
581	1736430.9809	-1166070.3059	2414393.9809	2366092.6941	310545311050.6088	4.1302e+03
582	1736527.0179	-1166098.1786	2414490.0179	2366064.8214	310545311050.6088	4.1285e+03
583	1736623.0550	-1166126.0513	2414586.0550	2366036.9487	310545311050.6088	4.1267e+03
584	1736719.0920	-1166153.9240	2414682.0920	2366009.0760	310545311050.6088	4.1250e+03
585	1736815.1290	-1166181.7968	2414778.1290	2365981.2032	310545311050.6088	4.1232e+03
586	1736911.1661	-1166209.6695	2414874.1661	2365953.3305	310545311050.6088	4.1214e+03
587	1737007.2031	-1166237.5422	2414970.2031	2365925.4578	310545311050.6088	4.1197e+03
588	1737103.2401	-1166265.4150	2415066.2401	2365897.5850	310545311050.6088	4.1179e+03
589	1737199.2771	-1166293.2877	2415162.2771	2365869.7123	310545311050.6088	4.1162e+03
590	1737295.3142	-1166321.1604	2415258.3142	2365841.8396	310545311050.6088	4.1144e+03
591	1737391.3512	-1166349.0331	2415354.3512	2365813.9669	310545311050.6088	4.1127e+03
592	1737487.3882	-1166376.9059	2415450.3882	2365786.0941	310545311050.6088	4.1109e+03
593	1737583.4253	-1166404.7786	2415546.4253	2365758.2214	310545311050.6088	4.1092e+03
